62,1/1/2020,1,0.07, ,0, ,230, ,7.9, ,66.2, ,47.4, ,54, ,100, ,34, ,55, ,38.4, ,3.4, ,81.4, ,50.6, 
62,1/2/2020,2,0.07, ,0, ,226, ,9.3, ,67.6, ,42.8, ,54.1, ,100, ,34, ,65, ,42.6, ,3.9, ,93.6, ,51.4, 
62,1/3/2020,3,0.09, ,0, ,220, ,7, ,73.2, ,50.4, ,60.7, ,48, ,26, ,38, ,35.2, ,4.7, ,111.7, ,52.1, 
62,1/4/2020,4,0.09, ,0, ,228, ,8.1, ,71.9, ,50.9, ,58.9, ,69, ,29, ,48, ,39.2, ,4.9, ,116.7, ,52.6, 
62,1/5/2020,5,0.09, ,0, ,244, ,7.2, ,71.1, ,46.8, ,59, ,69, ,20, ,42, ,36, ,5.3, ,126.4, ,52.8, 
62,1/6/2020,6,0.16, ,0, ,254, ,2.9, ,74.1, ,58, ,64, ,19, ,11, ,14, ,14.2, ,7.6, ,182.1, ,52.8, 
62,1/7/2020,7,0.12, ,0, ,232, ,4.1, ,77.7, ,50.7, ,60.5, ,48, ,13, ,23, ,22.5, ,5.1, ,121.9, ,52.8, 
62,1/8/2020,8,0.05, ,0, ,219, ,8.6, ,60, ,46.9, ,51.8, ,92, ,36, ,65, ,40.5, ,2, ,47.1, ,52.1, 
62,1/9/2020,9,0.02, ,0.06, ,107, ,10, ,55.8, ,45.5, ,49, ,92, ,63, ,84, ,44.4, ,2, ,49.1, ,52.2, 
62,1/10/2020,10,0.06, ,0, ,251, ,7.9, ,65.2, ,41.2, ,50.9, ,93, ,28, ,62, ,38.4, ,3.7, ,88, ,51.1, 
62,1/11/2020,11,0.06,R,0, ,243, ,8.4, ,60.7, ,45, ,51.4, ,96, ,47, ,65, ,39.9, ,2.5, ,60.9, ,50.9, 
62,1/12/2020,12,0.05, ,0, ,245, ,9.8, ,63.6, ,40.3, ,49.8, ,98, ,48, ,80, ,44, ,2.8, ,67.9, ,51.1, 
62,1/13/2020,13,0.05, ,0, ,246, ,9.7, ,63.5, ,44.5, ,51.5, ,94, ,51, ,75, ,43.8, ,1.8, ,43.5, ,51.8, 
62,1/14/2020,14,0.05, ,0, ,242, ,10.1, ,63.4, ,41.3, ,50.3, ,97, ,53, ,81, ,44.8, ,3, ,71.9, ,51.7, 
62,1/15/2020,15,0.06, ,0, ,261, ,10.1, ,66.7, ,41.6, ,51.9, ,100, ,40, ,77, ,44.8, ,4.3, ,102.4, ,51.8, 
62,1/16/2020,16,0.05, ,0.01, ,234, ,9.7, ,58.9, ,40.9, ,48.9, ,98, ,63, ,82, ,43.7, ,2.6, ,62.1, ,51.6, 
62,1/17/2020,17,0.05, ,0.17, ,230, ,10, ,61.7, ,45.4, ,50.8, ,100, ,53, ,79, ,44.6, ,2.4, ,58.5, ,52.3, 
62,1/18/2020,18,0.12, ,0, ,251, ,4.9, ,69.5, ,44.7, ,57.3, ,58, ,17, ,30, ,26.6, ,7.1, ,171.4, ,51.8, 
62,1/19/2020,19,0.15, ,0, ,226, ,5, ,76.9, ,53.9, ,62.7, ,54, ,15, ,26, ,27.1, ,7.1, ,171.2, ,52.3, 
