70,1/1/2020,1,0.04, ,0, ,177, ,10.4, ,61, ,37.7, ,48.4, ,100, ,61, ,90, ,45.5, ,2.8, ,67.6, ,50, 
70,1/2/2020,2,0.05, ,0, ,231, ,10, ,60.4, ,39.3, ,48.2, ,100, ,59, ,87, ,44.5, ,3.4, ,81.7, ,50.2, 
70,1/3/2020,3,0.05, ,0, ,208, ,10.1, ,59.5, ,38.9, ,47, ,100, ,68, ,92, ,44.8, ,3.1, ,75.2, ,50.3, 
70,1/4/2020,4,0.04, ,0, ,192, ,10.5, ,61.5, ,34.6, ,48.1, ,100, ,70, ,92, ,45.8, ,3.7, ,89.2, ,50.1, 
70,1/5/2020,5,0.06, ,0.01, ,249, ,8.5, ,60.7, ,32.1, ,46.4, ,100, ,46, ,80, ,40.4, ,4.3, ,103.4, ,49.8, 
70,1/6/2020,6,0.05, ,0, ,252, ,7.9, ,58, ,33.7, ,44.3, ,100, ,51, ,80, ,38.6, ,2.2, ,52.6, ,49.5, 
70,1/7/2020,7,0.01, ,0, ,75, ,8.7, ,45.9, ,33.6, ,40.6, ,100, ,99, ,100, ,40.8, ,3, ,71.4, ,49.1, 
70,1/8/2020,8,0.03, ,0, ,161, ,10.3, ,54.9, ,40.7, ,46.8, ,100, ,79, ,95, ,45.3, ,3.8, ,91.1, ,49.5, 
70,1/9/2020,9,0, ,0.32, ,59, ,10.4, ,49.8, ,39.2, ,45.6, ,100, ,96, ,100, ,45.5, ,4.4, ,105.6, ,49.9, 
70,1/10/2020,10,0.04, ,0, ,232, ,8.1, ,55.6, ,32.2, ,42.3, ,100, ,55, ,89, ,39.2, ,2.5, ,60.6, ,49.3, 
70,1/11/2020,11,0.06, ,0.02, ,239, ,9.6, ,59.5, ,40.4, ,48.1, ,100, ,58, ,84, ,43.6, ,3.9, ,94, ,49.5, 
70,1/12/2020,12,0.03, ,0, ,164, ,8.2, ,56.2, ,32.1, ,43.1, ,100, ,59, ,86, ,39.3, ,2, ,48.3, ,49.1, 
70,1/13/2020,13,0.06, ,0, ,235, ,9.2, ,60.4, ,37.5, ,49.1, ,100, ,58, ,77, ,42.2, ,3.7, ,89, ,49.1, 
70,1/14/2020,14,0.06, ,0.06, ,274, ,9, ,59.7, ,34.4, ,47.8, ,100, ,50, ,80, ,41.8, ,4, ,94.9, ,49.7, 
70,1/15/2020,15,0.04, ,0, ,175, ,7.8, ,53.3, ,31.4, ,41.9, ,100, ,61, ,86, ,38.1, ,2.1, ,50.4, ,48.7, 
70,1/16/2020,16,0.01, ,0.42, ,61, ,8.9, ,53.4, ,37.9, ,43.5, ,100, ,65, ,93, ,41.5, ,5.6, ,135.4, ,48.4, 
70,1/17/2020,17,0.03, ,0, ,163, ,9.3, ,50.6, ,39.2, ,43.1, ,100, ,84, ,98, ,42.6, ,3.3, ,78.7, ,48.6, 
70,1/18/2020,18,0.01, ,0, ,90, ,9.2, ,48.6, ,40.3, ,42.4, ,100, ,92, ,100, ,42.3, ,2.6, ,62.6, ,48.8, 
70,1/19/2020,19,0.01, ,0, ,71, ,9.1, ,47.3, ,36.8, ,42.6, ,100, ,87, ,98, ,42, ,3.5, ,83.9, ,48.8, 
70,1/20/2020,20,0.01, ,0, ,91, ,10, ,50.4, ,41.7, ,45.4, ,100, ,86, ,97, ,44.6, ,2.4, ,57.8, ,49, 
70,1/21/2020,21,0.03, ,0, ,138, ,11.2, ,60.7, ,40.6, ,51.4, ,100, ,66, ,87, ,47.5, ,3.6, ,86.3, ,49.4, 
70,1/22/2020,22,0.02, ,0.01, ,126, ,12.9, ,60.7, ,41.5, ,52.9, ,100, ,77, ,94, ,51.3, ,2.6, ,62, ,50.3, 
70,1/23/2020,23,0.02, ,0, ,131, ,11.6, ,59.8, ,40.5, ,49.7, ,100, ,80, ,96, ,48.6, ,1.6, ,38.6, ,50.1, 
70,1/24/2020,24,0.07, ,0, ,273, ,12.1, ,67.5, ,39.5, ,52.6, ,100, ,64, ,90, ,49.7, ,2.9, ,68.7, ,50.2, 
70,1/25/2020,25,0.02, ,0, ,121, ,13.3, ,60.6, ,46, ,53.1, ,100, ,83, ,96, ,52.1, ,2.4, ,58.5, ,50.7, 
70,1/26/2020,26,0.05, ,0.07, ,196, ,13.3, ,64.9, ,45.2, ,55.6, ,100, ,57, ,88, ,52.1, ,4.1, ,97.3, ,51.5, 
70,1/27/2020,27,0.07, ,0, ,272, ,11, ,64.7, ,37.5, ,50.1, ,100, ,71, ,90, ,47.2, ,3.7, ,87.7, ,51.1, 
70,1/28/2020,28,0.05, ,0, ,209, ,11.2, ,65.7, ,41.4, ,50.9, ,100, ,68, ,89, ,47.6, ,3, ,71.8, ,50.6, 
70,1/29/2020,29,0.08, ,0, ,275, ,10.9, ,64.9, ,41.6, ,52.3, ,100, ,53, ,82, ,46.9, ,5.2, ,124.8, ,50.8, 
70,1/30/2020,30,0.05, ,0, ,222, ,11.4, ,61.8, ,43.4, ,50.5, ,100, ,71, ,91, ,47.9, ,2.8, ,66.8, ,50.8, 
70,1/31/2020,31,0.07, ,0, ,272, ,11.7, ,67.6, ,42.5, ,52.2, ,100, ,59, ,88, ,48.6, ,2.2, ,51.7, ,50.8, 
70,2/1/2020,32,0.06, ,0.01, ,290, ,11.4, ,66, ,38.8, ,49.6, ,100, ,68, ,94, ,47.9, ,1.8, ,44.1, ,50.6, 
70,2/2/2020,33,0.09, ,0, ,263, ,7.7, ,59.9, ,38.9, ,48, ,100, ,26, ,67, ,37.7, ,6.6, ,157.6, ,50.3, 
70,2/3/2020,34,0.11, ,0, ,343, ,4.6,Y,54.4, ,33.1, ,44.6, ,87, ,25, ,46,Y,25,Y,8.7,Y,208.5,Y,49.7, 
70,2/4/2020,35,0.08, ,0, ,330, ,4.6,Y,55.9, ,27.3, ,41.5, ,85, ,30, ,52,Y,25.2,Y,4.2, ,100.2, ,48.8, 
70,2/5/2020,36,0.07, ,0, ,324, ,5.7, ,60.4, ,28.2, ,43.7, ,92, ,33, ,58, ,30.1, ,2.1, ,49.8, ,47.9, 
70,2/6/2020,37,0.08, ,0, ,333, ,7, ,64.7, ,32, ,47.1, ,94, ,36, ,64, ,35.4, ,2.3, ,56.3, ,47.9, 
70,2/7/2020,38,0.08, ,0, ,341, ,7.8, ,67.4, ,31.9, ,47.9, ,100, ,38, ,69, ,38.1, ,1.8, ,42.9, ,47.9, 
70,2/8/2020,39,0.09, ,0, ,341, ,9, ,61.6, ,33.5, ,47.8, ,100, ,41, ,80, ,41.9, ,4.2, ,101.4, ,47.8, 
70,2/9/2020,40,0.18, ,0, ,358, ,4.6,Y,66.5, ,39.8, ,53.8, ,66, ,13, ,33,Y,25,Y,10.1,Y,242,Y,48.3, 
70,2/10/2020,41,0.11, ,0, ,362, ,6.1, ,72, ,37.1, ,52.2, ,72, ,22, ,46, ,32.1, ,4.8, ,115.6, ,48.3, 
70,2/11/2020,42,0.1, ,0.01, ,361, ,6.7, ,68.7, ,29.4, ,48.8, ,100, ,30, ,57, ,34.4, ,2.7, ,64.1, ,47.9, 
70,2/12/2020,43,0.09, ,0, ,354, ,8, ,67.8, ,38.7, ,50.8, ,91, ,37, ,64, ,38.9, ,2.6, ,61.8, ,48.2, 
70,2/13/2020,44,0.09, ,0, ,354, ,9, ,65.4, ,33.6, ,49.7, ,100, ,46, ,74, ,41.9, ,2.9, ,70.7, ,48.2, 
70,2/14/2020,45,0.08, ,0, ,349, ,9.6, ,62.8, ,35.6, ,48.4, ,100, ,55, ,83, ,43.4, ,3, ,72.2, ,48.4, 
70,2/15/2020,46,0.09,R,0, ,330, ,9.6, ,67.7, ,34.9, ,50.1, ,100, ,45, ,78, ,43.5, ,2.1, ,50.7, ,48.3, 
70,2/16/2020,47,0.1, ,0, ,356, ,9.7, ,67.4, ,39.2, ,53.2, ,100, ,37, ,71, ,43.9, ,3.8, ,90.8, ,48.8, 
70,2/17/2020,48,0.12, ,0, ,376, ,7.1, ,72, ,41.8, ,54.7, ,100, ,18, ,49, ,35.9, ,4.5, ,107.5, ,49.3, 
