200,1/1/2020,1,0.07, ,0, ,272, ,7.1, ,67, ,39.9, ,52.9, ,75, ,28, ,52, ,35.9, ,2.4, ,57.8, ,51.9, 
200,1/2/2020,2,0.09, ,0, ,290, ,7, ,76, ,42.5, ,57.3, ,81, ,14, ,43, ,35.3, ,2.6, ,61.3, ,52.1, 
200,1/3/2020,3,0.07, ,0, ,272, ,7.7, ,73, ,40.7, ,54.7, ,85, ,24, ,53, ,37.8, ,2.3, ,56, ,52.4, 
200,1/4/2020,4,0.07,R,0, ,286, ,8.1, ,70.9, ,38.1, ,53.9, ,90, ,27, ,57, ,39, ,2, ,47.6, ,52.3, 
200,1/5/2020,5,0.08,R,0, ,306, ,8.1, ,73.9, ,41.6, ,56.8, ,85, ,27, ,52, ,39.2, ,2.8, ,66.4, ,52.5, 
200,1/6/2020,6,0.1, ,0, ,317, ,5.1, ,80.3, ,42.5, ,58.8, ,69, ,10, ,30, ,27.6, ,3.4, ,82.6, ,52.6, 
200,1/7/2020,7,0.08,R,0, ,290, ,6.1, ,75.3, ,39.6, ,55, ,87, ,13, ,41, ,31.8, ,2.2, ,52.1, ,52.1, 
200,1/8/2020,8,0.08,R,0, ,313, ,7.6, ,68.7, ,37.6, ,55, ,80, ,29, ,51, ,37.5, ,3.1, ,74.5, ,51.9, 
200,1/9/2020,9,0.11, ,0, ,294, ,8.2, ,70.1, ,51.5, ,60.7, ,62, ,29, ,45, ,39.5, ,5.5, ,131.3, ,53.2, 
200,1/10/2020,10,0.1, ,0, ,319, ,6.2, ,71.6, ,40.3, ,56.2, ,78, ,13, ,40, ,32.3, ,4.3, ,102.1, ,53, 
200,1/11/2020,11,0.08, ,0, ,311, ,5.6, ,65.4, ,36.3, ,50.6, ,74, ,21, ,44, ,29.6, ,3.4, ,80.9, ,51.8, 
200,1/12/2020,12,0.08, ,0, ,303, ,7.7, ,67, ,38.4, ,52.3, ,86, ,31, ,57, ,37.7, ,2.7, ,64.6, ,51.6, 
200,1/13/2020,13,0.08, ,0, ,305, ,8.1, ,69.7, ,38.7, ,52.1, ,85, ,29, ,61, ,39, ,2.3, ,54.6, ,51.6, 
200,1/14/2020,14,0.08, ,0, ,284, ,8.3, ,71, ,38.4, ,53.1, ,91, ,29, ,60, ,39.6, ,2.5, ,59.7, ,51.7, 
200,1/15/2020,15,0.07, ,0, ,295, ,8.1, ,71.4, ,38.4, ,52.5, ,92, ,28, ,60, ,39.1, ,2.5, ,60.1, ,51.7, 
200,1/16/2020,16,0.09, ,0, ,322, ,7.3, ,68.5, ,38.3, ,54.3, ,83, ,29, ,51, ,36.4, ,3.3, ,79.1, ,51.6, 
200,1/17/2020,17,0.08, ,0, ,280, ,8.1, ,68.1, ,43.4, ,54.3, ,81, ,30, ,56, ,39.1, ,3.1, ,73.9, ,52.1, 
200,1/18/2020,18,0.09, ,0, ,322, ,5.6, ,74.5, ,41.2, ,55.4, ,67, ,12, ,37, ,29.8, ,3.3, ,80.3, ,51.8, 
200,1/19/2020,19,0.1, ,0, ,290, ,6, ,76.9, ,41.3, ,58.1, ,65, ,13, ,36, ,31.5, ,2.8, ,67.1, ,52, 
200,1/20/2020,20,0.05, ,0, ,118, ,7.8, ,70.3, ,51, ,59.4, ,69, ,28, ,45, ,38, ,2.5, ,60.8, ,53.3, 
200,1/21/2020,21,0.07, ,0, ,267, ,10.2, ,68.3, ,49.5, ,59.9, ,77, ,43, ,58, ,45.1, ,3.5, ,83.7, ,54.4, 
200,1/22/2020,22,0.09, ,0, ,322, ,9.9, ,73.5, ,48.2, ,58.5, ,85, ,32, ,59, ,44.4, ,2.7, ,65.2, ,54.5, 
200,1/23/2020,23,0.1, ,0, ,341, ,9, ,81.8, ,48.3, ,61.4, ,80, ,24, ,49, ,41.9, ,3.1, ,75.6, ,54.6, 
200,1/24/2020,24,0.1, ,0, ,328, ,7.8, ,79, ,49.5, ,62.1, ,82, ,19, ,41, ,38.3, ,3.2, ,75.7, ,55, 
200,1/25/2020,25,0.11, ,0, ,343, ,8.6, ,79.4, ,45, ,60.6, ,86, ,23, ,48, ,40.6, ,3.1, ,74.1, ,54.9, 
200,1/26/2020,26,0.08, ,0, ,263, ,9.3, ,76.3, ,44.1, ,60, ,86, ,29, ,53, ,42.7, ,2.8, ,68, ,55.2, 
200,1/27/2020,27,0.13, ,0, ,356, ,7.8, ,82, ,52.4, ,65.9, ,67, ,12, ,36, ,38, ,5, ,120.5, ,55.8, 
200,1/28/2020,28,0.12, ,0, ,354, ,7.2, ,80.2, ,47.8, ,62.3, ,75, ,16, ,38, ,36.1, ,3.4, ,81, ,55.8, 
200,1/29/2020,29,0.16, ,0, ,362, ,5.1, ,75.5, ,48.2, ,64.9, ,64, ,12, ,24, ,27.4, ,6.2, ,148.7, ,55.2, 
200,1/30/2020,30,0.14, ,0, ,353, ,4.4, ,80.7, ,48, ,64.4, ,44, ,9, ,21, ,23.9, ,3.9, ,94.7, ,54.9, 
200,1/31/2020,31,0.11, ,0, ,368, ,6.3, ,82.1, ,45.6, ,61.5, ,68, ,12, ,34, ,32.8, ,2.9, ,68.9, ,55.1, 
200,2/1/2020,32,0.12, ,0, ,367, ,6.9, ,81.9, ,45.2, ,62.5, ,71, ,14, ,36, ,35, ,3.4, ,81.3, ,55.3, 
200,2/2/2020,33,0.12, ,0, ,377, ,7.1, ,79.1, ,43.6, ,62.7, ,78, ,18, ,37, ,35.9, ,3.7, ,88.3, ,55.6, 
200,2/3/2020,34,0.14, ,0, ,318, ,3.2, ,64.3, ,43.6, ,58.3, ,49, ,8, ,19, ,16.4, ,6, ,144.3, ,56, 
200,2/4/2020,35,0.13, ,0.01, ,390, ,1.9,Y,60.4, ,36.1, ,50.4, ,54, ,6, ,15,Y,4.5,Y,5.4, ,130.7, ,53.7, 
200,2/5/2020,36,0.1, ,0, ,326, ,3.3, ,63.9, ,33.4, ,48.2, ,57, ,12, ,29, ,17.6, ,3, ,72.2, ,51.9, 
200,2/6/2020,37,0.11, ,0, ,375, ,5.3, ,68.5, ,37.3, ,51.3, ,76, ,18, ,41, ,28.4, ,3.2, ,77.9, ,51.7, 
200,2/7/2020,38,0.11, ,0, ,380, ,7.3, ,73.7, ,37, ,53.5, ,84, ,26, ,53, ,36.6, ,2.5, ,58.9, ,52.1, 
200,2/8/2020,39,0.11, ,0, ,378, ,7.9, ,74.1, ,40, ,55.8, ,77, ,23, ,52, ,38.5, ,3.2, ,76.5, ,52.9, 
200,2/9/2020,40,0.11, ,0, ,276, ,7.6, ,72.2, ,42.9, ,58.3, ,85, ,22, ,46, ,37.5, ,4.5, ,107.6, ,53.4, 
200,2/10/2020,41,0.11, ,0, ,218, ,7.6, ,70.4, ,49.7, ,60.5, ,81, ,24, ,42, ,37.6, ,6, ,145, ,54.7, 
200,2/11/2020,42,0.16, ,0, ,410, ,2.5,Y,71.7, ,43.9, ,63.2, ,31, ,7, ,13,Y,11,Y,5.5, ,132.8, ,54.8, 
200,2/12/2020,43,0.12, ,0, ,391, ,4.8, ,71, ,35.5, ,53.1, ,72, ,14, ,35, ,26.1, ,3.4, ,82.4, ,53.9, 
200,2/13/2020,44,0.12, ,0, ,393, ,6.1, ,73.5, ,36.6, ,53.6, ,86, ,14, ,44, ,32, ,2.8, ,66.6, ,53.7, 
200,2/14/2020,45,0.13, ,0, ,414, ,5.8, ,75.6, ,42.6, ,57.7, ,77, ,14, ,35, ,30.6, ,3.6, ,85.8, ,53.5, 
200,2/15/2020,46,0.14, ,0, ,415, ,6.5, ,78.3, ,40.9, ,58.9, ,76, ,15, ,38, ,33.6, ,3.4, ,82.4, ,53.9, 
200,2/16/2020,47,0.14, ,0, ,403, ,7.5, ,77.3, ,44.7, ,60, ,82, ,19, ,42, ,37.1, ,3.4, ,82.3, ,54.7, 
200,2/17/2020,48,0.14, ,0, ,421, ,8.2, ,84.5, ,46.6, ,64.1, ,75, ,16, ,40, ,39.3, ,3.3, ,79.7, ,55.6, 
200,2/18/2020,49,0.15, ,0, ,376, ,5.8, ,82.3, ,50.7, ,64.7, ,69, ,9, ,28, ,30.7, ,3.7, ,88.2, ,56.4, 
200,2/19/2020,50,0.15, ,0, ,426, ,7.1, ,82.4, ,46.1, ,63.3, ,72, ,14, ,36, ,35.6, ,3.2, ,76.6, ,56.8, 
