205,1/1/2020,1,0.06, ,0, ,252, ,9.4, ,60.7, ,38.7, ,49.3, ,92, ,59, ,78, ,42.9, ,3.7, ,89, ,51.2, 
205,1/2/2020,2,0.05, ,0, ,219, ,9.9, ,61.8, ,38.8, ,48.7, ,99, ,55, ,84, ,44.2, ,4.1, ,98.3, ,52, 
205,1/3/2020,3,0.06, ,0, ,284, ,9.1, ,65.6, ,37.1, ,49.8, ,94, ,52, ,75, ,42.2, ,4.3, ,104.4, ,51.7, 
205,1/4/2020,4,0.07, ,0, ,288, ,8.7, ,65.7, ,41.6, ,52.9, ,84, ,45, ,64, ,41, ,4.1, ,98.8, ,52.1, 
205,1/5/2020,5,0.07, ,0, ,299,R,8.3, ,63.5, ,38.5, ,49.3, ,99, ,36, ,69, ,39.7, ,4.6, ,109.3, ,52.5, 
205,1/6/2020,6,0.06, ,0, ,266, ,7.3, ,55.4, ,31.9, ,41.6, ,100, ,55, ,81, ,36.4, ,4, ,94.9, ,51.4, 
205,1/7/2020,7,0.06, ,0, ,284, ,7.7, ,54, ,30.4, ,41.5, ,100, ,64, ,87, ,37.9, ,3.8, ,90.5, ,50.2, 
205,1/8/2020,8,0.04, ,0, ,201, ,9, ,53.8, ,34.8, ,44.5, ,100, ,72, ,90, ,41.7, ,4.2, ,99.6, ,50.4, 
205,1/9/2020,9,0.04, ,0.03, ,191, ,8.6, ,54.4, ,35.3, ,45, ,98, ,65, ,84, ,40.5, ,5, ,119.3, ,50.7, 
205,1/10/2020,10,0.06, ,0, ,298, ,7.6, ,56.4, ,32.5, ,44, ,93, ,57, ,77, ,37.3, ,4.3, ,102.7, ,50.2, 
205,1/11/2020,11,0.06, ,0, ,274, ,8, ,59.3, ,32.6, ,44.5, ,91, ,62, ,80, ,38.8, ,4.2, ,101.5, ,50.1, 
205,1/12/2020,12,0.06, ,0, ,292, ,7.6, ,55.7, ,35.4, ,44, ,90, ,62, ,78, ,37.5, ,5.2, ,124, ,49.9, 
205,1/13/2020,13,0.06, ,0, ,302, ,7.7, ,55.3, ,34.2, ,45, ,88, ,59, ,75, ,37.7, ,5, ,119.5, ,49.7, 
205,1/14/2020,14,0.06, ,0, ,249, ,8.1, ,57.1, ,35.1, ,45.8, ,88, ,62, ,77, ,38.9, ,5.8, ,140.1, ,50.1, 
205,1/15/2020,15,0.06, ,0, ,310, ,7.1, ,56.7, ,32.5, ,43.7, ,87, ,53, ,73, ,35.6, ,3.8, ,91.5, ,49.9, 
205,1/16/2020,16,0.07, ,0.17, ,243, ,7.6, ,57.7, ,34.3, ,46.2, ,90, ,45, ,71, ,37.4, ,7.7,Y,184.3,Y,49.9, 
205,1/17/2020,17,0.05, ,0, ,266, ,7.3, ,50.4, ,33.8, ,41.2, ,94, ,70, ,83, ,36.6, ,5.1, ,122.3, ,48.6, 
205,1/18/2020,18,0.05, ,0, ,232, ,7.7, ,51.9, ,32.2, ,41.6, ,100, ,66, ,86, ,37.7, ,3.3, ,79.8, ,48.1, 
205,1/19/2020,19,0.02, ,0, ,131, ,8.8, ,47.9, ,37.1, ,42, ,100, ,82, ,97, ,41.2, ,2.7, ,65.7, ,48.6, 
205,1/20/2020,20,0.02, ,0, ,114, ,9.9, ,57.1, ,41, ,47.6, ,100, ,65, ,88, ,44.3, ,3.5, ,84, ,48.7, 
205,1/21/2020,21,0.07, ,0, ,270, ,9.6, ,61.6, ,40.8, ,51.4, ,91, ,53, ,74, ,43.4, ,3.3, ,78.1, ,49.9, 
205,1/22/2020,22,0.07, ,0, ,282, ,11.9, ,64, ,47.3, ,55.2, ,98, ,60, ,80, ,49.2, ,4, ,94.9, ,52, 
205,1/23/2020,23,0.06, ,0, ,265, ,11.3, ,62.1, ,43.3, ,52.3, ,100, ,66, ,84, ,47.7, ,3.7, ,88.5, ,53.4, 
205,1/24/2020,24,0.07, ,0, ,278, ,11.2, ,62.9, ,40.1, ,51, ,100, ,69, ,88, ,47.5, ,3.4, ,81.3, ,53.4, 
205,1/25/2020,25,0.05, ,0, ,203, ,11.6, ,63.4, ,42.2, ,52.6, ,99, ,66, ,86, ,48.5, ,3.5, ,82.8, ,53.4, 
205,1/26/2020,26,0.07, ,0, ,254, ,11.8, ,67.5, ,44.7, ,55.1, ,98, ,53, ,80, ,49, ,5, ,120.5, ,54.1, 
205,1/27/2020,27,0.09, ,0, ,342,R,8.5, ,66.5, ,38.4, ,50.6, ,87, ,43, ,68, ,40.4, ,4.9, ,117.5, ,53.9, 
205,1/28/2020,28,0.09, ,0, ,333, ,9.1, ,64.7, ,39.6, ,50.9, ,85, ,50, ,72, ,42, ,5.6, ,134.7, ,53.7, 
205,1/29/2020,29,0.1, ,0, ,328, ,8.7, ,63.5, ,37.1, ,48.8, ,93, ,49, ,74, ,41, ,5.8, ,139.6, ,53.4, 
