0212,01/01/2013,001,*,      228,*,     43.5,*,     54.4,*,     28.5,*,     39.2,*,      5.8,*,      4.9,*,     0.00,*,       91,*,       43,*,     0.06,*,       72,*,     30.8,*,    118.4
0212,01/02/2013,002,*,      243,*,     42.8,*,     62.4,*,     25.3,*,     38.4,*,      5.8,*,      2.6,*,     0.00,*,       93,*,       35,*,     0.05,*,       74,*,     30.9,*,     62.1
0212,01/03/2013,003,*,      225,*,     42.4,*,     57.1,Y,     24.8,*,     38.6,*,      6.2,*,      3.1,*,     0.00,*,       93,*,       49,*,     0.05,*,       78,*,     32.5,*,     74.7
0212,01/04/2013,004,*,      230,*,     42.5,*,     56.5,*,     27.9,*,     40.1,*,      6.4,*,      2.5,*,     0.00,*,       93,*,       47,*,     0.05,*,       76,*,     33.1,*,     61.0
0212,01/05/2013,005,*,       96,*,     42.9,*,     47.3,*,     28.1,*,     39.8,*,      7.5,*,      3.7,*,     0.37,*,       93,*,       79,*,     0.01,*,       90,*,     37.1,*,     88.3
0212,01/06/2013,006,*,      102,*,     44.6,*,     57.7,*,     35.5,*,     43.5,*,      8.5,*,      5.1,*,     0.17,*,       93,*,       63,*,     0.02,*,       88,*,     40.3,*,    124.2
0212,01/07/2013,007,*,      182,*,     44.4,*,     52.8,*,     33.7,*,     41.8,*,      8.0,*,      3.1,*,     0.00,*,       94,*,       74,*,     0.04,*,       89,*,     38.7,*,     75.4
0212,01/08/2013,008,*,      223,*,     44.6,*,     56.9,*,     30.6,*,     41.1,*,      7.6,*,      2.3,*,     0.00,*,       94,*,       61,*,     0.04,*,       87,*,     37.4,*,     55.6
0212,01/09/2013,009,*,       90,*,     44.8,*,     52.4,*,     33.0,*,     41.8,*,      7.9,*,      6.0,*,     0.00,*,       94,*,       72,*,     0.02,*,       88,*,     38.5,*,    143.9
0212,01/10/2013,010,*,      253,*,     44.2,*,     55.9,*,     29.2,*,     40.9,*,      5.8,*,      4.2,*,     0.00,*,       89,*,       38,*,     0.06,*,       66,*,     30.6,*,    102.2
0212,01/11/2013,011,*,      171,*,     43.0,*,     51.8,*,     27.0,*,     37.9,*,      5.6,*,      3.9,*,     0.00,*,       87,*,       42,*,     0.04,*,       72,*,     29.8,*,     93.7
0212,01/12/2013,012,*,      261,*,     42.4,*,     52.2,*,     28.1,*,     39.2,*,      4.6,*,      4.8,*,     0.00,*,       85,*,       30,*,     0.07,*,       57,*,     25.3,*,    116.5
0212,01/13/2013,013,*,      242,Y,     40.9,*,     49.0,Y,     20.3,*,     35.1,*,      3.9,*,      4.7,*,     0.00,*,       86,*,       31,*,     0.06,*,       57,*,     21.3,*,    112.9
0212,01/14/2013,014,*,      255,Y,     39.9,*,     52.9,*,     26.8,*,     38.3,*,      3.7,*,      6.5,*,     0.00,*,       81,*,       23,*,     0.08,*,       47,*,     20.0,*,    157.4
0212,01/15/2013,015,*,      250,Y,     39.8,*,     50.6,*,     25.8,*,     36.7,*,      5.0,*,      2.6,*,     0.00,*,       89,*,       41,*,     0.05,*,       68,*,     27.3,*,     61.9
0212,01/16/2013,016,*,      265,Y,     40.2,*,     60.0,Y,     24.7,*,     38.8,*,      5.7,*,      2.4,*,     0.00,*,       90,*,       40,*,     0.06,*,       71,*,     30.1,*,     59.0
0212,01/17/2013,017,*,      267,Y,     40.6,*,     61.4,Y,     24.2,*,     39.8,*,      6.0,*,      2.3,*,     0.00,*,       93,*,       36,*,     0.06,*,       72,*,     31.4,*,     54.9
0212,01/18/2013,018,*,      272,*,     41.1,*,     64.4,*,     25.5,*,     41.1,*,      5.9,*,      3.4,*,     0.00,*,       92,*,       29,*,     0.07,*,       67,*,     31.1,*,     83.3
0212,01/19/2013,019,*,      277,*,     41.2,*,     64.2,Y,     23.5,*,     41.5,*,      6.1,*,      3.4,*,     0.00,*,       92,*,       35,*,     0.07,*,       69,*,     32.0,*,     81.2
0212,01/20/2013,020,*,      286,*,     41.4,*,     65.0,*,     26.0,*,     41.6,*,      5.5,*,      2.8,*,     0.00,*,       91,*,       30,*,     0.07,*,       62,*,     29.6,*,     68.7
0212,01/21/2013,021,*,      282,*,     41.7,*,     61.4,Y,     24.2,*,     41.6,*,      6.5,*,      2.9,*,     0.00,*,       92,*,       42,*,     0.06,*,       72,*,     33.4,*,     69.3
0212,01/22/2013,022,*,      254,*,     42.3,*,     64.2,*,     27.9,*,     43.3,*,      6.9,*,      2.8,*,     0.00,*,       92,*,       39,*,     0.06,*,       73,*,     35.1,*,     67.7
0212,01/23/2013,023,*,       54,*,     43.9,*,     52.2,*,     40.1,*,     45.8,*,      9.0,*,      3.7,*,     0.19,*,       93,*,       72,*,     0.01,*,       86,*,     41.8,*,     89.5
0212,01/24/2013,024,*,       76,*,     46.0,*,     56.0,*,     46.3,*,     50.1,*,     11.1,*,      4.4,*,     0.02,*,       93,*,       81,*,     0.01,*,       90,*,     47.3,*,    106.3
0212,01/25/2013,025,*,      205,*,     48.4,Y,     72.1,*,     46.2,*,     54.6,*,     12.3,*,      2.5,*,     0.00,*,       94,*,       58,*,     0.05,*,       85,*,     50.1,*,     61.4
0212,01/26/2013,026,*,      287,*,     49.4,*,     59.4,*,     41.6,*,     49.6,*,      9.4,*,      9.5,*,     0.00,*,       94,*,       47,*,     0.09,*,       78,*,     43.0,*,    229.8
0212,01/27/2013,027,*,      299,*,     47.1,*,     58.5,*,     30.9,*,     43.7,*,      6.2,*,      5.2,*,     0.00,*,       92,*,       31,*,     0.08,*,       64,*,     32.4,*,    125.2
0212,01/28/2013,028,*,      288,*,     45.8,*,     62.6,*,     32.5,*,     44.8,*,      6.6,*,      4.1,*,     0.00,*,       89,*,       33,*,     0.08,*,       66,*,     34.0,*,     99.7
0212,01/29/2013,029,*,      237,*,     45.9,*,     60.1,*,     35.6,*,     45.6,*,      7.7,*,      4.6,*,     0.00,*,       91,*,       44,*,     0.06,*,       74,*,     37.8,*,    110.8
0212,01/30/2013,030,*,      307,*,     46.3,*,     67.6,*,     31.5,*,     46.0,*,      7.7,*,      3.1,*,     0.00,*,       92,*,       42,*,     0.07,*,       73,*,     37.9,*,     74.9
0212,01/31/2013,031,*,      296,*,     46.6,*,     68.8,*,     33.1,*,     47.5,*,      8.4,*,      2.9,*,     0.00,*,       93,*,       42,*,     0.07,*,       75,*,     39.9,*,     69.3
0212,02/01/2013,032,*,      304,*,     46.9,*,     67.6,*,     31.5,*,     47.4,*,      8.3,*,      3.4,*,     0.00,*,       94,*,       44,*,     0.08,*,       74,*,     39.7,*,     82.0
0212,02/02/2013,033,*,      213,*,     47.4,*,     67.7,*,     36.4,*,     48.1,*,      8.5,*,      3.4,*,     0.00,*,       92,*,       44,*,     0.05,*,       75,*,     40.5,*,     82.3
0212,02/03/2013,034,*,      310,*,     48.2,*,     67.9,*,     39.1,*,     49.9,*,      9.4,*,      6.4,*,     0.00,*,       93,*,       43,*,     0.08,*,       77,*,     43.0,*,    154.0
0212,02/04/2013,035,*,      229,*,     48.8,*,     64.2,*,     35.3,*,     47.3,*,      9.4,*,      3.9,*,     0.00,*,       94,*,       56,*,     0.05,*,       85,*,     43.0,*,     93.3
0212,02/05/2013,036,*,      262,*,     48.8,*,     59.1,*,     38.3,*,     47.6,*,      9.1,*,      9.7,*,     0.00,*,       92,*,       60,*,     0.07,*,       81,*,     42.0,*,    234.1
0212,02/06/2013,037,*,      321,*,     48.1,*,     61.0,*,     33.6,*,     46.1,*,      8.0,*,      5.2,*,     0.00,*,       93,*,       48,*,     0.08,*,       75,*,     38.6,*,    125.4
0212,02/07/2013,038,*,      246,*,     47.9,*,     57.7,*,     34.3,*,     45.1,*,      7.5,*,      7.2,*,     0.02,*,       92,*,       37,*,     0.07,*,       74,*,     37.1,*,    173.9
0212,02/08/2013,039,*,      315,*,     47.0,*,     59.1,*,     30.6,*,     45.1,*,      6.0,*,      6.1,*,     0.00,*,       92,*,       29,*,     0.09,*,       59,*,     31.6,*,    147.5
