0214,05/16/2013,136,H,      660,S,--,*,     69.9,*,     53.1,H,     60.0,H,     13.0,H,      5.3,H,     0.00,H,       85,H,       57,H,     0.12,*,       74,*,     51.6,H,    127.9
0214,05/17/2013,137,*,      662,S,--,*,     65.6,*,     50.4,*,     57.3,*,     11.1,Y,      3.5,*,     0.00,*,       91,*,       52,R,     0.20,*,       69,*,     47.2,Y,     85.1
0214,05/18/2013,138,*,      675,S,--,*,     65.4,*,     49.0,*,     57.7,*,     11.5,*,      4.9,*,     0.00,*,       86,*,       55,R,     0.20,*,       71,*,     48.3,*,    117.6
0214,05/19/2013,139,*,      684,S,--,*,     72.2,*,     50.0,*,     60.3,*,     11.5,*,      4.9,*,     0.00,*,       91,*,       42,*,     0.22,*,       64,*,     48.2,*,    117.1
0214,05/20/2013,140,*,      685,S,--,*,     81.8,*,     46.1,*,     62.0,*,     11.3,Y,      4.1,*,     0.00,*,       95,*,       34,*,     0.23,*,       60,*,     47.8,Y,     97.8
0214,05/21/2013,141,*,      651,S,--,*,     64.8,*,     48.5,*,     55.9,*,     10.9,Y,      3.6,*,     0.00,*,       93,*,       53,R,     0.18,*,       72,*,     46.9,Y,     86.0
0214,05/22/2013,142,*,      690,S,--,*,     63.8,*,     44.4,*,     53.4,Y,      8.6,R,      2.7,*,     0.00,*,       84,*,       37,R,     0.19,Y,       62,Y,     40.5,R,     65.0
0214,05/23/2013,143,*,      599,S,--,*,     60.6,*,     48.3,*,     53.2,*,      9.5,R,      1.8,*,     0.00,*,       82,*,       54,R,     0.16,*,       68,*,     43.1,R,     42.7
0214,05/24/2013,144,*,      669,S,--,*,     62.3,*,     42.0,*,     53.1,*,      9.9,R,      2.5,*,     0.00,*,       93,*,       56,R,     0.18,*,       72,*,     44.3,R,     60.1
0214,05/25/2013,145,*,      621,S,--,*,     61.0,*,     48.2,*,     54.4,*,     10.6,R,      1.1,*,     0.00,*,       85,*,       61,R,     0.16,*,       73,*,     46.1,R,     27.1
0214,05/26/2013,146,*,      614,S,--,*,     68.5,*,     52.5,*,     58.9,*,     12.8,Y,      3.7,*,     0.00,*,       88,*,       57,R,     0.18,*,       76,*,     51.2,Y,     89.4
0214,05/27/2013,147,*,      553,S,--,*,     68.9,*,     50.5,*,     59.2,*,     13.2,Y,      4.4,*,     0.00,*,       97,*,       58,*,     0.17,*,       77,*,     52.0,Y,    106.5
0214,05/28/2013,148,*,      589,S,--,*,     70.7,*,     53.7,*,     60.7,*,     14.4,*,      4.9,*,     0.01,*,       98,*,       60,*,     0.18,*,       79,*,     54.2,*,    117.5
0214,05/29/2013,149,*,      658,S,--,*,     70.8,*,     52.2,*,     59.8,*,     12.5,*,      5.4,*,     0.00,*,       91,*,       55,*,     0.21,*,       71,*,     50.5,*,    131.1
0214,05/30/2013,150,*,      691,S,--,*,     67.2,*,     49.2,*,     57.1,*,     11.1,*,      5.5,*,     0.00,*,       91,*,       51,*,     0.21,*,       69,*,     47.2,*,    133.5
0214,05/31/2013,151,*,      691,S,--,*,     75.2,*,     47.7,*,     60.5,*,     11.5,Y,      4.3,*,     0.00,*,       91,*,       42,*,     0.23,*,       64,*,     48.3,Y,    103.9
0214,06/01/2013,152,*,      675,S,--,*,     77.2,*,     47.6,*,     61.3,*,     12.3,Y,      4.6,*,     0.00,*,       92,*,       45,*,     0.23,*,       66,*,     50.0,Y,    111.7
0214,06/02/2013,153,*,      596,S,--,*,     62.2,*,     50.5,*,     55.0,*,     12.3,Y,      4.7,*,     0.00,*,       94,*,       69,R,     0.17,*,       83,*,     50.1,Y,    112.5
0214,06/03/2013,154,*,      598,S,--,*,     66.1,*,     52.2,*,     57.8,*,     12.8,Y,      3.2,*,     0.00,*,       93,*,       67,R,     0.18,*,       78,*,     51.1,Y,     76.5
0214,06/04/2013,155,*,      570,S,--,*,     66.2,*,     51.6,*,     57.7,*,     12.9,R,      2.9,*,     0.00,*,       86,*,       68,R,     0.16,*,       79,*,     51.4,R,     69.7
0214,06/05/2013,156,*,      721,H,     66.2,*,     65.4,S,--,*,     58.6,*,     12.8,*,      6.1,*,     0.00,*,       89,*,       66,R,     0.16,*,       76,*,     51.1,*,    146.3
0214,06/06/2013,157,*,      641,*,     65.9,*,     66.9,*,     52.1,*,     57.3,*,     12.7,Y,      4.9,*,     0.00,*,       93,*,       64,*,     0.19,*,       79,*,     51.0,Y,    118.6
0214,06/07/2013,158,*,      623,*,     65.2,*,     73.7,*,     50.7,*,     58.2,*,     13.6,Y,      3.9,*,     0.00,*,       97,*,       59,*,     0.19,*,       82,*,     52.8,Y,     94.7
0214,06/08/2013,159,*,      574,*,     65.5,*,     68.5,*,     51.0,*,     57.5,*,     14.2,Y,      5.0,*,     0.00,*,       99,*,       67,*,     0.17,*,       88,*,     53.9,Y,    120.6
0214,06/09/2013,160,*,      394,*,     65.7,*,     67.2,*,     56.3,*,     59.5,*,     14.6,Y,      4.4,*,     0.00,*,       93,*,       71,*,     0.12,*,       84,*,     54.7,Y,    105.7
0214,06/10/2013,161,*,      595,*,     66.0,*,     70.8,*,     55.1,*,     61.5,*,     14.0,Y,      4.1,*,     0.00,*,       88,*,       59,*,     0.19,*,       75,*,     53.5,Y,     99.0
0214,06/11/2013,162,*,      570,*,     67.0,*,     71.9,*,     53.7,*,     61.1,*,     14.2,Y,      4.2,*,     0.00,*,       90,*,       63,*,     0.18,*,       77,*,     53.9,Y,    100.2
0214,06/12/2013,163,*,      681,*,     66.6,*,     67.0,*,     51.9,*,     58.6,*,     12.4,Y,      5.2,*,     0.00,*,       94,*,       57,*,     0.21,*,       74,*,     50.3,Y,    126.3
0214,06/13/2013,164,*,      710,*,     64.7,*,     68.9,*,     50.2,*,     58.8,*,     11.7,*,      6.0,*,     0.00,*,       87,*,       50,*,     0.22,*,       69,*,     48.7,*,    145.2
0214,06/14/2013,165,*,      698,*,     64.0,*,     78.1,Y,     44.5,*,     60.2,*,     11.7,Y,      4.4,*,     0.00,*,       92,*,       43,*,     0.23,*,       66,*,     48.8,Y,    105.4
0214,06/15/2013,166,*,      636,*,     64.0,*,     63.2,*,     50.9,*,     55.5,*,     12.2,*,      5.4,*,     0.00,*,       93,*,       67,*,     0.18,*,       81,*,     49.9,*,    130.8
0214,06/16/2013,167,*,      677,*,     64.4,*,     70.7,*,     50.8,*,     60.0,*,     12.8,Y,      5.1,*,     0.00,*,       93,*,       54,*,     0.21,*,       72,*,     51.1,Y,    123.2
0214,06/17/2013,168,*,      697,*,     65.5,*,     70.0,*,     51.6,*,     60.8,*,     13.6,*,      5.8,*,     0.00,*,       94,*,       57,*,     0.22,*,       75,*,     52.8,*,    140.7
0214,06/18/2013,169,*,      633,*,     66.2,*,     67.5,*,     53.6,*,     59.2,*,     12.8,*,      5.5,*,     0.00,*,       92,*,       56,*,     0.20,*,       75,*,     51.1,*,    133.1
0214,06/19/2013,170,*,      703,*,     65.2,*,     68.9,*,     49.1,*,     59.4,*,     11.6,Y,      5.1,*,     0.00,*,       91,*,       52,*,     0.22,*,       67,*,     48.4,Y,    122.2
0214,06/20/2013,171,*,      705,*,     65.5,*,     69.9,*,     50.3,*,     59.5,*,     11.5,*,      5.7,*,     0.00,*,       87,*,       50,*,     0.22,*,       67,*,     48.3,*,    137.7
0214,06/21/2013,172,*,      702,*,     64.7,*,     71.7,*,     49.7,*,     59.0,*,     12.5,*,      5.9,*,     0.00,*,       91,*,       51,*,     0.22,*,       73,*,     50.4,*,    141.5
0214,06/22/2013,173,*,      679,*,     64.5,*,     74.6,*,     47.5,*,     59.6,*,     13.0,Y,      4.8,*,     0.00,*,       97,*,       50,*,     0.22,*,       74,*,     51.5,Y,    115.3
0214,06/23/2013,174,*,      363,*,     64.7,*,     70.2,*,     54.1,*,     60.6,*,     15.6,Y,      5.0,*,     0.00,*,       97,*,       69,*,     0.10,*,       86,*,     56.5,Y,    121.2
0214,06/24/2013,175,*,      293,*,     65.3,*,     67.6,Y,     58.2,*,     61.4,Y,     17.0,Y,      4.3,*,     0.04,*,       98,*,       81,*,     0.07,Y,       92,Y,     59.0,Y,    103.9
0214,06/25/2013,176,*,      512,*,     65.8,*,     73.9,Y,     57.7,*,     65.1,Y,     17.6,Y,      4.6,*,     0.00,*,       97,*,       64,*,     0.16,Y,       83,Y,     59.8,Y,    110.9
0214,06/26/2013,177,*,      640,*,     67.7,*,     80.3,Y,     57.8,H,     67.5,R,     18.1,Y,      4.1,*,     0.00,H,       99,H,       59,*,     0.21,R,       --,I,       --,Y,     97.8
0214,06/27/2013,178,*,      678,*,     69.3,*,     81.3,Y,     57.8,H,     69.9,Y,     16.8,Y,      4.1,*,     0.00,H,       92,H,       54,*,     0.24,Y,       67,Y,     58.5,Y,     98.2
0214,06/28/2013,179,*,      690,*,     70.2,*,     83.1,*,     56.2,*,     68.3,*,     16.1,Y,      4.1,*,     0.00,*,       91,*,       48,*,     0.24,*,       68,*,     57.4,Y,     99.4
0214,06/29/2013,180,*,      705,*,     69.5,*,     85.6,*,     55.0,*,     68.5,*,     15.3,Y,      4.5,*,     0.00,*,       91,*,       39,*,     0.25,*,       64,*,     56.0,Y,    108.2
0214,06/30/2013,181,*,      667,*,     69.2,*,     77.9,*,     54.8,*,     65.0,*,     15.3,Y,      5.3,*,     0.00,*,       93,*,       51,*,     0.23,*,       73,*,     56.1,Y,    126.9
0214,07/01/2013,182,*,      627,*,     68.9,*,     79.2,*,     54.1,*,     63.9,*,     15.5,Y,      4.4,*,     0.00,*,       95,*,       53,*,     0.21,*,       76,*,     56.3,Y,    105.6
0214,07/02/2013,183,*,      639,*,     68.5,*,     79.2,*,     54.9,*,     62.4,*,     15.8,Y,      4.1,*,     0.00,*,       97,*,       54,*,     0.21,*,       82,*,     56.8,Y,     97.8
0214,07/03/2013,184,*,      643,*,     68.8,*,     78.5,*,     56.1,*,     64.1,*,     16.0,Y,      4.5,*,     0.00,*,       96,*,       58,*,     0.22,*,       78,*,     57.2,Y,    107.8
0214,07/04/2013,185,*,      636,*,     69.2,*,     79.0,*,     55.5,*,     63.9,*,     15.5,Y,      5.2,*,     0.00,*,       96,*,       54,*,     0.22,*,       76,*,     56.3,Y,    126.0
0214,07/05/2013,186,*,      588,*,     68.5,*,     66.3,*,     54.9,*,     59.2,*,     13.4,*,      6.6,*,     0.00,*,       87,*,       67,*,     0.18,*,       78,*,     52.4,*,    158.2
0214,07/06/2013,187,*,      618,*,     68.2,*,     66.9,*,     54.2,*,     58.7,*,     13.3,Y,      4.5,*,     0.00,*,       87,*,       65,*,     0.19,*,       79,*,     52.2,Y,    108.3
0214,07/07/2013,188,*,      636,*,     68.6,*,     69.4,*,     54.2,*,     59.6,*,     13.6,Y,      4.2,*,     0.00,*,       89,*,       61,*,     0.20,*,       78,*,     52.8,Y,    101.9
0214,07/08/2013,189,*,      655,*,     69.2,*,     72.0,*,     53.5,*,     60.3,*,     13.8,R,      4.0,*,     0.00,*,       95,*,       58,*,     0.21,*,       77,*,     53.2,R,     95.6
0214,07/09/2013,190,*,      679,*,     69.9,*,     76.2,*,     51.0,*,     60.2,*,     14.0,Y,      4.5,*,     0.00,*,       97,*,       53,*,     0.22,*,       79,*,     53.6,Y,    109.5
0214,07/10/2013,191,*,      573,*,     68.5,*,     68.2,R,     45.4,*,     54.9,Y,     12.4,Y,      4.6,*,     0.00,*,       97,*,       63,R,     0.17,Y,       84,Y,     50.2,Y,    111.4
0214,07/11/2013,192,*,      587,*,     67.4,*,     63.6,R,     45.6,H,     53.2,R,     11.4,Y,      4.5,*,     0.00,H,       96,H,       64,R,     0.17,R,       --,I,       --,Y,    109.2
0214,07/12/2013,193,*,      650,*,     67.6,*,     66.9,*,     49.1,*,     55.6,Y,     12.1,Y,      4.1,*,     0.00,*,       93,*,       62,*,     0.19,Y,       80,Y,     49.6,Y,     98.6
0214,07/13/2013,194,*,      655,*,     67.2,*,     67.6,R,     44.7,H,     54.8,Y,     11.6,Y,      4.3,*,     0.00,H,       95,H,       59,R,     0.20,Y,       79,Y,     48.5,Y,    103.1
0214,07/14/2013,195,*,      649,*,     66.8,*,     65.6,R,     45.1,H,     53.8,R,     11.5,Y,      4.7,*,     0.00,H,       94,H,       62,H,     0.19,R,       --,I,       --,Y,    113.8
0214,07/15/2013,196,*,      570,*,     66.3,*,     63.1,R,     46.2,*,     53.3,R,     11.3,Y,      4.9,*,     0.00,*,       93,*,       66,R,     0.16,R,       --,I,       --,Y,    119.0
0214,07/16/2013,197,*,      547,Y,     66.0,*,     65.6,*,     49.7,*,     56.3,Y,     12.2,Y,      4.2,*,     0.00,*,       92,*,       60,*,     0.16,Y,       79,Y,     49.9,Y,    102.3
