193,1/1/2018,1,0.06, ,0, ,253, ,12.1, ,61.8, ,49, ,53.8, ,92, ,68, ,86, ,49.6, ,3.4, ,81.7, ,54.7, 
193,1/2/2018,2,0.03, ,0, ,149, ,12.3, ,60.9, ,50.1, ,55.5, ,89, ,71, ,81, ,50, ,2.6, ,63.2, ,55, 
193,1/3/2018,3,0.01, ,0.35, ,61, ,13, ,59.8, ,46.8, ,55.5, ,97, ,77, ,86, ,51.5, ,3.9, ,92.7, ,55.3, 
193,1/4/2018,4,0.05, ,0, ,209, ,15.4,Y,63.1, ,53.2,Y,57.9, ,98, ,85, ,94,Y,56.2,Y,3.9, ,94.4, ,56.2, 
193,1/5/2018,5,0.03, ,0.02, ,133, ,15.7,Y,63, ,54.1,Y,57.4, ,100, ,94, ,98,Y,56.8,Y,4.9, ,116.4, ,57.4,Y
193,1/6/2018,6,0.04, ,0.01, ,176, ,13.4, ,58.2, ,46.4, ,55, ,97, ,82, ,91, ,52.3, ,4.7, ,112.7, ,57.3,Y
193,1/7/2018,7,0.05, ,0, ,253, ,12.9, ,59.5, ,46.7, ,53.6, ,99, ,79, ,92, ,51.3, ,4.2, ,100.2, ,56.6, 
193,1/8/2018,8,0, ,1.75, ,32, ,14.8, ,59.5, ,51.9, ,55.8, ,100, ,83, ,97, ,55.1, ,2.4, ,57.5, ,56.9,Y
193,1/9/2018,9,0.02, ,0.69, ,63, ,14.2, ,58.2, ,54.2,Y,55.9, ,100, ,77, ,93, ,53.9, ,10.6,Y,254.4,Y,57.2,Y
193,1/10/2018,10,0.04, ,0, ,147, ,12.1, ,57.7, ,47.6, ,54.4, ,95, ,76, ,84, ,49.5, ,5.9, ,141.8, ,56.4, 
193,1/11/2018,11,0.06, ,0, ,287, ,13.4, ,61.2, ,49.1, ,54.4, ,98, ,78, ,93, ,52.3, ,4.7, ,112.5, ,56.4, 
193,1/12/2018,12,0.06, ,0, ,294, ,13, ,61.5, ,51.2, ,55.2, ,98, ,77, ,88, ,51.6, ,6.2, ,148.5, ,56.6, 
193,1/13/2018,13,0.07, ,0, ,292, ,12, ,68, ,48.4, ,56.9, ,88, ,58, ,76, ,49.3, ,6.1, ,147.2, ,56.6, 
193,1/14/2018,14,0.06, ,0, ,230, ,11.5, ,70.1, ,46.3, ,56.8, ,90, ,44, ,73, ,48.3, ,3.4, ,80.6, ,56.9, 
193,1/15/2018,15,0.04, ,0, ,169, ,13.4, ,60.3, ,49.3, ,55.3, ,98, ,76, ,90, ,52.4, ,3.9, ,93.3, ,56.9, 
193,1/16/2018,16,0.03, ,0, ,157, ,14.5, ,61.1, ,53.2, ,55.7, ,100, ,85, ,96, ,54.5, ,3, ,72, ,57.2, 
193,1/17/2018,17,0.03, ,0, ,172, ,13.7, ,61.3, ,48.9, ,54, ,100, ,77, ,96, ,53, ,4, ,95.9, ,57.5, 
193,1/18/2018,18,0.04, ,0.33, ,179, ,13.8, ,59.7, ,47.8, ,54.1, ,100, ,87, ,96, ,53.1, ,4.9, ,117.7, ,57.1, 
193,1/19/2018,19,0.07, ,0.01, ,274, ,10.4, ,56.3, ,50.5, ,53.1, ,99, ,66, ,76, ,45.7, ,7.4, ,178.4, ,56.7, 
193,1/20/2018,20,0.08, ,0, ,306, ,9.5, ,55.1, ,44.8, ,51.8, ,84, ,67, ,73, ,43.3, ,10.1,Y,241.9,Y,55.5, 
193,1/21/2018,21,0.06, ,0, ,301, ,9.5, ,55.6, ,37.2, ,48.4, ,94, ,64, ,82, ,43.1, ,2.2, ,52.4, ,54.8, 
193,1/22/2018,22,0.04, ,0.04, ,194, ,12.2, ,59.5, ,42.1, ,53.4, ,95, ,77, ,87, ,49.8, ,5, ,119.5, ,55.5, 
193,1/23/2018,23,0.07, ,0, ,312, ,10.9, ,60.6, ,41.6, ,50.1, ,97, ,68, ,88, ,46.8, ,4.6, ,110.2, ,55.1, 
193,1/24/2018,24,0.05, ,0.25, ,196, ,11.4, ,58.2, ,38, ,50.1, ,99, ,81, ,93, ,48.1, ,4.9, ,117.5, ,54.5, 
193,1/25/2018,25,0.07, ,0.09, ,263, ,9.9, ,56.4, ,41.9, ,52.1, ,92, ,59, ,75, ,44.3, ,5.1, ,122.1, ,54.7, 
193,1/26/2018,26,0.07, ,0, ,332, ,9.8, ,55.2, ,38.9, ,49.2, ,97, ,66, ,82, ,43.9, ,4.6, ,111, ,54.1, 
193,1/27/2018,27,0.08, ,0, ,326, ,9.8, ,59.7, ,44.8, ,51.5, ,89, ,60, ,75, ,44, ,4.4, ,104.9, ,53.9, 
