56,1/1/2018,1,0.05, ,0, ,220, ,9.4, ,64.3, ,34.5, ,48.6, ,100, ,54, ,81, ,43, ,2.6, ,62.1, ,49.2, 
56,1/2/2018,2,0.02, ,0, ,110, ,9, ,60, ,39.1, ,48, ,95, ,61, ,79, ,41.9, ,2.4, ,57.3, ,49.6, 
56,1/3/2018,3,0.01, ,0.05, ,73, ,10.5, ,56.6, ,36.6, ,47.5, ,99, ,71, ,94, ,45.8, ,2.9, ,69.5, ,49.8, 
56,1/4/2018,4,0.06, ,0.19, ,231, ,14.1,Y,69.4,Y,42.4, ,54.9, ,100, ,77, ,96,Y,53.8,Y,5.2, ,124.8, ,51.1, 
56,1/5/2018,5,0.05, ,0, ,227, ,14.5,Y,72.4,Y,45.4, ,57.3,Y,100, ,59, ,90,Y,54.5,Y,3.3, ,78.2, ,52.2, 
56,1/6/2018,6,0, ,0.11, ,56, ,14.2,Y,58.5, ,48.9, ,54.3, ,99, ,94, ,99,Y,54,Y,3.5, ,85.1, ,53.6, 
56,1/7/2018,7,0.05, ,0, ,204, ,13.4, ,65.3, ,47.9, ,54.2, ,99, ,71, ,94, ,52.4, ,3.2, ,77.8, ,53.7, 
56,1/8/2018,8,0, ,0.86, ,37, ,14.7,Y,58.4, ,50.5, ,55, ,99, ,99, ,100,Y,54.9,Y,6.5, ,155.4, ,54.3, 
56,1/9/2018,9,0, ,0.59, ,44, ,15,Y,58.3, ,52.4,Y,55.5, ,99, ,99, ,99,Y,55.4,Y,6.6, ,157.7, ,55.2, 
56,1/10/2018,10,0.03, ,0, ,141, ,12.7, ,60.1, ,48.9, ,53.4, ,99, ,73, ,91, ,50.9, ,4.8, ,115.1, ,54.9, 
56,1/11/2018,11,0.02, ,0, ,132, ,13.4, ,61.2, ,44.6, ,53.3, ,99, ,80, ,96, ,52.3, ,2.5, ,59.4, ,54.9, 
56,1/12/2018,12,0.01, ,0.01, ,90, ,11.3, ,53.6, ,40.5, ,47.7, ,99, ,99, ,100, ,47.8, ,2.8, ,66.5, ,53.7, 
56,1/13/2018,13,0, ,0, ,50, ,12.4, ,52, ,49, ,50.3, ,99, ,99, ,99, ,50.2, ,3.2, ,76.7, ,54.1, 
56,1/14/2018,14,0.01, ,0, ,70, ,11.7, ,52.1, ,45.9, ,49, ,99, ,99, ,99, ,48.8, ,3.2, ,76.3, ,54.2, 
56,1/15/2018,15,0.01, ,0, ,80, ,11.6, ,53, ,44.5, ,48.6, ,99, ,99, ,100, ,48.5, ,3.1, ,74.9, ,53.9, 
56,1/16/2018,16,0.02, ,0, ,114, ,12.9, ,57.7, ,46.7, ,51.3, ,99, ,99, ,100, ,51.3, ,3.7, ,89.2, ,54.2, 
56,1/17/2018,17,0, ,0,R,60, ,13.7, ,57.4, ,51.6, ,53.1, ,99, ,99, ,99, ,52.9, ,4, ,96, ,54.9, 
56,1/18/2018,18,0.02, ,0.09, ,138, ,13.1, ,58.5, ,48.7, ,51.8, ,99, ,97, ,100, ,51.7, ,4.5, ,108.8, ,54.9, 
56,1/19/2018,19,0.07, ,0.08, ,246, ,10.8, ,59.6, ,39.3, ,50.4, ,99, ,52, ,86, ,46.5, ,5.3, ,127.5, ,54.8, 
56,1/20/2018,20,0.08, ,0, ,288, ,8.2, ,58.9, ,36.2, ,47, ,99, ,43, ,75, ,39.4, ,6.3, ,150.2, ,53.3, 
56,1/21/2018,21,0.06, ,0, ,265, ,8.4, ,58.5, ,31.2, ,43.6, ,100, ,50, ,87, ,40.2, ,3, ,73.2, ,51.5, 
56,1/22/2018,22,0.04, ,0, ,144, ,10.4, ,61.7, ,40.3, ,49.1, ,99, ,52, ,87, ,45.5, ,4.8, ,116.2, ,51.7, 
56,1/23/2018,23,0.02, ,0, ,113, ,11, ,52.7, ,37, ,47, ,99, ,98, ,100, ,47.1, ,3.7, ,87.7, ,52.3, 
56,1/24/2018,24,0.03, ,0.02, ,154, ,11.1, ,58.8, ,36.8, ,48, ,99, ,78, ,97, ,47.2, ,5.3, ,127.2, ,51.9, 
56,1/25/2018,25,0.06, ,0.08, ,238, ,10.1, ,58.6, ,39.1, ,48.7, ,100, ,54, ,86, ,44.8, ,2.9, ,69, ,52.4, 
56,1/26/2018,26,0.06, ,0.01, ,283, ,9, ,58.7, ,34, ,45.4, ,100, ,54, ,87, ,41.9, ,3.1, ,73.9, ,51.2, 
56,1/27/2018,27,0.08, ,0, ,291, ,9.3, ,62.2, ,35.3, ,47.6, ,100, ,43, ,83, ,42.8, ,4.4, ,105.6, ,50.6, 
56,1/28/2018,28,0.07, ,0, ,306, ,10.1, ,62.6, ,34.3, ,47.2, ,100, ,65, ,91, ,44.8, ,2.4, ,57.6, ,50.5, 
56,1/29/2018,29,0.04, ,0.01, ,193, ,11, ,61.7, ,36.5, ,48, ,100, ,75, ,97, ,47.1, ,2.7, ,64.5, ,50.3, 
56,1/30/2018,30,0.07, ,0, ,275, ,11.2, ,67, ,40.2, ,49.8, ,100, ,59, ,92, ,47.5, ,2.8, ,67.8, ,50.9, 
56,1/31/2018,31,0.08, ,0.01, ,309, ,10.7, ,67.7, ,37.4, ,50.1, ,100, ,50, ,87, ,46.4, ,2.9, ,69.5, ,50.8, 
56,2/1/2018,32,0.08, ,0, ,301, ,10.7, ,69.5, ,40.1, ,53.1, ,100, ,42, ,77, ,46.2, ,2.9, ,70.7, ,51, 
56,2/2/2018,33,0.07, ,0, ,280, ,11.7, ,70.2, ,40.4, ,53.8, ,99, ,51, ,82, ,48.6, ,2.9, ,69.6, ,51.2, 
56,2/3/2018,34,0.08, ,0, ,319, ,11.9, ,73.6,Y,40.8, ,54.8, ,100, ,44, ,81, ,49.2, ,2.8, ,67.9, ,51.5, 
56,2/4/2018,35,0.07, ,0, ,272, ,12.6, ,72.5,Y,41.2, ,54.6, ,100, ,55, ,87, ,50.7, ,2.9, ,70.5, ,51.7, 
56,2/5/2018,36,0.08, ,0, ,302, ,12.3, ,73.6,Y,40.3, ,55.1, ,99, ,50, ,83, ,50, ,2.9, ,69.7, ,51.9, 
56,2/6/2018,37,0.12, ,0, ,348, ,9.5, ,70.3, ,42.4, ,55, ,99, ,29, ,64, ,43.1, ,5.1, ,121.8, ,52, 
56,2/7/2018,38,0.09, ,0, ,339, ,10.5, ,74,Y,37.3, ,54.4, ,99, ,37, ,72, ,45.7, ,3.1, ,74.8, ,51.5, 
56,2/8/2018,39,0.1, ,0, ,341, ,11.6, ,75.5,Y,41.2, ,56, ,100, ,41, ,76, ,48.5, ,2.9, ,68.5, ,51.9, 
56,2/9/2018,40,0.1, ,0, ,348, ,11.3, ,75.8,Y,40.6, ,56, ,99, ,41, ,74, ,47.7, ,3.1, ,74.7, ,52, 
56,2/10/2018,41,0.15, ,0, ,324, ,8.5, ,73.2, ,41.2, ,55.2, ,100, ,25, ,57, ,40.5, ,7.4, ,177.5, ,52, 
56,2/11/2018,42,0.09, ,0, ,277, ,6.7, ,65.5, ,34.7, ,50.6, ,89, ,27, ,53, ,34.3, ,5.2, ,125.7, ,51.5, 
56,2/12/2018,43,0.09, ,0, ,350, ,8.4, ,60.7, ,35.1, ,47.2, ,99, ,43, ,76, ,40, ,3.8, ,91.5, ,51.1, 
56,2/13/2018,44,0.1, ,0, ,362, ,6.9, ,63.4, ,32.1, ,46.9, ,97, ,34, ,63, ,34.9, ,4.6, ,109.5, ,50.4, 
56,2/14/2018,45,0.12, ,0, ,340, ,7.1, ,68, ,39.2, ,51.5, ,94, ,25, ,55, ,35.8, ,5.3, ,127.2, ,50.5, 
56,2/15/2018,46,0.13, ,0, ,386, ,6.9, ,64.2, ,35.3, ,48.3, ,99, ,27, ,60, ,35.2, ,7.9, ,188.7, ,50.3, 
56,2/16/2018,47,0.11, ,0, ,386, ,5.7, ,67.3, ,29.5, ,47.3, ,88, ,24, ,52, ,30.5, ,4, ,96.9, ,49.5, 
56,2/17/2018,48,0.11, ,0, ,382, ,6.7, ,70.6, ,32.6, ,50.2, ,93, ,25, ,54, ,34.3, ,3, ,71.8, ,49.4, 
56,2/18/2018,49,0.13, ,0, ,394, ,7.6, ,65.9, ,36.5, ,49.3, ,98, ,35, ,64, ,37.5, ,7.7, ,184.7, ,49.8, 
56,2/19/2018,50,0.11, ,0, ,394, ,5.3, ,54.4, ,30.9, ,42, ,84, ,31, ,58, ,28.3, ,6.7, ,161.3, ,49.5, 
56,2/20/2018,51,0.09, ,0, ,389, ,5.1,Y,56.4, ,26.4,Y,42.4, ,94, ,24, ,55,Y,27.6,Y,4.2, ,101.2, ,48.5, 
56,2/21/2018,52,0.1, ,0, ,402, ,6, ,57.3, ,29.6, ,42.6, ,99, ,31, ,64, ,31.4, ,3.7, ,89.8, ,46.7, 
56,2/22/2018,53,0.11, ,0, ,375, ,6.5, ,58.7, ,29.8, ,44.5, ,91, ,37, ,65, ,33.7, ,7.1, ,171.5, ,46.5, 
56,2/23/2018,54,0.13, ,0, ,425, ,5.1,Y,53.1, ,28.1, ,40.6,Y,99, ,31, ,59,Y,27.5,Y,7.8, ,187.8, ,46.5, 
56,2/24/2018,55,0.11, ,0, ,414, ,5.4,Y,61.8, ,24.7,Y,43.9, ,89, ,24, ,56,Y,29.1,Y,4.1, ,98.9, ,46.1,Y
56,2/25/2018,56,0.12, ,0, ,418, ,6.8, ,63.2, ,32.9, ,47.2, ,99, ,30, ,61, ,34.6, ,4.4, ,106.1, ,47, 
56,2/26/2018,57,0.01, ,0.24, ,93, ,8.7, ,48.3,Y,35, ,43.1, ,99, ,67, ,92, ,40.9, ,5.3, ,128, ,47.1,Y
56,2/27/2018,58,0.11, ,0.02, ,432, ,7.2, ,55.4, ,32.1, ,44.4, ,99, ,41, ,72, ,36, ,6.7, ,160.9, ,47.6, 
56,2/28/2018,59,0.11, ,0, ,388, ,7.1, ,62.2, ,28.1,Y,45.9, ,99, ,33, ,67, ,35.6, ,4.9, ,116.7, ,46.9,Y
56,3/1/2018,60,0.02, ,0.47, ,122, ,11.8, ,55.6, ,45.5, ,49.9, ,99, ,77, ,96, ,49, ,10.6,Y,254.8,Y,48.4, 
56,3/2/2018,61,0.05, ,0.24, ,247, ,11.2, ,56.8, ,44.9, ,49.4, ,99, ,81, ,93, ,47.5, ,6.9, ,165.4, ,49.4, 
56,3/3/2018,62,0.06, ,0.32, ,299, ,9.4, ,55.4, ,38.3, ,45.8, ,99, ,60, ,89, ,42.8, ,3.9, ,93.8, ,49.6, 
56,3/4/2018,63,0.1, ,0.01, ,440, ,8, ,57.7, ,32.8, ,44.6, ,99, ,48, ,80, ,38.7, ,3.5, ,84.6, ,48.6, 
56,3/5/2018,64,0.11, ,0, ,460, ,8.5, ,61.5, ,33.4, ,47, ,99, ,40, ,77, ,40.3, ,3.6, ,86.6, ,48.5, 
56,3/6/2018,65,0.12, ,0, ,453, ,9.7, ,69.4, ,36.4, ,51.5, ,99, ,39, ,75, ,43.8, ,2.7, ,64.1, ,48.7, 
56,3/7/2018,66,0.11, ,0, ,366, ,10.1, ,72.9, ,45.4, ,56.1, ,99, ,39, ,66, ,44.9, ,3.9, ,93.4, ,49.8, 
56,3/8/2018,67,0.14, ,0, ,457, ,11.5, ,76.6, ,47.8, ,60.6, ,99, ,35, ,64, ,48.2, ,4, ,97, ,51.4, 
56,3/9/2018,68,0.13, ,0, ,416, ,13.5, ,70.4, ,48.8, ,59.4, ,99, ,51, ,78, ,52.5, ,4.7, ,113.7, ,52.8, 
56,3/10/2018,69,0.03, ,0.03, ,147, ,14.1, ,61.9, ,47.2, ,55.5, ,99, ,79, ,94, ,53.7, ,3.7, ,88.3, ,53.3, 
56,3/11/2018,70,0.12, ,0.01, ,461, ,12.8, ,70.2, ,41.6, ,56.4, ,100, ,51, ,83, ,51.2, ,2.6, ,62.8, ,52.9, 
56,3/12/2018,71,0.14, ,0.01, ,392, ,15.2, ,79.7, ,47.1, ,62.4, ,99, ,43, ,79, ,55.8, ,6.3, ,151, ,53.7, 
56,3/13/2018,72,0.04, ,0.09, ,187, ,16.4,Y,70.3, ,49, ,58.9, ,99, ,84, ,96,Y,57.8,Y,9.1, ,217.9, ,55.2, 
56,3/14/2018,73,0.07, ,0.02, ,279, ,11.6, ,61.9, ,46.5, ,52.8, ,99, ,56, ,85, ,48.5, ,5.5, ,132.4, ,54.7, 
56,3/15/2018,74,0.1, ,0.01, ,366, ,9.6, ,61.4, ,38.8, ,50.6, ,99, ,42, ,77, ,43.6, ,4, ,95.8, ,53.8, 
56,3/16/2018,75,0.08, ,0.03, ,284, ,10.6, ,59.9, ,42, ,50.7, ,99, ,56, ,84, ,46.2, ,7.8, ,186.8, ,53.7, 
56,3/17/2018,76,0.08, ,0.02, ,307, ,8.8, ,58.6, ,36.2, ,46, ,99, ,51, ,83, ,41.1, ,4.8, ,116.2, ,52.8, 
56,3/18/2018,77,0.09, ,0, ,361, ,8.7, ,58.2, ,32.8, ,46.8, ,99, ,55, ,80, ,41, ,3.2, ,75.9, ,52.1, 
56,3/19/2018,78,0.13, ,0, ,489, ,9.4, ,67.9, ,33.7, ,51.5, ,99, ,40, ,72, ,42.9, ,3, ,71.3, ,51.9, 
56,3/20/2018,79,0.01, ,0.15, ,90, ,13.5, ,58.4, ,50.1, ,53.3, ,99, ,89, ,97, ,52.6, ,8.1, ,193.9, ,52.8, 
56,3/21/2018,80,0.06, ,0.31, ,246, ,17.1,Y,65.9, ,52, ,59.1, ,99, ,96, ,100,Y,59.1,Y,14,R,335.1,R,53.7, 
56,3/22/2018,81,0.05, ,0.64, ,225, ,15.6, ,67.2, ,42.9, ,57.5, ,99, ,83, ,96, ,56.5, ,9.6, ,229.5, ,55.8, 
56,3/23/2018,82,0.13, ,0, ,543, ,8.6, ,62.5, ,37.8, ,49.9, ,99, ,36, ,71, ,40.7, ,4.1, ,97.9, ,54.7, 
56,3/24/2018,83,0.09, ,0.02, ,325, ,9.6, ,60.5, ,39.9, ,49.7, ,99, ,57, ,79, ,43.5, ,5.2, ,125.5, ,54, 
56,3/25/2018,84,0.15, ,0, ,527, ,8, ,61.2, ,35.6, ,48.2, ,99, ,39, ,70, ,38.7, ,6, ,145.2, ,53.1, 
56,3/26/2018,85,0.19, ,0, ,554, ,7.6, ,65.3, ,42, ,52.9, ,92, ,30, ,55, ,37.3, ,10, ,238.9, ,52.9, 
56,3/27/2018,86,0.16, ,0, ,544, ,9.1, ,69.6, ,39.2, ,54.8, ,93, ,36, ,62, ,42.1, ,3.9, ,93.4, ,53, 
56,3/28/2018,87,0.17, ,0, ,544, ,11.6, ,75.8, ,42.1, ,59.3, ,99, ,40, ,67, ,48.5, ,3.2, ,75.7, ,53.8, 
56,3/29/2018,88,0.18, ,0, ,770,R,13.5, ,80.2, ,54.5,Y,69.3,Y,99, ,40, ,55,Y,52.6,Y,4.5, ,108.5, ,55.4, 
56,3/30/2018,89,0.17, ,0, ,514, ,13.5, ,81.9, ,48.2, ,64.4, ,93, ,40, ,65, ,52.6, ,3.4, ,81.8, ,55.9, 
56,3/31/2018,90,0.17, ,0, ,480, ,12.2, ,82, ,48, ,65.2, ,92, ,33, ,58, ,49.9, ,3.4, ,82.1, ,56.7, 
56,4/1/2018,91,0.2, ,0, ,567, ,11.2, ,79.9, ,44.1, ,63.3, ,93, ,37, ,56, ,47.4, ,5.3, ,126.2, ,57, 
56,4/2/2018,92,0.19, ,0, ,537, ,11.9, ,77.2, ,51.2, ,62.7, ,81, ,42, ,61, ,49.2, ,7.3, ,174.4, ,57.7, 
56,4/3/2018,93,0.2, ,0, ,584, ,10, ,79.4, ,44.6, ,62, ,93, ,25, ,53, ,44.4, ,5.1, ,121.9, ,57.7, 
56,4/4/2018,94,0.19, ,0, ,471, ,10.1, ,78.6, ,50.5, ,63.6, ,84, ,26, ,51, ,44.9, ,5.6, ,133.8, ,57.9, 
