109,2/10/2018,41,0.09, ,0, ,273, ,7.5, ,75.5,Y,39.3, ,55.9, ,100, ,19, ,49, ,37.2, ,2.1, ,50.3, ,52.6, 
109,2/11/2018,42,0.05, ,0, ,191, ,7.9, ,62.4, ,30.6, ,45.6, ,97, ,34, ,76, ,38.4, ,2.8, ,66, ,51.2, 
109,2/12/2018,43,0.08, ,0, ,299, ,6.8, ,65.3, ,29.9, ,47.2, ,99, ,33, ,61, ,34.5, ,2.2, ,52.6, ,49.9, 
109,2/13/2018,44,0.1, ,0, ,303, ,5.6, ,65.3, ,33, ,51.6, ,91, ,28, ,43, ,29.8, ,3.4, ,80.5, ,50.1, 
109,2/14/2018,45,0.06, ,0, ,244, ,7.6, ,63.9, ,28.2, ,43.2, ,99, ,44, ,80, ,37.5, ,2.4, ,56.6, ,49.2, 
109,2/15/2018,46,0.09, ,0, ,310, ,6.2, ,72.1, ,30.4, ,47.2, ,100, ,19, ,56, ,32.4, ,1.9, ,46, ,48.9, 
109,2/16/2018,47,0.09, ,0, ,306, ,6.6, ,65.9, ,26.9, ,45.3, ,96, ,32, ,64, ,34, ,2.1, ,50.8, ,48.7, 
109,2/17/2018,48,0.09, ,0, ,303, ,8.9, ,69.2, ,29.9, ,48.5, ,100, ,46, ,77, ,41.5, ,2.2, ,52.5, ,49.1, 
109,2/18/2018,49,0.08, ,0, ,308, ,8.7, ,60.3, ,33.7, ,47.7, ,100, ,56, ,77, ,41, ,3, ,71.5, ,50, 
109,2/19/2018,50,0.06, ,0, ,244, ,5.7, ,54.7, ,27.2, ,39.5,Y,95, ,40, ,70,Y,30.3,Y,2, ,48, ,48.7, 
109,2/20/2018,51,0.07, ,0, ,280, ,5.6,Y,53.7, ,22.2,Y,38.4,Y,96, ,38, ,71,Y,29.7,Y,2.1, ,50.3, ,46.8, 
109,2/21/2018,52,0.08, ,0, ,303, ,6.5, ,57.3, ,30, ,43.1, ,98, ,36, ,68, ,33.4, ,2.4, ,58.1, ,47.4, 
109,2/22/2018,53,0.06, ,0.02, ,242, ,6.9, ,55.6, ,26.8, ,41.1, ,100, ,49, ,79, ,35.1, ,2.1, ,51.2, ,47.3, 
109,2/23/2018,54,0.09, ,0, ,342, ,5,Y,59.8, ,22.6,Y,40.4,Y,97, ,23, ,58,Y,26.9,Y,2.1, ,50.4, ,46.5, 
109,2/24/2018,55,0.07, ,0, ,290, ,7.2, ,59.8, ,23.7,Y,41.6, ,97, ,54, ,81, ,36.2, ,2.3, ,55.7, ,46.2, 
109,2/25/2018,56,0.08, ,0, ,341, ,7.6, ,63.6, ,27.8, ,44.8, ,100, ,42, ,75, ,37.4, ,1.6, ,39, ,46.9, 
109,2/26/2018,57,0.06, ,0.08, ,269, ,9.4, ,60.4, ,34.9, ,47.3, ,99, ,53, ,85, ,42.9, ,1.6, ,37.9, ,48.9, 
109,2/27/2018,58,0.1, ,0, ,361, ,4.7,Y,62.3, ,32, ,46.7, ,83, ,25, ,43,Y,25.4,Y,2, ,47.4, ,48.7, 
109,2/28/2018,59,0.05, ,0.2, ,198, ,9, ,58.1, ,27.3, ,43.8, ,100, ,63, ,92, ,41.7, ,3.1, ,74.9, ,47.6, 
109,3/1/2018,60,0.05, ,1.39,R,179, ,11.4, ,59.5, ,42.2, ,51.3, ,100, ,62, ,89, ,48.1, ,6.2, ,147.8, ,49.5, 
109,3/2/2018,61,0.03, ,0.16, ,181, ,8.3, ,50.5, ,31.4, ,41.2,Y,100, ,77, ,95,Y,39.8,Y,2.1, ,51.5, ,48.7, 
109,3/3/2018,62,0.04, ,0.13, ,243, ,8, ,51.7, ,30.5, ,39.7,Y,100, ,79, ,96,Y,38.7,Y,2, ,47.6, ,47.5, 
109,3/4/2018,63,0.09, ,0, ,383, ,7.3, ,57.2, ,28.9, ,41.5,Y,100, ,51, ,82,Y,36.5,Y,2, ,48.4, ,47.1, 
109,3/5/2018,64,0.1, ,0, ,391, ,7.3, ,62.9, ,28.3, ,44.6, ,100, ,37, ,73, ,36.3, ,1.6, ,39.5, ,47.4, 
109,3/6/2018,65,0.1, ,0, ,358, ,8, ,67, ,32.3, ,48.4, ,97, ,38, ,69, ,38.7, ,2, ,47.5, ,48.1, 
109,3/7/2018,66,0.1, ,0.06, ,310, ,8.8, ,69.2, ,41, ,54.1, ,97, ,29, ,61, ,41.1, ,2.3, ,56.1, ,49.5, 
109,3/8/2018,67,0.08, ,0.08, ,298, ,13.1, ,69.6, ,43.7, ,56, ,100, ,54, ,85, ,51.7, ,1.7, ,41.2, ,51.7, 
109,3/9/2018,68,0.07,R,0, ,289, ,12, ,66.3, ,38.1, ,51.4, ,100, ,69, ,93, ,49.3, ,2.2, ,52, ,52.2, 
109,3/10/2018,69,0.02,R,0, ,134, ,12.3, ,59.9, ,39.2, ,50.9, ,100, ,81, ,97, ,50, ,1.6, ,37.9, ,52.6, 
109,3/11/2018,70,0.09, ,0.01, ,317, ,11.9, ,71, ,38.2, ,52.9, ,100, ,54, ,87, ,49.1, ,2.1, ,51.6, ,52.1, 
109,3/12/2018,71,0.07, ,0.18, ,262, ,14.6, ,70.9, ,42.7, ,57, ,100, ,68, ,92, ,54.7, ,2.4, ,57.1, ,53.4, 
109,3/13/2018,72,0.04, ,0.49,R,169, ,13.8, ,61.1, ,47.7, ,55.3, ,100, ,69, ,93, ,53.2, ,3.8, ,91, ,54.9, 
109,3/14/2018,73,0.06,R,0.07, ,266, ,10.6, ,58, ,37.8, ,48.1, ,100, ,74, ,92, ,46, ,2.2, ,53.4, ,53.9, 
109,3/15/2018,74,0.04, ,0.31,R,188, ,10.4, ,55.5, ,33.7, ,45.8, ,100, ,90, ,99, ,45.6, ,3.9, ,92.6, ,52, 
109,3/16/2018,75,0.07, ,0.06, ,294, ,9.8, ,57.8, ,34.6, ,47, ,100, ,65, ,89, ,43.9, ,2.6, ,62.8, ,52.1, 
109,3/17/2018,76,0.06, ,0.04, ,267, ,8.7, ,56.9, ,32.9, ,43.2,Y,100, ,69, ,92,Y,40.9,Y,2.1, ,51.5, ,51.2, 
109,3/18/2018,77,0.06, ,0, ,287, ,8.5, ,57.4, ,30.6, ,44.1,Y,100, ,54, ,86,Y,40.3,Y,1.4, ,32.7, ,50.2, 
109,3/19/2018,78,0.09, ,0, ,364, ,9.1, ,63.6, ,31.5, ,49, ,100, ,51, ,77, ,42.1, ,1.7, ,40.2, ,50.3, 
109,3/20/2018,79,0.01, ,0.39,R,71, ,12.2, ,54.6, ,46.7, ,51.4, ,100, ,85, ,94, ,49.8, ,3.1, ,75.6, ,51.4, 
109,3/21/2018,80,0.01, ,0.47,R,103, ,15.5,Y,62.3, ,51.6, ,56.1, ,100, ,98, ,100,Y,56.1,Y,1.7, ,39.8, ,52.4, 
109,3/22/2018,81,0.09, ,0.38,R,346, ,12.6, ,60.7, ,37.2, ,53.7, ,100, ,67, ,90, ,50.7, ,3, ,70.8, ,54.4, 
109,3/23/2018,82,0.11, ,0.24, ,399, ,9.3, ,61.4, ,33.1, ,47.8, ,100, ,54, ,82, ,42.6, ,3.2, ,75.9, ,52.9, 
109,3/24/2018,83,0.09, ,0.02, ,357, ,9.1, ,59.5, ,35.8, ,46.4, ,100, ,55, ,85, ,42.1, ,1.7, ,41.6, ,52.6, 
109,3/25/2018,84,0.09, ,0.17, ,370, ,9, ,61.1, ,32.9, ,44.9, ,100, ,60, ,89, ,41.9, ,2.1, ,50.3, ,51.9, 
109,3/26/2018,85,0.14, ,0, ,472, ,8.9, ,71, ,33, ,50.6, ,100, ,35, ,71, ,41.6, ,1.9, ,45.3, ,51.8, 
109,3/27/2018,86,0.15, ,0, ,460, ,10.7, ,74.7, ,43.7, ,59.4, ,99, ,43, ,62, ,46.3, ,2.4, ,58.5, ,53.1, 
109,3/28/2018,87,0.14,R,0, ,462, ,12.5, ,78.4, ,41.6, ,58.3, ,100, ,47, ,75, ,50.5, ,1.1, ,27.5, ,54.4, 
109,3/29/2018,88,0.15,R,0, ,469, ,12.8, ,81.9,Y,43.8, ,60.5, ,100, ,42, ,71, ,51.1, ,1.3, ,30.1, ,55.7, 
109,3/30/2018,89,0.12,R,0, ,385, ,13.2, ,79.1, ,43.7, ,60.7, ,100, ,43, ,73, ,52, ,1.1, ,26.3, ,56.6, 
109,3/31/2018,90,0.14, ,0, ,438, ,12.4, ,73.7, ,42.9, ,55.7, ,100, ,50, ,82, ,50.2, ,2.6, ,62, ,57, 
109,4/1/2018,91,0.14, ,0, ,446, ,12.7, ,74.8, ,42.7, ,56.3, ,100, ,49, ,82, ,50.8, ,2.5, ,59.9, ,56.9, 
109,4/2/2018,92,0.14, ,0, ,478, ,11.7, ,71.7, ,41.2, ,55.5, ,99, ,51, ,78, ,48.6, ,1.7, ,40, ,57.3, 
109,4/3/2018,93,0.14, ,0, ,487, ,11.8, ,69.4, ,39, ,54, ,100, ,60, ,83, ,49, ,2.8, ,68.3, ,57.1, 
109,4/4/2018,94,0.11, ,0, ,394, ,11.6, ,70.2, ,44.8, ,55.1, ,100, ,60, ,78, ,48.4, ,2.2, ,51.7, ,57.4, 
109,4/5/2018,95,0.04, ,0.25, ,172, ,12.8, ,61.2, ,48.7, ,55, ,100, ,75, ,87, ,51.1, ,2.3, ,55.1, ,57.1, 
109,4/6/2018,96,0, ,2.41,R,83, ,17.1,R,60.9, ,55.5,Y,58.7, ,100, ,100, ,--,R,--,I,1.8, ,42.2, ,57.7, 
109,4/7/2018,97,0.12, ,0.55, ,425, ,15.4,Y,66.5, ,50.1, ,59.1, ,100, ,68, ,90,Y,56.2,Y,1.8, ,42.9, ,61.6, 
109,4/8/2018,98,0.13, ,0, ,481, ,12.2, ,68, ,43.9, ,54.4, ,100, ,61, ,84, ,49.8, ,1.4, ,32.5, ,60.9, 
109,4/9/2018,99,0.13, ,0, ,452, ,13.7, ,75.7, ,42.3, ,58.9, ,100, ,52, ,81, ,53, ,1.9, ,45.2, ,59.3, 
109,4/10/2018,100,0.05, ,0, ,226, ,13.5, ,64.2, ,45.7, ,55.6, ,100, ,78, ,89, ,52.6, ,2.2, ,53.3, ,59.4, 
109,4/11/2018,101,0.07, ,0.11, ,282, ,11.2, ,62.1, ,41.6, ,50.8, ,100, ,63, ,88, ,47.5, ,2.5, ,59.8, ,57.9, 
109,4/12/2018,102,0.13, ,0, ,487, ,9.8, ,60.9, ,35.3, ,48.9, ,100, ,62, ,83, ,44, ,2.5, ,60.5, ,56.4, 
109,4/13/2018,103,0.15, ,0, ,507, ,10.7, ,71.6, ,35.5, ,53.1, ,100, ,46, ,78, ,46.4, ,1.6, ,37.3, ,56.2, 
109,4/14/2018,104,0.16, ,0, ,512, ,12.1, ,74.5, ,41.8, ,56.7, ,100, ,41, ,77, ,49.5, ,2.2, ,51.9, ,57.2, 
109,4/15/2018,105,0.07, ,0.17, ,284, ,11.2, ,64.1, ,39.9, ,50.2, ,100, ,63, ,90, ,47.4, ,2.8, ,68, ,57.2, 
109,4/16/2018,106,0.06, ,0.23, ,278, ,9.7, ,57.9, ,37.5, ,45.7, ,100, ,70, ,93, ,43.7, ,1.3, ,32.2, ,55.5, 
109,4/17/2018,107,0.14, ,0, ,532, ,9.4, ,63.2, ,33.8, ,48.7, ,100, ,54, ,80, ,42.9, ,1.7, ,40.9, ,54.5, 
109,4/18/2018,108,0.09, ,0, ,365, ,9.2, ,61.6, ,38.8, ,49.7, ,99, ,46, ,76, ,42.4, ,1.5, ,35.9, ,55, 
109,4/19/2018,109,0.16, ,0, ,548, ,10.4, ,68.8, ,34.5, ,51.7, ,100, ,52, ,80, ,45.7, ,2.7, ,65.6, ,54.8, 
109,4/20/2018,110,0.17, ,0, ,541, ,12.6, ,75.3, ,40.4, ,55.9, ,100, ,56, ,83, ,50.7, ,2.8, ,66.4, ,56, 
109,4/21/2018,111,0.17, ,0, ,532, ,13.5, ,79.6, ,42.5, ,58.7, ,100, ,49, ,80, ,52.5, ,2, ,48.4, ,57.1, 
109,4/22/2018,112,0.17, ,0, ,525, ,14.6, ,81.1, ,40.8, ,60.8, ,100, ,55, ,80, ,54.7, ,2, ,46.9, ,58.1, 
109,4/23/2018,113,0.18, ,0, ,539, ,14.9, ,80.5, ,48.3, ,61.6, ,100, ,52, ,79, ,55.2, ,2.7, ,65.6, ,59.4, 
109,4/24/2018,114,0.13, ,0, ,434, ,13.9, ,70.8, ,46.9, ,56.2, ,100, ,70, ,90, ,53.4, ,3.9, ,93, ,59.7, 
109,4/25/2018,115,0.15, ,0, ,502, ,12.6, ,70.1, ,41.9, ,54.3, ,100, ,67, ,87, ,50.7, ,3.9, ,93.7, ,59.3, 
109,4/26/2018,116,0.14, ,0, ,486, ,11.9, ,64.9, ,46, ,53.7, ,98, ,67, ,85, ,49.2, ,4.5, ,107.3, ,59.1, 
109,4/27/2018,117,0.1, ,0, ,364, ,12.7, ,66.6, ,46.2, ,56, ,98, ,64, ,83, ,50.8, ,3.3, ,78.3, ,58.9, 
109,4/28/2018,118,0.08, ,0, ,301, ,12.1, ,63.5, ,44.8, ,54.2, ,100, ,62, ,84, ,49.6, ,2.3, ,55.1, ,58.5, 
109,4/29/2018,119,0.13, ,0, ,472, ,12.2, ,67.2, ,40.5, ,54.8, ,100, ,64, ,83, ,49.8, ,2.4, ,56.9, ,58.4, 
109,4/30/2018,120,0.14,R,0, ,475, ,11.6, ,67, ,39.5, ,53.2, ,100, ,64, ,84, ,48.6, ,1.9, ,45.9, ,58.4, 
109,5/1/2018,121,0.16,R,0, ,538, ,11.7, ,71, ,39.8, ,54.5, ,100, ,50, ,80, ,48.6, ,2.5, ,60.8, ,58.5, 
109,5/2/2018,122,0.16, ,0, ,553, ,13.3, ,67.5, ,49.3, ,57.3, ,99, ,66, ,83, ,52.1, ,3.8, ,91.3, ,59.3, 
109,5/3/2018,123,0.11, ,0, ,422, ,13.1, ,68.3, ,49.1, ,55.1, ,99, ,69, ,89, ,51.8, ,2.1, ,49.3, ,59.5, 
109,5/4/2018,124,0.15, ,0, ,492, ,13, ,80.1, ,43.5, ,57.4, ,100, ,40, ,81, ,51.5, ,2, ,48.1, ,59.8, 
109,5/5/2018,125,0.11, ,0, ,417, ,12.8, ,71.3, ,43.7, ,56.1, ,100, ,61, ,83, ,51, ,2.6, ,63.2, ,60, 
109,5/6/2018,126,0.14, ,0, ,489, ,13, ,67.7, ,46.8, ,56.8, ,97, ,67, ,83, ,51.6, ,3.3, ,80.2, ,60.1, 
109,5/7/2018,127,0.19, ,0, ,588, ,13.1, ,79.4, ,42.6, ,59.9, ,100, ,49, ,75, ,51.8, ,2.1, ,51.2, ,60.5, 
109,5/8/2018,128,0.17, ,0, ,583, ,14, ,76.4, ,44.2, ,59.1, ,100, ,52, ,82, ,53.6, ,1.4,Y,33.9,Y,60.9, 
109,5/9/2018,129,0.17, ,0, ,581, ,14.6, ,73.5, ,47.9, ,60.5, ,100, ,56, ,81, ,54.6, ,2, ,48.1, ,61.9, 
109,5/10/2018,130,0.16,R,0, ,528, ,12.9, ,76.2, ,42.2, ,58.8, ,100, ,48, ,76, ,51.3, ,1.5,Y,35.6,Y,62.1, 
109,5/11/2018,131,0.21, ,0, ,596, ,10.6, ,84.6, ,44, ,65,H,100,H,21,H,50, ,46, ,2.5, ,60.8, ,62.1, 
109,5/12/2018,132,0.2,R,0, ,587, ,12.6, ,81.4, ,52.1, ,64, ,94, ,31, ,62, ,50.6, ,3.7, ,88.8, ,63, 
109,5/13/2018,133,0.12, ,0, ,401, ,13.1, ,69.2, ,53.2, ,58.2, ,92, ,63, ,79, ,51.8, ,3.7, ,87.7, ,62.6, 
109,5/14/2018,134,0.12, ,0, ,425, ,13.1, ,65.7, ,52, ,56.4, ,93, ,70, ,84, ,51.7, ,3, ,73.1, ,62, 
109,5/15/2018,135,0.13, ,0, ,459, ,12.9, ,68.5, ,51.7, ,58, ,96, ,60, ,79, ,51.4, ,2.7, ,64.1, ,62, 
109,5/16/2018,136,0.13, ,0, ,441, ,12.8, ,69.5, ,45.3, ,57.3, ,99, ,56, ,80, ,51.1, ,4.2, ,101.5, ,62, 
109,5/17/2018,137,0.18, ,0, ,583, ,13.3, ,72.7, ,43.1, ,57.2, ,100, ,62, ,83, ,52.2, ,3.1, ,74.6, ,62.1, 
109,5/18/2018,138,0.15, ,0, ,527, ,13.3, ,70, ,43.7, ,55.6, ,100, ,68, ,88, ,52.2, ,2.7, ,64.9, ,62.4, 
109,5/19/2018,139,0.17, ,0, ,597, ,12.6, ,70.6, ,43.7, ,56.5, ,100, ,59, ,81, ,50.7, ,2.5, ,60.3, ,62.4, 
109,5/20/2018,140,0.15, ,0, ,518, ,12.5, ,70.2, ,43.2, ,56.3, ,100, ,59, ,81, ,50.5, ,2.3, ,55.8, ,62.4, 
109,5/21/2018,141,0.18, ,0, ,594, ,13.1, ,71.7, ,42.1, ,57, ,100, ,58, ,82, ,51.7, ,3.3, ,78, ,62.3, 
109,5/22/2018,142,0.12, ,0, ,425, ,14.1, ,68.2, ,48.7, ,57.1, ,99, ,69, ,89, ,53.7, ,4.4, ,105.1, ,62.5, 
109,5/23/2018,143,0.04, ,0, ,188, ,13.7, ,62, ,53.9, ,56.9, ,96, ,79, ,86, ,52.9, ,4.2, ,101.8, ,62, 
109,5/24/2018,144,0.12, ,0, ,409, ,13.4, ,66.9, ,51.7, ,57.6, ,96, ,67, ,82, ,52.3, ,4.6, ,109.4, ,61.7, 
109,5/25/2018,145,0.05, ,0, ,216, ,14.1, ,64.6, ,52.8, ,57.1, ,100, ,69, ,88, ,53.8, ,3.7, ,89.4, ,61.6, 
109,5/26/2018,146,0.14, ,0, ,471, ,14.4, ,69.8, ,46.6, ,59.2, ,99, ,64, ,84, ,54.3, ,2.4,Y,56.5,Y,62, 
109,5/27/2018,147,0.19, ,0, ,599, ,15, ,79.5, ,44.1, ,61.6, ,100, ,46, ,80, ,55.4, ,3.2, ,75.7, ,62.8, 
109,5/28/2018,148,0.22, ,0, ,600, ,16.5, ,89,Y,48.3, ,66.3, ,100, ,44, ,75, ,58, ,3.5, ,83.5, ,64.4, 
109,5/29/2018,149,0.21, ,0, ,610, ,15.7, ,80, ,49.6, ,64, ,100, ,51, ,77, ,56.7, ,3.5, ,82.9, ,65.5, 
109,5/30/2018,150,0.18, ,0, ,550, ,11.8, ,69.4, ,45.2, ,56.7, ,99, ,54, ,75, ,49, ,5.5, ,131.1, ,64.3, 
109,5/31/2018,151,0.19, ,0, ,605, ,11.4, ,70, ,44.8, ,57.1, ,97, ,51, ,72, ,48, ,3.7, ,89.7, ,63.3, 
109,6/1/2018,152,0.19, ,0, ,605, ,12.1, ,81.3, ,40.4, ,60.3, ,100, ,35, ,68, ,49.6, ,1.9,Y,46.8,Y,63.2, 
109,6/2/2018,153,0.23, ,0, ,624, ,15.3, ,89.3, ,46.3, ,67, ,98, ,37, ,68, ,56, ,2.7, ,63.6, ,64.7, 
109,6/3/2018,154,0.19, ,0, ,596, ,16.8, ,83.9, ,51.6, ,65.9, ,100, ,52, ,77, ,58.5, ,1.8,Y,42.3,Y,66.2, 
109,6/4/2018,155,0.2, ,0, ,612, ,12.5, ,78.9, ,44.2, ,61.6, ,100, ,40, ,67, ,50.5, ,2.2,Y,52,Y,65.8, 
109,6/5/2018,156,0.18,R,0, ,612, ,12.3, ,73.6, ,39.5, ,58.2, ,100, ,50, ,75, ,50.1, ,1.6,Y,39.6,Y,64.6, 
109,6/6/2018,157,0.17,R,0, ,592, ,13, ,73.3, ,43, ,57.8, ,99, ,58, ,80, ,51.6, ,1.6,Y,38.3,Y,64.2, 
109,6/7/2018,158,0.18, ,0, ,599, ,13, ,75.8, ,44.4, ,59.6, ,100, ,46, ,74, ,51.5, ,1.5,Y,36.5,Y,64.2, 
109,6/8/2018,159,0.19, ,0, ,601, ,13.3, ,80.6, ,41.2, ,61.7, ,99, ,41, ,71, ,52.2, ,2,Y,48.1,Y,64.5, 
109,6/9/2018,160,0.17,R,0, ,558, ,13.4, ,73, ,49.5, ,62.1, ,99, ,49, ,70, ,52.3, ,1.7,Y,40.4,Y,65.3, 
109,6/10/2018,161,0.19, ,0, ,610, ,10.4, ,76.2, ,40, ,59.1, ,97, ,35, ,61, ,45.6, ,1.9,Y,44.6,Y,64.4, 
109,6/11/2018,162,0.21, ,0, ,614, ,13.8, ,84.8, ,44.1, ,64.8, ,97, ,41, ,66, ,53.2, ,2,Y,47.6,Y,65.1, 
109,6/12/2018,163,0.21, ,0, ,606, ,16.5, ,86.7, ,48.8, ,66.5, ,100, ,48, ,74, ,58.1, ,2.7, ,64.3, ,66.6, 
109,6/13/2018,164,0.22, ,0, ,612, ,15.2, ,88.5, ,48.1, ,65.9, ,100, ,40, ,70, ,55.8, ,3.1, ,74.6, ,66.9, 
109,6/14/2018,165,0.18, ,0, ,585, ,14.7, ,71.1, ,48.5, ,59.8, ,99, ,65, ,84, ,54.8, ,3.7, ,88.2, ,66.6, 
109,6/15/2018,166,0.18, ,0, ,595, ,14.4, ,66.3, ,46.8, ,58.5, ,100, ,74, ,86, ,54.3, ,6.7, ,160.7, ,65.6, 
