218,1/1/2018,1,0.08, ,0, ,268, ,6.9, ,81.1, ,35.2, ,54.4, ,76, ,14, ,48, ,35, ,3, ,71.4, ,54.2, 
218,1/2/2018,2,0.07, ,0, ,238, ,7.7, ,77.2, ,45.1, ,56.8, ,66, ,22, ,49, ,37.9, ,3.3, ,79.9, ,55.2, 
218,1/3/2018,3,0.05, ,0, ,135, ,8, ,75.4, ,42.6, ,57.2, ,71, ,24, ,50, ,38.7, ,2.8, ,66.1, ,55.7, 
218,1/4/2018,4,0.09, ,0, ,284, ,6.4, ,80.2, ,40.9, ,57.9, ,68, ,13, ,39, ,33, ,3.1, ,75.5, ,56, 
218,1/5/2018,5,0.08, ,0, ,276, ,7.4, ,80, ,41.7, ,57.8, ,69, ,20, ,45, ,36.7, ,3.2, ,75.9, ,56.1, 
218,1/6/2018,6,0.08, ,0, ,196, ,9.1, ,74.2, ,50.2, ,61.1, ,68, ,31, ,50, ,42.2, ,3.9, ,93.6, ,56.7, 
218,1/7/2018,7,0.06, ,0, ,199, ,10.7, ,82, ,47.9, ,60.8, ,75, ,28, ,59, ,46.4, ,2.9, ,70.3, ,57.4, 
218,1/8/2018,8,0.04, ,0, ,97, ,11.6, ,73.7, ,54.8,Y,62.1, ,77, ,36, ,61, ,48.5, ,2.9, ,69.5, ,58.2,Y
218,1/9/2018,9,0.03, ,0.32, ,116, ,12.8, ,69.4, ,47, ,57.1, ,96, ,50, ,80, ,51.2, ,5, ,119.1, ,58.8,Y
218,1/10/2018,10,0.07, ,0, ,287, ,10.5, ,71, ,39.5, ,54.5, ,95, ,42, ,72, ,45.8, ,3, ,72.1, ,58.3,Y
218,1/11/2018,11,0.08, ,0, ,299, ,11, ,71.4, ,39.9, ,54.6, ,95, ,43, ,76, ,47.1, ,3, ,71, ,58.1,Y
218,1/12/2018,12,0.08, ,0, ,310, ,10.6, ,78.2, ,40.4, ,56.3, ,95, ,31, ,69, ,46.1, ,2.8, ,67, ,58.2,Y
218,1/13/2018,13,0.09, ,0, ,295, ,9.3, ,81.8, ,42.9, ,60.2, ,90, ,20, ,52, ,42.5, ,3.6, ,87.4, ,58.4,Y
218,1/14/2018,14,0.09, ,0, ,300, ,8.4, ,82.3, ,43, ,59.6, ,78, ,17, ,48, ,40.1, ,3.8, ,90.3, ,58.6,Y
218,1/15/2018,15,0.09, ,0, ,299, ,9.2, ,79.9, ,39.8, ,58.3, ,86, ,22, ,55, ,42.3, ,2.7, ,65.6, ,58.6,Y
218,1/16/2018,16,0.08, ,0, ,253, ,9.8, ,76.5, ,44.7, ,58.9, ,85, ,25, ,58, ,44, ,3.4, ,80.5, ,58.9,Y
218,1/17/2018,17,0.09, ,0, ,310, ,9.3, ,76.1, ,43.6, ,58.6, ,88, ,26, ,55, ,42.5, ,3.3, ,80.3, ,59.1,Y
218,1/18/2018,18,0.1, ,0, ,309, ,9, ,75.9, ,42.6, ,58, ,88, ,27, ,55, ,41.7, ,3.2, ,76.8, ,59.1,Y
218,1/19/2018,19,0.09, ,0, ,297, ,9.2, ,73.2, ,41.1, ,57.7, ,86, ,28, ,56, ,42.3, ,3.8, ,91.3, ,59.1,Y
218,1/20/2018,20,0.14, ,0, ,307, ,6.2, ,66.6, ,44, ,58.6, ,55, ,23, ,37, ,32.3, ,8.4,Y,202.2,Y,59.3,Y
218,1/21/2018,21,0.09, ,0, ,315, ,5.1, ,68.6, ,32.4, ,50.6, ,77, ,13, ,41, ,27.7, ,3.3, ,79.1, ,58, 
218,1/22/2018,22,0.09, ,0, ,336, ,5.9, ,70.6, ,32.7, ,49.4, ,83, ,17, ,50, ,31.3, ,2.9, ,70.1, ,57.1, 
