235,1/1/2018,1,0.05, ,0, ,221, ,8.4, ,67,Y,36.5, ,47.7, ,95, ,44, ,75, ,40.2, ,2, ,47.2, ,46.5, 
235,1/2/2018,2,0.03, ,0, ,140, ,8.9, ,60.2, ,34.7, ,47.2, ,95, ,59, ,80, ,41.5, ,2.2, ,52.3, ,46.6, 
235,1/3/2018,3,0.01, ,0.24, ,90, ,10.2, ,56, ,38.5, ,48.8, ,96, ,73, ,87, ,45.1, ,1.7, ,41.3, ,47.8, 
235,1/4/2018,4,0.03, ,0.15, ,163, ,12.7, ,67.2,Y,49.4, ,54.4, ,97, ,63, ,88, ,51, ,2.5, ,59.7, ,50.9, 
235,1/5/2018,5,0.01, ,0.23, ,75, ,14.5,Y,60.6, ,53.1, ,56.7,Y,96, ,84, ,92,Y,54.5,Y,4.5, ,108.6, ,52.7, 
235,1/6/2018,6,0.03, ,0.01, ,157, ,11.3, ,59.6, ,39.6, ,50, ,96, ,71, ,92, ,47.7, ,3.2, ,77.9, ,52.9, 
235,1/7/2018,7,0,R,0, ,53, ,9.6, ,50.3, ,36.4, ,44.6, ,97, ,88, ,95, ,43.3, ,1.7, ,40.3, ,49.1, 
235,1/8/2018,8,0,R,2.02, ,21, ,11.5, ,51.1, ,46.3, ,49.3, ,97, ,94, ,96, ,48.3, ,2.7, ,64.7, ,50, 
235,1/9/2018,9,0.01, ,0.63, ,70, ,13.1, ,58.2, ,50, ,53, ,97, ,89, ,95, ,51.6, ,6, ,144.5, ,51.9, 
235,1/10/2018,10,0.05, ,0, ,191, ,11.1, ,58.7, ,42.8, ,51.8, ,95, ,69, ,85, ,47.4, ,5.3, ,128, ,52.9, 
235,1/11/2018,11,0.04, ,0, ,163, ,10.9, ,60.3, ,40.5, ,49.8, ,97, ,72, ,89, ,46.8, ,4, ,96.3, ,51.2, 
235,1/12/2018,12,0.02, ,0, ,112, ,11, ,63.8, ,40.4, ,49.8, ,97, ,67, ,91, ,47.1, ,3.8, ,92, ,50.9, 
235,1/13/2018,13,0.02, ,0, ,109, ,10.4, ,53.3, ,41.2, ,46.8, ,97, ,85, ,96, ,45.7, ,2.1, ,50.6, ,50.8, 
235,1/14/2018,14,0, ,0, ,49, ,10.7, ,49.3, ,42.5, ,47.4, ,97, ,93, ,96, ,46.4, ,2.5, ,59.4, ,50.4, 
235,1/15/2018,15,0.01, ,0, ,73, ,10.9, ,51.5, ,45.6, ,47.9, ,97, ,92, ,96, ,46.9, ,2.9, ,70.1, ,51.1, 
235,1/16/2018,16,0.03, ,0.05, ,130, ,12.2, ,61, ,47.2, ,52.1, ,97, ,78, ,92, ,49.8, ,3.9, ,93.4, ,52.3, 
235,1/17/2018,17,0, ,0, ,59, ,12, ,53.6, ,45.7, ,50.4, ,97, ,89, ,96, ,49.4, ,3, ,71.1, ,52.3, 
235,1/18/2018,18,0.01, ,0.08, ,77, ,12.1, ,56.9, ,47.2, ,51.9, ,96, ,81, ,92, ,49.5, ,7.1, ,169.8, ,52.6, 
235,1/19/2018,19,0.06, ,0, ,270, ,8.6, ,60, ,41.9, ,49.2, ,90, ,49, ,72, ,40.6, ,4.8, ,115.4, ,52.1, 
235,1/20/2018,20,0.08, ,0, ,280, ,7.1, ,58.7, ,35.4, ,45.7, ,87, ,44, ,68, ,35.6, ,6.6, ,157.5, ,49.2, 
235,1/21/2018,21,0.04, ,0, ,151, ,7.9, ,52.2, ,32.8, ,44.4, ,90, ,67, ,79, ,38.4, ,6, ,143.3, ,47.2, 
235,1/22/2018,22,0, ,0.19, ,38, ,10.3, ,49.4, ,44.8, ,47.2, ,96, ,84, ,93, ,45.3, ,7.2, ,172.9, ,48.8, 
235,1/23/2018,23,0.05, ,0, ,232, ,9.9, ,61.3, ,39.3, ,48, ,96, ,62, ,86, ,44.2, ,2.8, ,67.1, ,50.4, 
235,1/24/2018,24,0.01, ,0.17, ,79, ,10.2, ,53.2, ,37.8, ,47.3, ,96, ,80, ,92, ,45, ,7, ,167.6, ,49.2, 
235,1/25/2018,25,0.04, ,0.02, ,175, ,9, ,56.5, ,40.8, ,46.6, ,93, ,65, ,83, ,41.7, ,6.4, ,152.9, ,49.1, 
235,1/26/2018,26,0.02, ,0, ,137, ,8.4, ,50.8, ,34.7, ,41.7, ,96, ,84, ,93, ,39.9, ,3, ,71.4, ,47.5, 
235,1/27/2018,27,0.07,R,0, ,280, ,9.4, ,60.4, ,39.7, ,49.2, ,97, ,54, ,79, ,43, ,5.6, ,134.1, ,49.1, 
235,1/28/2018,28,0.06, ,0, ,299, ,9.3, ,65.9, ,33.7, ,47.6, ,96, ,59, ,83, ,42.8, ,1.9, ,44.7, ,49.9, 
235,1/29/2018,29,0.03, ,0, ,151, ,9.9, ,59.3, ,37.6, ,46.6, ,97, ,72, ,92, ,44.3, ,2.2, ,51.8, ,49.6, 
235,1/30/2018,30,0.05, ,0.01, ,238, ,9.7, ,66.2, ,35.7, ,47.4, ,97, ,57, ,87, ,43.6, ,2, ,48, ,50, 
235,1/31/2018,31,0.08,R,0, ,298, ,9.5, ,66.8, ,35, ,49.9, ,97, ,47, ,78, ,43.3, ,2.9, ,69.9, ,50.1, 
235,2/1/2018,32,0.08,R,0, ,299, ,10.7, ,71,Y,42.5, ,53.9, ,93, ,49, ,76, ,46.3, ,3.3, ,78.2, ,51.7, 
235,2/2/2018,33,0.07,R,0, ,305, ,11.3, ,72.6,Y,39.6, ,53.8, ,96, ,51, ,80, ,47.8, ,2.3, ,55.6, ,52.7, 
235,2/3/2018,34,0.08, ,0, ,312, ,11.1, ,74.9,Y,36.2, ,53.7, ,98, ,46, ,79, ,47.3, ,2.2, ,53.3, ,53.3, 
235,2/4/2018,35,0.07, ,0, ,291, ,12, ,75.6,Y,39.5, ,54.2, ,97, ,52, ,83, ,49.3, ,2, ,48.5, ,54.2, 
235,2/5/2018,36,0.07, ,0.01, ,302, ,11.8, ,76.6,Y,42.8, ,54.8, ,97, ,43, ,81, ,49, ,1.9, ,46, ,55.4, 
235,2/6/2018,37,0.15, ,0, ,338, ,8.2, ,74.4,Y,45.9, ,57.9, ,91, ,29, ,50, ,39.3, ,9.9, ,236.8, ,54.4, 
235,2/7/2018,38,0.1, ,0, ,316, ,10, ,74.9,Y,40.4, ,55.3, ,94, ,41, ,67, ,44.5, ,3.2, ,75.9, ,54, 
235,2/8/2018,39,0.09, ,0, ,342, ,10.2, ,76,Y,37.8, ,54.5, ,96, ,37, ,71, ,45.2, ,2, ,47.7, ,54.5, 
235,2/9/2018,40,0.08,R,0, ,327, ,10.8, ,76.2,Y,38.3, ,54.2, ,97, ,40, ,75, ,46.7, ,1.9, ,46.4, ,54.9, 
