225,1/24/2018,24,0.01, ,0.42, ,26, ,6.9, ,46.8, ,30.1, ,40.4, ,96, ,62, ,81, ,34.9, ,6.5, ,155.7, ,41.7, 
225,1/25/2018,25,0.04, ,0.09,H,204, ,5.5, ,42.8, ,27.5, ,34.6, ,100, ,55, ,81, ,29.5, ,4.5, ,107.8, ,40.6, 
225,1/26/2018,26,0.02, ,0, ,145, ,5.8, ,42.2, ,28.7, ,33.7, ,100, ,58, ,88, ,30.6, ,2.1, ,50.8, ,40.4, 
225,1/27/2018,27,0.04, ,0.02, ,226, ,7.6, ,50.6, ,33, ,39.4, ,100, ,77, ,92, ,37.4, ,5.3, ,128.2, ,41.6, 
225,1/28/2018,28,0.01, ,0.02, ,85, ,7.9, ,42.5, ,35.7, ,39.3, ,100, ,90, ,97, ,38.6, ,2.4, ,56.6, ,42.7, 
225,1/29/2018,29,0.02, ,0, ,125, ,7.8, ,51.2, ,30.2, ,39.2, ,100, ,76, ,95, ,38, ,2.5, ,59.4, ,43.5, 
225,1/30/2018,30,0.06, ,0.01, ,247, ,6.6, ,61.1, ,28.2, ,40.6, ,100, ,38, ,77, ,34.1, ,3.3, ,78.1, ,43.1, 
225,1/31/2018,31,0.04, ,0, ,195, ,6.3, ,49.9, ,23.8, ,36.9, ,99, ,57, ,85, ,32.7, ,1.9, ,44.6, ,42.5, 
225,2/1/2018,32,0.05, ,0, ,218, ,7.3, ,60.4, ,30.1, ,41.7, ,100, ,45, ,82, ,36.5, ,2, ,49.2, ,43, 
225,2/2/2018,33,0.05, ,0, ,240, ,7.5, ,63.2, ,29.3, ,40.4, ,100, ,50, ,88, ,37, ,2.2, ,52.3, ,43.2, 
225,2/3/2018,34,0.06, ,0, ,251, ,7.7, ,63.1, ,29, ,41.4, ,100, ,51, ,87, ,37.7, ,2.5, ,58.9, ,43.4, 
225,2/4/2018,35,0.05, ,0.01, ,225, ,7.9, ,63.1, ,30.2, ,41.3, ,100, ,50, ,90, ,38.6, ,2.1, ,51.4, ,44, 
225,2/5/2018,36,0.07, ,0.01, ,249, ,6.1, ,63.3, ,26.3, ,40.4, ,100, ,26, ,71, ,31.8, ,3.2, ,75.7, ,44, 
225,2/6/2018,37,0.06, ,0, ,304, ,5, ,61.7, ,21.8, ,37.2, ,96, ,26, ,67, ,27.3, ,2.2, ,53.8, ,43, 
225,2/7/2018,38,0.07, ,0, ,299, ,5.7, ,64, ,24, ,39.4, ,95, ,30, ,70, ,30.4, ,2.3, ,55.5, ,42.7, 
225,2/8/2018,39,0.07, ,0, ,309, ,6.7, ,68,Y,25.9, ,41.5, ,99, ,36, ,76, ,34.4, ,2, ,48.1, ,42.8, 
225,2/9/2018,40,0.08, ,0, ,294, ,5.9, ,65.4, ,25, ,41.4, ,100, ,27, ,67, ,31.3, ,3.2, ,77.2, ,42.9, 
225,2/10/2018,41,0.08, ,0, ,311, ,4, ,52.6, ,21.3, ,34.8, ,94, ,26, ,58, ,21.7, ,3.5, ,84.1, ,42.3, 
225,2/11/2018,42,0.04, ,0.02, ,174, ,4.6, ,47, ,19.9, ,31, ,94, ,54, ,78, ,25, ,3.5, ,84.2, ,41, 
225,2/12/2018,43,0.07, ,0, ,314, ,4, ,45.2, ,19.9, ,33.9, ,91, ,30, ,60, ,21.7, ,4.9, ,118.3, ,40.8, 
225,2/13/2018,44,0.06, ,0, ,332, ,3.6, ,53.7, ,14.1, ,30.4, ,87, ,27, ,62, ,19.1, ,2.3, ,55.4, ,39.9, 
225,2/14/2018,45,0.07, ,0, ,271, ,4.5, ,52.7, ,20.6, ,34.9, ,90, ,36, ,66, ,24.6, ,5.3, ,126.5, ,40.1, 
225,2/15/2018,46,0.07, ,0, ,341, ,3.8, ,52.4, ,16.1, ,32.2, ,92, ,23, ,61, ,20.3, ,2.3, ,56.2, ,40, 
225,2/16/2018,47,0.07, ,0, ,322, ,4.4, ,57.5, ,18.4, ,36.4, ,87, ,33, ,61, ,24.1, ,2.8, ,66.3, ,40.1, 
225,2/17/2018,48,0.09, ,0, ,340, ,5.6, ,60.9, ,21.5, ,40.5, ,95, ,40, ,66, ,29.9, ,4.4, ,106, ,41, 
225,2/18/2018,49,0.06, ,0, ,229, ,4.5, ,42.7, ,23.8, ,34.3, ,82, ,45, ,66, ,24.3, ,7.2, ,171.9, ,41.4, 
225,2/19/2018,50,0.07, ,0, ,308, ,3, ,38.7, ,14.3, ,27.5, ,85, ,37, ,59, ,15, ,5.7, ,135.6, ,40.2, 
225,2/20/2018,51,0.04, ,0, ,244, ,2.9, ,40.6, ,11.4, ,25.1, ,83, ,37, ,63, ,14.2, ,2.5, ,60.3, ,38.9, 
225,2/21/2018,52,0.06, ,0,H,269, ,3.9, ,45, ,15.1, ,30.2, ,91, ,41, ,68, ,20.9, ,3.3, ,78.3, ,39.3, 
225,2/22/2018,53,0.05, ,0.04, ,255, ,3.9, ,38.7, ,19.4, ,29.5, ,95, ,45, ,70, ,21.1, ,5, ,118.8, ,39.1, 
225,2/23/2018,54,0.07, ,0, ,376, ,3, ,45.2, ,14.7, ,28.5, ,83, ,25, ,57, ,15.3, ,2.6, ,62.1, ,38.8, 
225,2/24/2018,55,0.06, ,0, ,217, ,4.1, ,46.9, ,21.6, ,32.8, ,84, ,42, ,65, ,22.5, ,5.1, ,122.9, ,38.9, 
225,2/25/2018,56,0.09, ,0.07, ,318, ,4.5, ,52.1, ,20.3, ,34.6, ,100, ,31, ,67, ,24.7, ,4.8, ,115.7, ,39.2, 
225,2/26/2018,57,0.06, ,0.28,H,292, ,4.6, ,39, ,20.1, ,31.3, ,100, ,50, ,77, ,25.1, ,5.1, ,123.1, ,39.7, 
225,2/27/2018,58,0.07, ,0, ,374, ,3.2, ,48, ,12.4,Y,27.8, ,89, ,22, ,62, ,16.6, ,2.8, ,66.3, ,38.8, 
225,2/28/2018,59,0.03, ,0.02, ,174, ,5.8, ,43.2, ,35.1, ,38.6, ,88, ,62, ,73, ,30.6, ,5, ,120, ,39, 
225,3/1/2018,60,0.07, ,0.23, ,246, ,5.9, ,47.2, ,23, ,36.9, ,98, ,47, ,80, ,31.3, ,7.7, ,186, ,40, 
225,3/2/2018,61,0.08, ,0.1,H,311, ,4.2, ,41.8, ,19.2, ,31.1, ,94, ,48, ,71, ,22.8, ,6.3, ,150.9, ,39.8, 
225,3/3/2018,62,0.08, ,0, ,335, ,4.3, ,45.8, ,24.1, ,32.7, ,89, ,40, ,69, ,23.6, ,4.2, ,101.2, ,39.5, 
225,3/4/2018,63,0.08, ,0, ,387, ,4.2, ,48.5, ,21.7, ,33.5, ,87, ,35, ,64, ,22.8, ,2.9, ,68.5, ,39.8, 
225,3/5/2018,64,0.09, ,0, ,418, ,4.2, ,53.8, ,17.4, ,34.3, ,92, ,32, ,63, ,23, ,3.1, ,74.9, ,40, 
225,3/6/2018,65,0.09, ,0, ,389, ,5.1, ,63.1, ,21.2, ,38.4, ,92, ,30, ,65, ,27.5, ,2.2, ,52.9, ,40.6, 
225,3/7/2018,66,0.12, ,0, ,287, ,5.7, ,64.2, ,29.8, ,44.7, ,96, ,21, ,57, ,30.3, ,6.5, ,156.4, ,41.7, 
225,3/8/2018,67,0.05, ,0.02, ,106, ,6.8, ,53.3, ,35.9, ,46.5, ,89, ,50, ,63, ,34.7, ,7.2, ,173.3, ,42.5, 
225,3/9/2018,68,0.09, ,0.29, ,358, ,7.9, ,56.8, ,31.2, ,43.8, ,100, ,51, ,82, ,38.6, ,4.2, ,99.6, ,43.8, 
225,3/10/2018,69,0.08, ,0.03, ,325, ,7.2, ,60.5, ,27.4, ,40.5, ,100, ,47, ,85, ,36.2, ,2.7, ,65.1, ,44.2, 
225,3/11/2018,70,0.07, ,0, ,334, ,8.1, ,62.3, ,32.5, ,43.1, ,100, ,50, ,85, ,39, ,2.7, ,64.1, ,45.4, 
225,3/12/2018,71,0.11, ,0.02, ,282, ,7.7, ,62.3, ,25.3, ,46.4, ,100, ,48, ,72, ,37.7, ,7.7, ,184.6, ,45.1, 
225,3/13/2018,72,0.05, ,0.28, ,142, ,8.2, ,57.7, ,36.9, ,47.8, ,96, ,54, ,72, ,39.3, ,7.6, ,182.3, ,46.3, 
225,3/14/2018,73,0.07, ,0.04, ,323, ,5.7, ,49.2, ,28.7, ,38.7, ,98, ,35, ,72, ,30.5, ,3.4, ,81.6, ,45.8, 
225,3/15/2018,74,0.06, ,0.09, ,265, ,5.8, ,46.3, ,27.1, ,35, ,96, ,62, ,85, ,30.9, ,4.6, ,109.7, ,44.8, 
225,3/16/2018,75,0.05, ,0.02, ,262, ,5.9, ,45, ,29.2, ,34.8, ,100, ,59, ,86, ,31.1, ,3.5, ,84.5, ,44.3, 
225,3/17/2018,76,0.1, ,0, ,413, ,5.5, ,49.2, ,27.6, ,37, ,100, ,40, ,73, ,29.2, ,4.6, ,111.1, ,44.8, 
225,3/18/2018,77,0.1, ,0, ,405, ,4.9, ,52.6, ,21.3, ,37.2, ,99, ,34, ,65, ,26.7, ,3, ,72.9, ,44.4, 
225,3/19/2018,78,0.11, ,0, ,424, ,5.4, ,56.3, ,24.3, ,41.4, ,94, ,31, ,61, ,29.1, ,2.9, ,69.3, ,45, 
225,3/20/2018,79,0.05, ,0.04, ,178, ,7, ,52, ,35.8, ,44, ,94, ,51, ,71, ,35.4, ,3.6, ,86.9, ,45.8, 
225,3/21/2018,80,0.1, ,0.28, ,346, ,9, ,61.4, ,38, ,47.4, ,100, ,49, ,80, ,41.7, ,4.7, ,113.1, ,47, 
225,3/22/2018,81,0.11, ,0.04, ,399, ,5.9, ,52.1, ,29, ,41.9, ,93, ,41, ,65, ,31, ,6.8, ,163.1, ,47.3, 
225,3/23/2018,82,0.09, ,0.14, ,249, ,5.4, ,47.4, ,31.2, ,39.7, ,96, ,49, ,65, ,29, ,9.5, ,228, ,45.9, 
225,3/24/2018,83,0.08, ,0.04, ,308, ,4.6, ,45, ,21.3, ,33.6, ,91, ,37, ,70, ,24.9, ,5.3, ,127.1, ,44.9, 
225,3/25/2018,84,0.11, ,0, ,481, ,4.8, ,48.3, ,24.9, ,36.3, ,93, ,40, ,67, ,26.2, ,4.6, ,109.5, ,44.9, 
225,3/26/2018,85,0.12, ,0, ,474, ,4.9, ,56.3, ,20.9, ,37.5, ,94, ,36, ,65, ,26.7, ,3.1, ,73.9, ,44.8, 
225,3/27/2018,86,0.14, ,0, ,519, ,6, ,67.2, ,25.3, ,44.8, ,95, ,29, ,60, ,31.6, ,3.1, ,73.8, ,45.8, 
225,3/28/2018,87,0.15, ,0, ,527, ,6.9, ,69.3, ,28.8, ,48, ,96, ,31, ,60, ,35, ,3.3, ,79.5, ,47.3, 
225,3/29/2018,88,0.15, ,0,R,349, ,5.9, ,72.4, ,33.1, ,55.7, ,98, ,16, ,39, ,31.3, ,3.3, ,79.1, ,49.6, 
225,3/30/2018,89,0.13, ,0, ,422, ,6.3, ,72, ,29.5, ,48.6, ,96, ,22, ,54, ,32.7, ,2.4, ,58.3, ,48.4, 
225,3/31/2018,90,0.18, ,0, ,545, ,6.8, ,68.4, ,33.1, ,51.3, ,90, ,29, ,52, ,34.5, ,4.9, ,117.6, ,49.2, 
225,4/1/2018,91,0.15, ,0, ,481, ,7.1, ,65, ,27.9, ,47.4, ,95, ,40, ,63, ,35.6, ,4.6, ,110.3, ,49.2, 
225,4/2/2018,92,0.16, ,0, ,564, ,5, ,57.9, ,27.1, ,46.1, ,89, ,22, ,47, ,26.9, ,5.7, ,136.5, ,49.6, 
225,4/3/2018,93,0.14, ,0, ,489, ,4.5, ,67.6, ,20.4, ,44.7, ,86, ,20, ,45, ,24.7, ,3, ,72.3, ,48.8, 
225,4/4/2018,94,0.08, ,0, ,260, ,8.1, ,66.8, ,44.7,Y,54, ,90, ,37, ,57, ,39, ,3.2, ,77.6, ,50.1, 
225,4/5/2018,95,0.03, ,0.24, ,143, ,10.2,Y,56.6, ,44.6,Y,48.9, ,100, ,62, ,87,Y,45.1,Y,3.2, ,77, ,50.6, 
225,4/6/2018,96,0.04, ,0.37, ,183, ,11.2,Y,55.9, ,45,Y,50, ,100, ,74, ,92,Y,47.6,Y,3.4, ,81.5, ,50.8, 
225,4/7/2018,97,0.15, ,0.23, ,495, ,8.6, ,54.6, ,43.4, ,49.2, ,100, ,54, ,72, ,40.5, ,9, ,215.9, ,51.9, 
225,4/8/2018,98,0.16, ,0, ,593, ,6.7, ,57.8, ,35.7, ,47.3, ,86, ,43, ,61, ,34.4, ,4.7, ,113.4, ,52.1, 
225,4/9/2018,99,0.14, ,0, ,523, ,8.3, ,70.9, ,28.7, ,49.2, ,98, ,39, ,70, ,39.8, ,2.4, ,57, ,52, 
225,4/10/2018,100,0.11, ,0.05, ,303, ,8.3, ,62.4, ,33.6, ,51.8, ,84, ,44, ,63, ,39.7, ,6.4, ,152.8, ,53, 
225,4/11/2018,101,0.05, ,0.15, ,165, ,6.4, ,54.5, ,30.8, ,39.7, ,96, ,45, ,77, ,33.3, ,5.6, ,133.6, ,51.1, 
225,4/12/2018,102,0.12, ,0, ,507, ,5.3, ,50, ,24.4, ,36.9, ,95, ,47, ,71, ,28.4, ,4.5, ,108.3, ,49.8, 
225,4/13/2018,103,0.11, ,0, ,412, ,6.9, ,58.4, ,30.8, ,44, ,90, ,50, ,70, ,34.9, ,3.5, ,84, ,50.3, 
225,4/14/2018,104,0.15, ,0, ,437, ,7.1, ,66.2, ,31.7, ,48.9, ,100, ,33, ,60, ,35.8, ,5, ,120.9, ,51.4, 
225,4/15/2018,105,0.03, ,0.35, ,165, ,7.4, ,47.3, ,31, ,41.8, ,97, ,65, ,82, ,36.7, ,5, ,121.2, ,51.3, 
225,4/16/2018,106,0.1, ,0, ,422, ,5.6, ,48.2, ,28.6, ,37.7, ,100, ,51, ,73, ,30, ,4.3, ,103.5, ,50.1, 
225,4/17/2018,107,0.14, ,0, ,568, ,4.8, ,53.7, ,22.6, ,40.4, ,94, ,21, ,56, ,26.1, ,2.9, ,69, ,49.9, 
225,4/18/2018,108,0.1, ,0.02, ,383, ,6.6, ,51.8, ,31.9, ,42.2, ,94, ,50, ,72, ,34, ,3.9, ,92.7, ,50.9, 
225,4/19/2018,109,0.15, ,0, ,562, ,6.4, ,61.2, ,27.9, ,44.2, ,99, ,38, ,65, ,33.2, ,3.3, ,78.5, ,51.1, 
225,4/20/2018,110,0.18, ,0, ,628, ,7.3, ,71.8, ,27.5, ,49.7, ,98, ,31, ,60, ,36.4, ,2.9, ,69.8, ,51.8, 
225,4/21/2018,111,0.2, ,0, ,647, ,7.1, ,73.9, ,31.5, ,52.2, ,96, ,23, ,53, ,35.8, ,3.5, ,84, ,53, 
225,4/22/2018,112,0.19, ,0, ,644, ,6.4, ,72.1, ,30.5, ,51.2, ,95, ,23, ,50, ,33.3, ,3.2, ,77.1, ,53.5, 
225,4/23/2018,113,0.2, ,0, ,351, ,6.6, ,74.1, ,36.8, ,59.1, ,92, ,21, ,38, ,33.8, ,4.1, ,98.5, ,55.7, 
225,4/24/2018,114,0.19, ,0, ,584, ,7.7, ,78.2, ,32.4, ,54, ,95, ,26, ,54, ,37.8, ,2.8, ,68.3, ,54.5, 
225,4/25/2018,115,0.21, ,0, ,647, ,8, ,82.8, ,33, ,56.8, ,96, ,24, ,51, ,38.7, ,2.6, ,63.3, ,55.6, 
225,4/26/2018,116,0.22, ,0, ,627, ,8.3, ,82.7, ,32, ,59.4, ,93, ,26, ,48, ,39.6, ,4.1, ,98.4, ,56.2, 
225,4/27/2018,117,0.13, ,0.02, ,406, ,7.5, ,60.2, ,38, ,51.5, ,95, ,39, ,58, ,37.1, ,5.4, ,129.7, ,56.4, 
225,4/28/2018,118,0.11, ,0.04, ,394, ,7.8, ,54.1, ,35.2, ,45.3, ,100, ,58, ,76, ,38.1, ,3.7, ,89.5, ,55.3, 
225,4/29/2018,119,0.15, ,0, ,530, ,7.7, ,58.5, ,36.5, ,47, ,98, ,49, ,70, ,37.7, ,4.4, ,106.1, ,55.3, 
225,4/30/2018,120,0.18, ,0, ,606, ,7, ,61.9, ,32.5, ,47.8, ,94, ,35, ,62, ,35.4, ,4.3, ,102.8, ,55.9, 
225,5/1/2018,121,0.18, ,0, ,625, ,6.2, ,64.5, ,26.5, ,45, ,93, ,35, ,61, ,32.3, ,3.9, ,93.8, ,55.5, 
225,5/2/2018,122,0.2, ,0, ,682, ,6.9, ,73.1, ,28.7, ,50.7, ,97, ,23, ,55, ,35, ,2.7, ,64, ,56, 
225,5/3/2018,123,0.21, ,0, ,639, ,8.2, ,80.3, ,34.4, ,56.4, ,92, ,27, ,53, ,39.3, ,3, ,70.8, ,57, 
225,5/4/2018,124,0.17, ,0, ,502, ,9.7, ,78.5, ,37.6, ,57.9, ,95, ,30, ,59, ,43.7, ,3.1, ,74.8, ,57.7, 
225,5/5/2018,125,0.16, ,0, ,466, ,10.2, ,78.2, ,44.2, ,59.3, ,92, ,28, ,59, ,45.1, ,3.1, ,75.5, ,58.4, 
225,5/6/2018,126,0.21, ,0, ,647, ,9.4, ,77, ,41.4, ,60.1, ,93, ,28, ,53, ,42.8, ,3.3, ,79.1, ,59.3, 
225,5/7/2018,127,0.22, ,0, ,686, ,9.5, ,79.9, ,37.3, ,58.9, ,98, ,28, ,56, ,43.2, ,3, ,72.5, ,59.7, 
225,5/8/2018,128,0.16, ,0, ,476, ,10.2, ,78, ,40.1, ,59, ,99, ,37, ,60, ,45.2, ,4.2, ,100.7, ,59.7, 
225,5/9/2018,129,0.22, ,0, ,665, ,8.9, ,72.7, ,41.4, ,60.2, ,84, ,31, ,50, ,41.6, ,5, ,120.1, ,60.1, 
225,5/10/2018,130,0.21, ,0, ,638, ,7.1, ,69.4, ,33.9, ,52.5, ,96, ,24, ,53, ,35.8, ,4.6, ,110.4, ,59.8, 
225,5/11/2018,131,0.2, ,0, ,641, ,6.8, ,66, ,33, ,50.1, ,92, ,34, ,55, ,34.8, ,5.1, ,122.4, ,59.1, 
225,5/12/2018,132,0.22, ,0, ,689, ,8, ,75.7, ,30.4, ,54.2, ,98, ,26, ,56, ,38.8, ,3.4, ,82.2, ,59.3, 
225,5/13/2018,133,0.23, ,0, ,708, ,9.2, ,82.2, ,35.7, ,60, ,97, ,24, ,52, ,42.4, ,3, ,71.1, ,60.3, 
225,5/14/2018,134,0.24, ,0, ,688, ,9.3, ,82.7, ,38.5, ,62.5, ,94, ,19, ,48, ,42.7, ,3.2, ,77, ,61.5, 
225,5/15/2018,135,0.13, ,0.7, ,423, ,11.7, ,77.4, ,40.5, ,56.6, ,100, ,41, ,75, ,48.6, ,3.5, ,84.2, ,61.2, 
225,5/16/2018,136,0.12, ,0.11, ,406, ,13.6,Y,69, ,51.6,Y,57.5, ,100, ,57, ,84,Y,52.8,Y,2.7, ,65.8, ,61.5, 
225,5/17/2018,137,0.21, ,0, ,664, ,12.3, ,75.5, ,44.4, ,60, ,100, ,42, ,70, ,50, ,3.4, ,81, ,63.4, 
225,5/18/2018,138,0.19, ,0, ,579, ,9.6, ,77.2, ,37.4, ,58.2, ,100, ,31, ,58, ,43.5, ,3.2, ,76.9, ,63.2, 
225,5/19/2018,139,0.18, ,0.13, ,552, ,10.9, ,77.6, ,38.3, ,56.8, ,98, ,33, ,69, ,46.8, ,3, ,71.2, ,62.7, 
225,5/20/2018,140,0.16, ,0.06, ,515, ,12.3, ,73, ,43.9, ,56.4, ,100, ,42, ,79, ,50, ,3.4, ,80.8, ,63.2, 
225,5/21/2018,141,0.19, ,0, ,609, ,12.1, ,77, ,47.3, ,59.8, ,100, ,36, ,69, ,49.7, ,2.9, ,68.5, ,64.1, 
225,5/22/2018,142,0.24, ,0, ,712, ,11.9, ,83.9, ,42.6, ,64.1, ,100, ,26, ,58, ,49, ,3.2, ,77.6, ,64.7, 
225,5/23/2018,143,0.12, ,0.24, ,376, ,15.2,Y,76.9, ,53.9,Y,60.6, ,100, ,55, ,84,Y,55.8,Y,2.8, ,68.2, ,65.2, 
225,5/24/2018,144,0.22, ,0,R,344, ,12.2, ,79.3, ,57.9,Y,68.6, ,100, ,34, ,51, ,49.8, ,5, ,119.9, ,68,Y
225,5/25/2018,145,0.03, ,1.62, ,168, ,14.1,Y,62.4, ,51.2, ,56.3, ,100, ,81, ,91,Y,53.7,Y,2.8, ,67.4, ,63.8, 
225,5/26/2018,146,0.22, ,0, ,730, ,9.4, ,67.5, ,42.4, ,55.7, ,100, ,40, ,62, ,42.8, ,4.6, ,109.4, ,63.3, 
225,5/27/2018,147,0.23, ,0, ,725, ,10.1, ,78.8, ,35.7, ,57.3, ,100, ,34, ,63, ,44.9, ,3.5, ,83.8, ,63.6, 
225,5/28/2018,148,0.25, ,0, ,734, ,11.2, ,83.1, ,42, ,62.6, ,100, ,30, ,58, ,47.6, ,3.3, ,79.7, ,64.9, 
225,5/29/2018,149,0.22, ,0, ,602, ,10.6, ,83.3, ,40.4, ,62.3, ,99, ,28, ,55, ,46, ,4.3, ,102, ,65.1, 
225,5/30/2018,150,0.22, ,0, ,628, ,9.4, ,75.5, ,44, ,60, ,83, ,39, ,53, ,42.8, ,4.8, ,115.6, ,65.4, 
225,5/31/2018,151,0.18, ,0, ,523, ,8.5, ,61.7, ,39.3, ,53.7, ,82, ,47, ,61, ,40.4, ,5.8, ,138.3, ,64.6, 
225,6/1/2018,152,0.23, ,0, ,745, ,8.2, ,78.1, ,32.9, ,55.5, ,98, ,24, ,54, ,39.3, ,2.5, ,59.6, ,63.8, 
225,6/2/2018,153,0.25, ,0, ,738, ,10.4, ,88.6, ,38.9, ,63.4, ,97, ,26, ,52, ,45.6, ,2.7, ,65.9, ,64.7, 
225,6/3/2018,154,0.28, ,0, ,743, ,10.5, ,87.9, ,43.7, ,66.2, ,97, ,22, ,48, ,45.9, ,4.2, ,99.6, ,65.7, 
225,6/4/2018,155,0.26, ,0, ,739, ,8.9, ,77.5, ,40.2, ,60.6, ,92, ,26, ,49, ,41.6, ,4.1, ,99.2, ,65.7, 
225,6/5/2018,156,0.23, ,0, ,670, ,8.7, ,77.5, ,37.1, ,59.1, ,96, ,22, ,51, ,40.8, ,3, ,71, ,65.2, 
225,6/6/2018,157,0.25, ,0, ,710, ,9.8, ,83, ,41.7, ,63.2, ,93, ,27, ,50, ,44.1, ,3.5, ,83.8, ,65.5, 
225,6/7/2018,158,0.26, ,0, ,723, ,8.1, ,80, ,41.1, ,61.4, ,95, ,18, ,43, ,39, ,4.2, ,101.4, ,65.8, 
225,6/8/2018,159,0.23, ,0, ,638, ,8.6, ,80.4, ,35.4, ,58.2, ,89, ,27, ,52, ,40.8, ,4.4, ,104.7, ,65, 
225,6/9/2018,160,0.16, ,0.02, ,509, ,7.9, ,59.9, ,33.5, ,50.1, ,85, ,39, ,64, ,38.4, ,6.2, ,149.7, ,64.4, 
225,6/10/2018,161,0.21, ,0, ,694, ,7.2, ,68.1, ,29.9,Y,51, ,95, ,30, ,56, ,36, ,3.6, ,85.3, ,62.9, 
225,6/11/2018,162,0.25, ,0, ,751, ,8.2, ,79.6, ,39.4, ,60.2, ,95, ,14, ,46, ,39.4, ,3.1, ,75.4, ,64.2, 
225,6/12/2018,163,0.27, ,0, ,750, ,9.4, ,88.3, ,38.5, ,65, ,98, ,20, ,45, ,42.9, ,3.4, ,82.8, ,64.9, 
225,6/13/2018,164,0.27, ,0, ,742, ,10, ,86.6, ,44.5, ,66.1, ,96, ,21, ,46, ,44.6, ,4.1, ,97.6, ,66, 
225,6/14/2018,165,0.26, ,0, ,728, ,8.3, ,83.7, ,39.6, ,63.2, ,98, ,16, ,42, ,39.7, ,3.6, ,86.7, ,66.1, 
225,6/15/2018,166,0.26, ,0.01, ,759, ,8.2, ,80.6, ,39.7, ,60.1, ,93, ,19, ,46, ,39.5, ,4.2, ,100.9, ,64.6, 
