200,1/17/2018,17,0.09, ,0, ,317, ,9.7, ,78.4, ,45.8, ,61, ,84, ,25, ,53, ,43.7, ,2.8, ,66.7, ,58.4, 
200,1/18/2018,18,0.09, ,0, ,320, ,9.6, ,77.5, ,45.8, ,59.9, ,85, ,25, ,54, ,43.5, ,2.6, ,62.8, ,58.4, 
200,1/19/2018,19,0.1, ,0, ,324, ,9.5, ,74.2, ,46.9, ,61.3, ,83, ,27, ,51, ,43.2, ,4, ,96.7, ,58.3, 
200,1/20/2018,20,0.12, ,0, ,314, ,5.9, ,66.6, ,43.2, ,58, ,70, ,20, ,36, ,31.3, ,6.1, ,147.2, ,58.1, 
200,1/21/2018,21,0.09, ,0, ,336, ,4.9, ,68, ,39.6, ,51.7, ,74, ,13, ,37, ,26.6, ,3.3, ,78.1, ,56.2, 
200,1/22/2018,22,0.08, ,0, ,351, ,5.2, ,72.6, ,37.7, ,51.4, ,78, ,14, ,40, ,28.2, ,2.5, ,60.9, ,55.2, 
200,1/23/2018,23,0.12, ,0, ,356,R,5.4, ,77.2, ,44.4, ,58, ,80, ,12, ,33, ,29.1, ,4.4, ,105.8, ,55.1, 
200,1/24/2018,24,0.1, ,0, ,362,R,5.8, ,76.2, ,38.4, ,54, ,75, ,12, ,41, ,30.8, ,2.9, ,69, ,54.7, 
200,1/25/2018,25,0.11, ,0, ,357, ,6.5, ,74.7, ,39.5, ,57.1, ,65, ,22, ,41, ,33.7, ,4.6, ,109.5, ,54.3, 
200,1/26/2018,26,0.12, ,0, ,364,R,5.1, ,72.4, ,50.8, ,60.6, ,56, ,12, ,28, ,27.7, ,5.2, ,125.7, ,55.3, 
200,1/27/2018,27,0.13, ,0, ,362, ,3.8, ,74.8, ,43.3, ,58.7, ,51, ,9, ,23, ,20.8, ,4.4, ,105.3, ,54.8, 
200,1/28/2018,28,0.15, ,0, ,372,R,5.2, ,83.8, ,48.8, ,68, ,38, ,13, ,22, ,27.9, ,5.1, ,122.7, ,55.2, 
200,1/29/2018,29,0.13, ,0, ,378,R,6.4, ,86.4,Y,49.1, ,67.2, ,63, ,10, ,28, ,33, ,4, ,95.2, ,56.6, 
200,1/30/2018,30,0.11, ,0, ,284, ,6.6, ,84.6, ,50.1, ,64.1, ,73, ,11, ,32, ,33.9, ,3, ,71.9, ,57.2, 
200,1/31/2018,31,0.12, ,0, ,380,R,6.4, ,83.3, ,47.7, ,62.9, ,73, ,12, ,33, ,33.3, ,3.2, ,78, ,57.2, 
200,2/1/2018,32,0.11, ,0, ,376, ,7.4, ,83.4, ,45.6, ,62.3, ,78, ,15, ,39, ,36.9, ,2.8, ,68.2, ,57.4, 
200,2/2/2018,33,0.11, ,0, ,372, ,7.5, ,83.2, ,44.8, ,61.8, ,74, ,15, ,40, ,37.2, ,2.9, ,68.4, ,57.7, 
200,2/3/2018,34,0.13, ,0.01, ,390,R,7.6, ,86, ,50.8, ,66.2, ,70, ,17, ,35, ,37.5, ,3.8, ,90.3, ,58.2, 
200,2/4/2018,35,0.12, ,0, ,389, ,7.8, ,90.6,Y,51.9, ,67.6, ,73, ,11, ,34, ,38.2, ,3.1, ,74.6, ,58.8, 
200,2/5/2018,36,0.13, ,0, ,389, ,7.9, ,86.1, ,51.2, ,67, ,63, ,15, ,35, ,38.3, ,3.5, ,83.8, ,59.4, 
200,2/6/2018,37,0.13, ,0, ,396, ,7.3, ,88.1, ,47.5, ,66.5, ,73, ,10, ,33, ,36.5, ,3.6, ,86.4, ,59.4, 
200,2/7/2018,38,0.13, ,0, ,413,R,5.5, ,83.7, ,49.8, ,65.4, ,69, ,9, ,26, ,29.5, ,3.4, ,82.1, ,59.3, 
200,2/8/2018,39,0.14, ,0, ,412,R,5.6, ,91,Y,47.5, ,66.9, ,71, ,8, ,25, ,30, ,3.5, ,83.4, ,59.1, 
200,2/9/2018,40,0.13, ,0, ,416,R,6.8, ,88.1,Y,47, ,67.2, ,62, ,12, ,30, ,34.6, ,3.1, ,75.2, ,59.5, 
200,2/10/2018,41,0.13, ,0, ,343, ,8.7, ,77.7, ,52.2, ,66.2, ,65, ,13, ,40, ,41, ,5.2, ,124.3, ,59.9, 
200,2/11/2018,42,0.16, ,0, ,424,R,3.4, ,75.2, ,49, ,64.1, ,55, ,6, ,17, ,17.9, ,4.5, ,107.3, ,59.8, 
200,2/12/2018,43,0.15, ,0, ,432,R,8.1, ,73.1, ,52.2, ,62.5, ,60, ,28, ,42, ,38.9, ,4.7, ,113.6, ,59.6, 
200,2/13/2018,44,0.12, ,0, ,342, ,7.8, ,71.2, ,45.5, ,57.3, ,79, ,28, ,48, ,38, ,3.8, ,90.4, ,59, 
200,2/14/2018,45,0.12, ,0, ,331, ,9.5, ,71.7, ,44.5, ,60.5, ,82, ,33, ,53, ,43.2, ,4.1, ,99.2, ,58.9, 
200,2/15/2018,46,0.13, ,0, ,408, ,10.2, ,75.1, ,47.8, ,61.1, ,94, ,20, ,56, ,45.1, ,3, ,72.1, ,59.7, 
200,2/16/2018,47,0.14, ,0, ,420, ,4.5, ,76.2, ,44.8, ,61.2, ,74, ,9, ,24, ,24.6, ,4.5, ,107.2, ,59.1, 
200,2/17/2018,48,0.13, ,0, ,430, ,5.2, ,78.1, ,39.4, ,57, ,77, ,10, ,32, ,27.9, ,2.9, ,69.4, ,57.7, 
200,2/18/2018,49,0.15, ,0, ,427, ,6.3, ,77.5, ,41.8, ,59.9, ,59, ,21, ,35, ,32.6, ,4.2, ,99.8, ,57.5, 
200,2/19/2018,50,0.17, ,0, ,378, ,4.6, ,64.3, ,44.8, ,57.5, ,46, ,11, ,28, ,25, ,7.7, ,185.7, ,57.7, 
200,2/20/2018,51,0.13, ,0, ,462,R,3.1, ,63.5, ,38.3, ,49.7,Y,63, ,9, ,25,Y,15.7,Y,3.9, ,94.6, ,55.5, 
200,2/21/2018,52,0.13, ,0, ,438, ,4.4, ,64.9, ,35.6,Y,51.1, ,59, ,16, ,34, ,24, ,3.5, ,84.5, ,54.6, 
200,2/22/2018,53,0.13, ,0, ,445, ,6.1, ,66.8, ,37.6,Y,53.7, ,81, ,26, ,43, ,31.8, ,3.9, ,93.1, ,54.8, 
200,2/23/2018,54,0.14, ,0, ,447, ,4.6, ,64.4, ,39.1, ,53.2, ,72, ,12, ,33, ,25.2, ,4.1, ,97.7, ,55, 
200,2/24/2018,55,0.13, ,0, ,475,R,3.3, ,64.8, ,34.4,Y,49.7,Y,71, ,10, ,27,Y,17,Y,3.2, ,77, ,54, 
200,2/25/2018,56,0.15, ,0, ,476,R,4.2, ,70, ,39.2, ,54.4, ,81, ,12, ,29, ,22.9, ,4, ,95.6, ,54.1, 
200,2/26/2018,57,0.15, ,0, ,459, ,4.6, ,69, ,36.2,Y,53.9, ,66, ,15, ,32, ,25.1, ,4.1, ,99.1, ,54.1, 
200,2/27/2018,58,0.14, ,0, ,359, ,5.8, ,64.5, ,47.8, ,55.4, ,56, ,25, ,39, ,30.8, ,6.1, ,147.5, ,55, 
200,2/28/2018,59,0.15, ,0, ,475, ,6, ,69.9, ,42.8, ,56.8, ,61, ,21, ,38, ,31.4, ,4.4, ,106, ,54.7, 
200,3/1/2018,60,0.14, ,0, ,471, ,7, ,68.9, ,40.5, ,55.3, ,81, ,25, ,47, ,35.5, ,3.4, ,80.6, ,55.5, 
200,3/2/2018,61,0.14, ,0, ,474, ,8.7, ,73.6, ,43.5, ,59.9, ,80, ,26, ,49, ,40.8, ,3.4, ,81.2, ,56.2, 
200,3/3/2018,62,0.17, ,0, ,488, ,8.6, ,72.2, ,51.5, ,62.1, ,72, ,28, ,45, ,40.6, ,5.3, ,126.5, ,57.6, 
200,3/4/2018,63,0.17, ,0, ,499,R,5, ,69.5, ,50.6, ,58.8, ,53, ,11, ,29, ,27.1, ,5.2, ,124.1, ,57.5, 
200,3/5/2018,64,0.19, ,0, ,499,R,3.5, ,73.6, ,46.2, ,59.5, ,51, ,8, ,20, ,18.7, ,4.9, ,117.8, ,56.6, 
200,3/6/2018,65,0.18, ,0, ,510,R,3.7, ,81.2, ,46.1, ,62.4, ,71, ,5, ,19, ,20.2, ,3.9, ,94.4, ,56.6, 
200,3/7/2018,66,0.11,R,0, ,275, ,5.3, ,79.4, ,46, ,61, ,77, ,7, ,29, ,28.4, ,2.8, ,66.6, ,56.7, 
200,3/8/2018,67,0.17, ,0, ,439, ,5.4, ,85.8, ,50.8, ,68.6, ,50, ,8, ,23, ,29, ,3.3, ,78.1, ,58.2, 
200,3/9/2018,68,0.2, ,0, ,442, ,8.2, ,87.2, ,57.7, ,73.3, ,44, ,17, ,29, ,39.5, ,4.9, ,117.1, ,59.8, 
200,3/10/2018,69,0.06, ,0.02, ,117, ,13.2,Y,73.1, ,61.3, ,69, ,85, ,40, ,55,Y,51.9,Y,4, ,96.6, ,61.6, 
200,3/11/2018,70,0.16, ,0, ,478, ,14.3,Y,82.1, ,55.7, ,69.2, ,93, ,34, ,59,Y,54,Y,3.1, ,75.3, ,62.6, 
200,3/12/2018,71,0.18, ,0, ,473, ,12.9,Y,86.2, ,58.2, ,73, ,74, ,26, ,47,Y,51.3,Y,3.7, ,88.2, ,64.3, 
200,3/13/2018,72,0.16, ,0, ,337, ,12.7,Y,86.9, ,66.8, ,75.5, ,59, ,24, ,42,Y,50.8,Y,4.8, ,114.9, ,65.3, 
200,3/14/2018,73,0.18, ,0, ,452, ,10.2, ,76.3, ,56.8, ,67.3, ,77, ,28, ,45, ,45, ,5, ,121.2, ,64.9, 
200,3/15/2018,74,0.18, ,0.01, ,534, ,8.8, ,74.4, ,54.7, ,63.8, ,85, ,24, ,44, ,41.3, ,5.5, ,132.2, ,63.4, 
200,3/16/2018,75,0.2, ,0, ,525, ,7.1, ,73.3, ,54.9, ,61.9, ,50, ,22, ,38, ,35.8, ,6.9, ,166.3, ,61.9, 
200,3/17/2018,76,0.18, ,0, ,449, ,7.4, ,71, ,48.3, ,60.4, ,71, ,23, ,41, ,36.8, ,6, ,144.6, ,61.2, 
200,3/18/2018,77,0.17, ,0, ,516, ,6.7, ,73.3, ,50.2, ,59.8, ,79, ,14, ,38, ,34.3, ,4, ,96.2, ,60.2, 
200,3/19/2018,78,0.19, ,0, ,548, ,6, ,78.4, ,48.4, ,62.4, ,75, ,8, ,31, ,31.4, ,3.7, ,89.8, ,60.6, 
200,3/20/2018,79,0.19, ,0, ,495, ,5.5, ,82.5, ,49.3, ,66.8, ,69, ,7, ,25, ,29.4, ,3.4, ,80.6, ,60.9, 
200,3/21/2018,80,0.15, ,0, ,368, ,9.8, ,86.3, ,54.8, ,71.3, ,66, ,19, ,37, ,43.9, ,3.6, ,87.4, ,62.4, 
200,3/22/2018,81,0.1, ,0, ,209, ,13,Y,79.4, ,61.6, ,70.9, ,71, ,32, ,50,Y,51.6,Y,5.2, ,125.7, ,63.5, 
200,3/23/2018,82,0.22, ,0, ,562, ,10.8, ,82.8, ,60.9, ,71.2, ,64, ,24, ,41, ,46.6, ,5.9, ,141, ,64, 
200,3/24/2018,83,0.2, ,0, ,442, ,8.2, ,77.4, ,58.2, ,67.1, ,50, ,19, ,36, ,39.4, ,7.4, ,178, ,63.6, 
200,3/25/2018,84,0.23, ,0, ,541, ,7.1, ,74.6, ,56.6, ,64, ,48, ,21, ,35, ,35.6, ,8.4, ,202.6, ,62, 
200,3/26/2018,85,0.23, ,0, ,592,R,4.7, ,75.4, ,45.3, ,63.1, ,52, ,7, ,24, ,25.7, ,6.6, ,158.2, ,61, 
200,3/27/2018,86,0.24, ,0, ,598,R,3.9, ,79.7, ,50, ,66.7, ,69, ,8, ,17, ,21, ,5.9, ,141.5, ,59.7, 
200,3/28/2018,87,0.25, ,0, ,578, ,6.1, ,89.5, ,54.4, ,74, ,36, ,13, ,21, ,32.1, ,5.3, ,128.4, ,60.6, 
200,3/29/2018,88,0.24, ,0, ,580, ,8.5, ,93.5, ,58.5, ,77.8, ,54, ,11, ,26, ,40.3, ,4.2, ,101.8, ,63.4, 
200,3/30/2018,89,0.25, ,0, ,573, ,8.7, ,95, ,58, ,78.2, ,57, ,9, ,27, ,41, ,4.3, ,102.7, ,65, 
200,3/31/2018,90,0.22, ,0, ,446, ,8.3, ,92.4, ,60, ,79.3, ,58, ,13, ,24, ,39.7, ,3.9, ,93.6, ,66.3, 
200,4/1/2018,91,0.25, ,0, ,445, ,7.4, ,90.1, ,66.6, ,78.3, ,42, ,11, ,22, ,36.8, ,6.1, ,146.9, ,66.4, 
200,4/2/2018,92,0.28, ,0, ,570, ,9.2, ,85.2, ,64.1, ,74, ,55, ,21, ,32, ,42.5, ,8.1, ,193.9, ,66, 
200,4/3/2018,93,0.25, ,0, ,554, ,10.3, ,90.7, ,63, ,74.6, ,69, ,13, ,35, ,45.3, ,6.5, ,155.4, ,66.3, 
200,4/4/2018,94,0.22, ,0, ,528, ,11.3, ,90.6, ,61, ,76.6, ,65, ,18, ,36, ,47.8, ,4.4, ,104.5, ,67.5, 
200,4/5/2018,95,0.28, ,0, ,543, ,9.8, ,92.6, ,71.3, ,80.6, ,43, ,16, ,28, ,44.1, ,6.9, ,165.1, ,68.4, 
200,4/6/2018,96,0.28, ,0, ,470, ,11.4, ,89.7, ,71.3, ,79.1, ,47, ,25, ,33, ,47.9, ,9.4, ,225.7, ,68.2, 
200,4/7/2018,97,0.28, ,0, ,541, ,15,Y,95.2, ,70.3, ,81.1, ,53, ,29, ,41,Y,55.4,Y,8, ,193, ,69.2, 
200,4/8/2018,98,0.29, ,0, ,620, ,9.8, ,94.4, ,70, ,80.7, ,51, ,8, ,27, ,44, ,7.1, ,170, ,69.8, 
200,4/9/2018,99,0.26, ,0, ,612, ,7.1, ,96.6, ,63.4, ,80, ,58, ,5, ,20, ,35.8, ,4.4, ,106.6, ,69.6, 
200,4/10/2018,100,0.28, ,0, ,614, ,5.8, ,98.3, ,57.3, ,82, ,44, ,5, ,15, ,30.6, ,4.4, ,106.5, ,69.7, 
200,4/11/2018,101,0.28, ,0.01, ,615, ,8.6, ,97.2, ,59.4, ,81.8, ,63, ,10, ,23, ,40.5, ,5, ,119.4, ,70.6, 
200,4/12/2018,102,0.32, ,0, ,624, ,6.3, ,81.2, ,59.1, ,71.5, ,42, ,10, ,24, ,32.7, ,9.7, ,233, ,68.9, 
200,4/13/2018,103,0.25, ,0, ,642,R,4.4, ,84.5, ,50.7, ,69.5, ,70, ,7, ,18, ,23.8, ,4.2, ,101.2, ,66.7, 
200,4/14/2018,104,0.25, ,0, ,644, ,6.3, ,90.1, ,49.5, ,69.8, ,67, ,7, ,25, ,32.6, ,3.8, ,90.7, ,66.9, 
200,4/15/2018,105,0.23, ,0, ,512, ,5.7, ,89.8, ,52.6, ,75.2, ,65, ,9, ,19, ,30.2, ,4.2, ,100.1, ,67.4, 
200,4/16/2018,106,0.28, ,0.01, ,611, ,6.4, ,85.3, ,56.4, ,70.8, ,49, ,16, ,25, ,33.3, ,6.8, ,162.6, ,67.5, 
200,4/17/2018,107,0.25, ,0, ,662,R,5.4, ,78.3, ,54.7, ,65.1, ,44, ,11, ,25, ,28.9, ,6, ,143.8, ,65.6, 
200,4/18/2018,108,0.27, ,0, ,662,R,4.6, ,83.8, ,53, ,70.1, ,36, ,9, ,18, ,25.1, ,5.6, ,135.5, ,65.8, 
200,4/19/2018,109,0.26, ,0, ,640, ,6.6, ,74.6, ,56.3, ,64.7, ,46, ,21, ,32, ,34, ,7.5, ,181.1, ,65.4, 
200,4/20/2018,110,0.25, ,0, ,665,R,7.7, ,89.8, ,57.2, ,71.8, ,49, ,12, ,29, ,37.8, ,5.6, ,134.4, ,65.5, 
200,4/21/2018,111,0.27, ,0, ,624, ,8.4, ,94, ,55.3, ,77.1, ,62, ,10, ,26, ,40, ,3.9, ,94, ,67.8, 
200,4/22/2018,112,0.29, ,0, ,664, ,7.2, ,99.2, ,64.5, ,83.8, ,55, ,8, ,18, ,36.2, ,4.7, ,112.6, ,69.7, 
200,4/23/2018,113,0.29, ,0, ,668, ,8.7, ,97.8, ,60.4, ,82.5, ,66, ,9, ,23, ,40.8, ,4.7, ,112.4, ,71, 
200,4/24/2018,114,0.3, ,0, ,581, ,7.2, ,97.7, ,65.1, ,84.8, ,32, ,9, ,18, ,36.2, ,5.4, ,130.5, ,71.5, 
200,4/25/2018,115,0.34, ,0, ,669, ,6.2, ,99.9, ,70.4, ,85.9, ,24, ,8, ,15, ,32.5, ,6.6, ,159.4, ,71.4, 
200,4/26/2018,116,0.34, ,0, ,665, ,7.6, ,100, ,73.6,Y,85.1, ,36, ,11, ,18, ,37.4, ,7.5, ,180.8, ,71.5, 
200,4/27/2018,117,0.34, ,0, ,683,R,8.2, ,95.4, ,70.2, ,81.8, ,33, ,12, ,22, ,39.3, ,8.1, ,194.7, ,71.5, 
200,4/28/2018,118,0.33, ,0, ,688,R,8.3, ,92.1, ,64.8, ,78, ,46, ,12, ,25, ,39.6, ,8.4, ,202.7, ,70.6, 
200,4/29/2018,119,0.32, ,0.01, ,679, ,9.9, ,84.9, ,63.2, ,73.2, ,53, ,21, ,35, ,44.3, ,10.2, ,245.1, ,69.6, 
200,4/30/2018,120,0.27, ,0, ,565, ,9.9, ,80.6, ,61.4, ,70.2, ,57, ,26, ,39, ,44.2, ,9.4, ,226.1, ,68.4, 
200,5/1/2018,121,0.23, ,0, ,542, ,8.7, ,73.7, ,56.9, ,65.1, ,52, ,30, ,41, ,41, ,7.9, ,188.8, ,67.1, 
200,5/2/2018,122,0.18, ,0.02, ,428, ,9.8, ,74.2, ,57.3, ,65.2, ,60, ,36, ,46, ,43.9, ,7, ,168.4, ,66.1, 
200,5/3/2018,123,0.25, ,0, ,677, ,10.6, ,89.1, ,56.1, ,72.4, ,71, ,18, ,39, ,46.1, ,4.3, ,102.3, ,67.2, 
200,5/4/2018,124,0.28, ,0, ,698,R,8.9, ,98.2, ,59.2, ,80.4, ,66, ,9, ,25, ,41.4, ,4.3, ,103, ,69.6, 
200,5/5/2018,125,0.31, ,0, ,700,R,7.1, ,102.3, ,65.4, ,85.5, ,45, ,5, ,17, ,35.9, ,4.4, ,106.1, ,71.5, 
200,5/6/2018,126,0.31, ,0, ,625, ,6.8, ,104.6, ,69, ,90, ,34, ,6, ,14, ,34.7, ,5.6, ,134.9, ,72.6, 
200,5/7/2018,127,0.34, ,0, ,700, ,7, ,101.7, ,72, ,88.5, ,31, ,7, ,15, ,35.3, ,6, ,144, ,73.5, 
200,5/8/2018,128,0.32, ,0, ,690, ,7.9, ,104, ,75.4, ,89.7, ,28, ,7, ,17, ,38.5, ,5.4, ,128.6, ,74.3, 
200,5/9/2018,129,0.31, ,0, ,685, ,10.9, ,102.3, ,74.8, ,88.5, ,38, ,12, ,24, ,46.7, ,4.8, ,115.3, ,75.7, 
200,5/10/2018,130,0.32, ,0.03, ,692, ,11.5, ,101.7, ,68.9, ,86, ,54, ,11, ,27, ,48.2, ,5.6, ,133.8, ,76.4, 
200,5/11/2018,131,0.31, ,0, ,659, ,11.7, ,86.9, ,65.7, ,75.5, ,49, ,26, ,39, ,48.8, ,8.8, ,210.8, ,74.8, 
200,5/12/2018,132,0.31, ,0, ,689, ,10.3, ,83.7, ,62.4, ,71.7, ,53, ,26, ,39, ,45.4, ,10.2, ,243.9, ,71.9, 
200,5/13/2018,133,0.3, ,0, ,701, ,10.5, ,84.3, ,63.7, ,73.4, ,53, ,26, ,37, ,45.9, ,8.5, ,204.9, ,71, 
200,5/14/2018,134,0.3, ,0, ,703, ,10.6, ,90.7, ,64.4, ,76.9, ,55, ,12, ,34, ,46.1, ,7.2, ,172.4, ,71.8, 
200,5/15/2018,135,0.31, ,0, ,700, ,10.7, ,93.5, ,67.9, ,79.7, ,50, ,16, ,31, ,46.3, ,7, ,168.1, ,72.8, 
200,5/16/2018,136,0.34, ,0, ,695, ,8.9, ,97.3, ,69.7, ,81.9, ,44, ,10, ,24, ,41.5, ,8.3, ,199.6, ,72.9, 
200,5/17/2018,137,0.35, ,0, ,717, ,8.8, ,91.7, ,66.9, ,78.6, ,48, ,15, ,26, ,41.1, ,9.5, ,229.1, ,72, 
200,5/18/2018,138,0.32, ,0, ,698, ,11.1, ,91.8, ,64.9, ,77, ,52, ,20, ,35, ,47.2, ,9, ,216.4, ,71.3, 
200,5/19/2018,139,0.31, ,0, ,674, ,12, ,94.2, ,67.5, ,80, ,53, ,16, ,34, ,49.3, ,8, ,193.1, ,72.2, 
200,5/20/2018,140,0.31, ,0, ,675, ,12.8, ,93.5, ,68.5, ,79.5, ,55, ,22, ,37, ,51.2, ,7.5, ,180.1, ,73.3, 
200,5/21/2018,141,0.31, ,0, ,696, ,12, ,86.3, ,65, ,75.8, ,55, ,26, ,39, ,49.3, ,8.4, ,202.3, ,73.3, 
200,5/22/2018,142,0.29, ,0, ,693, ,11.7, ,90.7, ,64.4, ,76.2, ,56, ,20, ,38, ,48.6, ,7.1, ,169.4, ,72.4, 
200,5/23/2018,143,0.28, ,0, ,686, ,12.5, ,91.2, ,66.2, ,78, ,61, ,17, ,38, ,50.5, ,5.9, ,142.1, ,73.2, 
200,5/24/2018,144,0.29, ,0, ,684, ,13.1, ,93.1, ,66.7, ,78.5, ,61, ,20, ,39, ,51.7, ,6.2, ,149.9, ,74.2, 
200,5/25/2018,145,0.33, ,0, ,709, ,10.4, ,88.8, ,66.7, ,75.8, ,48, ,20, ,34, ,45.6, ,9.1, ,217.3, ,73, 
200,5/26/2018,146,0.34, ,0, ,701, ,10.6, ,82.3, ,65.4, ,73.2, ,50, ,27, ,38, ,46, ,11.1, ,265.7, ,71, 
200,5/27/2018,147,0.31, ,0, ,697, ,11.1, ,95.7, ,65.6, ,79.7, ,52, ,15, ,32, ,47.2, ,7.1, ,171.4, ,71.2, 
200,5/28/2018,148,0.32, ,0.02, ,697, ,11.9, ,102.7, ,71.8, ,86.1, ,60, ,11, ,28, ,49.2, ,6, ,144.8, ,73.5, 
200,5/29/2018,149,0.34, ,0, ,660, ,12.1, ,104.7, ,77, ,89.5, ,45, ,10, ,26, ,49.6, ,7.1, ,169.8, ,75.3, 
200,5/30/2018,150,0.31, ,0, ,684, ,14.4, ,97.5, ,72.9, ,83.4, ,54, ,21, ,37, ,54.2, ,7, ,166.8, ,75.9, 
200,5/31/2018,151,0.32, ,0, ,681, ,12.4, ,95.4, ,70, ,81.1, ,54, ,15, ,34, ,50.2, ,7.4, ,178.1, ,75.5, 
200,6/1/2018,152,0.31, ,0, ,717, ,9.7, ,98.8, ,69.2, ,84.2, ,44, ,9, ,24, ,43.8, ,5.7, ,135.8, ,75, 
200,6/2/2018,153,0.32, ,0, ,709, ,9.9, ,105.9, ,76, ,90.8, ,42, ,7, ,20, ,44.4, ,5, ,119.9, ,76.6, 
200,6/3/2018,154,0.34, ,0, ,714, ,10.4, ,108.9, ,73.7, ,92.8, ,42, ,6, ,20, ,45.7, ,5.3, ,127.9, ,77.6, 
200,6/4/2018,155,0.35, ,0, ,702, ,11.9, ,105.7, ,73.1, ,92, ,76, ,11, ,23, ,49.1, ,5.8, ,140, ,78, 
200,6/5/2018,156,0.29, ,0.02, ,693, ,15.4, ,102.3, ,68.5, ,86.3, ,77, ,13, ,36, ,56.1, ,4, ,94.8, ,79.1, 
200,6/6/2018,157,0.31, ,0, ,701, ,12.5, ,101.2, ,75, ,86.7, ,47, ,14, ,29, ,50.5, ,5.7, ,136.9, ,79.2, 
200,6/7/2018,158,0.33, ,0, ,707, ,9.9, ,100.6, ,75.6, ,87.1, ,39, ,9, ,22, ,44.2, ,6.3, ,151, ,78.5, 
200,6/8/2018,159,0.35, ,0, ,707, ,8.6, ,103.4, ,76.8, ,90.1, ,47, ,5, ,18, ,40.5, ,6.1, ,147.6, ,78, 
200,6/9/2018,160,0.35, ,0, ,702, ,10.3, ,105.2, ,72.2, ,90.3, ,46, ,12, ,21, ,45.4, ,6.3, ,152, ,78.3, 
200,6/10/2018,161,0.35, ,0, ,707, ,10.2, ,101.9, ,72.1, ,88.9, ,35, ,11, ,22, ,45, ,6.4, ,153.1, ,77.6, 
200,6/11/2018,162,0.34, ,0, ,697, ,11.2, ,104.9, ,73.1, ,91.2, ,71, ,8, ,22, ,47.6, ,5.3, ,126.5, ,78.1, 
200,6/12/2018,163,0.32, ,0.01, ,683, ,12.9, ,105.6, ,78.4, ,92.4, ,42, ,11, ,25, ,51.4, ,4.3, ,104.2, ,79.4, 
200,6/13/2018,164,0.33, ,0, ,686, ,11, ,108.3, ,73.2, ,94, ,48, ,9, ,20, ,47.2, ,4.8, ,114.4, ,80.2, 
200,6/14/2018,165,0.34, ,0, ,693, ,9.5, ,108, ,80.4, ,94.8, ,25, ,8, ,17, ,43.1, ,5, ,118.9, ,80.4, 
200,6/15/2018,166,0.25, ,0, ,476, ,17.9,Y,97.5, ,77.8, ,88.4, ,63, ,21, ,39,Y,60.4,Y,5.9, ,142, ,80.1, 
200,6/16/2018,167,0.3, ,0, ,689, ,15, ,95.8, ,68.3, ,82, ,63, ,19, ,40, ,55.3, ,6, ,144.6, ,80.5, 
