228,2/22/2018,53,0.03, ,0.03, ,128, ,4.9, ,42.7, ,26, ,33.2, ,93, ,51, ,76, ,26.5, ,4.2, ,101.1, ,44.2, 
228,2/23/2018,54,0.08,R,0.19,H,377, ,4.1, ,45.8, ,21.2,Y,32.9, ,91, ,38, ,64, ,22.2, ,3.1, ,74.5, ,44, 
228,2/24/2018,55,0.09, ,0, ,306, ,3.9, ,46.9, ,28.9, ,38, ,66, ,36, ,50, ,21.1, ,4, ,96.8, ,43.4, 
228,2/25/2018,56,0.1, ,0, ,419, ,4.6, ,52.9, ,31.2, ,42.2, ,65, ,29, ,50, ,25, ,3.8, ,91.1, ,44.4, 
228,2/26/2018,57,0.03, ,0.61, ,135, ,6.1, ,42.8, ,31, ,36.2, ,94, ,74, ,84, ,32, ,5.7, ,135.6, ,44.6, 
228,2/27/2018,58,0.1, ,0, ,439,R,4.7, ,50.1, ,31.4, ,40, ,85, ,35, ,56, ,25.7, ,4.4, ,106.7, ,44.6, 
228,2/28/2018,59,0.11, ,0.03, ,367, ,5, ,51.4, ,30.8, ,41.5, ,73, ,42, ,56, ,26.9, ,5.6, ,133.4, ,45.1, 
228,3/1/2018,60,0.03, ,0.76, ,108, ,7.6, ,45.3, ,35.2, ,41.7, ,90, ,73, ,84, ,37.4, ,14.5,R,348,R,46.1, 
228,3/2/2018,61,0.03, ,0.83, ,158, ,6.5, ,43.4, ,31.7, ,36.4, ,94, ,72, ,89, ,33.6, ,5.2, ,124, ,45.1, 
228,3/3/2018,62,0.08, ,0.18, ,363, ,6, ,47, ,31.4, ,37.4, ,94, ,52, ,78, ,31.4, ,4.7, ,113.2, ,45.3, 
228,3/4/2018,63,0.1, ,0.06,H,438, ,6, ,49.7, ,31.6, ,39.1, ,94, ,46, ,74, ,31.4, ,4, ,96.3, ,46.3, 
228,3/5/2018,64,0.12, ,0, ,472,R,4.9, ,57.6, ,31.3, ,43.4, ,74, ,33, ,52, ,26.8, ,3.8, ,91.8, ,46.4, 
228,3/6/2018,65,0.13, ,0, ,434, ,5, ,63.3, ,37.4, ,49.5, ,66, ,26, ,42, ,27.3, ,3.4, ,80.6, ,47.5, 
228,3/7/2018,66,0.13, ,0, ,377, ,5.6, ,67.7, ,45.1, ,54.4, ,58, ,24, ,39, ,30, ,3.6, ,85.7, ,49.4, 
228,3/8/2018,67,0.13, ,0, ,426, ,8.6, ,63.6, ,45.5, ,53.8, ,81, ,45, ,61, ,40.7, ,4, ,95.7, ,51.8, 
228,3/9/2018,68,0.09, ,0, ,323, ,9.1, ,61, ,46.1, ,52.7, ,79, ,58, ,67, ,42.1, ,2.8, ,67.2, ,53.1, 
228,3/10/2018,69,0.04, ,0, ,137, ,9.4, ,57, ,44.2, ,51.4, ,87, ,58, ,73, ,42.9, ,2.6, ,62.4, ,52.9, 
228,3/11/2018,70,0.13, ,0, ,486, ,8.9, ,64.2, ,41.9, ,52.8, ,85, ,50, ,66, ,41.6, ,3.3, ,80.2, ,52.6, 
228,3/12/2018,71,0.15, ,0.06, ,431, ,10.5, ,69, ,46, ,58.1, ,87, ,44, ,64, ,45.9, ,5.3, ,126.9, ,54.1, 
228,3/13/2018,72,0.01, ,2.12, ,58, ,11, ,59.1, ,38.7, ,49.9, ,93, ,75, ,89, ,46.9, ,7.7, ,185.3, ,55.1, 
228,3/14/2018,73,0.02, ,1.01, ,128, ,7.7, ,43.4, ,35.7, ,40.6, ,93, ,83, ,90, ,37.8, ,4.2, ,101, ,51.3, 
228,3/15/2018,74,0.03, ,1.34, ,154, ,6.9, ,44.4, ,35.6, ,39.6, ,93, ,63, ,84, ,35, ,5.7, ,136.9, ,49, 
228,3/16/2018,75,0.02,R,0.87, ,129, ,7.2, ,44.8, ,36.6, ,39.4, ,93, ,73, ,87, ,36, ,1.9,Y,44.5,Y,47.8, 
228,3/17/2018,76,0.06, ,0.18, ,272, ,6.4, ,48.2, ,33.4, ,38.4, ,90, ,62, ,81, ,33, ,4.6, ,110.5, ,47.5, 
228,3/18/2018,77,0.11, ,0, ,430, ,5.9, ,51.3, ,30.7, ,41.3, ,81, ,49, ,67, ,31.1, ,3.7, ,89.4, ,47.3, 
228,3/19/2018,78,0.14, ,0, ,489, ,6.5, ,60.2, ,36.9, ,48.4, ,76, ,37, ,57, ,33.7, ,3.6, ,87.1, ,49.4, 
228,3/20/2018,79,0.03, ,0.32, ,118, ,8, ,54.6, ,44.4, ,49.1, ,93, ,35, ,67, ,38.7, ,2.9,Y,69.5,Y,50.6, 
228,3/21/2018,80,0.03,R,0.8, ,132, ,12.5,Y,58.2, ,48.4, ,54, ,92, ,81, ,88,Y,50.4,Y,4.4, ,105, ,52.4, 
228,3/22/2018,81,0.02,R,2.32, ,121, ,10.6, ,55, ,38.6, ,49.1, ,93, ,78, ,89, ,46.2, ,2.4,Y,58.2,Y,53.8, 
228,3/23/2018,82,0.12,R,0, ,560,R,6.1, ,51.8, ,31.6, ,42.8, ,84, ,49, ,66, ,32.1, ,1,I,24,I,51.7, 
228,3/24/2018,83,0.03, ,0.39, ,153, ,7.1, ,44.2, ,35.5, ,40.2, ,90, ,72, ,84, ,35.7, ,1.2,R,29,R,50.9, 
228,3/25/2018,84,0.1, ,0.01, ,424, ,5.9, ,49.4, ,31.4, ,39.6, ,92, ,56, ,72, ,31.3, ,3.3, ,79.4, ,49.6, 
228,3/26/2018,85,0.16, ,0, ,564,R,4.6, ,59.3, ,33.7, ,47.7, ,75, ,30, ,41, ,25.3, ,5.3, ,126.4, ,49.3, 
228,3/27/2018,86,0.17, ,0, ,556, ,6.2, ,66.7, ,42.2, ,55.4, ,63, ,28, ,41, ,32.2, ,4.4, ,105.7, ,51, 
228,3/28/2018,87,0.17, ,0, ,560, ,8.7, ,70.5, ,46.9, ,58.4, ,69, ,40, ,52, ,40.8, ,3.7, ,88.6, ,53.7, 
228,3/29/2018,88,0.18, ,0, ,535, ,8.7, ,71.9, ,49.6, ,60.8, ,67, ,30, ,48, ,40.9, ,4, ,96.1, ,55.9, 
228,3/30/2018,89,0.18, ,0, ,514, ,8.8, ,74, ,51.5, ,62.2, ,59, ,35, ,46, ,41.2, ,3.4, ,82.7, ,57.3, 
228,3/31/2018,90,0.17, ,0, ,501, ,8.2, ,73.9, ,52.6,Y,62, ,57, ,24, ,43, ,39.3, ,3.9, ,94.3, ,58.1, 
228,4/1/2018,91,0.19, ,0, ,591,R,7.4, ,70.7, ,49.1, ,60.2, ,68, ,27, ,42, ,36.9, ,3.6, ,86.1, ,58, 
228,4/2/2018,92,0.18, ,0, ,562, ,7.6, ,67.7, ,47.8, ,57.3, ,62, ,31, ,48, ,37.5, ,3.9, ,93.6, ,58.4, 
228,4/3/2018,93,0.19, ,0, ,595,R,7.3, ,68.6, ,46.9, ,58.2, ,62, ,31, ,44, ,36.6, ,4.2, ,100.3, ,57.9, 
228,4/4/2018,94,0.19, ,--,M,739,R,--,M,68.8, ,53.1, ,62.6, ,65, ,20, ,--,M,--,M,--,M,--,M,59.5, 
228,4/5/2018,95,0.09, ,0.05, ,268, ,7.9, ,62.7, ,48.2, ,53.7, ,87, ,33, ,56, ,38.5, ,4, ,95.2, ,58.7, 
228,4/6/2018,96,0.01, ,--,M,86, ,--,M,56.6, ,47.3, ,52.5, ,92, ,79, ,--,M,--,M,--,M,--,M,57.1, 
228,4/7/2018,97,0.1, ,0.91,R,352, ,11.2, ,59.4, ,43.5, ,53.7, ,94, ,58, ,79, ,47.5, ,6.1, ,146.3, ,58.1, 
228,4/8/2018,98,0.17, ,--,M,617,R,--,M,63.1, ,39.4, ,51.4, ,89, ,39, ,--,M,--,M,--,M,--,M,57.4, 
228,4/9/2018,99,0.18, ,0, ,575, ,10.5, ,69.7, ,45.8, ,58.9, ,77, ,44, ,62, ,45.8, ,3.7, ,88.3, ,58.3, 
228,4/10/2018,100,0.08, ,0, ,296, ,9.2, ,64.1, ,50.9, ,57.5, ,92, ,33, ,57, ,42.5, ,3.8, ,90.7, ,60.2, 
228,4/11/2018,101,0.08,H,0.26,H,316,H,8.3,H,57.3, ,39.8, ,48.4,H,92,H,31,H,71, ,39.6, ,5.5,H,131.6,H,58.6,H
228,4/12/2018,102,0.13, ,0.02, ,508, ,6.3, ,53.2, ,37, ,43.9, ,93, ,34, ,65, ,32.9, ,4.2, ,99.8, ,56.6, 
228,4/13/2018,103,0.18, ,0, ,631,R,6.4, ,63.7, ,37.2, ,51.2, ,72, ,35, ,50, ,33.3, ,3.9, ,93.7, ,55.8, 
228,4/14/2018,104,0.19, ,0, ,630, ,8.9, ,68.4, ,44.5, ,57.3, ,72, ,39, ,56, ,41.6, ,3.3, ,78.1, ,58, 
228,4/15/2018,105,0.17, ,0.14, ,547, ,8.7, ,62.1, ,40.8, ,52.2, ,92, ,37, ,65, ,40.8, ,5.3, ,128.2, ,59.6, 
228,4/16/2018,106,0.03, ,0.47, ,174, ,6.9, ,43.5, ,32.8, ,38, ,92, ,78, ,88, ,34.9, ,3.7, ,89.2, ,56.2, 
228,4/17/2018,107,0.16, ,0,H,627, ,6.4, ,55.8, ,31.6, ,44.3, ,93, ,45, ,65, ,33.3, ,3.6, ,86, ,54.1, 
228,4/18/2018,108,0.06, ,0, ,244, ,7.2, ,53.6, ,38.8, ,45.7, ,81, ,56, ,69, ,36.1, ,3.1,Y,74.9,Y,54.7, 
228,4/19/2018,109,0.18, ,0, ,638, ,6.8, ,60.7, ,35.3, ,49, ,84, ,37, ,57, ,34.5, ,4.1, ,98.2, ,54.5, 
228,4/20/2018,110,0.21, ,0, ,662,R,8.1, ,70.6, ,43.7, ,57.5, ,67, ,33, ,50, ,39.1, ,4.2, ,99.6, ,56.8, 
228,4/21/2018,111,0.21, ,0, ,658, ,9.4, ,72.6, ,49.6, ,61.7, ,68, ,33, ,50, ,42.9, ,3.6, ,87.3, ,59.3, 
228,4/22/2018,112,0.22, ,0, ,634, ,10.7, ,75.9, ,53.9, ,64.8, ,69, ,35, ,51, ,46.3, ,3.8, ,91.8, ,61.6, 
228,4/23/2018,113,0.23, ,0, ,665, ,8.7, ,76.8, ,52.8, ,65.6, ,57, ,29, ,40, ,40.8, ,3.6, ,85.8, ,62.9, 
228,4/24/2018,114,0.23, ,0, ,679,R,9.9, ,77.2, ,56.4, ,66.7, ,70, ,29, ,44, ,44.2, ,3.5, ,84.7, ,64.2, 
228,4/25/2018,115,0.23, ,0, ,671, ,11.9, ,76.7, ,55.8, ,65.9, ,76, ,34, ,54, ,49.1, ,3.4, ,82.7, ,65.2,Y
228,4/26/2018,116,0.21, ,0, ,664, ,9.3, ,70.8, ,46.4, ,59.6, ,82, ,27, ,53, ,42.5, ,3.8, ,90.4, ,65.3,Y
228,4/27/2018,117,0.18, ,0, ,629, ,8.6, ,59.6, ,41.5, ,50.1, ,87, ,51, ,70, ,40.6, ,5.2, ,125.7, ,63.8, 
228,4/28/2018,118,0.14, ,0, ,512, ,8.4, ,57.7, ,41, ,49.1, ,92, ,51, ,71, ,40, ,4.3, ,103.5, ,62.3, 
228,4/29/2018,119,0.13, ,0, ,472, ,8.2, ,59.3, ,43, ,49.4, ,88, ,43, ,69, ,39.5, ,4, ,97.2, ,61.7, 
228,4/30/2018,120,0.14, ,0.01, ,483, ,8.4, ,61.5, ,40.2, ,50.7, ,81, ,50, ,66, ,40, ,3.8, ,90.3, ,60.7, 
228,5/1/2018,121,0.2, ,0.11, ,666, ,8.5, ,68, ,43.3, ,55.1, ,81, ,33, ,58, ,40.4, ,4.8, ,114.3, ,61.5, 
228,5/2/2018,122,0.2, ,0,H,691, ,9.8, ,68.1, ,43.8, ,56.2, ,81, ,44, ,63, ,43.9, ,3.9, ,94.7, ,62.4, 
228,5/3/2018,123,0.21, ,0, ,684, ,10.7, ,70.3, ,48.8, ,58.8, ,78, ,46, ,63, ,46.3, ,3.7, ,88, ,63.6, 
228,5/4/2018,124,0.22, ,0, ,662, ,11.2, ,76.9, ,53.7, ,65.5, ,74, ,31, ,52, ,47.5, ,3.5, ,83.2, ,65.3, 
228,5/5/2018,125,0.16, ,0, ,436, ,11.7, ,74.7, ,55.6, ,64.5, ,82, ,45, ,56, ,48.7, ,3.2,Y,76,Y,65.9, 
228,5/6/2018,126,0.2, ,0, ,613, ,10.3, ,70.1, ,44.8, ,59.9, ,89, ,39, ,59, ,45.4, ,3.1,Y,74,Y,65.8, 
228,5/7/2018,127,0.24, ,0, ,711,R,9.8, ,77.7, ,53.2, ,65.5, ,69, ,27, ,46, ,44, ,3.6, ,87, ,66.3, 
228,5/8/2018,128,0.24, ,0, ,694, ,11.2, ,80.5, ,56, ,67.4, ,74, ,29, ,49, ,47.5, ,3.8, ,90.1, ,67.3, 
228,5/9/2018,129,0.23, ,0, ,702, ,10.9, ,72.8, ,52.5, ,62, ,76, ,34, ,58, ,46.9, ,3.8, ,91, ,67.5, 
228,5/10/2018,130,0.22, ,0, ,662, ,11.2, ,75.7, ,50.3, ,63.3, ,83, ,35, ,56, ,47.4, ,3.7, ,87.8, ,67.1, 
228,5/11/2018,131,0.25, ,0, ,704, ,8.4, ,74.2, ,51.5, ,62.2, ,72, ,19, ,44, ,40, ,4.7, ,112.5, ,66.5, 
228,5/12/2018,132,0.2, ,0, ,566, ,7.5, ,71.5, ,49.8, ,60.5, ,70, ,27, ,42, ,37.2, ,5.4, ,128.6, ,65.4, 
228,5/13/2018,133,0.21, ,0, ,681, ,10, ,68.6, ,49.6, ,58.1, ,76, ,43, ,61, ,44.6, ,4.1, ,98.6, ,66.1, 
228,5/14/2018,134,0.22, ,0, ,721, ,10, ,69.2, ,47.9, ,57.6, ,76, ,50, ,62, ,44.6, ,4.1, ,99.3, ,66.7, 
228,5/15/2018,135,0.21, ,0, ,694, ,10.1, ,67.6, ,43.3, ,55, ,92, ,46, ,68, ,44.8, ,3.8, ,92.2, ,66.8, 
228,5/16/2018,136,0.08, ,0.2, ,323, ,10.2, ,58.1, ,44.2, ,50.3, ,93, ,64, ,82, ,45, ,3.9, ,94.2, ,64.8, 
228,5/17/2018,137,0.21, ,0, ,690, ,11.5, ,69.7, ,46.3, ,58.6, ,90, ,47, ,68, ,48.3, ,3.9, ,92.7, ,64.8, 
228,5/18/2018,138,0.22, ,0, ,708, ,12.8, ,73.9, ,50.3, ,61.2, ,88, ,48, ,69, ,51.1, ,3.8, ,91.9, ,66.7, 
228,5/19/2018,139,0.22, ,0, ,693, ,11.4, ,72.1, ,48.7, ,59.7, ,89, ,46, ,65, ,48, ,4.2, ,101.7, ,67.9, 
228,5/20/2018,140,0.2, ,0, ,672, ,10.2, ,66.8, ,44.9, ,54.8, ,87, ,49, ,70, ,45.1, ,3.7, ,89.8, ,67.1, 
228,5/21/2018,141,0.22, ,0.02, ,711, ,11.8, ,72.5, ,44.4, ,58.6, ,89, ,46, ,70, ,48.9, ,3.6, ,85.5, ,66.9, 
228,5/22/2018,142,0.23, ,0, ,714, ,12.7, ,73.3, ,51, ,62.6, ,90, ,46, ,65, ,50.9, ,4.1, ,97.9, ,68.9, 
228,5/23/2018,143,0.2, ,0, ,650, ,11.7, ,69.1, ,48.4, ,56.4, ,92, ,53, ,76, ,48.8, ,3.8, ,90.4, ,68.8, 
228,5/24/2018,144,0.22, ,0, ,700, ,10.9, ,69.6, ,46.3, ,56.4, ,91, ,51, ,70, ,46.9, ,4, ,96.8, ,68.2, 
228,5/25/2018,145,0.03, ,0.26, ,154, ,10.4, ,54.4, ,45.9, ,49.1, ,92, ,78, ,87, ,45.6, ,2.9,Y,68.6,Y,65.8, 
228,5/26/2018,146,0.15, ,0, ,517, ,10.8, ,65.1, ,44.8, ,55.1, ,93, ,55, ,73, ,46.5, ,3.1,Y,73.6,Y,64.3, 
228,5/27/2018,147,0.24, ,0, ,736, ,11.9, ,77.5, ,48.8, ,64.1, ,86, ,40, ,58, ,49.1, ,3.6, ,86, ,66.1, 
228,5/28/2018,148,0.26, ,0, ,739, ,12.1, ,84.7, ,58.6, ,71.8, ,65, ,28, ,46, ,49.7, ,3.5,Y,83.9,Y,69.2, 
228,5/29/2018,149,0.28, ,0, ,737, ,12.1, ,87.3, ,63, ,75, ,60, ,24, ,41, ,49.6, ,3.7, ,89.4, ,71.5, 
228,5/30/2018,150,0.22, ,0, ,617, ,9.6, ,73.5, ,45.2, ,62.8, ,71, ,29, ,49, ,43.6, ,4.9, ,117, ,71, 
228,5/31/2018,151,0.22, ,--,M,673, ,--,M,64.6, ,47.2, ,57.8, ,77, ,33, ,--,M,--,M,--,M,--,M,69, 
228,6/1/2018,152,0.25, ,--,M,761,R,--,M,76.8, ,44.3, ,62.6, ,77, ,26, ,--,M,--,M,--,M,--,M,67.3, 
228,6/2/2018,153,0.27, ,0, ,757,R,9.9, ,86.8, ,56.3, ,72.6, ,61, ,21, ,36, ,44.2, ,3.1,Y,75.2,Y,69.7, 
228,6/3/2018,154,0.29, ,0, ,758,R,9.7, ,90.1, ,64.7, ,77.8, ,49, ,16, ,30, ,43.6, ,3.5,Y,83.6,Y,72.1, 
228,6/4/2018,155,0.29, ,--,M,749, ,--,M,84.9, ,56, ,72.9, ,52, ,18, ,--,M,--,M,--,M,--,M,73.3, 
228,6/5/2018,156,0.26, ,--,M,767,R,--,M,78.5, ,52.3, ,65.6, ,56, ,23, ,--,M,--,M,--,M,--,M,71.8, 
228,6/6/2018,157,0.25, ,--,M,741, ,--,M,74.5, ,51.1, ,62.3, ,79, ,31, ,--,M,--,M,--,M,--,M,70.9, 
228,6/7/2018,158,0.24, ,--,M,752, ,--,M,76.6, ,49.7, ,63, ,87, ,33, ,--,M,--,M,--,M,--,M,70.8, 
228,6/8/2018,159,0.26, ,--,M,733, ,--,M,80.5, ,55.3, ,68.1, ,66, ,23, ,--,M,--,M,--,M,--,M,71.9, 
228,6/9/2018,160,0.21, ,0, ,602, ,9.8, ,69.3, ,51.2, ,59.7, ,72, ,34, ,56, ,44, ,4.7, ,112.3, ,71.9, 
228,6/10/2018,161,0.25, ,0, ,764,R,5.9, ,73.7, ,45.6, ,61.5, ,74, ,11, ,31, ,30.9, ,3.8,Y,90.4,Y,70.4, 
228,6/11/2018,162,0.27, ,--,M,768,R,--,M,82.1, ,52, ,68.3, ,53, ,24, ,--,M,--,M,--,M,--,M,70.4, 
228,6/12/2018,163,0.28, ,0, ,758, ,9.9, ,89.6, ,60.4, ,75.9, ,55, ,19, ,33, ,44.4, ,3.4,Y,80.6,Y,72.2, 
228,6/13/2018,164,0.3, ,0, ,766,R,10.5, ,90.7, ,65.9, ,78.3, ,50, ,17, ,32, ,45.9, ,4, ,96.5, ,74.5, 
228,6/14/2018,165,0.29, ,0, ,726, ,9.1, ,84.9, ,63.1, ,76.3, ,53, ,21, ,29, ,42, ,4, ,96.7, ,77.8, 
228,6/15/2018,166,0.28, ,0, ,757, ,9.7, ,82.1, ,58.8, ,70.2, ,64, ,25, ,39, ,43.9, ,4.6, ,111, ,75.6, 
