251,1/14/2018,14,0.09, ,0, ,273, ,6.7, ,82.4, ,47.5, ,61.3, ,57, ,16, ,36, ,34.3, ,2.3, ,55.4, ,54.9, 
251,1/15/2018,15,0.09, ,0, ,262, ,7.1, ,74.9, ,45.3, ,59.5, ,61, ,22, ,41, ,35.7, ,2.5, ,60.1, ,54.8, 
251,1/16/2018,16,0.07, ,0, ,215, ,7.9, ,72.7, ,47.5, ,58.7, ,65, ,26, ,47, ,38.4, ,2.6, ,61.3, ,55, 
251,1/17/2018,17,0.09, ,0, ,285, ,7.8, ,80.8, ,47.1, ,62.3, ,66, ,22, ,40, ,38, ,2.6, ,61.5, ,55.4, 
251,1/18/2018,18,0.1, ,0, ,285, ,8.4, ,80.6, ,51.1, ,63, ,63, ,22, ,43, ,40, ,2.9, ,70.1, ,55.8, 
251,1/19/2018,19,0.06, ,0.26, ,238, ,10.3, ,65.7, ,45.8, ,55.4, ,86, ,51, ,69, ,45.4, ,3.9, ,94.5, ,55.4, 
251,1/20/2018,20,0.09, ,0.05, ,231, ,6.2, ,59.3, ,40.2, ,51.6, ,79, ,28, ,47, ,32.2, ,5.9, ,140.6, ,55, 
251,1/21/2018,21,0.08, ,0, ,295, ,4.8, ,62.4, ,35, ,47.6, ,67, ,21, ,43, ,26.2, ,2.7, ,64.4, ,52.5, 
251,1/22/2018,22,0.09, ,0.02, ,312, ,4.7, ,68.2, ,36.9, ,51.1, ,61, ,16, ,37, ,25.6, ,2.6, ,61.2, ,51.9, 
251,1/23/2018,23,0.09, ,0, ,317, ,5.5, ,73.5, ,39.5, ,54.8, ,62, ,18, ,37, ,29.2, ,2.6, ,61.9, ,51.7, 
251,1/24/2018,24,0.09, ,0.01, ,325, ,5, ,76.9, ,40.2, ,55.8, ,59, ,13, ,33, ,27.3, ,2.4, ,56.8, ,51.9, 
251,1/25/2018,25,0.05, ,0, ,198, ,7.2, ,60.2, ,39.7, ,50.1, ,77, ,38, ,59, ,36.2, ,3.2, ,77.3, ,51.6, 
251,1/26/2018,26,0.09, ,0.01, ,325, ,5.5, ,66.6, ,37.6, ,50.8, ,80, ,16, ,43, ,29.3, ,3, ,71.2, ,51.6, 
251,1/27/2018,27,0.1, ,0, ,329, ,4.1, ,73.1, ,38.9, ,54.8, ,53, ,13, ,28, ,22.5, ,3, ,71, ,51.3, 
251,1/28/2018,28,0.12, ,0.02, ,330, ,5.7, ,80.8, ,47, ,62.4, ,44, ,19, ,29, ,30.1, ,3.8, ,90.7, ,52.1, 
251,1/29/2018,29,0.12, ,0, ,332, ,5.8, ,87.4,Y,47.1, ,64, ,43, ,15, ,29, ,30.8, ,3, ,71.8, ,53, 
251,1/30/2018,30,0.1,R,0.01, ,247, ,7.8, ,97.2,R,49.1, ,66.6,Y,51, ,18, ,35,Y,38,Y,2.2, ,53.8, ,53.9, 
251,1/31/2018,31,0.11, ,0, ,333, ,6.2, ,--,S,46.1, ,62.9, ,48, ,15, ,32, ,32.5, ,2.5, ,59.3, ,54, 
251,2/1/2018,32,0.12, ,0, ,333, ,6.9, ,90.7,Y,47.8, ,65.7, ,51, ,17, ,32, ,34.9, ,2.4, ,57.9, ,54.4, 
251,2/2/2018,33,0.12,R,0.02, ,343, ,7.2, ,--,S,49.9, ,67.9,Y,48, ,14, ,31,Y,36.2,Y,2, ,48.6, ,55, 
251,2/3/2018,34,0.12, ,0, ,356, ,6.2, ,86,Y,47.1, ,64.9, ,55, ,13, ,29, ,32.3, ,3.1, ,74.6, ,55.7, 
251,2/4/2018,35,0.13, ,0, ,350, ,6.4, ,86.1,Y,50.5, ,65.8, ,52, ,15, ,29, ,33.1, ,3.1, ,74.1, ,55.8, 
251,2/5/2018,36,0.12, ,0, ,349, ,7.1, ,79, ,49.1, ,63.1, ,66, ,20, ,36, ,35.8, ,2.8, ,67.8, ,56.1, 
251,2/6/2018,37,0.12, ,0.04, ,356, ,6.8, ,83.7, ,46.9, ,62.7, ,67, ,17, ,35, ,34.7, ,2.6, ,61.4, ,56, 
251,2/7/2018,38,0.13, ,0, ,369, ,4.7, ,80.9, ,46.8, ,62.1, ,43, ,11, ,25, ,25.5, ,2.9, ,68.4, ,56.1, 
251,2/8/2018,39,0.13, ,0.02, ,372, ,4.9, ,85.4, ,46.4, ,64.6, ,42, ,12, ,23, ,26.4, ,2.5, ,59.9, ,55.8, 
251,2/9/2018,40,0.13, ,0.01, ,370, ,6.3, ,79.4, ,49.2, ,63.1, ,62, ,15, ,32, ,32.8, ,3, ,72.2, ,56.2, 
251,2/10/2018,41,0.06, ,0.04, ,249, ,9.8, ,62.3, ,46.9, ,53.7, ,92, ,57, ,69, ,44, ,2.6, ,62.7, ,55.6, 
251,2/11/2018,42,0.12, ,0, ,377, ,6.7, ,72.3, ,42.1, ,56.5, ,84, ,11, ,43, ,34.3, ,3.9, ,94.4, ,55.4, 
251,2/12/2018,43,0.05, ,0.17, ,138, ,9.2, ,59.7, ,47, ,52.9, ,82, ,44, ,67, ,42.3, ,4.7, ,113.7, ,55.3, 
251,2/13/2018,44,0.1, ,0.01, ,389, ,7, ,64.4, ,38.5, ,51.5, ,88, ,32, ,54, ,35.3, ,2.5, ,60, ,54.4, 
251,2/14/2018,45,0.08, ,0, ,243, ,8.2, ,65.3, ,47.6, ,56.7, ,64, ,42, ,52, ,39.4, ,3.1, ,74, ,54.5, 
251,2/15/2018,46,0.13, ,0, ,385, ,7.3, ,70.4, ,45.6, ,58.7, ,77, ,24, ,43, ,36.4, ,3.4, ,82, ,55.9, 
251,2/16/2018,47,0.13, ,0, ,381, ,4.1, ,71.6, ,42.9, ,56.4, ,48, ,12, ,27, ,22.6, ,3, ,72.9, ,55.2, 
251,2/17/2018,48,0.13, ,0, ,410, ,4.3, ,76.7, ,40.8, ,57.8, ,56, ,13, ,26, ,23.4, ,2.5, ,60.8, ,54.8, 
251,2/18/2018,49,0.13, ,0.02, ,394, ,7.2, ,66.9, ,43.6, ,55.1, ,73, ,31, ,49, ,36.2, ,4.1, ,97.7, ,54.7, 
251,2/19/2018,50,0.14, ,0, ,365, ,5.2, ,56.2, ,41.2, ,48.3, ,77, ,20, ,45, ,28.1, ,7.7,Y,185.2,Y,54.5, 
251,2/20/2018,51,0.12, ,0.01, ,420, ,2.7,Y,58.2, ,30.7,Y,44.8, ,46, ,16, ,27,Y,12.8,Y,3.4, ,81.8, ,52.1, 
251,2/21/2018,52,0.11, ,0, ,375, ,4.1, ,57.5, ,36.3, ,46.3, ,55, ,23, ,38, ,22.3, ,3.5, ,83.8, ,51.5, 
251,2/22/2018,53,0.07, ,0, ,232, ,5.9, ,56.4, ,34.6, ,46.2, ,74, ,40, ,55, ,31.1, ,3.8, ,91.3, ,50.9, 
251,2/23/2018,54,0.12, ,0.06, ,366, ,5.1, ,56, ,39.5, ,46.9, ,82, ,20, ,46, ,27.4, ,6.6, ,158.8, ,51.6, 
251,2/24/2018,55,0.12, ,0, ,432, ,3.5, ,60.4, ,29.6,Y,45.6, ,59, ,15, ,34, ,18.7, ,3.4, ,80.7, ,50.4, 
251,2/25/2018,56,0.13, ,0, ,433, ,4.1, ,66.9, ,32.3,Y,50.7, ,64, ,15, ,32, ,22.1, ,2.8, ,66.7, ,50.9, 
251,2/26/2018,57,0.14, ,0, ,427, ,5.2, ,65.3, ,37.2, ,50.9, ,69, ,20, ,41, ,28.2, ,4.4, ,106.4, ,51.5, 
251,2/27/2018,58,0.08, ,0.34, ,317, ,6.5, ,53.9, ,37, ,44.9, ,85, ,38, ,64, ,33.6, ,4, ,95.4, ,51.7, 
251,2/28/2018,59,0.11, ,0, ,434, ,6.3, ,58.9, ,33.8,Y,47.1, ,81, ,31, ,57, ,32.6, ,3.4, ,81.1, ,51.4, 
251,3/1/2018,60,0.12, ,0, ,436, ,7.2, ,62.1, ,38.4, ,50.4, ,76, ,36, ,57, ,36, ,3.3, ,79.9, ,53.1, 
251,3/2/2018,61,0.06, ,0.15, ,245, ,9.4, ,62.7, ,42.9, ,51.2, ,89, ,54, ,73, ,42.9, ,3.6, ,86.1, ,53.7, 
251,3/3/2018,62,0.07, ,0.06, ,226, ,9.4, ,58.3, ,45.9, ,51.2, ,88, ,57, ,73, ,42.9, ,5.3, ,126.8, ,54.4, 
251,3/4/2018,63,0.14, ,0, ,459, ,5.8, ,60.8, ,36.8, ,49.8, ,88, ,17, ,47, ,30.5, ,4.6, ,110, ,53.8, 
251,3/5/2018,64,0.14, ,0, ,463, ,4, ,68.4, ,36.9, ,52.6, ,56, ,15, ,29, ,21.6, ,3.1, ,73.7, ,53.4, 
251,3/6/2018,65,0.15, ,0.04, ,471, ,4.1, ,77.7, ,41.1, ,58.1, ,54, ,10, ,25, ,22.2, ,2.5, ,60.7, ,53.5, 
251,3/7/2018,66,0.09, ,0, ,240, ,5.2, ,72.8, ,45.6, ,58.7, ,65, ,15, ,30, ,27.8, ,2.2, ,52.1, ,54.3, 
251,3/8/2018,67,0.14, ,0.04, ,396, ,6, ,74.7, ,47, ,59.9, ,60, ,16, ,34, ,31.5, ,2.7, ,65.1, ,54.5, 
251,3/9/2018,68,0.14, ,0.01, ,406, ,8.7, ,74.3, ,45.2, ,59.9, ,85, ,28, ,49, ,40.8, ,3.1, ,74.3, ,55.8, 
251,3/10/2018,69,0.01, ,0.5, ,93, ,13.1, ,60.6, ,52, ,56.2, ,90, ,79, ,85, ,51.8, ,2.3, ,55.7, ,56.4, 
251,3/11/2018,70,0.1, ,0.01, ,340, ,13.4, ,71.1, ,54.7, ,61.1, ,90, ,53, ,73, ,52.4, ,2.9, ,68.7, ,58.1, 
251,3/12/2018,71,0.15, ,0, ,440, ,12.8, ,77.4, ,49.9, ,63.5, ,87, ,37, ,64, ,51.2, ,3.4, ,80.5, ,59.9, 
251,3/13/2018,72,0.08, ,0.1, ,265, ,14.5,Y,72.1, ,55.2, ,61.9, ,89, ,49, ,77,Y,54.5,Y,3.7, ,88.3, ,60.8, 
251,3/14/2018,73,0.07, ,0.15, ,217, ,11.1, ,63, ,50.1, ,56.8, ,90, ,50, ,71, ,47.4, ,5.7, ,136.9, ,60.3, 
251,3/15/2018,74,0.13, ,0.31, ,412, ,9.4, ,63.1, ,48.4, ,54.8, ,90, ,37, ,64, ,42.9, ,4.9, ,116.6, ,59.2, 
251,3/16/2018,75,0.1, ,0.01, ,323, ,8.4, ,59.1, ,47.6, ,52.4, ,83, ,45, ,62, ,39.9, ,4.4, ,106.2, ,58.7, 
251,3/17/2018,76,0.1, ,0.15, ,324, ,8.3, ,60.1, ,44.8, ,51.9, ,87, ,38, ,63, ,39.8, ,5.4, ,128.9, ,57.9, 
251,3/18/2018,77,0.13, ,0, ,452, ,7.9, ,63.8, ,40.5, ,52.6, ,81, ,36, ,58, ,38.3, ,3.2, ,76.8, ,56.3, 
251,3/19/2018,78,0.16, ,0.08, ,504, ,6.3, ,73.6, ,42.2, ,57.7, ,74, ,17, ,39, ,32.8, ,2.8, ,66.3, ,57.8, 
251,3/20/2018,79,0.15, ,0.04, ,382, ,6.9, ,75.7, ,47, ,61.4, ,62, ,17, ,37, ,35.1, ,3, ,73.2, ,57.7, 
251,3/21/2018,80,0.07, ,0.02, ,210, ,11.2, ,69.6, ,51, ,60.6, ,79, ,36, ,62, ,47.5, ,2.9, ,69.4, ,58.8, 
251,3/22/2018,81,0.01, ,0.37, ,69, ,14.1, ,65.1, ,53.9, ,59.7, ,91, ,69, ,81, ,53.7, ,3.7, ,88.3, ,59.3, 
251,3/23/2018,82,0.14, ,0.05, ,464, ,12.4, ,70.4, ,52.6, ,60, ,92, ,45, ,70, ,50.3, ,3.2, ,76.3, ,60.2, 
251,3/24/2018,83,0.12, ,0, ,415, ,9.9, ,65.5, ,48.1, ,56, ,88, ,45, ,65, ,44.3, ,4.3, ,104.1, ,60.9, 
251,3/25/2018,84,0.12, ,0, ,396, ,8.1, ,63.6, ,47.3, ,54, ,77, ,40, ,57, ,38.9, ,4.3, ,102.5, ,60.2, 
251,3/26/2018,85,0.2, ,0, ,543, ,5.2, ,65.7, ,40.7, ,54.6, ,78, ,12, ,36, ,28.1, ,6.6, ,159.1, ,59.2, 
251,3/27/2018,86,0.27, ,0, ,554, ,3.7,Y,71.3, ,48.3, ,61.4, ,40, ,13, ,20,Y,20,Y,9.5,R,228.8,R,57.6, 
251,3/28/2018,87,0.19, ,0, ,536, ,7.3, ,79.5, ,43.8, ,62.1, ,59, ,23, ,38, ,36.3, ,3.6, ,85.4, ,58.2, 
251,3/29/2018,88,0.2, ,0, ,544, ,10.1, ,87.1, ,49.3, ,67.9, ,68, ,24, ,43, ,44.9, ,3.1, ,75.6, ,59.9, 
251,3/30/2018,89,0.22, ,0, ,537, ,12.3, ,93.1,Y,57, ,74.5,Y,71, ,16, ,42,Y,50.1,Y,3.2, ,77.7, ,61.6, 
251,3/31/2018,90,0.19,R,0.04, ,476, ,12.9, ,91.1,Y,60.2,Y,73.5,Y,72, ,21, ,46,Y,51.2,Y,3.3, ,80.1, ,62.4, 
251,4/1/2018,91,0.17, ,0.08, ,451, ,14.1, ,83.7, ,57.3, ,69.6, ,86, ,33, ,57, ,53.8, ,3.7, ,88.3, ,61.8, 
251,4/2/2018,92,0.08, ,0, ,261, ,14.9,Y,72.6, ,57.3, ,64, ,88, ,52, ,73,Y,55.2,Y,3.8, ,91.1, ,61.8, 
251,4/3/2018,93,0.15, ,0, ,435, ,15.3,Y,82.7, ,58.8,Y,68.1, ,84, ,41, ,65,Y,56.1,Y,4.1, ,97.8, ,61.5, 
251,4/4/2018,94,0.18, ,0.02, ,494, ,14.8,Y,84.1, ,53.7, ,68.1, ,88, ,38, ,63,Y,55.1,Y,3.7, ,88.9, ,62.7, 
251,4/5/2018,95,0.17, ,0.09, ,486, ,15,Y,82.5, ,54.9, ,68, ,88, ,44, ,64,Y,55.5,Y,3.5, ,84.7, ,62.5, 
251,4/6/2018,96,0.17, ,0.21, ,468, ,15.2,Y,81.6, ,57.2, ,67.7, ,84, ,48, ,66,Y,55.8,Y,4, ,95.6, ,63.8, 
251,4/7/2018,97,0.17, ,0.07, ,491, ,18.8,R,85.4, ,57.4, ,71.2, ,87, ,54, ,--,R,--,I,4.3, ,104.3, ,63.7, 
251,4/8/2018,98,0.19, ,0.07, ,507, ,18.3,R,90.7, ,60.5,Y,74.5,Y,90, ,38, ,--,R,--,I,4.1, ,97.4, ,65.7, 
251,4/9/2018,99,0.24,R,0.04, ,577, ,13.3, ,--,S,59.5,Y,--,S,71,H,19,H,--,Q,--,Q,3.5, ,82.9, ,64.4, 
251,4/10/2018,100,0.22,H,0, ,391, ,6, ,92.2,Y,55, ,72.4,H,43,H,12,H,22, ,31.7, ,5, ,119.5, ,66.8, 
251,4/11/2018,101,0.23, ,0.05, ,585, ,7.8, ,79.8, ,51.1, ,63.9, ,69, ,20, ,38, ,38.1, ,4.9, ,117.1, ,65.6, 
251,4/12/2018,102,0.2, ,0, ,517, ,6.2, ,64.7, ,49.5, ,56.2, ,72, ,16, ,40, ,32.4, ,7,Y,167.3,Y,65.4, 
251,4/13/2018,103,0.23, ,0, ,600, ,3.1,Y,77.7, ,41.7, ,60.6, ,35, ,9, ,17,Y,15.7,Y,5.4, ,129.1, ,63.5, 
251,4/14/2018,104,0.23, ,0.12, ,609, ,3.9, ,79.2, ,44.8, ,63.5, ,46, ,11, ,19, ,20.9, ,3.9, ,93.5, ,63.6, 
251,4/15/2018,105,0.2, ,0.04, ,476, ,4.2, ,74.1, ,45.6, ,60.5, ,42, ,13, ,24, ,23.2, ,3.6, ,85.6, ,61.1, 
251,4/16/2018,106,0.18, ,0, ,533, ,6.3, ,62.4, ,43.9, ,52.2, ,61, ,31, ,47, ,32.9, ,6.7, ,161, ,62.1, 
251,4/17/2018,107,0.19, ,0.05, ,618, ,4.7, ,68.2, ,37.1,Y,52.7, ,74, ,16, ,35, ,25.7, ,4.1, ,98.8, ,60.5, 
251,4/18/2018,108,0.22, ,0, ,615, ,4.6, ,70.5, ,41.8, ,56.6, ,65, ,16, ,30, ,25.3, ,4.9, ,118.6, ,61.2, 
251,4/19/2018,109,0.08, ,0.05, ,280, ,6.6, ,55.3, ,41.8, ,48.4,Y,72, ,46, ,57,Y,33.9,Y,4.1, ,98.7, ,59, 
251,4/20/2018,110,0.19, ,0, ,596, ,7.3, ,73.4, ,38.6,Y,54.2, ,75, ,22, ,51, ,36.5, ,4.3, ,104.2, ,59.5, 
251,4/21/2018,111,0.24, ,0.03, ,574, ,7.4, ,91.2, ,44.8, ,67.7, ,63, ,16, ,32, ,36.7, ,3.8, ,92.3, ,61, 
251,4/22/2018,112,0.26, ,0.08, ,618, ,8, ,84.7, ,54.2, ,69.9, ,52, ,19, ,32, ,38.7, ,4.2, ,102, ,63.1, 
251,4/23/2018,113,0.25, ,0.1, ,620, ,9.3, ,87.1, ,51.4, ,70.1, ,59, ,24, ,37, ,42.7, ,4, ,95.1, ,63, 
251,4/24/2018,114,0.24, ,0, ,612, ,8.5, ,83, ,51.7, ,68.1, ,64, ,18, ,36, ,40.3, ,3.9, ,94.1, ,64.5, 
251,4/25/2018,115,0.24,R,0.01, ,623, ,8.8, ,92.9, ,49.8, ,66.1, ,72, ,22, ,40, ,41.3, ,3.8, ,91.4, ,65, 
251,4/26/2018,116,0.23, ,0, ,616, ,10.2, ,86, ,49.1, ,65.5, ,74, ,25, ,48, ,45.1, ,4.4, ,104.5, ,65.4, 
251,4/27/2018,117,0.2, ,0, ,569, ,12.7, ,85.4, ,51.1, ,65.8, ,81, ,28, ,58, ,50.8, ,4.2, ,99.9, ,65.7, 
251,4/28/2018,118,0.23, ,0, ,615, ,16.3,Y,93.7, ,53.9, ,71.9, ,78, ,42, ,61,Y,57.7,Y,4.4, ,105.7, ,65.7, 
251,4/29/2018,119,0.16, ,0.06, ,449, ,13.9, ,75.5, ,60.2, ,66.4, ,78, ,42, ,63, ,53.4, ,5, ,119, ,65.4, 
251,4/30/2018,120,0.07, ,0, ,205, ,16.1,Y,78.3, ,52.8, ,67.2, ,80, ,57, ,71,Y,57.3,Y,4.8, ,116, ,64.9, 
251,5/1/2018,121,0.01, ,0, ,76, ,9.9, ,56.2, ,47.2, ,52, ,84, ,63, ,75, ,44.3, ,4.5, ,106.9, ,62.5, 
251,5/2/2018,122,0.04, ,0, ,186, ,10.2, ,59.9, ,47, ,53.7, ,84, ,58, ,73, ,45.1, ,3.2, ,75.8, ,60.9, 
251,5/3/2018,123,0.2, ,0, ,599, ,10.5, ,76.7, ,50.5, ,62.2, ,81, ,32, ,55, ,45.8, ,3.6, ,86.5, ,62.7, 
251,5/4/2018,124,0.25, ,0, ,640, ,8.5, ,86, ,51.5, ,70.4, ,68, ,16, ,33, ,40.2, ,3.5, ,85, ,64.8, 
251,5/5/2018,125,0.27, ,0, ,642, ,8, ,90.8, ,57.9, ,74, ,55, ,12, ,28, ,38.9, ,3.8, ,91.7, ,66.3, 
251,5/6/2018,126,0.25, ,0, ,599, ,8.7, ,--,S,54.5, ,72.1, ,69, ,13, ,32, ,40.9, ,4.2, ,100.7, ,67.4, 
251,5/7/2018,127,0.26, ,0, ,659, ,11.9, ,100.3,Y,57.5, ,76.2,H,67,H,16,H,39, ,49.2, ,3.8, ,91.8, ,66.4, 
251,5/8/2018,128,0.27,R,0, ,622, ,17.9,Y,104.7,Y,53.8, ,83.4,Y,81,H,33,H,46,Y,60.4,Y,4.1, ,98.3, ,67.5, 
251,5/9/2018,129,0.24, ,0, ,631, ,13.6, ,94.5, ,52.7, ,71.9, ,70, ,28, ,51, ,52.7, ,3.7, ,89.9, ,67.9, 
251,5/10/2018,130,0.25,R,0, ,629, ,25.8,R,107.3,Y,63.3,Y,85,R,76,H,42,H,--,R,--,I,4.7, ,112.7, ,69.2, 
251,5/11/2018,131,0.06, ,0, ,202, ,12.5, ,95.6, ,51.2, ,59.5, ,100, ,54, ,72, ,50.4, ,4.6, ,111.5, ,68.6, 
251,5/12/2018,132,0.06, ,0, ,206, ,9.1, ,59, ,47.6, ,53.7, ,79, ,54, ,64, ,42, ,4.4, ,106.6, ,66.5, 
251,5/13/2018,133,0.08, ,0, ,279, ,9, ,64.1, ,49.5, ,55, ,75, ,43, ,61, ,41.9, ,3.7, ,88, ,64.4, 
251,5/14/2018,134,0.21, ,0, ,635, ,9.4, ,71.2, ,45.6,Y,58.5, ,76, ,41, ,56, ,43, ,4.5, ,108, ,65.8, 
251,5/15/2018,135,0.21, ,0, ,644, ,9.8, ,75.4, ,45.5,Y,59.9, ,77, ,35, ,55, ,43.9, ,4.1, ,97.3, ,65.5, 
251,5/16/2018,136,0.23, ,0, ,656, ,9.2, ,--,S,46.9, ,61.8, ,72, ,29, ,49, ,42.3, ,4.2, ,101.3, ,67, 
251,5/17/2018,137,0.23, ,0, ,658, ,11.6, ,81.8, ,45.9,Y,64.1, ,86, ,32, ,57, ,48.5, ,4.8, ,114.6, ,65.7, 
251,5/18/2018,138,0.12, ,0, ,383, ,9.9, ,68.8, ,52.4, ,58.5, ,71, ,42, ,59, ,44.4, ,4.9, ,116.9, ,66.4, 
251,5/19/2018,139,0.14, ,0, ,460, ,10.9, ,69.3, ,49.7, ,58.5, ,78, ,48, ,65, ,46.9, ,4.4, ,104.5, ,66.1, 
251,5/20/2018,140,0.16, ,0, ,475, ,11.9, ,70.8, ,55.4, ,61.1, ,77, ,48, ,65, ,49, ,5.4, ,128.4, ,67.2, 
251,5/21/2018,141,0.09, ,0, ,303, ,12.1, ,66.1, ,53.2, ,57.8, ,87, ,57, ,74, ,49.6, ,4.7, ,112.4, ,66.5, 
251,5/22/2018,142,0.11, ,0, ,358, ,11.2, ,68.3, ,52.4, ,58.6, ,80, ,49, ,66, ,47.4, ,4.8, ,116, ,66.6, 
251,5/23/2018,143,0.13, ,0, ,414, ,16.4, ,--,S,54.6, ,67.1,H,82,H,46,H,72, ,57.9, ,4.3, ,104.2, ,66.7, 
251,5/24/2018,144,0.14,H,0, ,374, ,31.4,R,99.2,Y,--,S,83.6,Y,88,H,63,H,--,R,--,I,4.7, ,112.3, ,67.3, 
251,5/25/2018,145,0.19, ,0, ,532, ,16.5, ,--,S,54, ,66.7,H,100,H,39,H,74, ,58.1, ,6.2,Y,149.7,Y,67.6, 
251,5/26/2018,146,0.14, ,0, ,427, ,9.8, ,65.9, ,51.6, ,57.8, ,73, ,45, ,60, ,44, ,4.7, ,114, ,67.2, 
251,5/27/2018,147,0.19, ,0, ,572, ,10.5, ,74, ,49.7, ,60.2, ,79, ,37, ,59, ,45.9, ,4.6, ,110.3, ,66, 
251,5/28/2018,148,0.24,R,0, ,653, ,19.6,Y,--,S,50.9, ,74,H,83,H,33,H,68,Y,62.9,Y,4.2, ,102, ,68.2, 
251,5/29/2018,149,0.23,R,0, ,599, ,26.7,R,--,S,54.2, ,79.2,Y,100,H,37,H,--,R,--,I,4.8, ,116, ,69.4, 
251,5/30/2018,150,0.11, ,0, ,357, ,11, ,69.6, ,52.4, ,58.6, ,78, ,45, ,65, ,47.1, ,4.6, ,109.7, ,69.6, 
251,5/31/2018,151,0.15, ,0, ,473, ,10.2, ,67.9, ,51.2, ,58.8, ,79, ,42, ,60, ,45.1, ,4.9, ,117.7, ,68.8, 
251,6/1/2018,152,0.23, ,0, ,665, ,10.5, ,83.2, ,48.1,Y,65.4, ,74, ,29, ,49, ,45.8, ,3.9, ,94.8, ,69, 
251,6/2/2018,153,0.25, ,0, ,660, ,11, ,--,S,54.3, ,69, ,73, ,25, ,45, ,47, ,4.1, ,97.9, ,69.9, 
251,6/3/2018,154,0.26, ,0, ,673, ,11.7, ,--,S,56.3, ,72.7, ,100, ,24, ,43, ,48.6, ,4, ,95.5, ,70.9, 
251,6/4/2018,155,0.23, ,0, ,606, ,11.4, ,93.9, ,53.4, ,70.4, ,71, ,26, ,45, ,48, ,4.6, ,109.8, ,71.4, 
251,6/5/2018,156,0.23, ,0, ,646, ,13.1, ,82, ,53.1, ,66.5, ,83, ,39, ,59, ,51.7, ,5.3, ,126.8, ,71.7, 
251,6/6/2018,157,0.23, ,0, ,653, ,11.6, ,90.4, ,55.9, ,65.1, ,78, ,28, ,55, ,48.5, ,5.1, ,122.1, ,71.4, 
251,6/7/2018,158,0.23, ,0, ,667, ,52.8,S,--,S,47.9,Y,74.7,H,73,H,19,H,--,Q,--,Q,4, ,96.4, ,71.7, 
251,6/8/2018,159,0.26, ,0, ,680, ,10.4, ,--,S,49.9, ,70.4, ,100, ,18, ,41, ,45.7, ,3.9, ,94.5, ,71.8, 
251,6/9/2018,160,0.25, ,0, ,675, ,9.6, ,--,S,51.7, ,68.4, ,62, ,24, ,41, ,43.5, ,4.1, ,97.7, ,72.2, 
251,6/10/2018,161,0.24, ,0, ,664, ,10.5, ,89.8, ,55.3, ,67.9, ,70, ,25, ,45, ,45.7, ,4.1, ,99.1, ,72.2, 
251,6/11/2018,162,0.26, ,0, ,664, ,10.5, ,--,S,55, ,71.6, ,60, ,21, ,40, ,45.7, ,4.3, ,103.2, ,72.7, 
251,6/12/2018,163,0.26,H,0, ,671, ,22.2,R,--,S,56.6, ,76.7,H,66,H,21,H,--,R,--,I,3.6, ,86.1, ,73, 
251,6/13/2018,164,0.26,R,0, ,667, ,11.3, ,--,S,54.7, ,74.9,H,61,H,21,H,38, ,47.8, ,3.5, ,84.6, ,73.4, 
251,6/14/2018,165,0.26, ,0, ,676, ,14.7, ,--,S,51.3, ,74.1,H,100,H,16,H,51, ,54.8, ,3.7, ,87.7, ,71.1, 
