204,1/1/2018,1,0.12, ,0, ,270, ,4, ,78, ,42.9, ,58.6, ,52, ,9, ,24, ,22, ,4.6, ,111.6, ,51.4, 
204,1/2/2018,2,0.16, ,0, ,246, ,3.1, ,78.9, ,51.1, ,65.2, ,26, ,8, ,15, ,16.1, ,6.3, ,150.1, ,51.9, 
204,1/3/2018,3,0.12, ,0, ,127, ,3.5, ,71.4, ,52.4, ,64.5, ,25, ,14, ,17, ,18.6, ,5.8, ,139.9, ,52.3, 
204,1/4/2018,4,0.09, ,0, ,273, ,7.7, ,76, ,48.1, ,60.5, ,75, ,21, ,43, ,37.7, ,3.8, ,91.8, ,52.5, 
204,1/5/2018,5,0.08, ,0, ,277, ,12.7, ,73.9, ,49.5, ,60.3, ,88, ,45, ,71, ,50.9, ,3.4, ,81.9, ,53.7, 
204,1/6/2018,6,0.07, ,0, ,221, ,12.1, ,72.1, ,52.4, ,60.6, ,84, ,46, ,67, ,49.7, ,3.8, ,90.5, ,54.6, 
204,1/7/2018,7,0.1, ,0, ,263, ,9, ,74.6, ,47.9, ,61.5, ,77, ,30, ,48, ,41.9, ,4.1, ,98.9, ,54.5, 
204,1/8/2018,8,0.01, ,0.55, ,53, ,12.6, ,59.9, ,52.9, ,56.5, ,94, ,49, ,81, ,50.8, ,3.3, ,78.9, ,54.8, 
204,1/9/2018,9,0.01, ,1.36, ,63, ,11.5, ,59.2, ,44.2, ,51.4, ,93, ,81, ,89, ,48.2, ,6.5, ,154.9, ,54.7, 
204,1/10/2018,10,0.08, ,0, ,316, ,9.5, ,66.1, ,41.7, ,52.1, ,93, ,45, ,71, ,43.1, ,4.4, ,105.1, ,53.5, 
204,1/11/2018,11,0.08, ,0, ,315, ,9.8, ,75.5, ,42.6, ,56.8, ,85, ,32, ,62, ,43.9, ,3.7, ,89.3, ,53.5, 
204,1/12/2018,12,0.12, ,0, ,311, ,8.3, ,79.7, ,47.5, ,61.6, ,73, ,20, ,44, ,39.7, ,6.1, ,146.8, ,53.9, 
204,1/13/2018,13,0.18, ,0, ,328, ,5.8, ,75.1, ,57, ,66.5, ,43, ,17, ,26, ,30.8, ,8.9, ,213.7, ,53.9, 
204,1/14/2018,14,0.16, ,0, ,314, ,5.4, ,77.3, ,52.4, ,65.5, ,49, ,17, ,25, ,29.2, ,6.6, ,157.3, ,53.8, 
204,1/15/2018,15,0.09, ,0, ,294, ,7.7, ,75.8, ,46.2, ,59.3, ,63, ,22, ,45, ,37.7, ,3.7, ,89.6, ,53.8, 
204,1/16/2018,16,0.08, ,0.02, ,228, ,7.7, ,74.6, ,48, ,59.3, ,67, ,24, ,45, ,37.8, ,3.2, ,76.8, ,54.2, 
204,1/17/2018,17,0.14, ,0, ,306, ,6.8, ,76.7, ,48.7, ,64.2, ,58, ,20, ,33, ,34.5, ,5.9, ,140.5, ,54.4, 
204,1/18/2018,18,0.11, ,0, ,319, ,7.8, ,77.5, ,50.1, ,61.6, ,63, ,22, ,41, ,38, ,4.6, ,109.5, ,54.4, 
204,1/19/2018,19,0.03, ,0.09, ,107, ,9.4, ,59.7, ,46.5, ,51.5, ,90, ,48, ,72, ,42.9, ,4.9, ,116.4, ,54.1, 
204,1/20/2018,20,0.1, ,0, ,349,R,5.4, ,54.9, ,38.4, ,46.5, ,78, ,30, ,50, ,28.8, ,8, ,191.7, ,52.4, 
204,1/21/2018,21,0.1, ,0, ,328, ,3.8, ,61.5, ,34.8, ,47.9, ,59, ,16, ,33, ,20.3, ,4.8, ,114.4, ,50.8, 
204,1/22/2018,22,0.12, ,0, ,350,R,4.1, ,64.2, ,39.2, ,52.2, ,46, ,18, ,31, ,22.4, ,5.8, ,138.4, ,50.4, 
204,1/23/2018,23,0.14, ,0.03, ,358,R,4, ,69.8, ,45.6, ,57.4, ,40, ,16, ,25, ,22, ,6.5, ,156.5, ,50.4, 
204,1/24/2018,24,0.09, ,0, ,344, ,4.6, ,72.9, ,39.1, ,54.6, ,55, ,11, ,32, ,25, ,3.5, ,84.5, ,50.5, 
204,1/25/2018,25,0.09, ,0, ,279, ,6.2, ,62.2, ,36.7, ,48.7, ,65, ,39, ,53, ,32.4, ,5.4, ,130.1, ,50.5, 
204,1/26/2018,26,0.12, ,0, ,370,R,3.9, ,63.1, ,36.9, ,49.8, ,62, ,16, ,32, ,21.4, ,6.6, ,157.5, ,49.9, 
204,1/27/2018,27,0.16, ,0, ,353, ,3.1, ,67.7, ,38, ,56.6, ,47, ,11, ,20, ,15.6, ,8.9, ,213.1, ,49.5, 
204,1/28/2018,28,0.22, ,0, ,371,R,4.1, ,76.9, ,55.6, ,66.4, ,23, ,15, ,19, ,22.6, ,11.4, ,274.2, ,50.6, 
204,1/29/2018,29,0.21, ,0, ,335, ,4, ,78.6, ,58.1, ,69.6,Y,21, ,12, ,16,Y,21.8,Y,8.8, ,210.1, ,51.9, 
204,1/30/2018,30,0.11, ,0.01, ,259, ,4.6, ,80.8, ,52, ,64.2, ,34, ,13, ,23, ,25.2, ,3.5, ,83.2, ,52.4, 
204,1/31/2018,31,0.13, ,0, ,384,R,4.8, ,84.7,Y,48, ,63.4, ,38, ,11, ,24, ,25.9, ,4, ,96.6, ,52.7, 
204,2/1/2018,32,0.11, ,0, ,370, ,5.2, ,82.7, ,46.2, ,63.2, ,43, ,13, ,26, ,27.9, ,2.9, ,68.8, ,52.9, 
204,2/2/2018,33,0.13, ,0, ,382,R,4.7, ,84.9,Y,47.9, ,65, ,42, ,10, ,23, ,25.8, ,4, ,94.9, ,53.3, 
204,2/3/2018,34,0.14, ,0, ,394,R,4.4, ,85.9,Y,48.3, ,65.8, ,40, ,8, ,21, ,24.3, ,4.3, ,104.3, ,53.5, 
204,2/4/2018,35,0.13, ,0, ,392,R,5.3, ,86.4,Y,50.4, ,66.5, ,36, ,11, ,24, ,28.6, ,3.5, ,84.7, ,53.8, 
204,2/5/2018,36,0.14, ,0, ,395,R,6.8, ,84.3,Y,48.5, ,64.2, ,61, ,13, ,33, ,34.6, ,4.8, ,114.4, ,54.3, 
204,2/6/2018,37,0.18, ,0, ,403,R,5.4, ,81.8, ,47.6, ,65.1, ,57, ,11, ,25, ,28.9, ,7, ,168.2, ,55.2, 
204,2/7/2018,38,0.18, ,0, ,413,R,3.1, ,79.2, ,50.7, ,66.4, ,30, ,8, ,14, ,15.7, ,6.6, ,159.5, ,54, 
204,2/8/2018,39,0.18, ,0, ,417,R,3.2, ,82, ,50.9, ,67.4,Y,23, ,9, ,14,Y,16.2,Y,6.5, ,155.8, ,53.4, 
204,2/9/2018,40,0.15, ,0, ,411,R,6, ,82,Y,49, ,63.5, ,53, ,14, ,30, ,31.4, ,4.9, ,117.7, ,53.3, 
204,2/10/2018,41,0.09, ,0, ,352, ,9.6, ,65.3, ,43.3, ,53.6, ,89, ,53, ,69, ,43.5, ,4.3, ,103.2, ,53.5, 
204,2/11/2018,42,0.19, ,0, ,431,R,3.3, ,72.7, ,49.2, ,60.3, ,78, ,6, ,18, ,16.9, ,9.9, ,238.2, ,52.8, 
204,2/12/2018,43,0.11, ,0.04, ,332, ,8.6, ,60.5, ,44.8, ,51.6, ,86, ,46, ,66, ,40.6, ,7.3, ,174.4, ,53, 
204,2/13/2018,44,0.11, ,0, ,392, ,7.5, ,63.6, ,40.9, ,51.3, ,90, ,34, ,58, ,37.2, ,4.3, ,102, ,52.5, 
204,2/14/2018,45,0.1, ,0.01, ,370, ,8.7, ,66.2, ,46.3, ,54.3, ,84, ,41, ,60, ,40.9, ,3.4, ,81.6, ,53.4, 
204,2/15/2018,46,0.18, ,0, ,440,R,5.3, ,68.8, ,42.4, ,56.2, ,79, ,14, ,34, ,28.3, ,8, ,192.9, ,53.3, 
