169,1/1/2018,1,0.04, ,0, ,170, ,7.5, ,63.7, ,31.1, ,45.1, ,89, ,46, ,73, ,37, ,2.3, ,56.4, ,49.7, 
169,1/2/2018,2,0.03, ,0, ,125, ,8, ,63.2, ,34.9, ,46.7, ,93, ,48, ,73, ,38.7, ,2.1, ,51.3, ,50.1, 
169,1/3/2018,3,0.04, ,0, ,118, ,8.2, ,66.6, ,34, ,49.5, ,95, ,38, ,68, ,39.4, ,2.9, ,69, ,50.7, 
169,1/4/2018,4,0.03, ,0.01, ,145, ,11.5, ,66.5, ,41.9, ,53.1, ,97, ,66, ,83, ,48.2, ,2.7, ,66, ,52.8, 
169,1/5/2018,5,0.05, ,0, ,188, ,11.9,Y,71.6,Y,42, ,56,Y,97, ,52, ,78,Y,49.2,Y,2.4, ,57.6, ,54.4, 
169,1/6/2018,6,0.03, ,0, ,111, ,12.9,Y,63.7, ,49.9,Y,55.7,Y,97, ,70, ,86,Y,51.4,Y,3.1, ,73.2, ,56.5, 
169,1/7/2018,7,0.04, ,0, ,192, ,10.1, ,62.2, ,42, ,49.8, ,99, ,55, ,83, ,44.8, ,2.4, ,58.4, ,57.7, 
169,1/8/2018,8,0, ,0.17, ,50, ,10.8, ,52.5, ,45.6, ,48.8, ,97, ,88, ,92, ,46.6, ,2.4, ,56.7, ,57.5, 
169,1/9/2018,9,0.04, ,0.45, ,190, ,9.4, ,58.2, ,43.6, ,48.7, ,95, ,53, ,81, ,43, ,3.7, ,89.9, ,57.2, 
169,1/10/2018,10,0.02, ,0, ,110, ,9.6, ,53.9, ,42.9, ,47.3, ,95, ,72, ,86, ,43.5, ,3.6, ,87.2, ,56.4, 
169,1/11/2018,11,0.04, ,0, ,203, ,8.8, ,57, ,36.7, ,45.8, ,97, ,60, ,84, ,41.3, ,1.9, ,44.4, ,56, 
169,1/12/2018,12,0.03, ,0, ,157, ,9.3, ,54.3, ,40.5, ,46.4, ,97, ,69, ,87, ,42.6, ,2.9, ,70.5, ,56.2, 
169,1/13/2018,13,0, ,0.01, ,55, ,7, ,43, ,32.9, ,35.9, ,99, ,94, ,98, ,35.4, ,2.4, ,57.9, ,55.7, 
169,1/14/2018,14,0.01, ,0, ,121, ,6.7, ,45.9, ,32, ,35.5, ,99, ,75, ,95, ,34.3, ,2.6, ,63.1, ,54.9, 
169,1/15/2018,15,0.03, ,0.01, ,181, ,7.1, ,54.2, ,25.1, ,38.3, ,99, ,61, ,90, ,35.7, ,2.3, ,55.5, ,53.7, 
169,1/16/2018,16,0.01, ,0.01, ,88, ,7.5, ,41.6, ,33, ,37.5, ,99, ,98, ,99, ,37.2, ,2.7, ,65.8, ,54.1, 
169,1/17/2018,17,0.02, ,0.01, ,128, ,7.7, ,46.2, ,35.1, ,39, ,99, ,83, ,95, ,37.7, ,3.4, ,82.7, ,54.6, 
169,1/18/2018,18,0.04,H,0,H,221,H,8,H,59.4, ,34.6, ,43.5,H,97,H,47,H,83, ,38.6, ,3.2,H,77.7,H,55.6,H
169,1/19/2018,19,0.01, ,0.14, ,77, ,6.5, ,39, ,26.1, ,35.3, ,98, ,79, ,93, ,33.5, ,3.9, ,94.5, ,54.7, 
169,1/20/2018,20,0.02, ,0, ,127, ,4.8, ,40.4, ,21.3, ,29.6,Y,98, ,67, ,86,Y,26,Y,2.3, ,55.4, ,51.6, 
169,1/21/2018,21,0.05, ,0,H,261,H,5.2,H,48.6, ,22.7, ,34.7,H,98,H,46,H,77, ,28.2, ,1.9,H,45.6,H,49.1,H
169,1/22/2018,22,0.06, ,0, ,268, ,5.5, ,53.2, ,24.6, ,37.4, ,98, ,39, ,73, ,29.5, ,2, ,48.6, ,49.1, 
