142,1/1/2018,1,0.06, ,0, ,233, ,6.8, ,64.1, ,33.2, ,46.7, ,88, ,35, ,63, ,34.7, ,2.7, ,64.3, ,47.5, 
142,1/2/2018,2,0.03, ,0, ,128, ,7.9, ,59.8, ,38.3, ,48.2, ,85, ,50, ,69, ,38.6, ,2.8, ,67.8, ,47.5, 
142,1/3/2018,3,0.04,R,0, ,0,H,8.4, ,64.5, ,32, ,56.5, ,84, ,30, ,54, ,40.1, ,3.1, ,74.9, ,48.2, 
142,1/4/2018,4,0.06, ,0.21, ,199, ,12.1,Y,69.1, ,49.3,Y,58,Y,91, ,53, ,73,Y,49.6,Y,4, ,95.4, ,49.4, 
142,1/5/2018,5,0.07,R,0, ,243, ,12.7,Y,72.1, ,48.4,Y,59.3,Y,91, ,49, ,73,Y,50.8,Y,3, ,71.1, ,51.1, 
142,1/6/2018,6,0.02, ,0, ,77, ,13.5,Y,64.3, ,51.4,Y,57.8,Y,93, ,71, ,83,Y,52.6,Y,3.6, ,86, ,52.6, 
142,1/7/2018,7,0.06, ,0, ,233, ,12.6,Y,68.6, ,51.5,Y,56.6,Y,94, ,55, ,80,Y,50.6,Y,2.5, ,59.5, ,52.8, 
142,1/8/2018,8,0.01, ,0.5, ,50, ,13.6,R,62.7, ,52,Y,57.5,Y,91, ,70, ,--,R,--,I,3.3, ,78.2, ,53.1, 
142,1/9/2018,9,0.02, ,0.45, ,86, ,11.5, ,61.8, ,50.4,Y,55.5,Y,90, ,54, ,76,Y,48.1,Y,4, ,96.8, ,53.2, 
142,1/10/2018,10,0.04, ,0, ,175, ,10.4, ,60.6, ,43.7, ,51.4, ,91, ,61, ,80, ,45.6, ,3.3, ,80.4, ,52.4, 
142,1/11/2018,11,0.06, ,0, ,260, ,10.2, ,63.8, ,40.7, ,51.7, ,94, ,55, ,78, ,45.1, ,2.5, ,60.1, ,51.6, 
142,1/12/2018,12,0.03, ,0, ,196, ,11.4, ,59.5, ,47.5, ,54.5, ,93, ,68, ,79, ,48, ,4.4,Y,104.7,Y,51, 
142,1/13/2018,13,0.01, ,0, ,70, ,10.5, ,49.6, ,45.3, ,47.6, ,94, ,93, ,94, ,45.8, ,2.3, ,55.7, ,51.4, 
142,1/14/2018,14,0.04, ,0, ,181, ,10.3, ,60.5, ,44.5, ,48.7, ,94, ,66, ,88, ,45.3, ,2.5, ,59.8, ,51.2, 
142,1/15/2018,15,0.04, ,0, ,175, ,10.6, ,61.5, ,39.2, ,50.4, ,94, ,67, ,85, ,46, ,3.4, ,81, ,50.7, 
142,1/16/2018,16,0.03, ,0, ,158, ,10.1, ,57, ,40.5, ,47.7, ,94, ,73, ,90, ,44.8, ,3.2, ,75.9, ,50.5, 
142,1/17/2018,17,0.04, ,0.01, ,186, ,10.7, ,60.2, ,44.8, ,49.4, ,94, ,67, ,89, ,46.2, ,2.3, ,55.5, ,50.6, 
142,1/18/2018,18,0.06, ,0, ,227, ,11.2, ,67.7, ,46.6, ,52.8, ,94, ,57, ,82, ,47.5, ,3.2, ,77.7, ,51.5, 
142,1/19/2018,19,0.04, ,0.09, ,95, ,8.9, ,53.5, ,39, ,49.5, ,91, ,50, ,74, ,41.4, ,6.5,R,155.2,R,51.5, 
142,1/20/2018,20,0.02, ,0, ,142, ,6.9, ,49, ,30.9, ,38.9, ,95, ,64, ,86, ,35.1, ,3, ,71.9, ,49.4, 
142,1/21/2018,21,0.06, ,0, ,277, ,6.6, ,55.2, ,29.1, ,42.4, ,93, ,46, ,72, ,34, ,3.6, ,85.5, ,46.5, 
142,1/22/2018,22,0.07, ,0, ,300, ,7, ,59.6, ,32.2, ,45, ,92, ,40, ,68, ,35.2, ,2.9, ,69.5, ,46.8, 
142,1/23/2018,23,0.07, ,0, ,305, ,8.1, ,63.1, ,34.4, ,48.2, ,92, ,47, ,71, ,39.2, ,3.5, ,83.4, ,47.4, 
142,1/24/2018,24,0.07, ,0, ,247, ,7.8, ,65.6, ,31.7, ,49.2, ,95, ,32, ,66, ,38.2, ,3.7, ,89.4, ,47.8, 
142,1/25/2018,25,0.09, ,0.13, ,310, ,7.4, ,57.4, ,39.2, ,50.3, ,81, ,36, ,59, ,36.7, ,5.7,R,137.8,R,48.5, 
142,1/26/2018,26,0.07, ,0, ,319, ,6.1, ,57.3, ,28.3, ,42.1, ,92, ,39, ,67, ,31.9, ,2.9, ,69, ,48.1, 
142,1/27/2018,27,0.07, ,0, ,303, ,7, ,57.8, ,30.3, ,43.6, ,92, ,48, ,72, ,35.2, ,3.1, ,73.5, ,47.1, 
142,1/28/2018,28,0.08, ,0, ,325, ,7.7, ,64.4, ,31.4, ,46.6, ,94, ,42, ,71, ,37.8, ,2.9, ,68.9, ,47.1, 
142,1/29/2018,29,0.06, ,0, ,252, ,8.9, ,64.6, ,36, ,49.6, ,92, ,47, ,73, ,41.4, ,2.4, ,58.2, ,47.7, 
142,1/30/2018,30,0.08, ,0, ,306, ,9.3, ,68.5, ,39.3, ,50.8, ,93, ,43, ,73, ,42.7, ,3, ,71.2, ,48.7, 
142,1/31/2018,31,0.08, ,0, ,305, ,9.6, ,66.7, ,36, ,50.8, ,94, ,49, ,76, ,43.5, ,2.9, ,68.9, ,49.4, 
142,2/1/2018,32,0.07, ,0, ,261, ,10, ,67.7, ,39.7, ,52.3, ,93, ,48, ,75, ,44.6, ,3, ,72.8, ,50.1, 
142,2/2/2018,33,0.08, ,0, ,289, ,10.1, ,71.5, ,40.6, ,53.9, ,92, ,43, ,72, ,44.9, ,3.2, ,76, ,50.6, 
142,2/3/2018,34,0.09, ,0, ,319, ,10.1, ,73, ,40.3, ,54.5, ,92, ,38, ,69, ,44.7, ,2.7, ,64.3, ,51.2, 
142,2/4/2018,35,0.09, ,0, ,311, ,10.3, ,76.1,Y,43.4, ,57.6, ,91, ,35, ,63, ,45.3, ,3.5, ,83.1, ,51.9, 
142,2/5/2018,36,0.09, ,0, ,314, ,10.2, ,73.3, ,41.2, ,55.7, ,92, ,37, ,67, ,45.1, ,2.9, ,68.8, ,52.7, 
142,2/6/2018,37,0.09, ,0, ,318, ,10.3, ,72.6, ,43.1, ,55.8, ,90, ,39, ,68, ,45.4, ,2.9, ,69.6, ,53.1, 
142,2/7/2018,38,0.11, ,0, ,347, ,9.1, ,78.5,Y,40.3, ,58.1, ,91, ,21, ,55, ,42.1, ,3.2, ,76.2, ,53.4, 
142,2/8/2018,39,0.1, ,0, ,352, ,8.6, ,76.6,Y,39.3, ,56, ,90, ,27, ,56, ,40.5, ,3, ,70.8, ,53.7, 
142,2/9/2018,40,0.1, ,0, ,341, ,9.1, ,74.9, ,39.9, ,56.7, ,87, ,31, ,58, ,42.2, ,3.1, ,75.5, ,53.8, 
