143,1/1/2016,1,0.03, ,0, ,173, ,6.3, ,50.6, ,29.0, ,39.0, ,94, ,58, ,78, ,32.6, ,2.9, ,69.2, ,44.3, 
143,1/2/2016,2,0.04, ,0, ,163, ,7.2, ,56.3, ,39.0, ,44.9, ,82, ,51, ,71, ,36.0, ,2.3, ,54.9, ,45.6, 
143,1/3/2016,3,0.04, ,0, ,111, ,8.2, ,60.9, ,40.4, ,49.9, ,87, ,42, ,67, ,39.3, ,3.9, ,92.6, ,47.0, 
143,1/4/2016,4,0.03, ,0.03, ,129, ,10.3, ,61.4, ,44.3, ,51.6, ,90, ,69, ,79, ,45.4, ,2.6, ,63.1, ,48.6, 
143,1/5/2016,5,0.02, ,0.66, ,77, ,10.9, ,55.3, ,45.0, ,50.5, ,93, ,74, ,87, ,46.7, ,4.9, ,116.9, ,50.3, 
143,1/6/2016,6,0.02, ,0.56, ,95, ,9.2, ,53.7, ,43.9, ,48.9, ,88, ,68, ,78, ,42.3, ,4.6, ,109.3, ,49.7, 
143,1/7/2016,7,0.04, ,0.15, ,167, ,8.9, ,55.0, ,39.1, ,46.2, ,93, ,66, ,84, ,41.6, ,2.9, ,68.6, ,49.2, 
143,1/8/2016,8,0.04, ,0.00, ,193, ,8.5, ,56.3, ,33.7, ,43.8, ,95, ,65, ,87, ,40.2, ,2.1, ,50.6, ,48.7, 
143,1/9/2016,9,0.02, ,0.00, ,110, ,10.0, ,54.2, ,45.4, ,48.9, ,90, ,74, ,85, ,44.6, ,2.9, ,70.4, ,49.9, 
143,1/10/2016,10,0.03, ,0, ,146, ,10.1, ,57.9, ,41.5, ,49.1, ,93, ,74, ,85, ,44.8, ,2.7, ,65.4, ,50.5, 
143,1/11/2016,11,0.04, ,0, ,177, ,10.1, ,63.4, ,43.7, ,50.1, ,91, ,60, ,82, ,44.7, ,2.5, ,60.5, ,51.0, 
143,1/12/2016,12,0.05, ,0, ,207, ,9.8, ,63.9, ,37.8, ,49.7, ,93, ,59, ,80, ,43.9, ,3.3, ,78.4, ,50.9, 
143,1/13/2016,13,0.04, ,0.07, ,128, ,10.5, ,59.5, ,41.8, ,52.1, ,91, ,66, ,79, ,45.8, ,5.0, ,121.2, ,51.6, 
143,1/14/2016,14,0.04, ,0.01, ,176, ,9.1, ,56.3, ,35.1, ,46.6, ,95, ,62, ,84, ,42.0, ,3.4, ,81.4, ,50.3, 
143,1/15/2016,15,0.06, ,0.01, ,236, ,10.4, ,65.0, ,46.8, ,53.2, ,92, ,41, ,75, ,45.6, ,2.9, ,68.8, ,51.9, 
143,1/16/2016,16,0.03, ,0.15, ,132, ,13.0, ,61.4, ,49.7, ,54.4, ,93, ,80, ,90, ,51.5, ,2.8, ,67.6, ,53.2, 
143,1/17/2016,17,0.02, ,0.17, ,91, ,13.2, ,58.9, ,50.7, ,54.6, ,95, ,83, ,91, ,52.0, ,2.3, ,55.4, ,54.3, 
143,1/18/2016,18,0.06, ,0.44, ,233, ,12.5, ,64.6, ,48.3, ,55.7, ,93, ,62, ,83, ,50.5, ,3.4, ,81.6, ,55.1, 
143,1/19/2016,19,0.03, ,0.83, ,100, ,13.2, ,62.0, ,49.2, ,55.1, ,93, ,80, ,89, ,52.0, ,5.4, ,129.3, ,55.4, 
143,1/20/2016,20,0.06, ,0.01, ,259, ,12.6, ,67.6, ,48.6, ,54.9, ,93, ,65, ,86, ,50.7, ,2.8, ,67.4, ,55.7, 
143,1/21/2016,21,0.06, ,0, ,222, ,11.5, ,66.8, ,44.8, ,54.5, ,93, ,57, ,79, ,48.1, ,2.6, ,62.3, ,56.0, 
143,1/22/2016,22,0.02, ,0.37, ,98, ,12.7, ,64.6, ,51.0, ,55.5, ,93, ,69, ,85, ,50.9, ,2.9, ,69.6, ,56.0, 
143,1/23/2016,23,0.05, ,0.17, ,177, ,10.9, ,58.0, ,44.5, ,52.6, ,88, ,69, ,80, ,46.8, ,6.6,Y,158.8,Y,55.7, 
143,1/24/2016,24,0.05, ,0, ,216, ,9.2, ,59.1, ,42.1, ,48.5, ,92, ,60, ,80, ,42.5, ,2.7, ,64.7, ,54.2, 
143,1/25/2016,25,0.07, ,0, ,291, ,9.7, ,64.1, ,36.3, ,49.4, ,94, ,56, ,80, ,43.6, ,2.7, ,65.7, ,53.2, 
143,1/26/2016,26,0.07, ,0, ,288, ,9.8, ,64.9, ,38.3, ,50.1, ,93, ,56, ,80, ,44.1, ,3.3, ,79.9, ,53.5, 
143,1/27/2016,27,0.06, ,0, ,246, ,10.0, ,64.4, ,42.0, ,50.3, ,92, ,60, ,80, ,44.5, ,2.7, ,65.8, ,53.5, 
143,1/28/2016,28,0.05, ,0.00, ,216, ,9.6, ,62.9, ,35.1, ,49.2, ,95, ,59, ,81, ,43.5, ,3.1, ,75.5, ,52.9, 
143,1/29/2016,29,0.04, ,0.04, ,162, ,13.1, ,65.8, ,48.7, ,56.6, ,91, ,75, ,84, ,51.8, ,4.1, ,97.7, ,54.2, 
143,1/30/2016,30,0.04, ,0.14, ,153, ,10.9, ,59.2, ,47.9, ,53.5, ,91, ,63, ,78, ,46.9, ,3.9, ,94.6, ,55.8, 
143,1/31/2016,31,0.06, ,0.50, ,222, ,8.1, ,54.8, ,41.5, ,46.7, ,90, ,53, ,75, ,39.2, ,5.4, ,130.5, ,54.3, 
143,2/1/2016,32,0.10, ,0, ,322, ,5.5, ,55.8, ,36.5, ,45.1, ,80, ,34, ,53, ,29.2, ,5.9, ,142.7, ,51.2, 
143,2/2/2016,33,0.04, ,0.03, ,191, ,7.8, ,55.3, ,32.6, ,42.1, ,91, ,65, ,85, ,38.0, ,2.9, ,70.1, ,50.0, 
143,2/3/2016,34,0.06, ,0.00, ,266, ,7.7, ,58.5, ,32.7, ,44.3, ,93, ,54, ,78, ,37.7, ,3.1, ,73.4, ,49.9, 
143,2/4/2016,35,0.08, ,0, ,300, ,8.0, ,62.3, ,35.3, ,46.4, ,91, ,52, ,74, ,38.7, ,3.3, ,78.5, ,50.6, 
143,2/5/2016,36,0.08, ,0, ,323, ,8.3, ,69.6, ,34.4, ,47.9, ,92, ,44, ,73, ,39.7, ,2.8, ,67.8, ,50.6, 
143,2/6/2016,37,0.08, ,0, ,307, ,9.3, ,69.8, ,35.5, ,50.2, ,93, ,48, ,75, ,42.6, ,2.8, ,67.4, ,51.3, 
143,2/7/2016,38,0.10, ,0, ,336, ,9.1, ,74.8, ,39.0, ,53.0, ,89, ,35, ,67, ,42.2, ,3.2, ,77.0, ,52.1, 
143,2/8/2016,39,0.10, ,0, ,341, ,10.4, ,78.6,Y,40.9, ,55.4, ,89, ,43, ,69, ,45.5, ,3.2, ,77.2, ,53.0, 
143,2/9/2016,40,0.10, ,0, ,328, ,9.6, ,77.9,Y,38.4, ,55.3, ,89, ,36, ,64, ,43.5, ,3.2, ,76.3, ,53.8, 
143,2/10/2016,41,0.10, ,0, ,330, ,10.4, ,74.5, ,38.7, ,54.9, ,90, ,43, ,70, ,45.5, ,3.1, ,74.5, ,54.2, 
143,2/11/2016,42,0.10, ,0, ,319, ,10.4, ,76.7,Y,41.0, ,55.5, ,89, ,36, ,69, ,45.7, ,3.1, ,73.8, ,54.7, 
143,2/12/2016,43,0.10, ,0, ,339, ,11.0, ,71.9, ,41.3, ,56.0, ,92, ,47, ,72, ,47.1, ,3.4, ,80.6, ,55.1, 
143,2/13/2016,44,0.07, ,0, ,263, ,11.8, ,68.6, ,42.6, ,54.2, ,93, ,55, ,82, ,49.0, ,3.4, ,81.9, ,55.6, 
143,2/14/2016,45,0.10, ,0, ,323, ,11.1, ,71.7, ,42.1, ,56.8, ,91, ,49, ,71, ,47.4, ,3.5, ,83.6, ,55.5, 
143,2/15/2016,46,0.11, ,0, ,373, ,11.4, ,76.1, ,44.2, ,59.4,Y,91, ,44, ,66,Y,48.1,Y,3.0, ,71.8, ,56.2, 
143,2/16/2016,47,0.11, ,0, ,377, ,11.9, ,81.6,Y,41.6, ,59.2,Y,91, ,38, ,69,Y,49.1,Y,3.0, ,72.5, ,56.8, 
143,2/17/2016,48,0.08, ,0.62, ,238, ,11.6, ,70.6, ,49.8, ,58.2, ,88, ,44, ,70, ,48.5, ,5.2, ,123.7, ,57.5,Y
143,2/18/2016,49,0.10, ,0.09, ,346, ,9.6, ,61.1, ,45.1, ,53.1, ,85, ,53, ,70, ,43.6, ,6.5, ,156.9, ,56.6, 
143,2/19/2016,50,0.10, ,0, ,366, ,9.5, ,62.7, ,37.3, ,50.1, ,94, ,50, ,77, ,43.1, ,4.1, ,97.8, ,55.3, 
143,2/20/2016,51,0.09, ,0, ,324, ,11.0, ,66.4, ,43.9, ,53.4, ,90, ,58, ,79, ,47.0, ,3.1, ,75.1, ,56.0, 
143,2/21/2016,52,0.10, ,0, ,378, ,9.7, ,67.4, ,39.6, ,51.4, ,92, ,44, ,75, ,43.7, ,3.2, ,77.3, ,55.9, 
143,2/22/2016,53,0.10, ,0, ,387, ,9.8, ,70.6, ,37.2, ,51.8, ,92, ,47, ,74, ,43.9, ,2.9, ,70.4, ,55.5, 
143,2/23/2016,54,0.11, ,0, ,395, ,8.2, ,78.0,Y,37.5, ,53.3, ,86, ,29, ,59, ,39.4, ,3.0, ,73.2, ,55.4, 
143,2/24/2016,55,0.12, ,0, ,404, ,9.0, ,75.7,Y,36.8, ,52.8, ,91, ,36, ,66, ,41.7, ,3.0, ,72.4, ,55.3, 
143,2/25/2016,56,0.12, ,0, ,416, ,10.5, ,78.4,Y,38.9, ,55.5, ,92, ,38, ,70, ,45.8, ,2.6, ,62.0, ,55.6, 
143,2/26/2016,57,0.12, ,0, ,373, ,11.1, ,70.5, ,42.0, ,54.2, ,92, ,42, ,77, ,47.2, ,4.6, ,110.1, ,56.3, 
