210,1/1/2016,1,0.02, ,0, ,120, ,7.5, ,54.1, ,32.6, ,42.8, ,94, ,59, ,80, ,37.2, ,2.3, ,55.1, ,47.9, 
210,1/2/2016,2,0.04, ,0, ,167, ,9.0, ,61.4, ,42.4, ,48.6, ,90, ,52, ,77, ,41.9, ,2.2, ,52.2, ,49.1, 
210,1/3/2016,3,0.03, ,0.02, ,134, ,10.3, ,62.0, ,43.3, ,50.9, ,97, ,56, ,81, ,45.4, ,2.1, ,50.6, ,50.2, 
210,1/4/2016,4,0.06, ,0.08, ,241, ,12.1, ,65.9, ,48.8, ,54.8, ,100, ,53, ,82, ,49.5, ,2.5, ,60.3, ,52.1, 
210,1/5/2016,5,0.01, ,0.87, ,74, ,12.6, ,57.1, ,45.3, ,52.2, ,99, ,82, ,94, ,50.6, ,3.5, ,83.9, ,53.0, 
210,1/6/2016,6,0.01, ,1.96, ,70, ,10.8, ,55.6, ,43.3, ,48.5, ,100, ,80, ,93, ,46.5, ,3.0, ,73.2, ,51.6, 
210,1/7/2016,7,0.04, ,0.65, ,179, ,10.2, ,57.4, ,39.6, ,47.2, ,100, ,72, ,92, ,45.1, ,2.2, ,53.2, ,50.9, 
210,1/8/2016,8,0.04, ,0.00, ,191, ,9.1, ,60.0, ,38.3, ,46.7, ,100, ,53, ,84, ,42.2, ,2.4, ,57.1, ,50.4, 
210,1/9/2016,9,0.01, ,0.02, ,83, ,11.5, ,56.0, ,45.4, ,50.0, ,99, ,84, ,94, ,48.2, ,1.7, ,39.6, ,51.3, 
210,1/10/2016,10,0.02, ,0.06, ,123, ,12.3, ,61.3, ,45.9, ,52.2, ,100, ,69, ,93, ,50.1, ,2.3, ,54.0, ,51.9, 
210,1/11/2016,11,0.03, ,0, ,149, ,12.4, ,61.3, ,47.4, ,52.3, ,100, ,77, ,92, ,50.2, ,2.0, ,49.0, ,52.8, 
210,1/12/2016,12,0.06, ,0.00, ,234, ,11.5, ,64.7, ,43.5, ,52.4, ,100, ,64, ,86, ,48.3, ,2.5, ,59.9, ,52.6, 
210,1/13/2016,13,0.05, ,0.09, ,183, ,12.5, ,63.3, ,43.2, ,55.7, ,96, ,66, ,82, ,50.4, ,4.3, ,104.1, ,53.8, 
210,1/14/2016,14,0.05, ,0, ,178, ,9.9, ,59.5, ,39.5, ,50.7, ,96, ,51, ,79, ,44.3, ,3.6, ,85.5, ,52.5, 
210,1/15/2016,15,0.06, ,0.03, ,253, ,12.5, ,67.3, ,48.7, ,56.1, ,98, ,53, ,81, ,50.5, ,3.0, ,71.1, ,54.0, 
210,1/16/2016,16,0.02, ,0.24, ,121, ,14.7, ,63.6, ,49.9, ,55.7, ,100, ,83, ,97, ,54.9, ,2.0, ,47.8, ,54.8, 
210,1/17/2016,17,0.01, ,0.28, ,68, ,14.3, ,62.4, ,50.3, ,56.0, ,100, ,79, ,93, ,54.1, ,2.1, ,50.5, ,55.2, 
210,1/18/2016,18,0.06, ,0.83, ,238, ,14.2, ,63.8, ,49.9, ,55.7, ,100, ,75, ,94, ,54.0, ,2.8, ,66.6, ,56.0, 
210,1/19/2016,19,0.02, ,0.73, ,86, ,14.9, ,63.4, ,49.7, ,56.6, ,100, ,85, ,95, ,55.2, ,3.9, ,94.4, ,56.1, 
210,1/20/2016,20,0.05, ,0, ,235, ,12.5, ,59.8, ,44.1, ,52.3, ,100, ,80, ,93, ,50.4, ,3.1, ,74.1, ,55.7, 
210,1/21/2016,21,0.05, ,0, ,204, ,12.0, ,66.7, ,45.0, ,54.3, ,98, ,62, ,83, ,49.3, ,2.0, ,47.4, ,55.6, 
210,1/22/2016,22,0.04, ,0.74, ,142, ,14.9, ,69.6, ,51.7, ,60.0, ,96, ,69, ,85, ,55.3, ,3.3, ,78.9, ,56.4, 
210,1/23/2016,23,0.05, ,0.12, ,201, ,12.2, ,60.0, ,46.1, ,53.5, ,100, ,72, ,87, ,49.8, ,3.2, ,76.6, ,56.6, 
210,1/24/2016,24,0.05, ,0.01, ,225, ,10.4, ,59.0, ,44.3, ,49.6, ,100, ,62, ,86, ,45.6, ,2.2, ,52.8, ,55.2, 
210,1/25/2016,25,0.08, ,0, ,297, ,10.8, ,65.3, ,40.7, ,51.3, ,99, ,57, ,83, ,46.5, ,2.7, ,64.4, ,54.4, 
210,1/26/2016,26,0.07, ,0.00, ,295, ,10.9, ,64.2, ,42.2, ,51.4, ,98, ,59, ,84, ,46.7, ,2.8, ,66.2, ,54.6, 
210,1/27/2016,27,0.08, ,0, ,276, ,9.8, ,66.5, ,43.2, ,52.5, ,92, ,41, ,72, ,43.9, ,2.9, ,69.8, ,54.5, 
210,1/28/2016,28,0.06, ,0, ,234, ,9.8, ,67.2, ,40.8, ,53.0, ,88, ,45, ,71, ,44.0, ,2.7, ,63.9, ,54.0, 
210,1/29/2016,29,0.02, ,0.09, ,123, ,14.9, ,63.1, ,50.3, ,56.7, ,100, ,82, ,95, ,55.2, ,2.7, ,63.7, ,55.3, 
210,1/30/2016,30,0.05, ,0.09, ,196, ,12.3, ,60.1, ,48.9, ,54.4, ,99, ,62, ,85, ,50.0, ,2.8, ,68.0, ,56.6, 
210,1/31/2016,31,0.06, ,0.71, ,172, ,9.4, ,54.4, ,44.7, ,49.4, ,99, ,59, ,78, ,42.9, ,5.6, ,135.2, ,54.9, 
210,2/1/2016,32,0.09, ,0, ,343, ,6.5, ,57.1, ,41.6, ,49.3, ,85, ,33, ,55, ,33.7, ,4.4, ,106.0, ,53.0, 
210,2/2/2016,33,0.06, ,0.12,H,275, ,9.7, ,58.6, ,41.1, ,47.6, ,98, ,65, ,87, ,43.8, ,2.7, ,64.9, ,53.0, 
210,2/3/2016,34,0.06, ,0, ,270, ,9.3, ,59.3, ,37.7, ,47.6, ,95, ,54, ,83, ,42.7, ,3.0, ,71.0, ,52.8, 
210,2/4/2016,35,0.09, ,0, ,342, ,9.4, ,66.9, ,41.1, ,51.0, ,94, ,44, ,74, ,43.0, ,2.9, ,69.2, ,53.2, 
210,2/5/2016,36,0.09, ,0, ,348, ,9.4, ,66.1, ,39.6, ,50.8, ,94, ,42, ,74, ,42.9, ,3.2, ,75.8, ,53.4, 
210,2/6/2016,37,0.10, ,0, ,354, ,8.8, ,73.2, ,43.6, ,55.9, ,82, ,32, ,57, ,41.1, ,3.3, ,79.8, ,53.9, 
210,2/7/2016,38,0.11,R,0, ,357, ,9.2, ,77.0,Y,47.3, ,59.5, ,73, ,32, ,53, ,42.5, ,3.9, ,92.5, ,54.9, 
210,2/8/2016,39,0.10,R,0, ,365, ,8.9, ,82.8,Y,48.7, ,62.0,Y,73,H,22,H,47,Y,41.4,Y,3.0, ,71.9, ,55.9, 
210,2/9/2016,40,0.11,R,0, ,334, ,9.3, ,80.7,Y,46.6, ,59.5, ,72, ,29, ,54, ,42.7, ,3.3, ,78.8, ,56.4, 
210,2/10/2016,41,0.10,R,0, ,342, ,10.3, ,78.4,Y,43.5, ,58.7, ,77, ,33, ,61, ,45.3, ,2.8, ,67.2, ,56.6, 
210,2/11/2016,42,0.09, ,0, ,321, ,11.1, ,72.2, ,44.9, ,55.0, ,96, ,43, ,75, ,47.3, ,2.7, ,65.3, ,56.7, 
