231,1/1/2016,1,--,N,0, ,241, ,5.8, ,62.1, ,26.7, ,42.6, ,85, ,24, ,63, ,30.7, ,2.6, ,62.8, ,42.8,R
231,1/2/2016,2,--,N,0, ,133, ,7.9, ,59.5, ,34.7, ,47.2, ,83, ,42, ,71, ,38.3, ,3.9, ,93.4, ,43.7,R
231,1/3/2016,3,--,N,0, ,156, ,10.0, ,61.2, ,42.5, ,55.2, ,84, ,55, ,67, ,44.6, ,10.0,R,240.8,R,45.2,Y
231,1/4/2016,4,--,N,0.00, ,102, ,10.6, ,64.1, ,48.2, ,54.7, ,85, ,60, ,73, ,46.1, ,2.5, ,60.6, ,47.2, 
231,1/5/2016,5,--,N,0.11, ,103, ,12.2, ,58.4, ,44.7, ,53.0, ,100, ,77, ,89, ,49.7, ,3.4, ,81.2, ,46.7,Y
231,1/6/2016,6,--,N,0.10,H,108, ,10.2, ,57.5, ,42.6, ,49.9, ,100, ,69, ,83, ,45.1, ,1.0,I,24.0,I,47.1, 
231,1/7/2016,7,--,N,0.08,H,166, ,9.5, ,54.6, ,44.3, ,49.0, ,90, ,71, ,81, ,43.3, ,2.4, ,56.5, ,47.2, 
231,1/8/2016,8,--,N,0.06, ,243, ,7.9, ,57.6, ,35.1, ,46.3, ,88, ,45, ,74, ,38.4, ,3.9, ,93.2, ,47.6, 
231,1/9/2016,9,--,N,0.04, ,87, ,9.8, ,55.6, ,40.1, ,49.0, ,94, ,71, ,83, ,44.0, ,4.3, ,102.3, ,47.5, 
231,1/10/2016,10,--,N,0.04, ,97, ,11.8, ,57.1, ,44.7, ,50.1, ,100, ,84, ,96, ,49.0, ,1.0,I,24.0,I,47.8, 
231,1/11/2016,11,--,N,0.03, ,182, ,9.7, ,64.4, ,41.4, ,49.3, ,91, ,45, ,81, ,43.7, ,2.0,Y,47.6,Y,48.6, 
231,1/12/2016,12,--,N,0.02, ,285, ,7.5, ,63.2, ,39.1, ,47.8, ,89, ,39, ,67, ,37.2, ,4.6, ,111.4, ,48.3, 
231,1/13/2016,13,--,N,0.01, ,174, ,9.7, ,61.6, ,39.0, ,50.3, ,85, ,65, ,78, ,43.9, ,5.4, ,128.7, ,48.2, 
231,1/14/2016,14,--,N,0.01, ,239, ,9.0, ,58.0, ,40.1, ,48.7, ,87, ,61, ,77, ,41.9, ,4.7, ,112.4, ,48.4, 
231,1/15/2016,15,--,N,0.01, ,230, ,11.1, ,60.4, ,45.0, ,51.9, ,88, ,75, ,84, ,47.4, ,4.5, ,108.6, ,48.8, 
231,1/16/2016,16,--,N,0.00, ,229, ,11.2, ,63.0, ,45.5, ,53.7, ,89, ,57, ,80, ,47.6, ,4.4, ,104.8, ,50.2, 
231,1/17/2016,17,--,N,0.01, ,131, ,11.0, ,58.4, ,42.0, ,49.9, ,99, ,76, ,90, ,47.1, ,3.5, ,83.5, ,51.0, 
231,1/18/2016,18,--,N,0.00, ,164, ,10.2, ,56.3, ,28.4, ,46.2, ,97, ,83, ,96, ,45.1, ,3.7, ,88.0, ,51.7, 
231,1/19/2016,19,--,N,0.01, ,44, ,10.6, ,56.8, ,29.6, ,47.8, ,97, ,84, ,93, ,46.0, ,5.6, ,135.4, ,51.6, 
231,1/20/2016,20,--,N,0.00, ,172, ,10.1, ,56.1, ,43.8, ,48.8, ,93, ,74, ,86, ,44.9, ,3.2, ,77.5, ,52.2, 
231,1/21/2016,21,--,N,0.00, ,226, ,9.3, ,63.3, ,41.8, ,50.9, ,88, ,42, ,73, ,42.7, ,3.8, ,91.8, ,52.2, 
231,1/22/2016,22,--,N,0, ,200, ,9.6, ,65.3, ,42.0, ,51.6, ,90, ,40, ,73, ,43.3, ,3.8, ,91.6, ,51.9, 
231,1/23/2016,23,--,N,0.00, ,179, ,10.3, ,57.9, ,44.1, ,53.1, ,87, ,61, ,75, ,45.4, ,7.0,Y,169.0,Y,52.3, 
231,1/24/2016,24,--,N,0, ,256, ,8.7, ,61.2, ,43.3, ,52.0, ,100, ,45, ,65, ,40.8, ,8.0,R,192.9,R,51.2, 
231,1/25/2016,25,--,N,0, ,269, ,12.6, ,67.2, ,48.9, ,56.4, ,100, ,36, ,81, ,50.7, ,7.2,Y,172.7,Y,50.8, 
231,1/26/2016,26,--,N,0, ,273, ,7.3, ,66.7, ,38.4, ,50.5, ,80, ,31, ,58, ,36.3, ,3.9, ,92.5, ,50.6, 
231,1/27/2016,27,--,N,0, ,199, ,8.5, ,67.9, ,38.2, ,49.8, ,86, ,33, ,69, ,40.2, ,3.7, ,89.8, ,50.0, 
231,1/28/2016,28,--,N,0, ,261, ,9.2, ,66.1, ,37.4, ,50.6, ,89, ,43, ,73, ,42.3, ,5.1, ,121.8, ,50.1, 
