109,1/1/2016,1,0.06, ,0, ,223, ,4.4, ,51.9, ,25.8, ,39.1, ,94, ,35, ,54, ,24.0, ,2.8, ,67.3, ,42.8, 
109,1/2/2016,2,0.05, ,0, ,135, ,5.7, ,53.2, ,35.6, ,43.6, ,82, ,44, ,59, ,30.4, ,3.3, ,78.1, ,43.3, 
109,1/3/2016,3,0.04, ,0, ,98, ,7.3, ,56.1, ,43.1, ,48.1, ,89, ,53, ,64, ,36.4, ,3.1, ,73.5, ,44.8, 
109,1/4/2016,4,0.02, ,0.18, ,94, ,10.5, ,53.0, ,43.6, ,48.5, ,96, ,78, ,91, ,45.8, ,4.1, ,99.6, ,46.3, 
109,1/5/2016,5,0.00, ,1.21, ,59, ,11.6, ,53.5, ,42.1, ,49.2, ,99, ,93, ,98, ,48.6, ,2.4, ,58.1, ,48.2, 
109,1/6/2016,6,0.01, ,1.12,R,64, ,10.9, ,52.2, ,44.4, ,48.1, ,98, ,92, ,95, ,46.8, ,4.0, ,97.0, ,48.0, 
109,1/7/2016,7,0.04, ,0.01, ,192, ,9.7, ,54.5, ,37.5, ,46.0, ,98, ,75, ,92, ,43.7, ,1.9, ,46.7, ,48.3, 
109,1/8/2016,8,0.02, ,0.02, ,122, ,9.2, ,51.6, ,35.6, ,44.8, ,98, ,79, ,91, ,42.5, ,2.1, ,49.5, ,47.5, 
109,1/9/2016,9,0.01, ,0.04, ,66, ,10.9, ,52.2, ,45.8, ,48.4, ,97, ,87, ,94, ,46.9, ,3.4, ,81.0, ,48.2, 
109,1/10/2016,10,0.05, ,0, ,198, ,10.6, ,56.8, ,44.2, ,50.4, ,97, ,69, ,85, ,46.1, ,3.0, ,71.4, ,49.1, 
109,1/11/2016,11,0.03, ,0, ,115, ,11.2, ,58.2, ,48.1, ,53.4, ,88, ,73, ,80, ,47.4, ,3.6, ,87.2, ,49.9, 
109,1/12/2016,12,0.04, ,0, ,160, ,11.2, ,57.1, ,40.9, ,51.7, ,94, ,77, ,85, ,47.4, ,3.7, ,88.1, ,50.6, 
109,1/13/2016,13,0.04, ,0.51,R,172, ,11.7, ,60.4, ,40.6, ,51.6, ,98, ,70, ,90, ,48.7, ,4.6, ,109.5, ,51.3, 
109,1/14/2016,14,0.01, ,0.21, ,65, ,10.3, ,52.4, ,35.2, ,45.6, ,98, ,94, ,99, ,45.3, ,2.8, ,66.6, ,49.2, 
109,1/15/2016,15,0.05, ,0.19, ,212, ,10.8, ,56.8, ,40.2, ,49.9, ,98, ,74, ,88, ,46.7, ,3.1, ,74.2, ,49.8, 
109,1/16/2016,16,0.01, ,0.22, ,66, ,13.3, ,57.5, ,48.5, ,52.9, ,98, ,95, ,97, ,52.1, ,2.6, ,61.5, ,50.8, 
109,1/17/2016,17,0, ,0.83,R,19, ,14.7, ,57.7, ,53.7,Y,55.7, ,98, ,96, ,97, ,54.9, ,4.2, ,100.8, ,52.4, 
109,1/18/2016,18,0.02, ,0.12, ,108, ,14.0, ,58.9, ,49.7, ,54.6, ,98, ,90, ,96, ,53.5, ,1.9, ,44.6, ,53.6, 
109,1/19/2016,19,0.03, ,0.85, ,119, ,14.0, ,62.9, ,49.5, ,55.1, ,98, ,82, ,94, ,53.6, ,3.6, ,87.4, ,54.2, 
109,1/20/2016,20,0.04, ,0, ,256, ,12.1, ,60.2, ,46.0, ,52.6, ,98, ,73, ,90, ,49.7, ,1.6, ,39.3, ,54.1, 
109,1/21/2016,21,0.04, ,0, ,147, ,12.4, ,58.7, ,45.5, ,52.7, ,98, ,81, ,92, ,50.3, ,3.4, ,82.0, ,53.2, 
109,1/22/2016,22,0.00, ,0.55, ,30, ,14.3, ,57.6, ,51.9, ,55.6, ,98, ,84, ,95, ,54.2, ,3.3, ,79.5, ,53.9, 
109,1/23/2016,23,0.05, ,0.02, ,190, ,11.7, ,59.4, ,45.0, ,52.5, ,94, ,73, ,86, ,48.6, ,4.5, ,107.1, ,53.9, 
109,1/24/2016,24,0.05, ,0, ,222, ,9.8, ,60.2, ,38.3, ,48.2, ,98, ,60, ,86, ,44.1, ,1.8, ,43.6, ,52.2, 
