64,1/1/2015,1,0.06, ,0, ,260, ,5.1, ,58.5, ,20.3, ,36.6, ,96, ,33, ,69, ,27.3, ,2.5, ,60.2, ,51.5, 
64,1/2/2015,2,0.05, ,0, ,255, ,6, ,62.1, ,22.8, ,38.8, ,100, ,28, ,75, ,31.6, ,1.7, ,39.7, ,50.4, 
64,1/3/2015,3,0.05, ,0, ,249, ,7.5, ,61.1, ,25.7, ,41, ,100, ,58, ,86, ,37.2, ,2.3, ,55.2, ,50.4, 
64,1/4/2015,4,0.05, ,0, ,237, ,7.6, ,67.2, ,28, ,43.2, ,100, ,38, ,80, ,37.5, ,1.8, ,43.5, ,50.6, 
64,1/5/2015,5,0.06, ,0, ,258, ,8.3, ,78.6, ,28.9, ,48.3, ,100, ,29, ,72, ,39.6, ,1.5, ,36.8, ,51, 
64,1/6/2015,6,0.07, ,0, ,264, ,8, ,82, ,30.8, ,50.6, ,100, ,22, ,63, ,38.6, ,1.5, ,35.2, ,52.3, 
64,1/7/2015,7,0.06, ,0, ,242, ,8.5, ,81.6, ,30.4, ,50.8, ,99, ,22, ,67, ,40.2, ,1.5, ,35, ,53.3, 
64,1/8/2015,8,0.07, ,0, ,247, ,9.5, ,78.4, ,39, ,54.7, ,96, ,29, ,65, ,43.2, ,2.3, ,55.1, ,57.6,Y
64,1/9/2015,9,0.06, ,0.02, ,217, ,10.7, ,73.5, ,40.8, ,53.9, ,97, ,36, ,75, ,46.3, ,2.3, ,55.8, ,57.3,Y
64,1/10/2015,10,0.01, ,0.27, ,89, ,13.4, ,61.4, ,47.9, ,53.8, ,100, ,83, ,95, ,52.3, ,1.5, ,37, ,57.5,Y
64,1/11/2015,11,0.02, ,0.18, ,131, ,14.5,Y,64.1, ,52.7,Y,55.8, ,100, ,79, ,96,Y,54.5,Y,1.5, ,36, ,57.8,Y
64,1/12/2015,12,0.05, ,0, ,220, ,12.8, ,65.9, ,43.5, ,53.9, ,97, ,73, ,90, ,51.1, ,2.8, ,68.2, ,58,Y
64,1/13/2015,13,0.06, ,0.01, ,258, ,10, ,68.8, ,34.9, ,49, ,100, ,48, ,85, ,44.6, ,1.9, ,45.8, ,57.5, 
64,1/14/2015,14,0.07, ,0, ,268, ,8.9, ,71.3, ,32.8, ,47.9, ,100, ,35, ,78, ,41.5, ,2, ,46.8, ,56.8, 
64,1/15/2015,15,0.06, ,0, ,225, ,7.8, ,72.2, ,30.4, ,47.3, ,100, ,28, ,71, ,38.3, ,2.2, ,53.2, ,56, 
64,1/16/2015,16,0.06, ,0, ,227, ,8.6, ,71.1, ,32.8, ,47.4, ,100, ,38, ,77, ,40.5, ,2.3, ,54.3, ,55.8, 
64,1/17/2015,17,0.07, ,0, ,267, ,9, ,78.1, ,34.3, ,51.6, ,100, ,27, ,69, ,41.9, ,1.8, ,43.3, ,55.4, 
64,1/18/2015,18,0.06, ,0, ,232, ,11.1, ,73.6, ,38.8, ,53.8, ,100, ,39, ,78, ,47.3, ,2, ,47.6, ,56, 
64,1/19/2015,19,0.07, ,0.01, ,270, ,11.1, ,75.3, ,35.4, ,52.1, ,100, ,41, ,83, ,47.2, ,2.1, ,51.1, ,56.6, 
64,1/20/2015,20,0.04, ,0, ,191, ,11.8, ,68.2, ,38, ,51.9, ,100, ,60, ,90, ,48.9, ,2.6, ,61.9, ,57.3, 
64,1/21/2015,21,0.06, ,0, ,258, ,9.5, ,71.8, ,36.2, ,48.5, ,100, ,35, ,81, ,43.1, ,2.2, ,52.6, ,57.1, 
64,1/22/2015,22,0.05, ,0, ,201, ,8.3, ,69.9, ,32.2, ,46.6, ,100, ,38, ,77, ,39.6, ,2, ,47.4, ,56.5, 
64,1/23/2015,23,0.08, ,0, ,295, ,7.2, ,74.4, ,28, ,47.4, ,100, ,23, ,65, ,36.1, ,2.2, ,52.6, ,55.6, 
64,1/24/2015,24,0.09, ,0, ,300, ,7.1, ,81, ,29.2, ,49.4, ,99, ,19, ,59, ,35.8, ,2.3, ,55.3, ,55.7, 
64,1/25/2015,25,0.09, ,0, ,291, ,7.5, ,80.2, ,29.4, ,50.6, ,99, ,22, ,60, ,37.3, ,2.1, ,49.4, ,55.9, 
64,1/26/2015,26,0.06, ,0.08, ,150, ,9.4, ,74.7, ,41.6, ,57.2, ,94, ,24, ,59, ,42.9, ,3.6, ,86.2, ,56.2, 
64,1/27/2015,27,0.07, ,0.05,R,257, ,13.2, ,67.4, ,48.8, ,56.6, ,100, ,56, ,85, ,52, ,2.3, ,54.5, ,56.7, 
64,1/28/2015,28,0.05, ,0, ,194, ,12, ,70.8, ,42.5, ,54.5, ,100, ,44, ,83, ,49.3, ,1.7, ,40.7, ,57.4,Y
64,1/29/2015,29,0.07, ,0, ,232, ,11.7, ,74.6, ,42.5, ,55.1, ,100, ,36, ,78, ,48.6, ,2.2, ,51.9, ,57.6,Y
64,1/30/2015,30,0.06, ,0, ,248, ,11.2, ,68.7, ,35.3, ,51, ,100, ,54, ,88, ,47.6, ,2.8, ,66.4, ,57.7,Y
64,1/31/2015,31,0.08, ,0, ,291, ,11.7, ,71.8, ,43.8, ,56.7, ,96, ,41, ,75, ,48.7, ,3, ,72.2, ,58.8,Y
64,2/1/2015,32,0.09, ,0, ,305, ,9.9, ,76.7, ,34.2, ,52.3, ,100, ,32, ,74, ,44.2, ,2.8, ,66.6, ,59.2,Y
64,2/2/2015,33,0.09, ,0, ,312, ,9.7, ,79.1, ,35.2, ,53.2, ,100, ,31, ,70, ,43.7, ,2.1, ,51.1, ,59,Y
64,2/3/2015,34,0.09, ,0, ,301, ,9.8, ,79.7, ,33.1, ,52.1, ,100, ,30, ,73, ,43.9, ,2.2, ,52.8, ,59.1,Y
64,2/4/2015,35,0.09, ,0, ,318, ,11.5, ,77.3, ,33, ,52.6, ,100, ,48, ,85, ,48.3, ,2.6, ,61.2, ,59.4,Y
64,2/5/2015,36,0.06, ,0, ,248, ,11.6, ,76.1, ,40.2, ,55.3, ,100, ,44, ,77, ,48.4, ,2.3, ,55.6, ,58.9,Y
64,2/6/2015,37,0.09,R,0, ,301, ,11.4, ,71.6, ,41.9, ,56.6, ,100, ,39, ,73, ,48, ,4.3, ,102.7, ,59.4,Y
64,2/7/2015,38,0.01, ,0.5, ,69, ,15.2,Y,66.2, ,50.3, ,59.2, ,100, ,53, ,89,Y,55.8,Y,2, ,46.9, ,60.4,Y
64,2/8/2015,39,0.03, ,0.05,R,140, ,15.4,Y,71, ,44.6, ,58.5, ,100, ,73, ,92,Y,56.2,Y,3.2, ,76.2, ,60.5,Y
64,2/9/2015,40,0.08, ,0, ,282, ,14.7,Y,68.1, ,46.8, ,58.1, ,100, ,69, ,89,Y,54.9,Y,3.8, ,91.6, ,61.3,Y
64,2/10/2015,41,0.09, ,0.01, ,322, ,10.8, ,76.7, ,40.2, ,53.8, ,100, ,35, ,76, ,46.5, ,1.6, ,39.4, ,61.4,Y
64,2/11/2015,42,0.1, ,0, ,330, ,10.1, ,82.4, ,35.2, ,55, ,100, ,23, ,68, ,44.8, ,1.7, ,41.2, ,61.3,Y
64,2/12/2015,43,0.11, ,0, ,342, ,8.9, ,83.4,Y,36.5, ,56, ,100, ,16, ,58, ,41.5, ,2.1, ,51.3, ,61.3,Y
64,2/13/2015,44,0.12, ,0, ,355, ,8.2, ,83.1,Y,33.6, ,55.5, ,99, ,15, ,54, ,39.4, ,2.4, ,57.6, ,60.4,Y
64,2/14/2015,45,0.12, ,0, ,337, ,8.4, ,83.3,Y,37.6, ,57.3, ,97, ,17, ,52, ,39.9, ,3, ,72.4, ,60.2,Y
64,2/15/2015,46,0.11, ,0, ,357, ,10.8, ,82.1, ,35.5, ,55.6, ,100, ,29, ,71, ,46.5, ,2.9, ,70.1, ,60.2,Y
64,2/16/2015,47,0.09, ,0, ,331, ,13.3, ,71.6, ,44.4, ,55.1, ,100, ,59, ,90, ,52.1, ,3.5, ,83.8, ,60.9,Y
64,2/17/2015,48,0.03, ,0, ,175, ,13, ,63.7, ,50.5, ,54.4, ,97, ,72, ,90, ,51.5, ,2.4, ,58.1, ,61.4,Y
64,2/18/2015,49,0.08, ,0, ,293, ,12.9, ,72.6, ,48.6, ,55.9, ,99, ,56, ,85, ,51.4, ,3.2, ,76.9, ,61.2,Y
64,2/19/2015,50,0.06, ,0, ,245, ,13.2, ,69.4, ,47.8, ,55.1, ,100, ,62, ,89, ,52, ,3, ,72.1, ,61.7,Y
64,2/20/2015,51,0.09, ,0, ,320, ,13.2, ,70, ,50.3, ,56.7, ,97, ,55, ,84, ,51.9, ,3.4, ,82.7, ,62.2,Y
64,2/21/2015,52,0.09, ,0, ,331, ,12.6, ,68.9, ,46.6, ,56.6, ,98, ,55, ,81, ,50.7, ,4.2, ,100.1, ,62.8,Y
64,2/22/2015,53,0.04, ,0.05,R,179, ,12, ,62.3, ,44.6, ,53.8, ,97, ,66, ,85, ,49.4, ,3.1, ,73.5, ,63,Y
64,2/23/2015,54,0.11, ,0.01, ,370, ,7.7, ,64.4, ,34.6, ,48.1, ,100, ,24, ,67, ,37.8, ,3.4, ,80.7, ,62.1,Y
64,2/24/2015,55,0.14, ,0, ,400, ,7.3, ,71.6, ,29.3, ,48.5, ,99, ,26, ,63, ,36.5, ,4.2, ,101.2, ,61.1,Y
64,2/25/2015,56,0.12, ,0, ,406, ,8.3, ,73.6, ,28.8, ,49.3, ,100, ,30, ,70, ,39.8, ,3.3, ,79.3, ,60.4, 
64,2/26/2015,57,0.13, ,0, ,379, ,9.7, ,75.4, ,30.5, ,50.7, ,100, ,33, ,77, ,43.8, ,4.4, ,104.7, ,60.3, 
64,2/27/2015,58,0.11, ,0, ,350, ,11.7, ,67.3, ,44.3, ,55.1, ,100, ,56, ,79, ,48.8, ,5.7, ,136.8, ,60.8, 
64,2/28/2015,59,0.08, ,0.07,R,309, ,9.9, ,60.9, ,37.2, ,50.9, ,99, ,55, ,78, ,44.2, ,3.4, ,81, ,61.4,Y
64,3/1/2015,60,0.04, ,0.37, ,209, ,10.4, ,58.7, ,39.4, ,48.3, ,100, ,70, ,91, ,45.7, ,2.2, ,53.3, ,60.9, 
64,3/2/2015,61,0.07, ,0.02, ,310, ,9.1, ,58.5, ,32.8, ,44.4, ,100, ,68, ,92, ,42.1, ,2.5, ,59, ,59.6, 
64,3/3/2015,62,0.1, ,0, ,371, ,8.4, ,66.8, ,31.6, ,47.9, ,100, ,39, ,74, ,40.1, ,3.1, ,73.6, ,59.1, 
64,3/4/2015,63,0.13, ,0, ,428, ,7.7, ,71.3, ,31.2, ,50.1, ,100, ,27, ,63, ,37.8, ,2.5, ,60, ,59.1, 
64,3/5/2015,64,0.14, ,0, ,445, ,6.5, ,75.8, ,28.8, ,50.1, ,100, ,15, ,52, ,33.4, ,2.5, ,60.3, ,59.3, 
64,3/6/2015,65,0.16, ,0, ,456, ,6.2, ,84.7, ,27, ,53.6, ,100, ,10, ,44, ,32.4, ,2.8, ,67.4, ,59.3, 
64,3/7/2015,66,0.16, ,0, ,452, ,7.3, ,86.4,Y,31.6, ,55.9, ,96, ,12, ,48, ,36.5, ,3.1, ,73.8, ,59.8, 
64,3/8/2015,67,0.14, ,0, ,459, ,10.1, ,75.4, ,30.5, ,52.9, ,99, ,39, ,74, ,44.8, ,3.5, ,83.1, ,60.5, 
64,3/9/2015,68,0.13, ,0, ,433, ,11.8, ,79.3, ,42.2, ,58.2, ,99, ,31, ,71, ,48.8, ,3.5, ,83.5, ,61.3, 
64,3/10/2015,69,0.13, ,0, ,374, ,10.3, ,83.8, ,34, ,57.4, ,100, ,13, ,64, ,45.4, ,3.1, ,74.6, ,62, 
64,3/11/2015,70,0.03, ,0, ,134, ,13.4, ,66.6, ,48, ,57.5, ,97, ,60, ,83, ,52.4, ,2.8, ,68, ,62.3, 
64,3/12/2015,71,0.16, ,0, ,449, ,10.9, ,86.1, ,47.3, ,62.8,Y,100, ,18, ,56,Y,46.9,Y,3.1, ,74.9, ,62, 
64,3/13/2015,72,0.18, ,0, ,445, ,9.4, ,89.2,Y,37.8, ,62.8,Y,98, ,16, ,48,Y,42.8,Y,3.3, ,78.6, ,63.3, 
64,3/14/2015,73,0.19,R,0, ,468, ,8.3, ,90.8,Y,45.1, ,67,Y,90, ,12, ,37,Y,39.8,Y,3.2, ,77.2, ,64.5, 
64,3/15/2015,74,0.15, ,0, ,376, ,9.7, ,89.9,Y,48.4, ,64.9,Y,81, ,15, ,46,Y,43.6,Y,3.1, ,74.8, ,65.4, 
64,3/16/2015,75,0.16, ,0, ,426, ,10.4, ,87.4, ,43.1, ,62.2, ,91, ,20, ,54, ,45.6, ,3.5, ,83.4, ,65.6, 
64,3/17/2015,76,0.07, ,0, ,224, ,12.2, ,75.7, ,44.7, ,57.5, ,95, ,38, ,75, ,49.8, ,3.3, ,79.7, ,65.5, 
64,3/18/2015,77,0.14, ,0, ,427, ,12.5, ,77.1, ,47.3, ,57.9, ,99, ,40, ,77, ,50.5, ,4.3, ,102.2, ,64.7, 
64,3/19/2015,78,0.16, ,0, ,487, ,11.8, ,81, ,43.4, ,59.4, ,100, ,33, ,68, ,48.9, ,3.6, ,87.2, ,65.3, 
64,3/20/2015,79,0.16, ,0, ,463, ,11.5, ,80.1, ,34.9, ,57.5, ,100, ,38, ,71, ,48.3, ,3.7, ,87.6, ,65.9, 
64,3/21/2015,80,0.15, ,0, ,457, ,12, ,78.3, ,43.9, ,57.4, ,100, ,31, ,75, ,49.4, ,4.1, ,98.7, ,66.1, 
64,3/22/2015,81,0.15, ,0, ,460, ,12.7, ,74.7, ,50.5, ,59.3, ,93, ,44, ,74, ,50.8, ,4.7, ,113.4, ,66.5,Y
64,3/23/2015,82,0.19, ,0, ,494, ,10.8, ,74.7, ,46.8, ,59.1, ,96, ,36, ,63, ,46.7, ,6.4, ,152.5, ,66.7,Y
64,3/24/2015,83,0.21, ,0, ,493, ,9.2, ,78.2, ,39.5, ,60, ,98, ,22, ,52, ,42.3, ,6.1, ,146.6, ,66.4,Y
64,3/25/2015,84,0.19, ,0, ,517, ,10.6, ,84, ,46.6, ,64.7,Y,88, ,22, ,51,Y,46,Y,4.7, ,112, ,66.7,Y
64,3/26/2015,85,0.21,R,0, ,530, ,8.1, ,91.1,Y,38.6, ,64.2,Y,99, ,11, ,40,Y,39.2,Y,3.5, ,83.6, ,67.4,Y
64,3/27/2015,86,0.21,R,0, ,541, ,10.3, ,90.9,Y,40.2, ,61.2,Y,99, ,14, ,56,Y,45.3,Y,4.2, ,100, ,67.9,Y
64,3/28/2015,87,0.19, ,0, ,506, ,11.8, ,85,Y,48.4, ,62.2,Y,100, ,29, ,62,Y,48.9,Y,4.2, ,101.7, ,68.5,Y
64,3/29/2015,88,0.2, ,0, ,529, ,10.3, ,86.5,Y,39.8, ,61.5,Y,93, ,21, ,55,Y,45.4,Y,4.1, ,98, ,68.9,Y
64,3/30/2015,89,0.2, ,0, ,546, ,11, ,85.1,Y,38.6, ,59.8, ,100, ,26, ,63, ,47.1, ,4.3, ,102.8, ,69.1,Y
64,3/31/2015,90,0.18, ,0, ,513, ,11.5, ,77.9, ,45, ,58.4, ,100, ,32, ,69, ,48.1, ,5.1, ,122.5, ,69.4,Y
64,4/1/2015,91,0.22, ,0, ,565, ,7, ,80.1, ,35.9, ,56.4, ,97, ,11, ,45, ,35.4, ,5.5, ,131.2, ,69,Y
64,4/2/2015,92,0.22, ,0, ,574, ,5.7,Y,78.2, ,31.4, ,55.5, ,98, ,12, ,38,Y,30.3,Y,5, ,120.4, ,68.2,Y
64,4/3/2015,93,0.21, ,0, ,572, ,6.1, ,83.2, ,30.5, ,55.4, ,83, ,10, ,41, ,32, ,3.9, ,93.6, ,67.7, 
64,4/4/2015,94,0.2, ,0, ,570, ,8.1, ,79.1, ,32.6, ,53.8, ,93, ,21, ,57, ,39.1, ,4.7, ,111.7, ,67.8, 
64,4/5/2015,95,0.18, ,0, ,566, ,8.9, ,69.7, ,31.9, ,51.5, ,99, ,33, ,68, ,41.5, ,4.6, ,109.5, ,67.5, 
64,4/6/2015,96,0.18, ,0, ,542, ,7.6, ,66.1, ,36.3, ,51, ,96, ,24, ,60, ,37.6, ,4.5, ,108.4, ,67.3, 
64,4/7/2015,97,0.06, ,0.19,R,246, ,9.6, ,61.3, ,33.8, ,48.5, ,98, ,53, ,83, ,43.5, ,3.9, ,93.6, ,66.4, 
64,4/8/2015,98,0.19, ,0, ,557, ,8.6, ,69.4, ,35.4, ,51.7, ,100, ,31, ,66, ,40.7, ,5.7, ,136.1, ,64.1, 
64,4/9/2015,99,0.17, ,0, ,506, ,8.1, ,72.4, ,33.4, ,52.3, ,100, ,22, ,60, ,39, ,3.8, ,90, ,63.8, 
64,4/10/2015,100,0.16, ,0, ,489, ,8.5, ,71.8, ,34.1, ,52.6, ,98, ,33, ,63, ,40.2, ,3.9, ,94.7, ,64.1, 
64,4/11/2015,101,0.21, ,0, ,573, ,8.7, ,82, ,33.5, ,55.8, ,97, ,18, ,57, ,40.8, ,4.8, ,114.3, ,64.7, 
64,4/12/2015,102,0.21, ,0, ,582, ,10.6, ,81, ,37.4, ,59, ,98, ,30, ,62, ,46.1, ,4.2, ,101.6, ,65.9, 
64,4/13/2015,103,0.17, ,0, ,530, ,12, ,76.9, ,45.1, ,56.4, ,100, ,44, ,77, ,49.5, ,4.7, ,112, ,67.2, 
