235,1/1/2015,1,0.04, ,0, ,227, ,5.4, ,50.9, ,22.8, ,35.3, ,96, ,50, ,77, ,28.8, ,2.3, ,56.4, ,43.4, 
235,1/2/2015,2,0.05, ,0, ,225, ,6.1, ,54.4, ,23.5, ,37, ,96, ,51, ,82, ,31.9, ,2.9, ,69.8, ,42.7, 
235,1/3/2015,3,0.04, ,0, ,208, ,6.1, ,56.5, ,25.5, ,37.5, ,96, ,50, ,80, ,32, ,2.3, ,55.2, ,42.8, 
235,1/4/2015,4,0.04, ,0, ,174, ,7.1, ,58.7, ,29.4, ,40.5, ,97, ,52, ,83, ,35.9, ,2.9, ,69.4, ,43.2, 
235,1/5/2015,5,0.03, ,0, ,171, ,7.4, ,56.2, ,29.2, ,40.8, ,98, ,58, ,85, ,36.6, ,2.1, ,51.1, ,43.6, 
235,1/6/2015,6,0.05, ,0, ,214, ,8.6, ,64.9, ,31.3, ,45.3, ,98, ,54, ,84, ,40.7, ,3.1, ,73.7, ,44.7, 
235,1/7/2015,7,0.05, ,0, ,211, ,9, ,68.3,Y,32.2, ,46.3, ,98, ,52, ,84, ,41.9, ,2.3, ,55.8, ,45.6, 
235,1/8/2015,8,0.04, ,0, ,179, ,9.3, ,63.8, ,31.9, ,45.9, ,98, ,63, ,88, ,42.7, ,2.8, ,67.7, ,45.9, 
235,1/9/2015,9,0.01, ,0, ,80, ,10.3, ,56.1, ,37.5, ,47.4, ,97, ,78, ,92, ,45.2, ,2.4, ,58.6, ,47, 
235,1/10/2015,10,0.03, ,0, ,158, ,11, ,63.3, ,40, ,49.7, ,98, ,68, ,90, ,47, ,2.1, ,49.9, ,48.5, 
235,1/11/2015,11,0.04, ,0, ,181, ,10.5, ,63.4, ,36.5, ,48.5, ,98, ,67, ,91, ,45.9, ,2.1, ,51.2, ,49.1, 
235,1/12/2015,12,0.03, ,0, ,153, ,10.1, ,64.9, ,36.8, ,47.8, ,98, ,59, ,89, ,44.7, ,3.3, ,78.5, ,49, 
235,1/13/2015,13,0.05, ,0, ,225, ,9.2, ,61.3, ,31.8, ,46.1, ,97, ,63, ,86, ,42.3, ,3.5, ,83.5, ,48.6, 
