198,1/1/2015,1,0.06, ,0, ,283, ,5.5, ,61.4, ,34.8, ,44.8, ,88, ,28, ,55, ,29.5, ,1, ,24.9, ,49.9, 
198,1/2/2015,2,0.06, ,0, ,284, ,7.2, ,62.3, ,34.3, ,45.4, ,93, ,30, ,70, ,36.1, ,1, ,24.2, ,49.4, 
198,1/3/2015,3,0.06, ,0, ,277, ,8.4, ,63.2, ,36.1, ,47.5, ,95, ,48, ,75, ,39.9, ,1, ,24.1, ,49.7, 
198,1/4/2015,4,0.06, ,0, ,272, ,8.7, ,70.2, ,38.5, ,51.9, ,94, ,28, ,66, ,40.8, ,1, ,24.2, ,50.1, 
198,1/5/2015,5,0.09, ,0, ,284, ,5.9, ,83, ,41.8, ,65.3, ,70, ,15, ,28, ,31, ,1.1, ,26.5, ,51.2, 
198,1/6/2015,6,0.09, ,0, ,293, ,6.2, ,85.9, ,64.6,Y,72.7, ,30, ,14, ,22, ,32.3, ,1, ,24.8, ,53.6, 
198,1/7/2015,7,0.08, ,0, ,276, ,9.3, ,89.1, ,49.7, ,66.5, ,78, ,18, ,42, ,42.7, ,1.1, ,26.6, ,55.2, 
198,1/8/2015,8,0.07, ,0, ,260, ,11.1, ,75.6, ,48.5, ,59.7, ,91, ,37, ,64, ,47.4, ,1, ,24.6, ,55.3, 
198,1/9/2015,9,0.06, ,0, ,247, ,12.1, ,75.6, ,50.1, ,58.7, ,89, ,42, ,72, ,49.6, ,1, ,24.4, ,55.8, 
198,1/10/2015,10,0.01, ,0.87, ,75, ,12.6,Y,61, ,46, ,54.2, ,99, ,77, ,88,Y,50.7,Y,1,I,24,I,55.7, 
198,1/11/2015,11,0.02, ,0.78, ,139, ,12.7,Y,66.8, ,44.2, ,52.3, ,99, ,77, ,95,Y,50.9,Y,1, ,24.1, ,56.6, 
198,1/12/2015,12,0.06, ,0, ,262, ,11.7, ,66.3, ,41.7, ,52.3, ,98, ,65, ,88, ,48.8, ,1.1, ,27.2, ,56.4, 
198,1/13/2015,13,0.07, ,0.01, ,288, ,9.9, ,71.4, ,40.7, ,54.2, ,99, ,33, ,69, ,44.2, ,1, ,24.2, ,55.9, 
198,1/14/2015,14,0.08, ,0, ,304, ,8.5, ,76.3, ,43.8, ,56.9, ,83, ,25, ,53, ,40.2, ,1, ,24.3, ,55.1, 
198,1/15/2015,15,0.08, ,0, ,311, ,7.7, ,77.6, ,41.2, ,58, ,82, ,23, ,47, ,37.9, ,1,I,24,I,54.6, 
198,1/16/2015,16,0.08, ,0, ,303, ,8.5, ,78.2, ,49.2, ,59.6, ,85, ,25, ,49, ,40.4, ,1,I,24,I,54.4, 
198,1/17/2015,17,0.08, ,0, ,306, ,9.8, ,80.2, ,48.1, ,60, ,83, ,25, ,55, ,43.9, ,1, ,24.4, ,54.7, 
198,1/18/2015,18,0.07, ,0, ,258, ,10.7, ,73.3, ,48.8, ,59.1, ,93, ,39, ,63, ,46.4, ,1, ,24.1, ,55.2, 
198,1/19/2015,19,0.07, ,0, ,311, ,11.9, ,73.4, ,46.5, ,56.5, ,97, ,48, ,77, ,49.2, ,1, ,24.1, ,55.4, 
198,1/20/2015,20,0.03, ,0, ,170, ,11.6, ,65.2, ,40.2, ,50.1, ,99, ,76, ,94, ,48.5, ,1, ,24.1, ,55.2, 
198,1/21/2015,21,0.07, ,0, ,308, ,8.6, ,74.4, ,36.3, ,50.6, ,100, ,24, ,68, ,40.5, ,1, ,24.4, ,55.4, 
198,1/22/2015,22,0.07, ,0, ,282, ,7.1, ,75.9, ,38.9, ,56, ,90, ,14, ,46, ,35.8, ,1, ,24.2, ,54.6, 
198,1/23/2015,23,0.09, ,0, ,332, ,5.9, ,80.7, ,42.8, ,58.5, ,71, ,13, ,35, ,31.3, ,1, ,24.3, ,54.2, 
198,1/24/2015,24,0.1, ,0, ,336, ,5.5, ,80.2, ,42.4, ,66.1, ,72, ,13, ,25, ,29.3, ,1, ,24.5, ,54, 
198,1/25/2015,25,0.1, ,0, ,311, ,6.6, ,85.3, ,57.3,Y,74,Y,63, ,13, ,23,Y,34,Y,1, ,24.5, ,56.2, 
198,1/26/2015,26,0.07, ,0.07, ,191, ,10.4, ,83, ,55.1, ,66.3, ,96, ,24, ,47, ,45.7, ,1, ,24.5, ,57.3, 
198,1/27/2015,27,0.06, ,0, ,262, ,13.4, ,73.9, ,48.7, ,59.2, ,97, ,46, ,78, ,52.3, ,1, ,24.1, ,58.2, 
198,1/28/2015,28,0.05, ,0, ,177, ,11.6, ,73.9, ,48.6, ,64.8, ,95, ,39, ,56, ,48.6, ,1, ,24.1, ,57.7, 
198,1/29/2015,29,0.06, ,0, ,189, ,12, ,79.5, ,56.8,Y,66.3, ,86, ,28, ,54, ,49.4, ,1,I,24,I,58.4, 
198,1/30/2015,30,0.04, ,0, ,176, ,13.5, ,71.1, ,49.3, ,60.8, ,97, ,53, ,74, ,52.5, ,1, ,24.8, ,59, 
198,1/31/2015,31,0.09, ,0, ,335, ,11.7, ,76.5, ,43.1, ,57.4, ,97, ,40, ,73, ,48.7, ,1, ,24.3, ,58.4, 
198,2/1/2015,32,0.09, ,0, ,338, ,10.9, ,77.2, ,47, ,59.3, ,92, ,31, ,63, ,46.9, ,1,I,24,I,58.1, 
198,2/2/2015,33,0.09, ,0, ,360, ,10.3, ,80.6, ,46.4, ,58.5, ,96, ,27, ,61, ,45.3, ,1,I,24,I,57.4, 
198,2/3/2015,34,0.09, ,0, ,340, ,11.8, ,74.2, ,43.7, ,56.8, ,97, ,45, ,75, ,48.9, ,1,I,24,I,57.2, 
198,2/4/2015,35,0.08, ,0, ,335, ,11.4, ,73.5, ,36.6, ,52.6, ,100, ,51, ,84, ,48, ,1,I,24,I,56.8, 
198,2/5/2015,36,0.09, ,0, ,353, ,12.2, ,78.4, ,43.2, ,57.6, ,96, ,37, ,75, ,49.9, ,1,I,24,I,56.9, 
198,2/6/2015,37,0.08, ,0, ,323, ,12.4, ,72.8, ,44.8, ,55.9, ,97, ,58, ,81, ,50.3, ,1,I,24,I,57.2, 
198,2/7/2015,38,0, ,0.23, ,72, ,12.7, ,61.8, ,45.7, ,54.1, ,99, ,69, ,89, ,50.9, ,1,I,24,I,57, 
198,2/8/2015,39,0.08, ,0, ,324, ,13.6, ,74.1, ,42.8, ,55.9, ,100, ,63, ,89, ,52.8, ,1, ,24.3, ,58.4, 
198,2/9/2015,40,0.09, ,0, ,360, ,13.2, ,68.8, ,48.2, ,56.7, ,100, ,55, ,84, ,51.9, ,1,I,24,I,60.4,Y
198,2/10/2015,41,0.1, ,0, ,382, ,10.5, ,80.2, ,45.5, ,60.2, ,93, ,25, ,59, ,45.9, ,1,I,24,I,59.8,Y
198,2/11/2015,42,0.12, ,0, ,392, ,5.5, ,83.7, ,46, ,72.8,Y,89, ,13, ,20,Y,29.6,Y,1.1, ,27.3, ,59, 
198,2/12/2015,43,0.12,R,0, ,403, ,6, ,87.4, ,49.6, ,73.6,Y,64, ,13, ,21,Y,31.7,Y,1, ,25.1, ,59.6,Y
198,2/13/2015,44,0.12, ,0, ,404, ,7.6, ,90.4,Y,45.1, ,66.2, ,75, ,13, ,34, ,37.4, ,1.2, ,29.6, ,59.4, 
198,2/14/2015,45,0.11, ,0, ,396, ,8.3, ,87.4,Y,51, ,65.5, ,69, ,18, ,39, ,39.7, ,1,Y,24.3,Y,59.6,Y
198,2/15/2015,46,0.11, ,0, ,403, ,11.1, ,77.5, ,50, ,60.8, ,93, ,32, ,61, ,47.2, ,1,Y,24.2,Y,59.6,Y
198,2/16/2015,47,0.09, ,0, ,384, ,13.5,Y,70.4, ,40.2, ,56, ,100, ,63, ,88,Y,52.5,Y,1,Y,24.1,Y,59.8,Y
198,2/17/2015,48,0.08, ,0, ,318, ,14,Y,70.2, ,47.6, ,58.4, ,97, ,62, ,84,Y,53.5,Y,1,Y,24.1,Y,60.8,Y
198,2/18/2015,49,0.1, ,0, ,391, ,13, ,69.4, ,41.6, ,55.6, ,98, ,67, ,86, ,51.4, ,1,I,24,I,60.2,Y
198,2/19/2015,50,0.09, ,0, ,372, ,13, ,70.1, ,40.5, ,54.8, ,100, ,62, ,89, ,51.5, ,1,Y,24.1,Y,60.9,Y
198,2/20/2015,51,0.08, ,0, ,335, ,12.7, ,69.3, ,47.2, ,55.6, ,99, ,56, ,84, ,50.9, ,1,I,24,I,61.5,Y
198,2/21/2015,52,0.06, ,0, ,256, ,12.2, ,68.7, ,43.8, ,56.6, ,98, ,53, ,78, ,49.9, ,1,I,24,I,60.8,Y
198,2/22/2015,53,0.02, ,0.22,R,124, ,13.7, ,61.9, ,47.7, ,55.3, ,98, ,73, ,92, ,52.9, ,1,I,24,I,61.2,Y
198,2/23/2015,54,0.09, ,0, ,376, ,10.5, ,66.6, ,43, ,54.3, ,92, ,48, ,73, ,45.9, ,1.1,Y,25.7,Y,60.4, 
198,2/24/2015,55,0.11, ,0, ,441, ,8.7, ,73.5, ,39.6, ,54.3, ,95, ,26, ,61, ,41, ,1,I,24,I,59.3, 
198,2/25/2015,56,0.12, ,0, ,441, ,9.5, ,72.6, ,44.5, ,56.5, ,89, ,34, ,61, ,43.2, ,1,I,24,I,58.9, 
198,2/26/2015,57,0.1, ,0, ,414, ,11.7, ,70.5, ,43.3, ,54.4, ,99, ,51, ,81, ,48.6, ,1,I,24,I,58.8, 
198,2/27/2015,58,0.04, ,0, ,199, ,12.4, ,66.7, ,44.2, ,55, ,97, ,68, ,84, ,50.3, ,1,I,24,I,58.9, 
198,2/28/2015,59,0.11, ,0.06, ,450, ,10.9, ,66.6, ,42.4, ,55.1, ,97, ,49, ,73, ,46.8, ,1,I,24,I,59.3, 
198,3/1/2015,60,0.05, ,0.57,R,236, ,11.3, ,65.9, ,47.6, ,53, ,96, ,52, ,82, ,47.8, ,1,Y,24.3,Y,59, 
198,3/2/2015,61,0.07, ,0.02, ,339, ,10.6, ,63.6, ,41.2, ,51.1, ,97, ,61, ,83, ,46.2, ,1,I,24,I,58.1, 
198,3/3/2015,62,0.11, ,0, ,428, ,10.3, ,66.4, ,43.2, ,53.6, ,95, ,50, ,73, ,45.3, ,1,I,24,I,58.1, 
