226,1/31/2015,31,0.16, ,0, ,300, ,5.9, ,73.4,Y,47.3, ,59.2,Y,78, ,20, ,34,Y,31.1,Y,8.4, ,201.9, ,51.5, 
226,2/1/2015,32,0.06, ,0, ,237, ,9.4, ,65.2, ,37.7, ,50.4, ,94, ,52, ,76, ,43, ,2.5, ,60, ,51, 
226,2/2/2015,33,0.06, ,0, ,216, ,9.8, ,66, ,42.1, ,53.4, ,87, ,47, ,70, ,43.9, ,3.1, ,73.6, ,51.3, 
226,2/3/2015,34,0.06, ,0, ,239, ,10.8, ,68.5, ,45.4, ,55.1, ,89, ,49, ,73, ,46.5, ,2.4, ,58.2, ,52.2, 
226,2/4/2015,35,0.05, ,0, ,209, ,11.1, ,66.1, ,41.8, ,52.9, ,92, ,59, ,81, ,47.4, ,2.3, ,55.8, ,52.3, 
226,2/5/2015,36,0.03, ,0, ,102, ,11, ,59.4, ,47.5, ,53.1, ,88, ,66, ,80, ,47, ,5.4, ,129.1, ,52.4, 
226,2/6/2015,37,0.02, ,1.33,R,24, ,12.5, ,60.7, ,52.4, ,56.5, ,89, ,60, ,81, ,50.6, ,12.3,Y,295.2,Y,52.9, 
226,2/7/2015,38,0.05, ,0.07, ,207, ,15,Y,65.8, ,55.7,Y,59.8,Y,91, ,76, ,86,Y,55.5,Y,8.9, ,214.5, ,55, 
226,2/8/2015,39,0.02, ,0.79, ,74, ,14.6, ,63.4, ,55.7,Y,59,Y,94, ,74, ,86,Y,54.8,Y,8.8, ,210.9, ,55.9, 
226,2/9/2015,40,0.09, ,0.04, ,285, ,12.3, ,66.2, ,48.5, ,58.4, ,87, ,55, ,73, ,49.9, ,7.4, ,178.6, ,56.3, 
226,2/10/2015,41,0.08, ,0, ,267, ,9.1, ,63, ,43.8, ,52.7, ,87, ,46, ,67, ,42, ,5.6, ,133.9, ,54.8, 
226,2/11/2015,42,0.07, ,0, ,287, ,9.6, ,65.7, ,40.2, ,52, ,92, ,47, ,73, ,43.5, ,2.8, ,67.3, ,53.6, 
226,2/12/2015,43,0.1, ,0, ,313, ,10.7, ,72.2, ,45.2, ,56.9, ,89, ,43, ,68, ,46.4, ,3.9, ,93.5, ,53.8, 
226,2/13/2015,44,0.09, ,0, ,330, ,11.8, ,73.6,Y,42.9, ,57.6, ,91, ,49, ,73, ,48.8, ,2.8, ,66.2, ,54.2, 
226,2/14/2015,45,0.11, ,0, ,343, ,11.2, ,74.2,Y,46.4, ,59, ,87, ,35, ,65, ,47.5, ,3.9, ,92.7, ,55.1, 
226,2/15/2015,46,0.1, ,0, ,322, ,10.7, ,73.9,Y,42.1, ,56.9, ,88, ,40, ,68, ,46.3, ,3.6, ,86, ,54.7, 
226,2/16/2015,47,0.11, ,0, ,345, ,10.8, ,75.2,Y,43.4, ,57.5, ,93, ,32, ,67, ,46.7, ,4, ,96.9, ,54.7, 
226,2/17/2015,48,0.08, ,0, ,312, ,11.2, ,71, ,42.2, ,53.8, ,94, ,48, ,79, ,47.5, ,2.7, ,66, ,55, 
226,2/18/2015,49,0.06, ,0, ,260, ,11.5, ,66.2, ,43.8, ,52, ,94, ,65, ,87, ,48.3, ,2.6, ,61.4, ,55.4, 
226,2/19/2015,50,0.03, ,0.01, ,150, ,12.3, ,60.8, ,48.3, ,52.4, ,94, ,78, ,91, ,50, ,3.9, ,93.3, ,55.7, 
226,2/20/2015,51,0.11, ,0, ,352, ,11.4, ,72.5, ,49.2, ,57.4, ,94, ,28, ,71, ,48, ,5.9, ,142.7, ,56.5, 
226,2/21/2015,52,0.09, ,0,H,345,H,10.8,H,65.6, ,48.7, ,54.2,H,93,H,50,H,76, ,46.7, ,4.2,H,99.9,H,56.9,H
226,2/22/2015,53,0.22, ,0, ,378, ,5.3, ,64.1, ,48.6, ,55.5, ,86, ,24, ,35, ,28.5, ,15.7,R,376.4,R,55.5, 
226,2/23/2015,54,0.21, ,0, ,384, ,3.4,Y,62.8, ,45.5, ,53, ,42, ,15, ,25,Y,18.2,Y,13,Y,311.2,Y,52.8, 
226,2/24/2015,55,0.15, ,0, ,398, ,4.3,Y,71.1, ,42.3, ,54.7, ,57, ,15, ,30,Y,23.7,Y,5.8, ,139.8, ,51.9, 
226,2/25/2015,56,0.11, ,0, ,363, ,7.4, ,69.4, ,36.9, ,52.9, ,80, ,28, ,54, ,36.6, ,3.4, ,80.4, ,52.3, 
226,2/26/2015,57,0.15, ,0, ,371, ,8.3, ,73.6, ,41.1, ,57.4, ,85, ,29, ,52, ,39.8, ,5.7, ,137.1, ,52.7, 
226,2/27/2015,58,0.13, ,0, ,399, ,8.6, ,69.5, ,43.8, ,56.6, ,80, ,32, ,55, ,40.5, ,4.3, ,103, ,53.5, 
226,2/28/2015,59,0.09, ,0, ,322, ,9, ,61.7, ,44.8, ,51.2, ,87, ,51, ,70, ,41.7, ,5, ,119.5, ,54.1, 
226,3/1/2015,60,0.14, ,0, ,406, ,6.5, ,67.4, ,41.3, ,53, ,74, ,25, ,47, ,33.5, ,6.2, ,148.4, ,53.4, 
226,3/2/2015,61,0.08, ,0, ,274, ,8.9, ,63.7, ,44.2, ,52.4, ,83, ,44, ,66, ,41.5, ,6.3, ,152.3, ,53, 
226,3/3/2015,62,0.12, ,0, ,389, ,7.9, ,66.8, ,39.8, ,51.8, ,88, ,33, ,60, ,38.4, ,4.9, ,117.3, ,53, 
226,3/4/2015,63,0.13, ,0, ,429, ,6.6, ,68.8, ,40, ,53.1, ,70, ,23, ,48, ,34.1, ,3.9, ,93.2, ,53, 
226,3/5/2015,64,0.13, ,0, ,427, ,7.1, ,71.8, ,37.4, ,54, ,74, ,28, ,50, ,35.7, ,3.7, ,89, ,53, 
226,3/6/2015,65,0.14, ,0, ,440, ,7.4, ,77.6, ,39.6, ,57.3, ,78, ,21, ,46, ,36.9, ,3.6, ,86.8, ,53.5, 
226,3/7/2015,66,0.13, ,0, ,436, ,8.4, ,78, ,38.7, ,57.4, ,85, ,20, ,52, ,40, ,2.1, ,49.9, ,54.1, 
226,3/8/2015,67,0.13, ,0, ,428, ,9.3, ,79.4, ,42, ,59.3, ,81, ,24, ,54, ,42.7, ,2.9, ,68.5, ,55.1, 
226,3/9/2015,68,0.14, ,0, ,443, ,10.1, ,81.8,Y,43.3, ,60.8, ,87, ,20, ,55, ,44.7, ,3.8, ,91.1, ,56.1, 
226,3/10/2015,69,0.08, ,0, ,270, ,11.7, ,71.7, ,44.5, ,59.4, ,89, ,51, ,68, ,48.7, ,3.1, ,73.8, ,56.8, 
226,3/11/2015,70,0.08, ,0.21,R,271, ,12.6, ,66.8, ,49.9, ,58.6, ,89, ,60, ,75, ,50.6, ,4.3, ,102.3, ,57.7, 
226,3/12/2015,71,0.17, ,0, ,426, ,11.1, ,76.1, ,49.8, ,61.9, ,90, ,31, ,59, ,47.3, ,7.5, ,180.6, ,57.7, 
226,3/13/2015,72,0.13, ,0, ,420, ,11.8, ,78.5, ,47.7, ,63.2, ,88, ,34, ,59, ,48.9, ,2.6, ,62.9, ,58.5, 
226,3/14/2015,73,0.11, ,0, ,323, ,13.8, ,82.7, ,54.8,Y,67.6,Y,85, ,36, ,60,Y,53.1,Y,2.5, ,59.5, ,60.7, 
226,3/15/2015,74,0.15, ,0, ,340, ,9.2, ,75.7, ,56.8,Y,65.3, ,82, ,19, ,43, ,42.4, ,5.6, ,134.5, ,60.9, 
226,3/16/2015,75,0.07, ,0, ,202, ,12, ,65.8, ,56.9,Y,60.6, ,83, ,55, ,67, ,49.5, ,5.5, ,132.5, ,59.8, 
226,3/17/2015,76,0.15, ,0, ,460, ,11.4, ,75.9, ,48.5, ,62.5, ,89, ,28, ,59, ,47.9, ,3.3, ,78.1, ,60.5, 
226,3/18/2015,77,0.19, ,0, ,479, ,8.1, ,77.6, ,46.2, ,62.4, ,78, ,20, ,42, ,39.1, ,5.9, ,142.2, ,60.3, 
226,3/19/2015,78,0.17, ,0, ,484, ,8.7, ,82.8, ,47.1, ,64.2, ,66, ,21, ,42, ,40.9, ,4, ,95.2, ,59.8, 
226,3/20/2015,79,0.11, ,0, ,307, ,10, ,73.6, ,45.4, ,59.4, ,87, ,36, ,58, ,44.5, ,3.9, ,94.5, ,60, 
226,3/21/2015,80,0.16, ,0, ,438, ,9.6, ,75.3, ,50.2, ,63.1, ,76, ,31, ,49, ,43.6, ,4.5, ,108.8, ,60.2, 
226,3/22/2015,81,0.17, ,0.02, ,425, ,10.8, ,72.2, ,55.3,Y,61.9, ,79, ,39, ,57, ,46.6, ,7.2, ,173.8, ,60.5, 
226,3/23/2015,82,0.16, ,0.02, ,460, ,8.9, ,69, ,49.5, ,59.2, ,83, ,28, ,52, ,41.5, ,5.5, ,130.9, ,60.1, 
226,3/24/2015,83,0.12, ,0, ,347, ,10.4, ,71.4, ,51.1, ,60.5, ,78, ,40, ,58, ,45.6, ,4.7, ,111.7, ,60.4, 
226,3/25/2015,84,0.2, ,0.02, ,504, ,9.4, ,80.2, ,54.8,Y,64.9, ,67, ,23, ,45, ,42.9, ,7.3, ,175.2, ,60.7, 
226,3/26/2015,85,0.17, ,0, ,503, ,10.4, ,83.1, ,46.5, ,65.3, ,78, ,28, ,49, ,45.7, ,2.5, ,59.8, ,61.4, 
226,3/27/2015,86,0.19, ,0.02, ,511, ,11.3, ,84.2,Y,49.2, ,66.5,Y,81, ,24, ,51,Y,47.9,Y,4.4, ,104.7, ,62.6,Y
226,3/28/2015,87,0.22, ,0, ,522, ,7.7, ,83.3, ,48.4, ,65.6, ,86, ,15, ,36, ,37.6, ,6.9, ,165.5, ,62.1, 
226,3/29/2015,88,0.21, ,0.03, ,539, ,7.4, ,86.3,Y,45.7, ,66.7,Y,59, ,15, ,33,Y,36.8,Y,4.5, ,108.3, ,61.3, 
226,3/30/2015,89,0.19, ,0, ,489, ,10, ,83.8, ,48.4, ,66,Y,76, ,24, ,46,Y,44.6,Y,4.8, ,114.8, ,61.9, 
226,3/31/2015,90,0.2, ,0, ,517, ,7.2, ,75.2, ,47, ,62.2, ,61, ,18, ,38, ,36.2, ,5.5, ,131.7, ,62.2, 
226,4/1/2015,91,0.21, ,0, ,511, ,4.7,Y,71.2, ,46.4, ,59.3, ,40, ,15, ,27,Y,25.4,Y,7.5, ,180, ,60.7, 
226,4/2/2015,92,0.26, ,0, ,548, ,4.6,Y,71.7, ,50.7, ,60, ,39, ,14, ,26,Y,25,Y,11.1, ,265.3, ,59.3, 
226,4/3/2015,93,0.2, ,0.01,R,547, ,5.2, ,76.6, ,42.2, ,60.6, ,51, ,16, ,29, ,27.9, ,4.5, ,107.6, ,58.8, 
226,4/4/2015,94,0.19, ,0.02, ,498, ,5.9, ,73.2, ,39.9, ,57.6, ,78, ,16, ,37, ,31.2, ,4.5, ,108.9, ,58.9, 
226,4/5/2015,95,0.11, ,0.1, ,318, ,7.2, ,60.9, ,42.3, ,52.4, ,70, ,37, ,53, ,36, ,6.3, ,151.6, ,57.7, 
226,4/6/2015,96,0.16, ,0.01,R,472, ,7.3, ,64.3, ,36.9, ,51.6, ,83, ,32, ,56, ,36.4, ,6.2, ,148.1, ,56.2, 
226,4/7/2015,97,0.1, ,0.65,R,354, ,9.3, ,60.9, ,42.4, ,49.9, ,88, ,60, ,76, ,42.5, ,7.5, ,179.5, ,55.9, 
226,4/8/2015,98,0.13, ,0, ,492, ,8.6, ,62.5, ,38.6, ,50.7, ,92, ,44, ,68, ,40.7, ,4, ,95.1, ,55.9, 
226,4/9/2015,99,0.17, ,0.04,R,570, ,8.5, ,70.4, ,39.6, ,55.4, ,88, ,27, ,56, ,40.2, ,3.1, ,75, ,57.3, 
226,4/10/2015,100,0.19, ,0.02, ,566, ,8.8, ,74.4, ,43, ,59.7, ,87, ,30, ,51, ,41.3, ,3.8, ,92.1, ,58.9, 
226,4/11/2015,101,0.18, ,0.02, ,526, ,9.2, ,77.1, ,47.5, ,61.7, ,74, ,27, ,49, ,42.3, ,4, ,96.4, ,60.3, 
226,4/12/2015,102,0.22, ,0.04, ,590, ,8.1, ,83.1, ,50.9, ,65.8, ,67, ,15, ,37, ,39.1, ,5.9, ,140.8, ,61.4, 
226,4/13/2015,103,0.24, ,0, ,585, ,8.4, ,80.4, ,50.8, ,64.3, ,72, ,15, ,41, ,40.1, ,7.6, ,181.5, ,61.3, 
226,4/14/2015,104,0.24, ,0, ,603, ,4.6,Y,67.2, ,42.8, ,57, ,56, ,13, ,29,Y,25,Y,8.4, ,201.1, ,60.1, 
226,4/15/2015,105,0.33, ,0, ,604, ,4.7,Y,75.1, ,51.7, ,62.5, ,35, ,15, ,24,Y,25.7,Y,14.2,Y,341.5,Y,58.3, 
226,4/16/2015,106,0.27, ,0.02, ,611, ,5.1, ,82.1, ,54, ,66.6, ,39, ,13, ,23, ,27.6, ,7.5, ,180.6, ,58.5, 
226,4/17/2015,107,0.21, ,0.03, ,610, ,7.3, ,84.9, ,44.2, ,64.8, ,68, ,12, ,35, ,36.3, ,3.3, ,78.4, ,60.1, 
226,4/18/2015,108,0.21, ,0.01, ,596, ,9.7, ,86.4, ,47.5, ,66.6, ,79, ,18, ,44, ,43.8, ,3.9, ,94.5, ,62.3, 
226,4/19/2015,109,0.22, ,0, ,604, ,11.2, ,88.4, ,51, ,68.5, ,81, ,17, ,47, ,47.5, ,4.6, ,109.2, ,64.3, 
226,4/20/2015,110,0.21, ,0, ,581, ,11.9, ,84.3, ,49.7, ,64.5, ,85, ,28, ,57, ,49.1, ,5.2, ,124.8, ,65.4, 
226,4/21/2015,111,0.2, ,0, ,592, ,11.9, ,74.1, ,50.2, ,60.3, ,86, ,48, ,67, ,49.2, ,7.1, ,169.9, ,65.4, 
226,4/22/2015,112,0.19, ,0, ,547, ,12.2, ,77.9, ,50, ,62.9, ,87, ,40, ,63, ,49.9, ,5.8, ,138.5, ,65, 
226,4/23/2015,113,0.2, ,0.02, ,538, ,11.8, ,79.5, ,49.8, ,64.2, ,85, ,38, ,58, ,48.9, ,5.1, ,122.5, ,65.5, 
226,4/24/2015,114,0.2, ,0.16, ,495, ,9.1, ,74.9, ,52.6, ,61.9, ,88, ,18, ,48, ,42.1, ,6.8, ,163, ,65.2, 
226,4/25/2015,115,0.16, ,0.04,R,507, ,11.1, ,72.1, ,52.2, ,60.5, ,92, ,35, ,62, ,47.3, ,4.9, ,117, ,64.6, 
226,4/26/2015,116,0.24, ,0, ,611, ,9, ,78.6, ,46.2, ,63.4, ,88, ,23, ,45, ,41.9, ,6, ,145.1, ,64.5, 
226,4/27/2015,117,0.28, ,0.03, ,608, ,9.4, ,88.4, ,61.6,Y,74.4, ,57, ,17, ,32, ,42.8, ,7.7, ,185.1, ,65.3, 
226,4/28/2015,118,0.24, ,0.01,R,609, ,12.1, ,85, ,52.9, ,67.9, ,83, ,28, ,52, ,49.5, ,6.1, ,146.5, ,66.3, 
226,4/29/2015,119,0.22, ,0, ,633, ,11.7, ,86.3, ,49.2, ,67.5, ,85, ,20, ,51, ,48.6, ,3.9, ,92.5, ,67.1, 
226,4/30/2015,120,0.32, ,0, ,638, ,7.2, ,90.7, ,61.4,Y,74.8, ,59, ,13, ,24, ,36.1, ,8.1, ,193.8, ,67.6, 
226,5/1/2015,121,0.26, ,0.01,R,608, ,8.3, ,92.9, ,54.4, ,74.6, ,54, ,13, ,28, ,39.6, ,4.6, ,109.9, ,67.6, 
226,5/2/2015,122,0.25, ,0, ,616, ,10.9, ,86.4, ,53, ,68.6, ,78, ,24, ,46, ,46.8, ,6.3, ,150.5, ,67.9, 
226,5/3/2015,123,0.23, ,0, ,633, ,10.8, ,81.2, ,50.2, ,64.7, ,79, ,28, ,52, ,46.5, ,5.6, ,134.1, ,68.2, 
226,5/4/2015,124,0.22, ,0, ,636, ,11.2, ,78.5, ,47.1, ,61.9, ,85, ,36, ,59, ,47.4, ,5.4, ,129.5, ,68, 
226,5/5/2015,125,0.21, ,0, ,591, ,11.2, ,79, ,48.5, ,62.6, ,84, ,36, ,58, ,47.5, ,5, ,119.9, ,68, 
226,5/6/2015,126,0.22, ,0.01,R,585, ,8.8, ,80.7, ,48.4, ,63.9, ,85, ,14, ,43, ,41.1, ,5, ,119.1, ,68.1, 
226,5/7/2015,127,0.2, ,0.03, ,404, ,7.6, ,73, ,50.8, ,61.7, ,65, ,23, ,41, ,37.5, ,9, ,217.1, ,67, 
226,5/8/2015,128,0.23, ,0, ,625, ,9.9, ,75.6, ,44.6, ,60.5, ,81, ,32, ,55, ,44.2, ,6.4, ,154.1, ,65.3, 
226,5/9/2015,129,0.22, ,0.01, ,635, ,10.9, ,81.2, ,48.1, ,63.9, ,83, ,29, ,54, ,46.8, ,5.3, ,128.3, ,66.3, 
226,5/10/2015,130,0.23, ,0, ,620, ,11.2, ,79.7, ,49.7, ,62.8, ,84, ,29, ,57, ,47.4, ,6, ,144.5, ,67.2, 
226,5/11/2015,131,0.24, ,0, ,637, ,10.3, ,78.2, ,50.8, ,62.5, ,80, ,30, ,54, ,45.4, ,7.6, ,181.7, ,66.8, 
226,5/12/2015,132,0.22, ,0.01, ,637, ,8.2, ,72.3, ,46.6, ,60, ,72, ,27, ,46, ,39.3, ,5.1, ,122.8, ,66.4, 
226,5/13/2015,133,0.24, ,0.01,R,640, ,8.5, ,72.2, ,49.1, ,59.4, ,72, ,28, ,49, ,40.5, ,6.8, ,162.5, ,66, 
226,5/14/2015,134,0.17, ,0, ,520, ,9.8, ,70.4, ,49.9, ,59.6, ,77, ,36, ,56, ,44.1, ,5.1, ,121.9, ,65.1, 
226,5/15/2015,135,0.22, ,0, ,624, ,10.1, ,75.7, ,47.3, ,61.2, ,79, ,35, ,55, ,44.7, ,5.8, ,139.4, ,65.3, 
226,5/16/2015,136,0.22, ,0, ,637, ,10.9, ,76.2, ,49.2, ,61.7, ,84, ,32, ,58, ,46.8, ,6, ,143.2, ,65.9, 
226,5/17/2015,137,0.14, ,0.01, ,427, ,11.1, ,71.2, ,51.6, ,60.6, ,79, ,43, ,62, ,47.4, ,4.9, ,118.5, ,65.8, 
226,5/18/2015,138,0.21, ,0.02, ,588, ,11, ,75.8, ,49.8, ,61.6, ,82, ,35, ,59, ,47, ,4.8, ,115.6, ,65.9, 
226,5/19/2015,139,0.22, ,0, ,652, ,10.9, ,77.3, ,49.8, ,62.7, ,84, ,26, ,56, ,46.9, ,5.1, ,123.5, ,66.3, 
226,5/20/2015,140,0.24, ,0, ,649, ,11.4, ,78.8, ,49.1, ,62.6, ,84, ,33, ,59, ,47.9, ,6.3, ,151.7, ,66.6, 
226,5/21/2015,141,0.22, ,0, ,637, ,11.4, ,76.7, ,48.8, ,62, ,86, ,38, ,60, ,48.1, ,5.9, ,141.4, ,66.6, 
226,5/22/2015,142,0.21, ,0, ,569, ,12.1, ,77.5, ,52.7, ,63.2, ,83, ,40, ,61, ,49.6, ,6.1, ,146.4, ,67, 
226,5/23/2015,143,0.2, ,0, ,605, ,13, ,78.3, ,52.4, ,64.4, ,82, ,43, ,63, ,51.5, ,4.6, ,110.7, ,67.8, 
226,5/24/2015,144,0.26, ,0, ,652, ,12.3, ,86.2, ,53.1, ,68, ,82, ,25, ,52, ,49.9, ,5.7, ,137.3, ,68.8, 
226,5/25/2015,145,0.24, ,0, ,657, ,12, ,81.5, ,50, ,64.5, ,83, ,33, ,58, ,49.4, ,5.6, ,135.5, ,68.6, 
226,5/26/2015,146,0.24, ,0, ,665, ,11.9, ,80.7, ,49.5, ,64.3, ,85, ,33, ,58, ,49.2, ,5, ,121.2, ,68.8, 
226,5/27/2015,147,0.23, ,0, ,649, ,12.6, ,83.4, ,50.8, ,65.4, ,86, ,34, ,59, ,50.8, ,4.7, ,112.4, ,69.5, 
226,5/28/2015,148,0.2, ,0, ,565, ,12.7, ,87.2, ,51.5, ,67.9, ,86, ,29, ,54, ,50.8, ,4.2, ,101.3, ,70, 
226,5/29/2015,149,0.25, ,0, ,650, ,11.9, ,88.8, ,51.6, ,69.4, ,84, ,18, ,48, ,49.1, ,4.5, ,107.4, ,70.5, 
226,5/30/2015,150,0.25, ,0, ,650, ,12.7, ,89.3, ,51.5, ,69.1, ,85, ,24, ,52, ,50.9, ,4.6, ,110.1, ,70.9, 
226,5/31/2015,151,0.23, ,0, ,574, ,10.9, ,84.2, ,51.7, ,66.5, ,84, ,26, ,49, ,46.9, ,6.3, ,151.9, ,70.3, 
226,6/1/2015,152,0.24, ,0.02, ,645, ,12.1, ,80.2, ,54.1, ,66.6, ,74, ,36, ,54, ,49.7, ,5.8, ,138.1, ,69.2, 
226,6/2/2015,153,0.24, ,0, ,655, ,12.9, ,84.4, ,54, ,68.6, ,85, ,27, ,54, ,51.3, ,4.3, ,104.3, ,70.1, 
226,6/3/2015,154,0.23, ,0, ,575, ,12.8, ,83.5, ,54.9, ,68.1, ,78, ,32, ,54, ,51, ,5.6, ,134.3, ,70.9, 
226,6/4/2015,155,0.24, ,0.04, ,658, ,12.3, ,84.8, ,51.5, ,69.3, ,86, ,24, ,50, ,50, ,4.3, ,102.7, ,71, 
226,6/5/2015,156,0.28, ,0, ,654, ,13.3, ,92.5, ,63.5, ,76.9, ,68, ,20, ,42, ,52.1, ,5.3, ,126.8, ,72.5, 
226,6/6/2015,157,0.26, ,0, ,620, ,14.7, ,91.5, ,60.6, ,74.3, ,73, ,30, ,51, ,54.9, ,4.7, ,112.7, ,73.3, 
226,6/7/2015,158,0.28, ,0, ,659, ,15, ,97.4, ,57.2, ,78, ,79, ,23, ,46, ,55.5, ,4.9, ,116.7, ,74, 
226,6/8/2015,159,0.28, ,0.06, ,662, ,15, ,102.2,Y,63.7, ,83.2,Y,67, ,19, ,39,Y,55.4,Y,3.8, ,91.4, ,75.6, 
226,6/9/2015,160,0.26, ,0.01, ,514, ,14.8, ,95.5, ,67.9,Y,79.5, ,62, ,21, ,43, ,55, ,6.4, ,154.7, ,75.9, 
226,6/10/2015,161,0.09, ,0, ,208, ,17.4,Y,78.6, ,65.7,Y,70.6, ,78, ,54, ,68,Y,59.6,Y,5.9, ,140.9, ,73.6, 
226,6/11/2015,162,0.28, ,0, ,677, ,16.8, ,98.2, ,63.1, ,79.1, ,86, ,22, ,49, ,58.5, ,5.2, ,125, ,74.2, 
226,6/12/2015,163,0.29, ,0.02, ,687, ,14.6, ,106.8,Y,60.3, ,81.4, ,76, ,16, ,40, ,54.7, ,4.5, ,108.9, ,76, 
226,6/13/2015,164,0.28, ,0, ,680, ,14.9, ,94.9, ,59.9, ,75.6, ,77, ,22, ,49, ,55.2, ,5.3, ,126.9, ,76.5, 
226,6/14/2015,165,0.27, ,0, ,676, ,13.6, ,88.6, ,55.2, ,70.2, ,82, ,30, ,54, ,52.8, ,5.3, ,126.4, ,75.4, 
