245,11/27/2015,331,0.04, ,0.11, ,186, ,9.1, ,61, ,39.8, ,47.9, ,96, ,50, ,80, ,42.1, ,2.8, ,67.3, ,57.4, 
245,11/28/2015,332,0.08, ,0, ,310, ,6.3, ,64.2, ,38.6, ,51.8, ,92, ,27, ,48, ,32.9, ,3.2, ,77, ,56.6, 
245,11/29/2015,333,0.08, ,0, ,323, ,5.8, ,66.4, ,38.6, ,51.8, ,69, ,23, ,44, ,30.8, ,2.9, ,70, ,56.9, 
245,11/30/2015,334,0.08, ,0, ,301, ,4.7, ,66.9, ,35.9, ,49.5, ,64, ,16, ,39, ,25.7, ,2.9, ,69.3, ,55.8, 
245,12/1/2015,335,0.09, ,0, ,319, ,5.6, ,71.6, ,37.2, ,51.6, ,67, ,19, ,43, ,30, ,2.9, ,69, ,55.7, 
245,12/2/2015,336,0.1, ,0, ,317, ,5.1, ,78.9, ,41.3, ,57.4, ,56, ,11, ,32, ,27.8, ,3, ,71.5, ,56.2, 
245,12/3/2015,337,0.09, ,0, ,261, ,5.9, ,78.8, ,43, ,58, ,72, ,11, ,36, ,31.2, ,2.8, ,67.5, ,56.6, 
245,12/4/2015,338,0.03, ,0, ,149, ,10.7, ,64.9, ,40.7, ,51.5, ,96, ,61, ,82, ,46.3, ,2.4, ,57.7, ,55.9, 
245,12/5/2015,339,0.09, ,0, ,304, ,8.4, ,74.5, ,41.5, ,55.1, ,95, ,26, ,57, ,40, ,2.8, ,67.9, ,55.9, 
245,12/6/2015,340,0.1, ,0, ,274, ,5.7, ,79.1, ,46, ,59.5, ,59, ,12, ,33, ,30.2, ,3, ,72.8, ,56.3, 
245,12/7/2015,341,0.08, ,0, ,288, ,6.4, ,82.1,Y,46.2, ,60.5, ,62, ,15, ,36, ,33.1, ,2.8, ,66.5, ,56.6, 
245,12/8/2015,342,0.1, ,0, ,289, ,7.8, ,83.1,Y,46.8, ,62.1, ,62, ,16, ,41, ,38, ,2.7, ,64.4, ,57.1, 
245,12/9/2015,343,0.07, ,0, ,242, ,8.8, ,79.2, ,48.7, ,60.4, ,78, ,24, ,49, ,41.2, ,2.5, ,60.3, ,57.3, 
245,12/10/2015,344,0.07, ,0.08, ,273, ,11.8, ,69.3, ,42.4, ,55.8, ,99, ,52, ,77, ,48.9, ,2.8, ,66.3, ,57.1, 
245,12/11/2015,345,0.05, ,0.09, ,210, ,10.9, ,59.8, ,39.3, ,52.2, ,99, ,59, ,82, ,46.9, ,3.1, ,74.2, ,57.5, 
245,12/12/2015,346,0.07, ,0, ,304, ,6.8, ,64.9, ,35.3, ,48.4, ,88, ,34, ,59, ,34.8, ,3, ,73, ,55.2, 
245,12/13/2015,347,0.07, ,0.23, ,284, ,10.1, ,64.9, ,40, ,52.4, ,98, ,54, ,75, ,44.8, ,4.2, ,101.1, ,55.1, 
245,12/14/2015,348,0.08, ,0, ,307, ,6.3, ,58.1, ,34.2, ,45.8, ,92, ,27, ,60, ,32.6, ,3.7, ,87.7, ,54.9, 
245,12/15/2015,349,0.08, ,0, ,306, ,4.6, ,62.7, ,32.7,Y,47, ,80, ,16, ,42, ,25.2, ,3.1, ,74.3, ,53, 
245,12/16/2015,350,0.08, ,0, ,302, ,4, ,61.6, ,36, ,49.2, ,71, ,19, ,34, ,21.8, ,3.4, ,81.2, ,52.8, 
245,12/17/2015,351,0.07, ,0, ,293, ,6.1, ,65.7, ,34.6, ,48.4, ,72, ,30, ,53, ,32.1, ,2.9, ,69.2, ,52.6, 
245,12/18/2015,352,0.08, ,0, ,297, ,5.8, ,71.7, ,38.3, ,52.3, ,69, ,17, ,43, ,30.6, ,2.9, ,70, ,53.1, 
245,12/19/2015,353,0.06, ,0.33, ,229, ,9.9, ,63.5, ,38.1, ,51.4, ,99, ,51, ,77, ,44.4, ,3.7, ,89.2, ,53.2, 
245,12/20/2015,354,0.06, ,0, ,256, ,9.1, ,60, ,40.1, ,49, ,99, ,48, ,77, ,42, ,2.6, ,63.5, ,53.6, 
245,12/21/2015,355,0.06, ,0.07, ,247, ,9.9, ,62.1, ,38.4, ,50.4, ,98, ,52, ,79, ,44.3, ,2.5, ,61, ,53, 
245,12/22/2015,356,0, ,1.34, ,69, ,15.5,Y,59.4, ,51.8, ,56.7, ,99, ,96, ,99,Y,56.3,Y,3.2, ,77.6, ,55.1, 
245,12/23/2015,357,0.04, ,0.01, ,199, ,13.8, ,63.1, ,46.7, ,56.1, ,99, ,72, ,90, ,53.1, ,3.1, ,74.4, ,56.6, 
245,12/24/2015,358,0.05, ,0, ,215, ,10, ,63.2, ,42.9, ,49.8, ,99, ,57, ,82, ,44.5, ,2.5, ,59.3, ,55.1, 
245,12/25/2015,359,0.08, ,0, ,310, ,6.1, ,57.7, ,37.9, ,48.9, ,97, ,25, ,52, ,32, ,4, ,94.8, ,54, 
245,12/26/2015,360,0.11, ,0, ,319,R,2.1, ,60.4, ,45.5, ,51.6, ,35, ,8, ,16, ,7.3, ,7, ,167.6, ,52.4, 
245,12/27/2015,361,0.08, ,0, ,285, ,3.2, ,63.3, ,33.6, ,48.6, ,67, ,10, ,27, ,16.3, ,3.5, ,84.2, ,51.4, 
245,12/28/2015,362,0.04, ,0, ,173, ,7.1, ,56.5, ,32.9, ,44.5, ,93, ,53, ,71, ,35.8, ,3, ,71.8, ,50.5, 
245,12/29/2015,363,0.07, ,0, ,305, ,5.8, ,60.2, ,33.4, ,45.7, ,80, ,33, ,56, ,30.9, ,3.2, ,76.5, ,50.6, 
245,12/30/2015,364,0.07, ,0, ,302, ,6.2, ,63.2, ,34.8, ,46.5, ,86, ,29, ,58, ,32.4, ,2.9, ,68.7, ,50.5, 
245,12/31/2015,365,0.09, ,0, ,307, ,4.2, ,66.5, ,36, ,53.3, ,84, ,17, ,30, ,22.7, ,3.8, ,90.4, ,50.6, 
