5,1/1/2015,1,0.05, ,0.01,R,268, ,4, ,44.4, ,19,Y,29.8,Y,97, ,35, ,71,Y,21.7,Y,3.2, ,75.8, ,50.6, 
5,1/2/2015,2,0.05, ,0, ,266, ,4.2, ,46.6, ,21.3,Y,31.9,Y,96, ,32, ,69,Y,23.1,Y,2.7, ,64.1, ,49.8, 
5,1/3/2015,3,0.05, ,0.01,R,259, ,4.6, ,49.1, ,20.4,Y,32.5,Y,97, ,39, ,73,Y,25,Y,2.7, ,64.4, ,49.4, 
5,1/4/2015,4,0.05, ,0, ,240, ,4.8, ,48.1, ,22.1,Y,32.7,Y,98, ,44, ,76,Y,26,Y,2.9, ,68.6, ,49.2, 
5,1/5/2015,5,0.05, ,0.01,R,250, ,4.7, ,48.4, ,21.5,Y,32.3,Y,99, ,46, ,76,Y,25.7,Y,2.5, ,59, ,49.3, 
5,1/6/2015,6,0.05, ,0, ,255, ,5, ,50.8, ,20.8,Y,34, ,99, ,42, ,76, ,27.3, ,2.6, ,62.3, ,49.7, 
5,1/7/2015,7,0.05, ,0, ,245, ,5.7, ,50, ,24.8, ,36, ,99, ,49, ,79, ,30.3, ,2.8, ,67.1, ,50.2, 
5,1/8/2015,8,0.06,R,0,R,336,R,11.1, ,69, ,--,S,58.4,Y,100, ,47, ,67,Y,47.4,Y,3, ,73, ,51, 
5,1/9/2015,9,0.05,R,0, ,196, ,14,Y,67.5, ,44.7, ,54.4, ,100, ,50, ,97,Y,53.5,Y,2.6, ,63.3, ,52.2, 
5,1/10/2015,10,0.03,R,0.01,R,148, ,17,R,64.5, ,43.2, ,53.9, ,100, ,63, ,--,R,--,I,2.7, ,64.2, ,52.9, 
5,1/11/2015,11,0.01,R,0.17,R,99, ,20.4,R,61.8, ,45.8, ,53.8, ,100, ,78, ,--,R,--,I,2.7, ,63.9, ,53.8, 
5,1/12/2015,12,0.02,R,0.01,R,138, ,18.2,R,60.5, ,44.7, ,50.7, ,100, ,80, ,--,R,--,I,2.8, ,66.8, ,53.9, 
5,1/13/2015,13,0.05,R,0.01,R,312, ,12.5, ,60.9, ,43.4, ,53.1, ,100, ,71, ,90, ,50.4, ,3.2, ,76.2, ,54, 
5,1/14/2015,14,0.05,R,0.01,R,221, ,12.4, ,63.5, ,42.8, ,50.6, ,100, ,62, ,99, ,50.3, ,3.6, ,85.4, ,54.3, 
5,1/15/2015,15,0.03,R,0.01,R,153, ,12.3, ,53.5, ,45.9, ,47.8, ,100, ,90, ,100, ,47.8, ,3.8, ,91.3, ,54.7, 
5,1/16/2015,16,0.04,R,0, ,194, ,11.2, ,59.1, ,41.8, ,48.6, ,100, ,63, ,96, ,47.4, ,4.4, ,104.4, ,54.8, 
5,1/17/2015,17,0,R,0.01,R,70, ,11.1, ,48.6, ,38.3, ,44.4, ,100, ,100, ,100, ,44.4, ,3, ,72.1, ,54, 
5,1/18/2015,18,0.01,R,0, ,87, ,11.7, ,53.2, ,44.9, ,47.3, ,100, ,80, ,100, ,47.3, ,4, ,96.3, ,54.2, 
5,1/19/2015,19,0,R,0.01,R,47, ,11.8, ,47.7, ,43.7, ,45.9, ,100, ,100, ,100, ,45.9, ,2.7, ,65.6, ,54.1, 
5,1/20/2015,20,0,R,0.01,R,46, ,11.6, ,50.6, ,45.6, ,47.7, ,100, ,85, ,100, ,47.7, ,2.3, ,55.6, ,54.2, 
5,1/21/2015,21,0.01, ,0, ,58, ,10.1, ,51.3, ,46.9, ,49, ,100, ,76, ,85, ,44.8, ,2.9, ,68.9, ,54.2, 
5,1/22/2015,22,0.04, ,0, ,161, ,9.5, ,56.5, ,39.1, ,48.4, ,100, ,67, ,82, ,43.2, ,3.1, ,75.2, ,54.3, 
5,1/23/2015,23,0.03,R,0.01,R,145, ,9.9, ,54.9, ,36.1, ,43.9, ,100, ,71, ,100, ,43.9, ,3.3, ,78.7, ,53.8, 
5,1/24/2015,24,0,R,0.01,R,75, ,9.8, ,45.3, ,34, ,40.6, ,100, ,100, ,100, ,40.6, ,3.3, ,78.9, ,53, 
5,1/25/2015,25,0.02,R,0.01,R,140, ,10.5, ,54.6, ,40.4, ,44.6, ,100, ,74, ,100, ,44.6, ,3.1, ,75.1, ,53.3, 
5,1/26/2015,26,0.01,R,0.02,R,85, ,9.9, ,56.6, ,--,S,45.6, ,100, ,72, ,95, ,44.4, ,2.9, ,70.5, ,--,M
5,1/27/2015,27,0.07, ,0.04,R,239, ,12, ,67.2, ,47.2, ,55.3, ,97, ,56, ,81, ,49.4, ,3.3, ,78.2, ,54, 
5,1/28/2015,28,0.02, ,0, ,114, ,11.9, ,59.8, ,45.4, ,51.6, ,98, ,72, ,91, ,49, ,2.6, ,62.9, ,54.5, 
5,1/29/2015,29,0.04, ,0, ,176, ,12.2, ,63.2, ,47.5, ,53.5, ,98, ,68, ,87, ,49.9, ,2.6, ,61.5, ,54.9, 
5,1/30/2015,30,0.04, ,0, ,175, ,11.3, ,63.3, ,45.4, ,53.3, ,96, ,60, ,82, ,47.9, ,2.6, ,62.8, ,55.4, 
5,1/31/2015,31,0.06, ,0.01,R,243, ,10.7, ,65.9, ,39.8, ,51.8, ,99, ,55, ,82, ,46.4, ,3.5, ,84.1, ,55, 
5,2/1/2015,32,0.07, ,0.01,R,271, ,10.6, ,71.3, ,39, ,54.4, ,99, ,44, ,74, ,46.2, ,3.1, ,73.8, ,55, 
5,2/2/2015,33,0.07, ,0.01,R,265, ,10.5, ,69.2, ,40.4, ,53.3, ,97, ,47, ,76, ,45.8, ,2.9, ,69.3, ,55.2, 
5,2/3/2015,34,0.07, ,0, ,255, ,10.8, ,71, ,39.8, ,53.6, ,98, ,46, ,77, ,46.5, ,3.1, ,75.2, ,55.2, 
5,2/4/2015,35,0.09,R,0.01,R,287, ,9.6, ,81,R,40.3, ,57.2, ,98, ,23, ,60, ,43.5, ,2.6, ,62.8, ,55.3, 
5,2/5/2015,36,0.1, ,0, ,260, ,9.3, ,78.4,Y,41.8, ,59.5,Y,92, ,24, ,54,Y,42.7,Y,3.5, ,84.7, ,55.7, 
5,2/6/2015,37,0.1,R,0, ,229, ,9.3, ,84.3,R,47.5, ,62.7,Y,82, ,13, ,48,Y,42.5,Y,5.5, ,133, ,56, 
5,2/7/2015,38,0.01, ,0.24,R,74, ,14.7,Y,61.3, ,54.7,Y,58.8,Y,98, ,57, ,87,Y,54.8,Y,3.5, ,84.7, ,56.8, 
5,2/8/2015,39,0.09, ,0.01,R,288, ,14.5,Y,80,Y,49, ,63.8,R,99, ,39, ,--,R,--,I,3.6, ,85.8, ,57.6, 
5,2/9/2015,40,0.1, ,0, ,334, ,12.4, ,69.8, ,50.8,Y,60.7,Y,89, ,47, ,69,Y,50.3,Y,4.3, ,103.4, ,58.8, 
