207,1/1/2015,1,0.05, ,0, ,301, ,5.9, ,51.7,Y,28.5, ,38.3,Y,100, ,38, ,75,Y,31.2,Y,1.4, ,34.6, ,40.7,Y
207,1/2/2015,2,0.06, ,0, ,305, ,5.8, ,61.1, ,27.6, ,41.2, ,100, ,25, ,66, ,30.9, ,1.3, ,31.6, ,40.8,Y
207,1/3/2015,3,0.06, ,0, ,300, ,6.5, ,60.5, ,29.9, ,42.6, ,98, ,35, ,70, ,33.5, ,1.4, ,32.6, ,41.8,Y
207,1/4/2015,4,0.06, ,0, ,282, ,7.2, ,61.6, ,31.5, ,44.9, ,100, ,35, ,71, ,36, ,1.2, ,28.9, ,43.3,Y
207,1/5/2015,5,0.07, ,0, ,300, ,6.9, ,73.5, ,32.9, ,49.9, ,98, ,19, ,57, ,35.1, ,1.5, ,36.4, ,45.1,Y
207,1/6/2015,6,0.08, ,0, ,306, ,6.7, ,76.2, ,36.3, ,53.6, ,88, ,16, ,48, ,34.4, ,1.6, ,38.7, ,46.7,Y
207,1/7/2015,7,0.07, ,0, ,279, ,7.8, ,79.6, ,39.4, ,56.6, ,82, ,18, ,50, ,38, ,1.2, ,29.6, ,48.9, 
207,1/8/2015,8,0.06, ,0, ,202, ,10.1, ,77.8, ,48.7, ,60.3, ,78, ,26, ,56, ,44.8, ,1.3, ,31.9, ,53.1, 
207,1/9/2015,9,0.08, ,0, ,268, ,10.2, ,74.8, ,47.1, ,59.8, ,86, ,29, ,58, ,44.9, ,1.6, ,37.4, ,54.2, 
207,1/10/2015,10,0.08, ,0, ,280, ,10.5, ,72, ,44.7, ,58.4, ,91, ,34, ,63, ,45.9, ,1.8, ,43.9, ,54.6, 
207,1/11/2015,11,0.02, ,0, ,126, ,13.2, ,64.2, ,53.6,Y,59.5, ,90, ,62, ,76, ,51.9, ,1.3, ,32, ,56.3, 
207,1/12/2015,12,0.06, ,0, ,276, ,12.9, ,71.2, ,48.8, ,58.5, ,99, ,49, ,77, ,51.3, ,1.1, ,26.1, ,56.7, 
207,1/13/2015,13,0.09, ,0, ,305, ,8.9, ,71.4, ,44.8, ,58.2, ,97, ,25, ,54, ,41.4, ,2.5, ,60.9, ,53.8, 
207,1/14/2015,14,0.08, ,0, ,316, ,6.5, ,70.2, ,41.6, ,53.9, ,74, ,24, ,46, ,33.4, ,2.2, ,52.7, ,50.7, 
207,1/15/2015,15,0.08, ,0, ,315, ,7.1, ,71.5, ,37.7, ,52.4, ,86, ,26, ,53, ,35.8, ,1.9, ,45.7, ,49.7, 
207,1/16/2015,16,0.08, ,0, ,319, ,6.9, ,75.1, ,36.4, ,54.3, ,83, ,20, ,48, ,35.1, ,1.4, ,34.1, ,50, 
207,1/17/2015,17,0.09, ,0, ,320, ,6.8, ,75.3, ,38.7, ,55.5, ,82, ,18, ,46, ,34.8, ,1.7, ,41.6, ,50.7, 
207,1/18/2015,18,0.08, ,0, ,281, ,6.9, ,77.5, ,40.4, ,56, ,76, ,18, ,45, ,35, ,1.3, ,32.1, ,51.2, 
207,1/19/2015,19,0.09, ,0, ,318, ,6.7, ,78.6, ,40.3, ,57.1, ,76, ,16, ,42, ,34.4, ,1.4, ,33.6, ,51.9, 
207,1/20/2015,20,0.09, ,0, ,321, ,7, ,77.8, ,41.8, ,57.6, ,73, ,19, ,43, ,35.3, ,1.8, ,42.1, ,52.1, 
207,1/21/2015,21,0.1, ,0, ,325, ,6.7, ,76.8, ,42.1, ,58.2, ,78, ,21, ,40, ,34.2, ,2.3, ,54.1, ,52, 
207,1/22/2015,22,0.1, ,0, ,394,R,3.8, ,68.2, ,32, ,56.7, ,56, ,13, ,24, ,20.5, ,2.7, ,65.3, ,51.5, 
207,1/23/2015,23,0.08, ,0, ,288, ,3.8, ,67.8, ,34.8, ,49.2, ,61, ,12, ,32, ,20.6, ,2, ,46.9, ,46.7,Y
207,1/24/2015,24,0.12, ,0, ,343, ,4.1, ,77.6, ,38.4, ,57.8, ,43, ,12, ,25, ,22.6, ,3.4, ,82.3, ,47.3,Y
207,1/25/2015,25,0.1, ,0, ,305, ,5.5, ,77.5, ,39, ,57.5, ,59, ,17, ,34, ,29.6, ,2.5, ,59.6, ,49.4, 
