159,1/1/2015,1,0.06, ,0, ,234, ,5.2, ,56.7, ,30.7, ,43, ,81, ,32, ,55, ,28, ,2.8, ,66.6, ,48.4, 
159,1/2/2015,2,0.06, ,0, ,231, ,6.1, ,58.8, ,33.7, ,45.1, ,84, ,33, ,59, ,31.8, ,2.9, ,68.8, ,48.7, 
159,1/3/2015,3,0.05, ,0, ,220, ,7.5, ,60.7, ,36.4, ,47.2, ,88, ,44, ,68, ,37.1, ,2.7, ,65.8, ,49.5, 
159,1/4/2015,4,0.06, ,0, ,229, ,7.2, ,70.2, ,38.7, ,52, ,85, ,25, ,54, ,36, ,2.8, ,66.8, ,50.8, 
159,1/5/2015,5,0.09, ,0, ,234, ,6.3, ,81.6, ,47, ,61.4, ,58, ,15, ,34, ,32.7, ,2.9, ,70.2, ,52.7, 
159,1/6/2015,6,0.1, ,0, ,246, ,6, ,85.7, ,49.2, ,64.4, ,53, ,12, ,29, ,31.6, ,3.1, ,75.4, ,54.5, 
159,1/7/2015,7,0.09, ,0, ,224, ,7.4, ,83.4, ,50.8, ,63.5, ,55, ,19, ,37, ,36.6, ,2.9, ,70.5, ,55.7, 
159,1/8/2015,8,0.08, ,0, ,208, ,9.4, ,73.1, ,49.8, ,60.1, ,71, ,34, ,53, ,42.9, ,3, ,72.3, ,56.4, 
159,1/9/2015,9,0.05, ,0, ,161, ,10.6, ,69.7, ,50.9, ,59.5, ,83, ,38, ,61, ,46, ,2.6, ,63.4, ,57.9, 
159,1/10/2015,10,0.02, ,0.33, ,89, ,11.9, ,61.6, ,48.6, ,55.7, ,93, ,60, ,79, ,49.2, ,2.3, ,54.8, ,57.2, 
159,1/11/2015,11,0.01, ,0.51,R,77, ,14.2,Y,60.3, ,51.9, ,56.6, ,93, ,83, ,91,Y,54,Y,2.4, ,58.1, ,58.4, 
159,1/12/2015,12,0.04, ,0.01, ,205, ,12.9, ,64, ,47.4, ,55.3, ,92, ,71, ,86, ,51.2, ,2.4, ,58.4, ,57.9, 
159,1/13/2015,13,0.06, ,0, ,223, ,11.7, ,68.4, ,48.9, ,57.1, ,91, ,47, ,73, ,48.6, ,2.9, ,70.1, ,58.6, 
159,1/14/2015,14,0.08, ,0, ,250, ,8.1, ,72, ,45.2, ,56.6, ,81, ,25, ,52, ,39, ,3, ,72.8, ,57.1, 
159,1/15/2015,15,0.08, ,0, ,256, ,7, ,74.9, ,44.3, ,57.3, ,68, ,20, ,44, ,35.3, ,2.9, ,68.5, ,56.3, 
159,1/16/2015,16,0.08, ,0, ,245, ,6.8, ,76.4, ,44.9, ,59, ,65, ,17, ,40, ,34.6, ,3, ,71.3, ,56.3, 
159,1/17/2015,17,0.09, ,0, ,248, ,7.4, ,78.4, ,48.7, ,60.9, ,65, ,17, ,40, ,36.7, ,2.9, ,69.9, ,56.9, 
159,1/18/2015,18,0.07, ,0, ,211, ,9, ,74.9, ,49.4, ,59.5, ,71, ,27, ,52, ,41.8, ,2.8, ,66.7, ,57.5, 
159,1/19/2015,19,0.07, ,0, ,240, ,10, ,72.8, ,47.8, ,58.1, ,84, ,39, ,60, ,44.5, ,2.9, ,68.7, ,57.6, 
159,1/20/2015,20,0.03, ,0, ,142, ,12.2, ,61.7, ,46.2, ,54.1, ,90, ,76, ,85, ,49.9, ,2.6, ,62, ,57.4, 
159,1/21/2015,21,0.07, ,0, ,236, ,11, ,70.9, ,49.2, ,57.7, ,88, ,42, ,67, ,47, ,2.9, ,70.5, ,58.4, 
159,1/22/2015,22,0.08, ,0, ,211, ,5.6, ,72.3, ,46.4, ,57.9, ,49, ,17, ,34, ,29.9, ,2.8, ,66.7, ,57.3, 
159,1/23/2015,23,0.1, ,0, ,274, ,4.7, ,74.1, ,45.8, ,58.5, ,49, ,14, ,28, ,25.6, ,3.3, ,79.1, ,57.1, 
159,1/24/2015,24,0.12, ,0, ,279, ,5.3, ,81.7, ,51.8, ,64.8, ,40, ,12, ,25, ,28.3, ,3.8, ,91.2, ,57.3, 
159,1/25/2015,25,0.11, ,0, ,248, ,6.1, ,80.7, ,51.2, ,65, ,44, ,14, ,29, ,32.1, ,3.3, ,79.6, ,57.8, 
159,1/26/2015,26,0.07,R,0.18, ,151, ,9.7, ,77.7, ,55.2,Y,63.8,H,92, ,22, ,48, ,43.9, ,3.6, ,87, ,58.8, 
159,1/27/2015,27,0.08, ,0, ,256, ,13, ,72.4, ,52.7, ,60.7, ,94, ,41, ,71, ,51.4, ,2.9, ,69.9, ,59.9, 
159,1/28/2015,28,0.06, ,0, ,183, ,10.4, ,73.1, ,51.1, ,61.4, ,85, ,33, ,56, ,45.6, ,2.5, ,60.2, ,59.5, 
159,1/29/2015,29,0.07, ,0, ,157, ,10.1, ,74.1, ,56.7,Y,64.4, ,67, ,31, ,49, ,44.8, ,2.6, ,62.9, ,60, 
159,1/30/2015,30,0.04, ,0, ,140, ,12.3, ,69, ,55.9,Y,60.7, ,83, ,50, ,68, ,50.1, ,2.4, ,57.2, ,60.5, 
159,1/31/2015,31,0.06, ,0, ,210, ,13, ,71.2, ,52.3, ,60, ,86, ,44, ,73, ,51.4, ,2.8, ,66.1, ,60.8, 
159,2/1/2015,32,0.09, ,0, ,280, ,10.3, ,75.8, ,46.5, ,60, ,83, ,33, ,58, ,45.3, ,2.9, ,69.8, ,60.2, 
159,2/2/2015,33,0.09, ,0, ,280, ,9.1, ,78.6, ,49, ,61.6, ,75, ,24, ,49, ,42.1, ,3, ,72.7, ,60.2, 
159,2/3/2015,34,0.09, ,0, ,282, ,10.8, ,76, ,46.9, ,60, ,86, ,37, ,61, ,46.5, ,2.9, ,69, ,60, 
159,2/4/2015,35,0.08, ,0, ,280, ,12.2, ,75.7, ,46.3, ,59.9, ,93, ,41, ,69, ,49.8, ,2.6, ,63.5, ,60.5, 
159,2/5/2015,36,0.1, ,0, ,300, ,11.2, ,82.9, ,47.7, ,61.9, ,88, ,26, ,59, ,47.5, ,3, ,70.8, ,60.6, 
159,2/6/2015,37,0.1, ,0, ,296, ,10.3, ,76.7, ,45.9, ,60.1, ,88, ,32, ,58, ,45.2, ,2.9, ,69.7, ,60.6, 
159,2/7/2015,38,0.04, ,0.05,R,159, ,12.5, ,70.2, ,46.6, ,58, ,93, ,43, ,76, ,50.5, ,2.5, ,60.3, ,59.8, 
159,2/8/2015,39,0.09, ,0, ,291, ,15.5,Y,78.4, ,54.1, ,64.6, ,93, ,46, ,75,Y,56.4,Y,2.7, ,65.4, ,61.4,Y
159,2/9/2015,40,0.09, ,0, ,299, ,13.2, ,75.1, ,51.2, ,61.1, ,92, ,45, ,72, ,51.9, ,3.1, ,73.6, ,61.8,Y
159,2/10/2015,41,0.1, ,0, ,311, ,10.4, ,80, ,48.6, ,62.5, ,88, ,25, ,54, ,45.6, ,3, ,71.1, ,61.3,Y
159,2/11/2015,42,0.13, ,0, ,322, ,6.5, ,85.2, ,51.4, ,66.7,Y,57, ,12, ,29,Y,33.7,Y,3.2, ,76, ,61.3, 
159,2/12/2015,43,0.13, ,0, ,337, ,5.7, ,84.8,Y,50.2, ,66.9,Y,45, ,12, ,26,Y,30.5,Y,3, ,71.8, ,61.3, 
159,2/13/2015,44,0.14, ,0, ,339, ,6.3, ,88,Y,51.7, ,67.8,Y,46, ,11, ,27,Y,32.9,Y,3.2, ,77.8, ,61.6,Y
159,2/14/2015,45,0.14, ,0, ,337, ,6.9, ,85.1,Y,53.4, ,67.7,Y,49, ,14, ,30,Y,35.1,Y,3.4, ,81.1, ,62.1,Y
159,2/15/2015,46,0.12, ,0, ,342, ,9.2, ,80.2, ,49.7, ,63.9, ,74, ,25, ,45, ,42.4, ,3.1, ,74.3, ,62.2,Y
159,2/16/2015,47,0.1, ,0, ,329, ,12.3, ,74.7, ,47.1, ,60.8, ,88, ,47, ,68, ,50, ,3.3, ,80.3, ,62,Y
159,2/17/2015,48,0.1, ,0, ,325, ,13.3, ,73.6, ,52.2, ,61.4, ,89, ,48, ,71, ,52.1, ,3, ,72.3, ,63.2,Y
159,2/18/2015,49,0.1, ,0, ,314, ,12.7, ,76.7, ,48.3, ,60.3, ,91, ,43, ,71, ,50.8, ,2.8, ,67.9, ,62.6,Y
159,2/19/2015,50,0.09, ,0, ,308, ,12.8, ,75.8, ,49.1, ,60.1, ,92, ,39, ,72, ,51.1, ,3, ,71.5, ,62.8,Y
159,2/20/2015,51,0.07, ,0, ,255, ,12.6, ,70.6, ,50.6, ,58.6, ,91, ,49, ,75, ,50.8, ,2.7, ,65.4, ,62.7, 
159,2/21/2015,52,0.07, ,0, ,214, ,12.3, ,68.8, ,52.2, ,59.5, ,88, ,50, ,71, ,50, ,3.2, ,77.6, ,62.5, 
159,2/22/2015,53,0.01, ,0.97, ,60, ,12.2, ,60.1, ,50.9, ,55.7, ,91, ,62, ,81, ,49.8, ,2.5, ,60.9, ,61.9, 
159,2/23/2015,54,0.05, ,0.54,R,219, ,10.8, ,61.8, ,43.5, ,51.6, ,92, ,60, ,83, ,46.5, ,3.2, ,76.7, ,59.9, 
159,2/24/2015,55,0.11, ,0, ,358, ,7.7, ,71.6, ,40.5, ,54.4, ,89, ,19, ,53, ,37.8, ,3.1, ,75.2, ,58.5, 
159,2/25/2015,56,0.11, ,0, ,369, ,8.9, ,72.6, ,42.5, ,57.3, ,83, ,31, ,56, ,41.6, ,3.1, ,73.3, ,58.8, 
159,2/26/2015,57,0.1, ,0, ,341, ,10.9, ,70, ,45.1, ,57.5, ,86, ,45, ,68, ,46.9, ,3.1, ,75.4, ,59.3, 
159,2/27/2015,58,0.03, ,0.07, ,154, ,12.7, ,61.9, ,51.1, ,56.8, ,90, ,64, ,80, ,50.8, ,2.4, ,58.4, ,59.7, 
159,2/28/2015,59,0.09, ,0.07, ,303, ,10.7, ,63.4, ,50.3, ,56.1, ,89, ,49, ,70, ,46.3, ,3.8, ,90.6, ,59.8, 
159,3/1/2015,60,0.06, ,0.07,R,221, ,10.2, ,61, ,46.1, ,54.1, ,91, ,54, ,72, ,45.2, ,3.7, ,88.5, ,58.9, 
159,3/2/2015,61,0.05, ,0.35, ,217, ,10.1, ,59.1, ,45.9, ,51.2, ,91, ,57, ,78, ,44.7, ,3, ,71.9, ,58.3, 
159,3/3/2015,62,0.11, ,0, ,374, ,8.8, ,66.6, ,40.4, ,52.8, ,89, ,34, ,65, ,41.3, ,3.1, ,75.4, ,57.5, 
159,3/4/2015,63,0.13, ,0, ,392, ,8.2, ,70.8, ,42.5, ,56.2, ,85, ,28, ,53, ,39.3, ,3.2, ,77.8, ,57.7, 
159,3/5/2015,64,0.14, ,0, ,398, ,6.3, ,76.1, ,44, ,58.9, ,70, ,16, ,37, ,32.9, ,3.2, ,77.6, ,58, 
159,3/6/2015,65,0.16, ,0, ,417, ,5, ,83.4, ,45.7, ,63.7, ,46, ,11, ,25, ,27.1, ,3.5, ,82.9, ,58.4, 
159,3/7/2015,66,0.17, ,0, ,413, ,5.2, ,85.3, ,50.8, ,66.6, ,42, ,10, ,23, ,28.1, ,3.6, ,85.5, ,59.7, 
159,3/8/2015,67,0.15, ,0, ,415, ,9.3, ,78, ,49.1, ,63.7, ,84, ,20, ,46, ,42.5, ,3.5, ,84.4, ,60.6, 
159,3/9/2015,68,0.12, ,0, ,394, ,12.4, ,77.2, ,49.2, ,61, ,91, ,43, ,68, ,50.3, ,3.3, ,78.5, ,61.6, 
159,3/10/2015,69,0.14, ,0, ,377, ,9.3, ,83.1, ,45.1, ,64.1, ,87, ,20, ,45, ,42.6, ,3, ,71.1, ,61.8, 
159,3/11/2015,70,0.05, ,0, ,134, ,10.8, ,73.9, ,56.5,Y,64.8, ,65, ,38, ,51, ,46.5, ,2.7, ,64.1, ,62.3, 
159,3/12/2015,71,0.17, ,0, ,421, ,8.8, ,87.7, ,52.4, ,69.8, ,68, ,18, ,35, ,41.2, ,3.3, ,78.5, ,62.9, 
159,3/13/2015,72,0.19, ,0, ,429, ,8, ,90.5,Y,58,Y,73.2,Y,52, ,13, ,29,Y,38.7,Y,3.7, ,87.8, ,64.6, 
159,3/14/2015,73,0.19, ,0, ,420, ,7.7, ,92.3,Y,57.1,Y,74.6,Y,44, ,14, ,26,Y,37.9,Y,3.4, ,82.4, ,65.8, 
159,3/15/2015,74,0.17, ,0, ,386, ,9, ,91.5,Y,59.8,Y,74.9,Y,52, ,15, ,30,Y,41.8,Y,3.3, ,79.9, ,67.1,Y
159,3/16/2015,75,0.19, ,0, ,408, ,8.4, ,90.4,Y,60,Y,73.7,Y,52, ,11, ,30,Y,40.2,Y,3.6, ,85.9, ,67.9,Y
159,3/17/2015,76,0.15, ,0, ,393, ,10.5, ,84.1, ,56.1, ,69.8,Y,70, ,21, ,42,Y,45.8,Y,3.3, ,78.8, ,67.8,Y
159,3/18/2015,77,0.1, ,0, ,321, ,14.9, ,75.2, ,59.1,Y,65, ,84, ,48, ,71, ,55.3, ,3.2, ,77.9, ,68.1,Y
159,3/19/2015,78,0.14, ,0, ,435, ,14.6, ,78.8, ,57.3,Y,65.6, ,86, ,43, ,68, ,54.7, ,3.4, ,81.2, ,68.5,Y
159,3/20/2015,79,0.16, ,0, ,449, ,13.3, ,85.4, ,52.3, ,66.2, ,89, ,28, ,60, ,52.1, ,3.1, ,75.4, ,68.2,Y
159,3/21/2015,80,0.14, ,0, ,444, ,13.7, ,79, ,53, ,63.9, ,87, ,40, ,68, ,53, ,3.4, ,82.4, ,68.3,Y
159,3/22/2015,81,0.09, ,0, ,278, ,13.7, ,72.6, ,54.2, ,62.9, ,84, ,51, ,70, ,52.9, ,3.3, ,78.3, ,68.4,Y
159,3/23/2015,82,0.1, ,0, ,332, ,12.3, ,73.1, ,53.5, ,61.7, ,88, ,47, ,65, ,49.9, ,3.2, ,78, ,67.7,Y
159,3/24/2015,83,0.14, ,0, ,411, ,11.5, ,77.7, ,50.5, ,63.3, ,86, ,34, ,58, ,48.3, ,3.3, ,79.6, ,67.2, 
159,3/25/2015,84,0.17, ,0, ,424, ,10.3, ,87.9, ,51.8, ,68.5, ,77, ,18, ,43, ,45.2, ,3.3, ,80.1, ,68,Y
159,3/26/2015,85,0.2,R,0, ,439, ,7.2, ,93.1,Y,55.7, ,74.1,R,50, ,12, ,--,R,--,I,3.5, ,83.4, ,69,Y
159,3/27/2015,86,0.2,R,0, ,438, ,8.2, ,93.4,Y,58.7,Y,74.5,R,49, ,14, ,--,R,--,I,3.6, ,86.4, ,70.3,R
159,3/28/2015,87,0.18, ,0, ,455, ,10.1, ,88.2,Y,53.5, ,70.2,Y,70, ,20, ,40,Y,44.9,Y,3.5, ,83.3, ,70.5,R
159,3/29/2015,88,0.17, ,0, ,450, ,12.3, ,86.7, ,52.9, ,68.7,Y,82, ,25, ,51,Y,50,Y,3.6, ,85.4, ,70.7,R
159,3/30/2015,89,0.16, ,0, ,456, ,12.9, ,85.4, ,52.1, ,66.1, ,85, ,30, ,59, ,51.4, ,3.5, ,83.4, ,70.7,R
159,3/31/2015,90,0.14, ,0, ,430, ,13.3, ,78.8, ,51.2, ,63.5, ,86, ,41, ,66, ,52.1, ,3.6, ,85.5, ,70.4,R
159,4/1/2015,91,0.14, ,0, ,428, ,12.4, ,77.7, ,54, ,63.7, ,88, ,40, ,62, ,50.3, ,3.5, ,84.7, ,--,S
159,4/2/2015,92,0.15, ,0, ,434, ,10.1, ,76.5, ,49.4, ,61.7, ,82, ,33, ,54, ,44.9, ,3.4, ,82.8, ,70,R
159,4/3/2015,93,0.19, ,0, ,459, ,5.2, ,85.9, ,49.6, ,67.7, ,57, ,9, ,22, ,27.8, ,3.5, ,84.9, ,69.7,R
159,4/4/2015,94,0.2, ,0, ,473, ,5.2, ,84.7, ,52.3, ,67.6, ,51, ,11, ,22, ,27.9, ,3.7, ,87.8, ,70.2,R
159,4/5/2015,95,0.16, ,0, ,458, ,10.4, ,73, ,50.3, ,61.2, ,79, ,38, ,57, ,45.7, ,4.1, ,98.2, ,70.1,R
159,4/6/2015,96,0.15, ,0, ,440, ,9, ,68.4, ,47.9, ,58.2, ,82, ,32, ,54, ,41.9, ,4.4, ,105, ,70.2,R
159,4/7/2015,97,0.07, ,0.33,R,258, ,9.4, ,65, ,43.2, ,53.7, ,93, ,38, ,67, ,42.9, ,3.3, ,79, ,67.6, 
159,4/8/2015,98,0.15, ,0.01, ,469, ,9.1, ,70.6, ,43.6, ,55.9, ,93, ,33, ,60, ,42.1, ,3.4, ,81.9, ,66.2, 
159,4/9/2015,99,0.17, ,0, ,483, ,8.5, ,77.8, ,47.1, ,61.5, ,78, ,19, ,45, ,40.2, ,3.6, ,86.4, ,65.8, 
159,4/10/2015,100,0.15, ,0, ,440, ,10.6, ,74.1, ,48.8, ,59.9, ,86, ,36, ,60, ,46, ,3.5, ,84.7, ,66.4, 
159,4/11/2015,101,0.16, ,0, ,472, ,10.6, ,75.1, ,48.6, ,61.7, ,85, ,37, ,56, ,46.1, ,3.6, ,85.5, ,67, 
159,4/12/2015,102,0.17, ,0, ,489, ,11.9, ,81, ,50.1, ,64.3, ,84, ,36, ,58, ,49.2, ,3.6, ,87.3, ,68, 
159,4/13/2015,103,0.16, ,0, ,477, ,13.8, ,80.2, ,53.2, ,64.5, ,90, ,43, ,67, ,53.2, ,3.8, ,91.1, ,69.3,Y
159,4/14/2015,104,0.16, ,0, ,473, ,12.7, ,77.8, ,54.1, ,63.2, ,88, ,42, ,64, ,50.9, ,3.8, ,92, ,70.1,Y
159,4/15/2015,105,0.18, ,0, ,465, ,8.2, ,81.5, ,50.5, ,65.4, ,84, ,16, ,38, ,39.3, ,3.5, ,83.6, ,69.8,Y
159,4/16/2015,106,0.21, ,0, ,491, ,4.2,Y,82.2, ,51.7, ,66.1, ,36, ,9, ,19,Y,23.2,Y,4, ,96.3, ,69.5, 
159,4/17/2015,107,0.21, ,0, ,491, ,5.7,Y,84.6, ,50.9, ,67, ,43, ,12, ,25,Y,30.5,Y,3.7, ,89.3, ,69.8, 
159,4/18/2015,108,0.2, ,0, ,484, ,8.1, ,82.6, ,51.6, ,67.1, ,75, ,19, ,36, ,39.2, ,3.9, ,92.5, ,70.7,Y
159,4/19/2015,109,0.17, ,0, ,468, ,10.6, ,80.5, ,50.1, ,64.2, ,80, ,33, ,52, ,46.2, ,3.8, ,90.1, ,71.3,Y
159,4/20/2015,110,0.15, ,0, ,457, ,12.3, ,74.6, ,52.5, ,61.9, ,86, ,44, ,65, ,50.1, ,3.7, ,89.9, ,71.9,Y
159,4/21/2015,111,0.04, ,0, ,135, ,11.8, ,66, ,57.6, ,60.5, ,79, ,52, ,66, ,49, ,3.2, ,77.2, ,70.9,Y
159,4/22/2015,112,0.06, ,0, ,209, ,11.9, ,68.6, ,52.5, ,60.7, ,83, ,51, ,66, ,49.2, ,3.2, ,76.8, ,70.3, 
159,4/23/2015,113,0.05, ,0, ,167, ,12.1, ,68.4, ,52.3, ,59.8, ,85, ,50, ,69, ,49.6, ,2.8, ,67.8, ,69.4, 
159,4/24/2015,114,0.02, ,0, ,101, ,12.8, ,63.7, ,56.2, ,59.7, ,81, ,64, ,73, ,51.2, ,2.6, ,62.1, ,68.3, 
159,4/25/2015,115,0.03, ,0.15,R,141, ,13, ,63.9, ,51.6, ,58.1, ,91, ,59, ,79, ,51.6, ,3.1, ,73.7, ,67.9, 
159,4/26/2015,116,0.16, ,0.03,R,472, ,11.2, ,75.4, ,48.4, ,61.4, ,91, ,33, ,60, ,47.5, ,3.7, ,88.3, ,67.3, 
159,4/27/2015,117,0.21, ,0, ,501, ,8.6, ,85.2, ,52.4, ,68.4, ,75, ,17, ,36, ,40.8, ,4.1, ,97.3, ,68.2, 
159,4/28/2015,118,0.23, ,0, ,512, ,6.9, ,93.2, ,54.5, ,74.2, ,51, ,12, ,24, ,35, ,3.8, ,90.7, ,69.9, 
159,4/29/2015,119,0.23, ,0, ,503, ,7.5, ,95.1,Y,57.3, ,76,Y,47, ,12, ,24,Y,37.1,Y,3.5, ,84, ,72.1, 
159,4/30/2015,120,0.24, ,0, ,507, ,7.9, ,93.5, ,58.7, ,76.2,Y,44, ,13, ,25,Y,38.3,Y,3.7, ,88.3, ,74.1,Y
159,5/1/2015,121,0.23, ,0, ,491, ,8.4, ,91.6, ,57.1, ,74.5, ,62, ,14, ,29, ,39.9, ,3.8, ,90.7, ,75.2,Y
159,5/2/2015,122,0.23, ,0, ,531, ,9.5, ,87.5, ,57.4, ,71.3, ,79, ,18, ,36, ,43.1, ,4.2, ,100.2, ,75.5,Y
