195,1/1/2015,1,0.04, ,0, ,187, ,5.1, ,50.7, ,29.2, ,36.9, ,86, ,47, ,69, ,27.7, ,2.5, ,60.7, ,45, 
195,1/2/2015,2,0.04, ,0, ,191, ,5.4, ,50.5, ,32.9, ,39.8, ,80, ,44, ,64, ,28.8, ,3.2, ,77.4, ,44.9, 
195,1/3/2015,3,0.04, ,0, ,188, ,5.7, ,53.7, ,33.5, ,42, ,78, ,45, ,63, ,30.4, ,2.8, ,67.9, ,45.1, 
195,1/4/2015,4,0.03, ,0, ,133, ,6.8, ,55.6, ,37.1, ,44, ,90, ,52, ,69, ,34.6, ,2.7, ,65.5, ,45.7, 
195,1/5/2015,5,0.04, ,0, ,171, ,8.3, ,60.5, ,37.2, ,47.4, ,97, ,51, ,74, ,39.7, ,2.5, ,59.4, ,46.6, 
195,1/6/2015,6,0.05, ,0, ,197, ,9.5, ,66.7, ,42.5, ,53.2, ,84, ,46, ,68, ,43.1, ,2.8, ,66.4, ,48.2, 
195,1/7/2015,7,0.06, ,0, ,200, ,9.3, ,71.1, ,47.2, ,56.7, ,81, ,36, ,59, ,42.6, ,3.1, ,75.5, ,49.9, 
195,1/8/2015,8,0.05, ,0, ,187, ,9.3, ,66.8, ,44.7, ,54.4, ,89, ,40, ,64, ,42.5, ,2.8, ,66.8, ,50.5, 
195,1/9/2015,9,0.02, ,0, ,84, ,10.5, ,62, ,50.3, ,55.4, ,83, ,50, ,70, ,45.9, ,1.9, ,46, ,51.4, 
195,1/10/2015,10,0.04, ,0, ,140, ,10.8, ,63.7, ,48.9, ,54.1, ,98, ,55, ,76, ,46.6, ,2.2, ,52, ,51.7, 
195,1/11/2015,11,0.05, ,0, ,189, ,10.9, ,62.9, ,45.1, ,52.7, ,97, ,57, ,80, ,46.9, ,2.4, ,57.7, ,52.1, 
195,1/12/2015,12,0.04, ,0, ,177, ,10.5, ,61.4, ,45.1, ,51.2, ,98, ,63, ,82, ,45.9, ,3, ,71.4, ,52.1, 
195,1/13/2015,13,0.05, ,0, ,215, ,8.9, ,60.9, ,37.7, ,47.8, ,98, ,55, ,79, ,41.6, ,2.5, ,59.9, ,51.2, 
195,1/14/2015,14,0.05, ,0, ,217, ,8.2, ,61.4, ,41.1, ,48.1, ,93, ,44, ,72, ,39.4, ,3.5, ,82.8, ,50.6, 
195,1/15/2015,15,0.05, ,0, ,182, ,8.6, ,64.7, ,43.7, ,51, ,90, ,36, ,67, ,40.6, ,2.9, ,68.7, ,50.7, 
195,1/16/2015,16,0.03, ,0, ,94, ,9.8, ,60.4, ,45.2, ,50.6, ,100, ,49, ,78, ,44, ,2.6, ,62.2, ,51.2, 
195,1/17/2015,17,0.04, ,0, ,166, ,10.9, ,58.5, ,42.5, ,49.1, ,100, ,74, ,92, ,46.8, ,2.1, ,50.2, ,51.5, 
195,1/18/2015,18,0.05, ,0, ,210, ,11.5, ,67.1, ,45.1, ,52.5, ,100, ,55, ,85, ,48.2, ,2.5, ,59.6, ,52.4, 
