218,1/1/2015,1,0.06, ,0, ,289, ,4.6, ,54.5, ,22.8, ,37.6,Y,86, ,35, ,61,Y,25.3,Y,3.4, ,81.1, ,53.6, 
218,1/2/2015,2,0.07, ,0, ,297, ,5, ,62.7, ,22.6,Y,40.7,Y,90, ,22, ,58,Y,27.3,Y,3.6, ,85.5, ,53, 
218,1/3/2015,3,0.07, ,0, ,289, ,5.3, ,60.8, ,26.1, ,41.5, ,91, ,28, ,59, ,28.3, ,3.5, ,84.8, ,52.8, 
218,1/4/2015,4,0.07, ,0, ,280, ,5.5, ,66.3, ,27.6, ,44.9, ,88, ,23, ,54, ,29.2, ,3.2, ,76.8, ,52.8, 
218,1/5/2015,5,0.08, ,0, ,299, ,5.8, ,74.9, ,30.2, ,49.4, ,85, ,20, ,49, ,30.9, ,3.3, ,79.7, ,53, 
218,1/6/2015,6,0.09, ,0, ,306, ,5.9, ,80.1, ,33.1, ,51.7, ,79, ,14, ,45, ,31.2, ,3.5, ,85.1, ,53.4, 
218,1/7/2015,7,0.1, ,0, ,279, ,7.1, ,80.9, ,36.6, ,55.3, ,75, ,18, ,48, ,35.8, ,4.3, ,102, ,54, 
218,1/8/2015,8,0.06, ,0, ,192, ,8.6, ,76.9, ,42.9, ,56.8, ,78, ,27, ,54, ,40.5, ,3.5, ,84.3, ,54.8, 
218,1/9/2015,9,0.08, ,0, ,250, ,8.7, ,72.5, ,41.6, ,57.3, ,83, ,29, ,54, ,40.9, ,3.8, ,90, ,55.5, 
218,1/10/2015,10,0.08, ,0, ,247, ,9.8, ,72, ,43.1, ,58, ,84, ,35, ,60, ,44, ,3.4, ,81.8, ,56.2, 
218,1/11/2015,11,0.03, ,0, ,126, ,12.5, ,67, ,53.1, ,58.9, ,90, ,54, ,74, ,50.6, ,3, ,72.4, ,57, 
218,1/12/2015,12,0.05, ,0, ,304, ,12.7, ,72.4, ,32, ,61.2, ,94, ,47, ,69, ,50.8, ,3.1, ,73.2, ,58.1,Y
218,1/13/2015,13,0.15, ,0, ,315, ,7.5, ,73.1, ,42.1, ,58.9, ,93, ,18, ,44, ,37.1, ,7.5, ,178.8, ,58.2,Y
218,1/14/2015,14,0.12, ,0, ,320, ,6.1, ,74.2, ,41.5, ,57.5, ,74, ,18, ,38, ,31.9, ,5.1, ,123.4, ,57.9, 
218,1/15/2015,15,0.1, ,0, ,324, ,6.6, ,76.1, ,38.3, ,54.5, ,72, ,19, ,45, ,33.7, ,4.3, ,103.3, ,57.6, 
218,1/16/2015,16,0.09, ,0, ,315, ,7.1, ,74.3, ,36, ,53.1, ,82, ,21, ,52, ,35.8, ,3.4, ,80.7, ,57.6, 
218,1/17/2015,17,0.1, ,0, ,329, ,6.9, ,78.3, ,37.1, ,55.2, ,81, ,20, ,46, ,35.1, ,3.7, ,88.8, ,57.5, 
218,1/18/2015,18,0.08, ,0, ,264, ,7.2, ,78.7, ,38.1, ,55.1, ,78, ,19, ,49, ,36.2, ,3.2, ,77.8, ,57.2, 
218,1/19/2015,19,0.09, ,0, ,303, ,7.1, ,80.5, ,38.1, ,55.9, ,81, ,18, ,47, ,35.8, ,3.7, ,88, ,57.2, 
218,1/20/2015,20,0.1, ,0, ,313, ,7.4, ,76.6, ,39.4, ,57.2, ,79, ,22, ,46, ,36.7, ,3.9, ,93.5, ,57.2, 
218,1/21/2015,21,0.18, ,0, ,330, ,6.1, ,78.1, ,45, ,63.7,Y,68, ,14, ,30,Y,31.9,Y,8.3,Y,199,Y,57.5, 
218,1/22/2015,22,0.14, ,0, ,335, ,3.9, ,73.7, ,40.2, ,57.3, ,57, ,9, ,24, ,21.2, ,5.5, ,130.9, ,57.4, 
218,1/23/2015,23,0.08, ,0, ,280, ,4.7, ,68.4, ,34.5, ,48.3, ,69, ,13, ,41, ,25.8, ,3.5, ,83.6, ,56.9, 
218,1/24/2015,24,0.16, ,0, ,345, ,4.5, ,78.4, ,33.6, ,60.7, ,62, ,13, ,25, ,24.4, ,6.8, ,162.3, ,56.3, 
218,1/25/2015,25,0.12, ,0, ,296, ,5.9, ,82.6, ,42.2, ,62.2, ,62, ,14, ,31, ,31, ,4.7, ,113.9, ,56.4, 
218,1/26/2015,26,0.03, ,0, ,71, ,10.6, ,68.1, ,48.3, ,56.1, ,96, ,39, ,69, ,46.2, ,3.5, ,84, ,56.9, 
218,1/27/2015,27,0.08, ,0, ,309, ,13.5,Y,70.8, ,49.1, ,57.8, ,97, ,57, ,82,Y,52.5,Y,3.4, ,80.7, ,57.8, 
218,1/28/2015,28,0.08, ,0, ,271, ,11.5, ,76, ,42.1, ,58.7, ,97, ,36, ,68, ,48.3, ,3.4, ,82.5, ,58.4, 
218,1/29/2015,29,0.06, ,0, ,131, ,12, ,74.6, ,54.1,Y,63.4, ,82, ,41, ,60, ,49.3, ,4.4, ,104.9, ,59, 
218,1/30/2015,30,0.05, ,0, ,167, ,12.7, ,68.7, ,51.4, ,60.2, ,92, ,50, ,71, ,50.8, ,5, ,119.3, ,59.5, 
218,1/31/2015,31,0.1, ,0, ,247, ,10.8, ,71.6, ,49.1, ,60.9, ,92, ,38, ,59, ,46.5, ,6.4, ,154.5, ,59.6, 
218,2/1/2015,32,0.12, ,0, ,368, ,8.8, ,79.4, ,44.9, ,61.7, ,78, ,20, ,47, ,41.2, ,4.5, ,108, ,59.5, 
218,2/2/2015,33,0.11, ,0, ,363, ,8.3, ,80.6, ,39, ,57.8, ,87, ,18, ,51, ,39.7, ,3.4, ,82.3, ,59.5, 
218,2/3/2015,34,0.12, ,0, ,369, ,8.1, ,79.5, ,40.2, ,59, ,87, ,18, ,48, ,39.1, ,4.3, ,102.3, ,59.4, 
218,2/4/2015,35,0.12, ,0, ,539,R,8.3, ,80.2, ,32, ,67.3, ,82, ,20, ,36, ,39.8, ,4.4, ,106.5, ,59.5, 
218,2/5/2015,36,0.12, ,0, ,385, ,8.4, ,81.7, ,41, ,60, ,83, ,19, ,47, ,39.9, ,3.9, ,92.9, ,59.7, 
218,2/6/2015,37,0.12, ,0, ,394, ,8.4, ,82.3, ,43.6, ,61.3, ,78, ,19, ,45, ,40.1, ,3.8, ,91.9, ,59.9, 
218,2/7/2015,38,0.13, ,0, ,385, ,9.4, ,85.1, ,41.1, ,64.8, ,78, ,16, ,45, ,42.9, ,4.4, ,105.2, ,60.1, 
218,2/8/2015,39,0.14, ,0, ,382, ,11.4, ,85.8, ,51.5, ,67.7, ,82, ,24, ,49, ,48, ,3.5, ,84.5, ,61, 
218,2/9/2015,40,0.15, ,0, ,394, ,10.2, ,87.4, ,50.6, ,69.7, ,80, ,20, ,41, ,45.1, ,4, ,96.7, ,61.7, 
218,2/10/2015,41,0.15, ,0, ,404, ,8.2, ,86.3, ,47.6, ,67.8, ,64, ,15, ,35, ,39.3, ,4.6, ,111.2, ,62.2, 
218,2/11/2015,42,0.19, ,0, ,399, ,5.5, ,84.9, ,45.6, ,66.3, ,56, ,10, ,25, ,29.6, ,6.3, ,150.1, ,61.9, 
218,2/12/2015,43,0.14, ,0, ,411, ,6.2, ,85.7, ,44.5, ,64, ,56, ,13, ,30, ,32.4, ,4, ,95.6, ,61.4, 
218,2/13/2015,44,0.15, ,0, ,411, ,7.2, ,88.4, ,44.5, ,63.7, ,68, ,14, ,36, ,36, ,4.5, ,107.9, ,61.4, 
218,2/14/2015,45,0.15, ,0, ,414, ,7.3, ,88.5, ,43.5, ,65.5, ,72, ,13, ,34, ,36.4, ,3.9, ,93.2, ,61.5, 
218,2/15/2015,46,0.14, ,0, ,406, ,11.1, ,77.6, ,47.5, ,62.6, ,80, ,36, ,57, ,47.4, ,4.9, ,118.5, ,61.8, 
218,2/16/2015,47,0.12, ,0, ,398, ,12.9, ,74.4, ,46, ,60, ,88, ,47, ,73, ,51.3, ,4.4, ,106.2, ,62.3, 
218,2/17/2015,48,0.15, ,0, ,413, ,10.5, ,79.2, ,45.7, ,61.2, ,92, ,24, ,57, ,45.8, ,5, ,119.8, ,62.2, 
218,2/18/2015,49,0.15, ,0, ,391, ,9.1, ,82.5, ,43.5, ,63.1, ,81, ,23, ,46, ,42.1, ,4.5, ,107.5, ,62, 
218,2/19/2015,50,0.13, ,0, ,363, ,9.3, ,80.3, ,45.2, ,63.7, ,81, ,22, ,46, ,42.6, ,4.1, ,97.9, ,61.9, 
218,2/20/2015,51,0.13, ,0, ,332, ,10.2, ,80.4, ,48.9, ,63.3, ,73, ,27, ,51, ,45, ,4.3, ,104, ,62.2, 
218,2/21/2015,52,0.14, ,0, ,373, ,10.5, ,80.3, ,45.7, ,62.6, ,84, ,26, ,54, ,45.9, ,5.2, ,125.7, ,62.1, 
218,2/22/2015,53,0.16, ,0, ,372, ,9.3, ,74.4, ,50.1, ,64.3, ,67, ,30, ,45, ,42.7, ,6, ,143.6, ,62.1, 
218,2/23/2015,54,0.12, ,0, ,306, ,9.5, ,70.3, ,53.1, ,61, ,83, ,34, ,52, ,43.2, ,6.7, ,160.9, ,62.1, 
218,2/24/2015,55,0.23, ,0, ,453, ,5, ,73.5, ,44.9, ,61.3, ,67, ,15, ,27, ,27.1, ,9.3, ,222.7, ,61.7, 
218,2/25/2015,56,0.15, ,0, ,462, ,6.1, ,80.4, ,37.8, ,58.5, ,73, ,14, ,37, ,32, ,3.5, ,84.9, ,60.8, 
218,2/26/2015,57,0.16, ,0, ,445, ,7.8, ,77.6, ,41.6, ,60.4, ,74, ,19, ,43, ,38.1, ,4.8, ,115.2, ,60.9, 
