170,1/1/2015,1,0.04, ,0, ,240, ,5.3, ,49.3, ,27.9, ,37.6, ,97, ,36, ,70, ,28.6, ,2.2, ,51.9, ,46.1, 
170,1/2/2015,2,0.04, ,0, ,232, ,5.5, ,50.7, ,24.6, ,35.4, ,95, ,51, ,78, ,29.3, ,1.9, ,45, ,45, 
170,1/3/2015,3,0.04, ,0, ,227, ,6, ,52.9, ,26, ,36.7, ,96, ,54, ,81, ,31.5, ,2, ,46.9, ,44.4, 
170,1/4/2015,4,0.04, ,0, ,192, ,6.7, ,55.4, ,29, ,40, ,97, ,53, ,79, ,34.2, ,2.2, ,51.8, ,44.5, 
170,1/5/2015,5,0.04, ,0, ,193, ,7.4, ,55.9, ,32.3, ,43.8, ,95, ,49, ,76, ,36.6, ,2.1, ,50.4, ,44.9, 
170,1/6/2015,6,0.05, ,0, ,236, ,8.3, ,60.4, ,35.1, ,48.3, ,96, ,52, ,72, ,39.8, ,3.2, ,75.8, ,45.7, 
170,1/7/2015,7,0.06, ,0, ,239, ,8.5, ,66, ,32.8, ,47.3, ,99, ,46, ,77, ,40.3, ,2.1, ,50.3, ,46.1, 
170,1/8/2015,8,0.03, ,0, ,154, ,9.4, ,60.3, ,36.8, ,47, ,98, ,66, ,86, ,43, ,2, ,47.5, ,46.6, 
170,1/9/2015,9,0.03, ,0, ,134, ,10.4, ,60.6, ,41.7, ,49.9, ,95, ,64, ,85, ,45.5, ,1.7, ,39.9, ,47.8, 
170,1/10/2015,10,0.04, ,0, ,203, ,10.1, ,63.1, ,38.7, ,48.8, ,99, ,62, ,86, ,44.7, ,1.8, ,44.2, ,48.4, 
170,1/11/2015,11,0.05, ,0, ,232, ,10.2, ,58.8, ,38.1, ,47.3, ,99, ,75, ,92, ,45, ,2.2, ,53.1, ,48.6, 
170,1/12/2015,12,0.05, ,0.01, ,242, ,9.5, ,64.8, ,36.6, ,47.8, ,100, ,55, ,84, ,43.2, ,1.9, ,45.4, ,48.5, 
170,1/13/2015,13,0.06, ,0, ,254, ,8.6, ,61.8, ,35.1, ,46.9, ,99, ,54, ,79, ,40.6, ,2.4, ,56.6, ,48.3, 
170,1/14/2015,14,0.03, ,0, ,176, ,9.3, ,55.1, ,33.5, ,44.1, ,100, ,78, ,94, ,42.5, ,2.3, ,54.1, ,47.9, 
170,1/15/2015,15,0.03, ,0.01, ,172, ,9.4, ,54, ,35.1, ,44.7, ,100, ,79, ,93, ,42.8, ,2.4, ,58.5, ,48.1, 
170,1/16/2015,16,0.02, ,0, ,119, ,10.2, ,54.4, ,38.3, ,46.9, ,100, ,81, ,93, ,45.1, ,2.5, ,59.8, ,48.8, 
170,1/17/2015,17,0.04, ,0, ,188, ,11.3, ,55.1, ,43, ,49.8, ,99, ,85, ,93, ,47.8, ,2.4, ,56.6, ,50, 
170,1/18/2015,18,0.03, ,0, ,154, ,12.6, ,62.5, ,48.6, ,52.4, ,99, ,78, ,94, ,50.7, ,2.2, ,51.6, ,51.1, 
170,1/19/2015,19,0.04, ,0, ,189, ,11.4, ,59.8, ,40.1, ,51, ,98, ,70, ,89, ,47.9, ,2.1, ,49.7, ,52, 
170,1/20/2015,20,0.04, ,0, ,204, ,9.3, ,59.8, ,37.5, ,46.5, ,97, ,57, ,87, ,42.8, ,1.8, ,43.7, ,51.1, 
