152,1/1/2015,1,0.07, ,0, ,258, ,5.8, ,59, ,33.6, ,44.2, ,88, ,32, ,59, ,30.8, ,3.9, ,92.4, ,48.9, 
152,1/2/2015,2,0.06, ,0, ,260, ,7.5, ,59.3, ,34.2, ,45, ,90, ,49, ,73, ,37, ,3.7, ,88.3, ,49.7, 
152,1/3/2015,3,0.06, ,0, ,254, ,9, ,61, ,38.1, ,48, ,92, ,58, ,79, ,41.8, ,3.4, ,82.5, ,50.8, 
152,1/4/2015,4,0.07, ,0, ,244, ,8.9, ,65.6, ,38.9, ,51.9, ,93, ,21, ,67, ,41.5, ,3.6, ,87.5, ,51.9, 
152,1/5/2015,5,0.16, ,0, ,264, ,4.5, ,80.7, ,53.4, ,68.3, ,42, ,14, ,19, ,24.6, ,5.9, ,142.5, ,55.5, 
152,1/6/2015,6,0.15, ,0, ,271, ,5.7, ,85.7,Y,52, ,69.9,Y,41, ,15, ,23,Y,30.3,Y,4.7, ,111.6, ,56.7, 
152,1/7/2015,7,0.1, ,0, ,248, ,8.7, ,86.8,Y,49, ,63.8, ,69, ,20, ,43, ,41, ,2.8, ,66.3, ,57.7, 
152,1/8/2015,8,0.07, ,0, ,239, ,11.3, ,73.5, ,46.4, ,57.4, ,96, ,43, ,70, ,47.8, ,2.5, ,61.2, ,56.8, 
152,1/9/2015,9,0.06, ,0, ,239, ,12.2, ,75.3, ,50.8, ,57.8, ,93, ,41, ,75, ,49.9, ,2.5, ,60.5, ,57.9, 
152,1/10/2015,10,0, ,1.03, ,60, ,13.6, ,57.5, ,49.9, ,54.4, ,100, ,83, ,94, ,52.7, ,2.2, ,52.3, ,55.8, 
152,1/11/2015,11,0.02, ,0.6,R,110, ,14.9,Y,64.9, ,49.1, ,57, ,100, ,74, ,94,Y,55.3,Y,2.6, ,63.5, ,57.3, 
152,1/12/2015,12,0.05, ,0, ,231, ,12.9, ,65.1, ,45.2, ,54.5, ,100, ,69, ,89, ,51.3, ,2.9, ,69, ,56.1, 
152,1/13/2015,13,0.1, ,0, ,266, ,9.2, ,72.7, ,44.2, ,56.4, ,99, ,27, ,59, ,42.2, ,4.1, ,99, ,55.3, 
152,1/14/2015,14,0.1, ,0, ,276, ,7.4, ,75.9, ,43.8, ,57.9, ,75, ,22, ,45, ,36.9, ,3.8, ,90.6, ,54.3, 
152,1/15/2015,15,0.11, ,0, ,284, ,6.7, ,77, ,41.3, ,56.4, ,76, ,20, ,43, ,34.4, ,3.5, ,84.4, ,54.1, 
152,1/16/2015,16,0.09, ,0, ,268, ,8.7, ,74.8, ,42.5, ,57, ,74, ,25, ,55, ,41, ,3.6, ,86.1, ,54.6, 
152,1/17/2015,17,0.11, ,0, ,279, ,9.1, ,80.9, ,47.8, ,60.6, ,82, ,17, ,50, ,42.1, ,4.3, ,103.6, ,56.3, 
152,1/18/2015,18,0.06, ,0, ,229, ,10.4, ,69.7, ,47.6, ,56.5, ,85, ,45, ,67, ,45.5, ,2.7, ,65.7, ,56.3, 
152,1/19/2015,19,0.07, ,0, ,278, ,11.4, ,68.6, ,43.8, ,53.7, ,98, ,59, ,81, ,48.1, ,2.7, ,64.5, ,56.3, 
152,1/20/2015,20,0.03, ,0, ,138, ,12.8, ,62.4, ,45.4, ,52.9, ,100, ,76, ,93, ,51, ,2.5, ,60.2, ,55.1, 
152,1/21/2015,21,0.12, ,0, ,291, ,8.8, ,76.7, ,48, ,60.5, ,99, ,19, ,49, ,41.3, ,4.6, ,109.2, ,57.6, 
152,1/22/2015,22,0.13, ,0, ,256, ,4.8, ,78.5, ,55, ,64.2, ,53, ,13, ,23, ,25.9, ,4.6, ,110.4, ,56.4, 
152,1/23/2015,23,0.15, ,0, ,300, ,4, ,77.9, ,47.7, ,63.9, ,38, ,11, ,20, ,21.8, ,5.1, ,122.6, ,56.8, 
152,1/24/2015,24,0.19, ,0, ,298, ,4.7, ,79.2, ,45.2, ,66.8, ,54, ,13, ,21, ,25.4, ,7.7,Y,185.6,Y,57.4, 
152,1/25/2015,25,0.17, ,0, ,274, ,5.8, ,84.1,Y,55.1, ,70.5,Y,55, ,15, ,23,Y,30.9,Y,5.8, ,139.4, ,59.8, 
152,1/26/2015,26,0.08, ,0.09, ,166, ,9.6, ,81.8, ,55.1, ,64.4, ,94, ,22, ,46, ,43.5, ,3.3, ,79.5, ,59.6, 
152,1/27/2015,27,0.08, ,0.01, ,273, ,13.3, ,73.1, ,51.9, ,59.5, ,98, ,45, ,77, ,52.1, ,3.1, ,74.3, ,60,Y
152,1/28/2015,28,0.08, ,0, ,172, ,11.3, ,73.5, ,51.8, ,63.9, ,87, ,41, ,56, ,47.7, ,4.3, ,103.7, ,58.4, 
152,1/29/2015,29,0.1, ,0, ,157, ,10.1, ,77.3, ,57.7,Y,67.8,Y,76, ,31, ,43,Y,44.8,Y,4.6, ,109.4, ,59.9,Y
152,1/30/2015,30,0.06, ,0, ,199, ,12.3, ,73.3, ,52.4, ,61.3, ,96, ,46, ,66, ,50, ,2.9, ,68.7, ,60.5,Y
152,1/31/2015,31,0.08, ,0, ,303, ,12.6, ,69.9, ,46.4, ,56.1, ,99, ,58, ,82, ,50.7, ,3.1, ,75, ,59.1, 
152,2/1/2015,32,0.09, ,0, ,298, ,10.9, ,71.9, ,47.9, ,57.7, ,90, ,46, ,67, ,46.9, ,3.3, ,79.8, ,58.7, 
152,2/2/2015,33,0.1, ,0, ,323, ,10.1, ,75.2, ,43.1, ,57.1, ,91, ,34, ,63, ,44.8, ,2.9, ,70, ,58.8, 
152,2/3/2015,34,0.08, ,0, ,305, ,12.2, ,69.3, ,41.1, ,53.9, ,98, ,61, ,86, ,49.8, ,2.6, ,62.3, ,57.9, 
152,2/4/2015,35,0.06, ,0, ,262, ,12.9, ,69.4, ,45.4, ,54.3, ,100, ,64, ,90, ,51.3, ,2.7, ,64.2, ,59.2, 
152,2/5/2015,36,0.08, ,0, ,312, ,12.9, ,69.7, ,44.7, ,55.9, ,100, ,62, ,85, ,51.4, ,2.7, ,65.1, ,58.9, 
152,2/6/2015,37,0.08, ,0, ,318, ,13, ,67.5, ,45.8, ,55.7, ,97, ,68, ,86, ,51.5, ,3.1, ,75.4, ,59.4, 
152,2/7/2015,38,0, ,0.15,R,73, ,14.8,Y,59.5, ,48.5, ,56.2, ,100, ,77, ,96,Y,55,Y,2.5, ,60.2, ,57.7, 
152,2/8/2015,39,0.07, ,0, ,261, ,16.2,Y,76.7, ,51.8, ,60.8, ,100, ,57, ,89,Y,57.5,Y,2.5, ,59.5, ,60.6,Y
152,2/9/2015,40,0.09, ,0, ,325, ,15.5,Y,70.6, ,52.7, ,60.9, ,98, ,56, ,85,Y,56.3,Y,2.9, ,70.3, ,62.6,Y
152,2/10/2015,41,0.14, ,0, ,343, ,9.6, ,82.5, ,46.1, ,62.1, ,87, ,21, ,51, ,43.5, ,4.5, ,108.4, ,59.7, 
152,2/11/2015,42,0.22, ,0, ,338, ,4.9, ,82.5, ,55.1, ,72,Y,46, ,13, ,18,Y,26.7,Y,7,Y,168.3,Y,60.2, 
152,2/12/2015,43,0.21,R,0, ,354, ,5.5, ,86.7,Y,55, ,72,R,51, ,12, ,--,R,--,I,5.8, ,140, ,61.9,Y
152,2/13/2015,44,0.16, ,0, ,358, ,6.5, ,88.8,Y,53.3, ,68.4,Y,47, ,13, ,27,Y,33.4,Y,3.5, ,84.3, ,62.5,Y
152,2/14/2015,45,0.14, ,0, ,347, ,7.8, ,83.3,Y,47.9, ,64.6, ,68, ,20, ,37, ,38, ,3.8, ,92.3, ,61.6,Y
152,2/15/2015,46,0.11, ,0, ,358, ,10.8, ,73.1, ,47.6, ,58.3, ,95, ,42, ,65, ,46.6, ,3.1, ,73.8, ,61.4,Y
152,2/16/2015,47,0.07, ,0, ,290, ,14, ,68.1, ,48.6, ,57.1, ,100, ,67, ,88, ,53.6, ,2.9, ,69.8, ,62.1,Y
152,2/17/2015,48,0.08, ,0, ,311, ,14, ,67.2, ,49.7, ,58.6, ,97, ,65, ,83, ,53.5, ,2.8, ,66.6, ,63.2,Y
152,2/18/2015,49,0.08, ,0, ,331, ,13.2, ,66.7, ,44.8, ,55.5, ,98, ,69, ,88, ,51.9, ,2.9, ,68.9, ,61.4,Y
