70,1/1/2015,1,0.05, ,0, ,245, ,5.8, ,51.6, ,27.4, ,36.9, ,100, ,43, ,78, ,30.8, ,2.8, ,68.2, ,49.1, 
70,1/2/2015,2,0.04, ,0, ,239, ,5.8, ,51.7, ,23.6, ,35.1, ,100, ,48, ,84, ,30.8, ,2.2, ,52.1, ,47.9, 
70,1/3/2015,3,0.05, ,0, ,236, ,6.1, ,55.9, ,26, ,37.8, ,100, ,43, ,79, ,32, ,1.9, ,46.1, ,47.2, 
70,1/4/2015,4,0.04, ,0, ,202, ,6.8, ,56, ,27.9, ,39, ,100, ,49, ,84, ,34.6, ,2.4, ,56.8, ,47, 
70,1/5/2015,5,0.05, ,0, ,211, ,7.3, ,59.5, ,28.5, ,41.5, ,100, ,48, ,83, ,36.6, ,1.7, ,41.2, ,47.1, 
70,1/6/2015,6,0.05, ,0, ,241, ,8.5, ,61.1, ,30.8, ,44.1, ,100, ,56, ,86, ,40.2, ,2.4, ,57.3, ,47.4, 
70,1/7/2015,7,0.05, ,0, ,241, ,9, ,65.5, ,31.2, ,45.5, ,100, ,53, ,87, ,41.7, ,1.8, ,43.8, ,47.6, 
70,1/8/2015,8,0.04, ,0, ,191, ,10, ,61.6, ,33.7, ,46.1, ,100, ,69, ,94, ,44.6, ,2.5, ,60.6, ,47.8, 
70,1/9/2015,9,0.02, ,0, ,113, ,11.2, ,60.8, ,41, ,49.6, ,100, ,72, ,93, ,47.5, ,1.8, ,43.9, ,48.8, 
70,1/10/2015,10,0.04, ,0, ,198, ,11, ,64.9, ,40.2, ,49.9, ,100, ,57, ,90, ,47, ,2, ,48.8, ,49.8, 
70,1/11/2015,11,0.04, ,0, ,186, ,10.9, ,63.1, ,39.9, ,48.6, ,100, ,67, ,94, ,46.8, ,2, ,48.3, ,49.8, 
70,1/12/2015,12,0.05, ,0, ,215, ,10.4, ,62.5, ,37.4, ,47.6, ,100, ,64, ,93, ,45.6, ,2.8, ,66.7, ,49.9, 
70,1/13/2015,13,0.02, ,0.01, ,152, ,9.6, ,58.8, ,34.3, ,43.9, ,100, ,75, ,98, ,43.4, ,2, ,47.8, ,49.6, 
70,1/14/2015,14,0.01, ,0.01,R,72, ,9.4, ,46.8, ,39.8, ,42.9, ,100, ,100, ,100, ,42.9, ,2.7, ,65.2, ,49.4, 
70,1/15/2015,15,0.01, ,0.01,R,91, ,9.7, ,48.7, ,40.1, ,43.6, ,100, ,100, ,100, ,43.6, ,2.7, ,63.6, ,50, 
70,1/16/2015,16,0.01, ,0, ,102, ,10.8, ,55.2, ,43, ,47.5, ,100, ,80, ,97, ,46.6, ,4, ,95.9, ,50.5, 
70,1/17/2015,17,0, ,0, ,62, ,12.2, ,53.7, ,48.3, ,50, ,100, ,92, ,99, ,49.7, ,2.9, ,70.1, ,51.1, 
70,1/18/2015,18,0.01, ,0, ,88, ,12.1, ,55, ,46.5, ,49.7, ,100, ,93, ,99, ,49.5, ,3.1, ,73.2, ,51.6, 
70,1/19/2015,19,0, ,0.01,R,53, ,12.5, ,53.9, ,47.1, ,50.5, ,100, ,96, ,100, ,50.4, ,2.5, ,59.5, ,52, 
70,1/20/2015,20,0.01, ,0.02, ,93, ,11.9, ,57.6, ,42.9, ,49.8, ,100, ,74, ,97, ,49.1, ,2.4, ,57.1, ,52.4, 
