246,1/1/2017,1,--,N,0.57, ,251, ,2.7, ,47.8, ,25.3, ,35.6, ,72, ,16, ,38, ,12.6, ,16.1,R,387.3,R,40.4, 
246,1/2/2017,2,--,N,0.17, ,119, ,3.3, ,33.6, ,25, ,28.5, ,71, ,55, ,63, ,17.4, ,19.1,R,458,R,40.1, 
246,1/3/2017,3,--,N,0.3, ,177, ,4.8, ,41.5, ,28.1, ,34.3, ,89, ,50, ,72, ,26.2, ,16.4,R,394.7,R,39.8, 
246,1/4/2017,4,--,N,2.65, ,18, ,6.7, ,42.3, ,34.8, ,38.4, ,95, ,78, ,85, ,34.4, ,10.6,Y,254.7,Y,39, 
246,1/5/2017,5,--,N,0.13, ,118, ,3.9, ,35.2, ,15.9, ,22.4, ,98, ,86, ,94, ,20.9, ,6, ,145.2, ,39.5, 
246,1/6/2017,6,--,N,0, ,200, ,2.5, ,26.5, ,2.9, ,14.7, ,90, ,68, ,84, ,10.9, ,2.9, ,68.6, ,39.1, 
246,1/7/2017,7,--,N,0.54, ,73, ,5.4, ,46, ,13, ,30.5, ,93, ,74, ,94, ,29.1, ,5.8, ,138.6, ,38.6, 
246,1/8/2017,8,--,N,3.39, ,13, ,8.1,Y,50.9, ,36.5, ,44.5, ,96, ,63, ,81,Y,39,Y,13.5,R,324.1,R,39.3, 
246,1/9/2017,9,--,N,0.63, ,89, ,5.7, ,46.3, ,31.9, ,36.9, ,94, ,57, ,77, ,30.3, ,15.4,R,370.6,R,41.2,Y
246,1/10/2017,10,--,N,2.31, ,39, ,6.1, ,40.2, ,33.2, ,35.4, ,98, ,78, ,88, ,32.1, ,20.8,R,499.8,R,39.8, 
246,1/11/2017,11,--,N,0.12, ,172, ,4.6, ,42.2, ,26.5, ,34.3, ,97, ,49, ,68, ,24.9, ,13.9,R,332.9,R,38.6, 
246,1/12/2017,12,--,N,0.25, ,65, ,5, ,32.5, ,26.9, ,28.6, ,97, ,90, ,95, ,27.3, ,6.8, ,163.2, ,38.9, 
246,1/13/2017,13,--,N,0.01, ,117, ,4.6, ,29.7, ,24.2, ,27.3, ,98, ,82, ,91, ,25, ,5.2, ,125.4, ,39.1, 
246,1/14/2017,14,--,N,0, ,148, ,3.9, ,32.3, ,23.2, ,26, ,93, ,68, ,82, ,21.2, ,3.8, ,90.5, ,39.1, 
246,1/15/2017,15,--,N,0, ,186, ,3.6, ,30, ,18.6, ,22.2, ,95, ,74, ,87, ,19.1, ,3.7, ,89, ,39.2, 
246,1/16/2017,16,--,N,0, ,273, ,3.4, ,32.2, ,15.7, ,21.8, ,96, ,69, ,85, ,18.1, ,3.4, ,81, ,39.3, 
246,1/17/2017,17,--,N,0, ,223, ,3.5, ,36.9, ,8.3, ,20.5, ,96, ,80, ,92, ,18.6, ,2.9, ,68.4, ,39.2, 
246,1/18/2017,18,--,N,1.24, ,99, ,5.6, ,48.8, ,25.5, ,39.7, ,88, ,35, ,67, ,29.8, ,17.8,R,426.3,R,38.9, 
246,1/19/2017,19,--,N,0.25, ,121, ,4.9, ,37.3, ,29.2, ,32.4, ,94, ,65, ,79, ,26.7, ,9.1,Y,218,Y,38.6, 
