35,1/1/2017,1,0.06, ,0, ,276, ,4, ,52.3, ,18.9, ,36.8, ,93, ,3, ,54, ,21.5, ,4.1, ,97.8, ,38.2, 
35,1/2/2017,2,0.12,R,0, ,274, ,0.9, ,57.1, ,28.2, ,43.7, ,26, ,4, ,10, ,-9.8, ,5.7, ,137.7, ,39, 
35,1/3/2017,3,0.07, ,0, ,193, ,3.3, ,54.8, ,31.3, ,43.4, ,82, ,14, ,34, ,17.2, ,3.9, ,92.4, ,39.6, 
35,1/4/2017,4,0, ,0.92, ,25, ,6.8, ,38.8, ,33.6, ,35.6, ,99, ,86, ,97, ,34.8, ,2.3, ,56.3, ,40.5, 
35,1/5/2017,5,0.04, ,0.01, ,199, ,6.2, ,53.1, ,27.4, ,38.6, ,100, ,41, ,78, ,32.3, ,4.3, ,104, ,40.7, 
35,1/6/2017,6,0.05, ,0, ,291, ,3.1, ,41.5, ,15.2, ,28.3, ,91, ,31, ,59, ,15.9, ,2.3, ,56.2, ,39.7, 
35,1/7/2017,7,0, ,0, ,43, ,4.8, ,33.5,Y,21.8, ,29, ,98, ,70, ,89, ,26.1, ,2.1, ,51.3, ,38.2, 
35,1/8/2017,8,0, ,1.44, ,52, ,6.4, ,41.1, ,31.3, ,33.4, ,100, ,98, ,100, ,33.3, ,2.9, ,68.7, ,37.6, 
35,1/9/2017,9,0.03, ,0.77, ,112, ,7.2,Y,49.4, ,37.6,Y,42.3, ,100, ,43, ,78,Y,36,Y,5.2, ,123.8, ,37.5, 
35,1/10/2017,10,0.07, ,0.15, ,199, ,5.3, ,59, ,31.1, ,45.7, ,87, ,31, ,50, ,28.3, ,5.5, ,132.5, ,38.7, 
35,1/11/2017,11,0.06, ,0.17, ,279, ,6.9,Y,49.2, ,32.1, ,40.2, ,97, ,58, ,81,Y,34.9,Y,4.1, ,98.8, ,40.8, 
35,1/12/2017,12,0.03, ,0.03, ,138, ,6.1, ,44.3, ,28.6, ,35.3, ,98, ,72, ,88, ,32, ,2.8, ,67.9, ,40.4, 
35,1/13/2017,13,0.05, ,0.17,H,257, ,5.7, ,46.4, ,30.9, ,37.1, ,100, ,53, ,76, ,30.3, ,2.3, ,54.4, ,40.4, 
35,1/14/2017,14,0.06, ,0, ,293, ,4.7, ,52.6, ,25.2, ,37.3, ,92, ,37, ,62, ,25.6, ,2.8, ,68.1, ,40.4, 
35,1/15/2017,15,0.06, ,0, ,302, ,4.1, ,55, ,25, ,38.1, ,82, ,25, ,52, ,22.1, ,2.8, ,66.6, ,40, 
35,1/16/2017,16,0.07, ,0, ,306, ,3.3, ,54.3, ,24.7, ,39.2, ,75, ,18, ,41, ,17.3, ,4.1, ,98.7, ,39.8, 
35,1/17/2017,17,0.07, ,0, ,289, ,3.4, ,54.5, ,20.4, ,36.1, ,85, ,17, ,47, ,17.8, ,2.9, ,69.2, ,39.4, 
35,1/18/2017,18,0.04, ,0, ,150, ,4.6, ,46.8, ,24, ,36, ,90, ,37, ,64, ,25, ,2.5, ,59, ,39, 
35,1/19/2017,19,0.04, ,0.13, ,202, ,6.2, ,47.8, ,28.2, ,36.8, ,100, ,60, ,84, ,32.3, ,2.7, ,65, ,40, 
35,1/20/2017,20,0.01, ,0.36, ,103, ,5.8, ,35.8,Y,25.4, ,31.9, ,100, ,82, ,96, ,30.8, ,4.8, ,116.2, ,39, 
35,1/21/2017,21,0.03, ,0, ,207, ,5.8, ,42.7, ,30.1, ,33.5, ,100, ,62, ,90, ,30.9, ,2.1, ,50.8, ,38.5, 
35,1/22/2017,22,0, ,0.71, ,44, ,6.2, ,37,Y,31.9, ,33.2, ,100, ,77, ,97, ,32.5, ,8.2,R,197.6,R,38.3, 
35,1/23/2017,23,0.04, ,0.48, ,224, ,5.4, ,37.8,Y,21.5, ,31.3, ,100, ,78, ,92, ,29.2, ,3.1, ,75.1, ,37.5, 
35,1/24/2017,24,0.05, ,0, ,333,R,2.8, ,37,Y,13.4, ,23.8,Y,91, ,44, ,64,Y,13.3,Y,3.1, ,74.7, ,37.2, 
35,1/25/2017,25,0.05, ,0, ,333,R,2.5, ,35.2,Y,10.6,Y,23.5,Y,82, ,41, ,59,Y,11.3,Y,2.7, ,64.1, ,36.7, 
35,1/26/2017,26,0.05, ,0, ,252, ,3, ,39.5, ,16.4, ,27.9, ,82, ,38, ,57, ,14.8, ,2.5, ,59.1, ,36.3, 
35,1/27/2017,27,0.06, ,0, ,343,R,2.9, ,40.4, ,19.4, ,29.2, ,73, ,37, ,54, ,14.5, ,4, ,96.2, ,36, 
35,1/28/2017,28,0.07, ,0, ,348,R,3.3, ,48, ,19.8, ,33.2, ,72, ,34, ,52, ,17.5, ,3, ,72.2, ,35.8, 
35,1/29/2017,29,0.07, ,0, ,344, ,3.5, ,52, ,22.2, ,35.3, ,71, ,25, ,51, ,18.9, ,2.6, ,63, ,35.6, 
35,1/30/2017,30,0.07, ,0, ,329, ,4.1, ,58.7, ,22.1, ,35.7, ,90, ,26, ,58, ,22.4, ,2.2, ,53.2, ,35.6, 
35,1/31/2017,31,0.07, ,0, ,353,R,4.6, ,56, ,23.2, ,37, ,89, ,33, ,61, ,24.8, ,2.2, ,53.7, ,35.7, 
