52,1/1/2017,1,0.03, ,0, ,122, ,8.5, ,56.1, ,36.2, ,47.8, ,92, ,64, ,75, ,40.2, ,2.8, ,67.5, ,52.5, 
52,1/2/2017,2,0.03, ,0, ,123, ,8.6, ,56.5, ,43.4, ,48.4, ,88, ,59, ,74, ,40.5, ,2, ,47.6, ,52.4, 
52,1/3/2017,3,0.03, ,0.01, ,108, ,10.5, ,60, ,43.3, ,52.8, ,91, ,57, ,77, ,45.9, ,2.8, ,67.4, ,52.6, 
52,1/4/2017,4,0, ,2.54, ,23, ,15,Y,57.9, ,53, ,55.8, ,99, ,93, ,98,Y,55.4,Y,3.5, ,84.5, ,53.8, 
52,1/5/2017,5,0.03, ,0.39, ,158, ,12.5, ,58.1, ,41.9, ,53.2, ,100, ,66, ,90, ,50.5, ,2.6, ,63.1, ,55.1, 
52,1/6/2017,6,0.06, ,0.04, ,249, ,8.6, ,65.3, ,41, ,50.5, ,86, ,45, ,69, ,40.7, ,3.1, ,73.9, ,53.7, 
52,1/7/2017,7,0, ,0.71, ,29, ,13.2, ,59, ,49.2, ,54, ,99, ,77, ,93, ,51.9, ,2.6, ,61.4, ,53.9, 
52,1/8/2017,8,0.05, ,1.6, ,122, ,12.6, ,71.3, ,51.6, ,59.3, ,100, ,40, ,73, ,50.7, ,3.4, ,82.4, ,54.8, 
52,1/9/2017,9,0.04, ,0.44, ,156, ,14.3, ,62, ,53.3, ,56.8, ,100, ,69, ,91, ,54.2, ,2.5, ,61.1, ,55.8, 
52,1/10/2017,10,0.01, ,1.13, ,60, ,14.9,Y,57.6, ,52.6, ,55.5, ,100, ,98, ,99,Y,55.3,Y,3.5, ,83.5, ,56.3, 
52,1/11/2017,11,0.03, ,0.17, ,127, ,13.8, ,61.3, ,53, ,55.7, ,99, ,68, ,91, ,53.1, ,2.6, ,62.1, ,56.6, 
52,1/12/2017,12,0.04, ,0.85, ,197, ,11, ,56.3, ,40.4, ,49.7, ,98, ,67, ,91, ,47.1, ,3.1, ,73.9, ,56.5, 
52,1/13/2017,13,0.06, ,0, ,221, ,8.6, ,57.2, ,40.3, ,49.2, ,91, ,59, ,72, ,40.5, ,3.9, ,93.7, ,54.4, 
52,1/14/2017,14,0.1, ,0, ,281, ,7.6, ,63.1, ,49.4, ,55.2, ,68, ,41, ,51, ,37.4, ,6.4, ,152.7, ,53.5, 
52,1/15/2017,15,0.1, ,0, ,279, ,7.3, ,58.9, ,45.3, ,51.6, ,68, ,45, ,56, ,36.4, ,7.9, ,190.5, ,52.7, 
52,1/16/2017,16,0.08, ,0, ,291, ,7.9, ,61, ,40.3, ,49.8, ,93, ,48, ,64, ,38.3, ,4.8, ,116.1, ,52, 
52,1/17/2017,17,0.06, ,0, ,250, ,8.6, ,66.2, ,36.6, ,48.8, ,96, ,40, ,73, ,40.7, ,1.8, ,44.2, ,51.5, 
52,1/18/2017,18,0.01, ,0.5, ,70, ,11, ,56.9, ,41.8, ,50.7, ,96, ,79, ,87, ,47, ,2.8, ,66.8, ,51.7, 
52,1/19/2017,19,0.04, ,0.8, ,200, ,12.3, ,61.3, ,47.6, ,52.9, ,100, ,61, ,90, ,50.1, ,2.1, ,49.5, ,52.7, 
52,1/20/2017,20,0.01, ,1.77, ,79, ,11.6, ,54.2, ,45.2, ,49.6, ,99, ,89, ,96, ,48.4, ,3.5, ,84.8, ,53.4, 
52,1/21/2017,21,0.03, ,0.14, ,151, ,11, ,55.8, ,43.4, ,50, ,100, ,75, ,89, ,47, ,2.5, ,60.3, ,52.8, 
52,1/22/2017,22,0.01, ,1.75, ,86, ,12.1, ,57.3, ,47.8, ,51.4, ,98, ,83, ,94, ,49.7, ,5, ,121, ,53.2, 
52,1/23/2017,23,0.04, ,0.41, ,195, ,9.6, ,53.5, ,39.9, ,46.4, ,99, ,69, ,89, ,43.3, ,2.4, ,56.8, ,53.3, 
52,1/24/2017,24,0.05, ,0.04, ,205, ,8.3, ,57.2, ,36.6, ,45.9, ,100, ,56, ,79, ,39.7, ,2.6, ,62.1, ,52.1, 
52,1/25/2017,25,0.08, ,0, ,310, ,7.7, ,59.2, ,37.2, ,47.9, ,90, ,44, ,68, ,37.8, ,3.9, ,93.6, ,51.2, 
52,1/26/2017,26,0.09, ,0, ,321, ,7.3, ,58.5, ,43.6, ,51.1, ,70, ,44, ,57, ,36.3, ,4.8, ,116.3, ,51, 
52,1/27/2017,27,0.1, ,0, ,311, ,7.6, ,62.8, ,46.4, ,53.2, ,71, ,38, ,55, ,37.5, ,7.2, ,171.8, ,51.2, 
52,1/28/2017,28,0.14, ,0, ,329, ,6.5, ,70.8, ,44.7, ,58.7, ,49, ,25, ,39, ,33.7, ,7.3, ,174, ,51.5, 
52,1/29/2017,29,0.17, ,0, ,337, ,6.6, ,73.2, ,52.2, ,61.2, ,49, ,26, ,36, ,34, ,9.3,Y,222.9,Y,52.1, 
52,1/30/2017,30,0.12, ,0, ,337, ,7.3, ,77.9, ,46.9, ,61.2, ,86, ,19, ,40, ,36.6, ,4, ,97.2, ,53, 
52,1/31/2017,31,0.1, ,0, ,339, ,8.8, ,75.5, ,42.1, ,55.1, ,95, ,25, ,59, ,41.2, ,2.1, ,49.6, ,53.1, 
52,2/1/2017,32,0.07, ,0, ,273, ,10.2, ,64.5, ,38.1, ,51.2, ,96, ,51, ,80, ,45.1, ,2.6, ,63.1, ,52.6, 
52,2/2/2017,33,0.01, ,0.54, ,66, ,14.1, ,60.2, ,51.3, ,55.7, ,98, ,81, ,93, ,53.8, ,2, ,48.3, ,53.6, 
52,2/3/2017,34,0.02, ,0.53, ,114, ,15.5, ,62.2, ,50.9, ,57.3, ,99, ,79, ,97, ,56.3, ,3.1, ,74.2, ,55.2, 
52,2/4/2017,35,0.07, ,0, ,287, ,13.1, ,63.9, ,47.2, ,54, ,100, ,69, ,92, ,51.6, ,2.7, ,65.6, ,55.9, 
52,2/5/2017,36,0.03, ,0.77, ,152, ,12.7, ,60.1, ,48.2, ,52.9, ,100, ,78, ,92, ,50.8, ,3.1, ,74.1, ,56.2, 
52,2/6/2017,37,0.05, ,0.78, ,209, ,14.9, ,64.3, ,53.3, ,57.1, ,100, ,76, ,93, ,55.3, ,3.1, ,73.4, ,56.5, 
52,2/7/2017,38,0, ,1.47, ,14, ,16.7,Y,59.7, ,56.3, ,58.6, ,100, ,97, ,99,Y,58.4,Y,3.5, ,84.2, ,57.2, 
