113,1/1/2017,1,0.03, ,0, ,117, ,7.1, ,51.3, ,31.7, ,41.2, ,95, ,64, ,81, ,35.8, ,4.1, ,97.8, ,51.1, 
113,1/2/2017,2,0.01, ,0.02, ,74, ,8.4, ,49.5, ,36.7, ,43.5, ,96, ,70, ,87, ,40, ,4.2, ,101.1, ,50.5, 
113,1/3/2017,3,0.04, ,0.46, ,144, ,10.5, ,59.1, ,45, ,50.4, ,95, ,66, ,84, ,45.9, ,7.4, ,178.4, ,50.4, 
113,1/4/2017,4,0.02, ,1.2, ,108, ,14.2,Y,61.9, ,51.4,Y,56.2, ,98, ,83, ,92,Y,53.8,Y,7.8, ,186.4, ,51.2, 
113,1/5/2017,5,0.06, ,0, ,196, ,9.7, ,60.7, ,34, ,48.7, ,98, ,60, ,83, ,43.6, ,7.5, ,180.7, ,52.5, 
113,1/6/2017,6,0.05, ,0, ,230, ,7.4, ,56.6, ,30.5, ,42.8, ,96, ,53, ,79, ,36.7, ,3.6, ,86.9, ,52.2, 
113,1/7/2017,7,0, ,1.19, ,25, ,12.3, ,57.7, ,47.2, ,52.1, ,98, ,68, ,93, ,50.1, ,5.6, ,133.2, ,51.4, 
113,1/8/2017,8,0.07,R,0.52, ,155, ,13.3, ,66.3, ,54.7,Y,58.9,Y,96, ,56, ,78,Y,52.2,Y,8.9,Y,213.7,Y,51.8, 
113,1/9/2017,9,0.05, ,0.02, ,153, ,12.3, ,62.2, ,50.2,Y,56, ,94, ,62, ,80, ,50, ,5.9, ,140.6, ,53, 
113,1/10/2017,10,0.04, ,0.28, ,145, ,13.2, ,61.8, ,51.5,Y,55.6, ,94, ,76, ,88, ,52, ,8.6,Y,205.9,Y,53.6, 
113,1/11/2017,11,0.04, ,0.01, ,179, ,11.1, ,60.1, ,46.4, ,52.4, ,93, ,66, ,83, ,47.3, ,4.2, ,101.9, ,54, 
113,1/12/2017,12,0.05, ,0.19, ,194, ,9.6, ,54.3, ,38.1, ,47.2, ,97, ,67, ,87, ,43.5, ,4.8, ,115.4, ,54, 
113,1/13/2017,13,0.07, ,0, ,279, ,7.8, ,57.7, ,31.6, ,42.8, ,97, ,57, ,83, ,38, ,4.1, ,98.4, ,53.1, 
113,1/14/2017,14,0.06, ,0, ,287, ,8, ,59.8, ,32.7, ,44.7, ,97, ,52, ,80, ,38.9, ,3.4, ,81.9, ,51.8, 
113,1/15/2017,15,0.05, ,0, ,241, ,8.1, ,55.5, ,36.4, ,43.3, ,99, ,58, ,85, ,39.1, ,2.9, ,69.3, ,51.2, 
113,1/16/2017,16,0.06, ,0, ,283, ,7.6, ,55.9, ,31.3, ,41.7, ,97, ,60, ,84, ,37.4, ,3.6, ,87.2, ,50.9, 
113,1/17/2017,17,0.06, ,0, ,254, ,8, ,63.9, ,32.3, ,45.1, ,96, ,46, ,78, ,38.8, ,4.4, ,105, ,50.3, 
113,1/18/2017,18,0.01, ,0.67, ,38, ,9.8, ,53.7, ,38.6, ,47, ,94, ,79, ,89, ,44, ,8,Y,191.3,Y,50.1, 
113,1/19/2017,19,0.04, ,0.16, ,172, ,10.5, ,58.4, ,41.5, ,50.2, ,97, ,71, ,85, ,45.8, ,4.4, ,104.9, ,50.1, 
113,1/20/2017,20,0.05, ,0.58, ,177, ,9.7, ,58.5, ,41.5, ,49.7, ,94, ,56, ,80, ,43.8, ,7, ,168.1, ,50.6, 
113,1/21/2017,21,0.05, ,0.11, ,204, ,8.9, ,57.4, ,36.5, ,46.5, ,96, ,60, ,83, ,41.6, ,5.4, ,129.6, ,50.7, 
113,1/22/2017,22,0.05, ,1.3, ,178, ,10.7, ,58.3, ,43.4, ,50, ,95, ,68, ,87, ,46.3, ,8.3,Y,198.1,Y,50.6, 
113,1/23/2017,23,0.04, ,0.23, ,185, ,8.3, ,52.5, ,38.7, ,43.8, ,95, ,68, ,85, ,39.7, ,3.5, ,84.8, ,50.9, 
113,1/24/2017,24,0.07, ,0, ,311, ,7.5, ,56.1, ,32.3, ,42.8, ,96, ,54, ,80, ,37, ,3.1, ,75.4, ,50.4, 
113,1/25/2017,25,0.07, ,0, ,318, ,6.9, ,56.6, ,29.7, ,41.4, ,96, ,40, ,78, ,35.2, ,3.7, ,89.3, ,49.7, 
113,1/26/2017,26,0.06, ,0, ,271, ,7.4, ,57.4, ,30.6, ,41.9, ,97, ,51, ,81, ,36.7, ,2.8, ,66.7, ,49.1, 
