222,1/1/2017,1,0.02, ,0.01, ,137, ,8.4, ,49.4, ,33.1, ,41.3, ,100, ,74, ,95, ,39.9, ,4.8, ,114.4, ,46, 
222,1/2/2017,2,0.04, ,0, ,126, ,7.3, ,49.6, ,35.4, ,42.7, ,91, ,59, ,79, ,36.6, ,11.1, ,267.5, ,45.8, 
222,1/3/2017,3,0, ,1.11, ,32, ,10.1, ,49.7, ,42.7, ,45.6, ,100, ,89, ,97, ,44.7, ,10.8, ,258.4, ,46.1, 
222,1/4/2017,4,0.01, ,0, ,70, ,9.8, ,51.5, ,37.8, ,47.9, ,99, ,64, ,86, ,43.9, ,6.3, ,151.9, ,47.3, 
222,1/5/2017,5,0.07, ,0, ,245, ,4.7, ,46.6, ,30.1, ,37.2, ,90, ,41, ,62, ,25.5, ,9.6, ,230.8, ,45.9, 
222,1/6/2017,6,0.05, ,0, ,278,R,5, ,46.6, ,30.6, ,41.1, ,71, ,44, ,57, ,26.9, ,4.7, ,114, ,43.4, 
222,1/7/2017,7,0, ,0.83, ,31, ,7.6, ,40.8, ,34.5, ,38.1, ,100, ,75, ,98, ,37.5, ,5.7, ,137.3, ,43.7, 
222,1/8/2017,8,0, ,1.23, ,29, ,13, ,59.7, ,40.5, ,51.3, ,100, ,94, ,100, ,51.5, ,12.3, ,294.8, ,45.2, 
222,1/9/2017,9,0.05, ,0, ,109, ,10.3, ,55.5, ,48.2, ,51.3, ,93, ,63, ,80, ,45.4, ,11.9, ,285.5, ,47.9, 
222,1/10/2017,10,0, ,0.58, ,28, ,12.5, ,53.8, ,50.6, ,52.2, ,98, ,87, ,94, ,50.5, ,16.3,Y,391.5,Y,48.6, 
222,1/11/2017,11,0.05, ,0, ,205, ,9.6, ,56.7, ,40.8, ,49.1, ,97, ,57, ,81, ,43.5, ,5.7, ,137, ,49.1, 
222,1/12/2017,12,0.02, ,0.26, ,86, ,8.5, ,50.4, ,35.8, ,43.7, ,99, ,72, ,88, ,40.4, ,5.2, ,124.1, ,48.3, 
222,1/13/2017,13,0.08, ,0, ,256, ,6.3, ,56.8, ,35.9, ,45, ,82, ,43, ,62, ,32.9, ,8.9, ,214.5, ,46.7, 
222,1/14/2017,14,0.06, ,0, ,257, ,6.8, ,58.9, ,34.3, ,44.6, ,93, ,44, ,68, ,34.5, ,4.8, ,114.5, ,46.3, 
222,1/15/2017,15,0.04, ,0, ,211, ,7.8, ,53, ,32.5, ,40.9, ,100, ,61, ,90, ,38, ,3, ,72.7, ,46.2, 
