231,1/21/2017,21,--,N,0, ,182, ,10.8, ,58.8, ,42.9, ,52.3, ,92, ,68, ,81, ,46.5, ,5, ,118.8, ,51, 
231,1/22/2017,22,--,N,0.02, ,151, ,12.2, ,60.1, ,50.2, ,54, ,90, ,81, ,86, ,49.9, ,14.8,R,355.2,R,51.3, 
231,1/23/2017,23,--,N,0, ,222, ,9.5, ,54.5, ,38.3, ,47.9, ,93, ,70, ,84, ,43.3, ,5.5, ,132.9, ,51.1, 
231,1/24/2017,24,--,N,0, ,221, ,8.6, ,55.6, ,36.5, ,45.1, ,95, ,59, ,84, ,40.5, ,3.2, ,76.9, ,49.5, 
231,1/25/2017,25,--,N,0, ,328, ,7.9, ,57.2, ,31.6, ,43.6, ,96, ,59, ,82, ,38.5, ,4.2, ,100.8, ,48.1, 
231,1/26/2017,26,--,N,0, ,329, ,7.7, ,59.9, ,30, ,44.8, ,95, ,55, ,76, ,37.8, ,4.7, ,112.3, ,47.3, 
231,1/27/2017,27,--,N,0, ,332, ,7.4, ,63.1, ,33.8, ,45.6, ,90, ,40, ,71, ,36.9, ,3.6, ,86.4, ,47.4, 
231,1/28/2017,28,--,N,0, ,344, ,7.7, ,62.4, ,32.7, ,45.7, ,93, ,46, ,73, ,37.7, ,3.5, ,84.8, ,47.2, 
231,1/29/2017,29,--,N,0, ,352, ,7.8, ,70.3, ,32, ,47.8, ,92, ,36, ,69, ,38, ,3.4, ,81.3, ,47.2, 
231,1/30/2017,30,--,N,0, ,351, ,8, ,73.8, ,35.8, ,51, ,90, ,34, ,63, ,38.8, ,3.2, ,75.9, ,48.2, 
231,1/31/2017,31,--,N,0, ,351, ,8.5, ,76.9, ,37.8, ,53, ,86, ,30, ,62, ,40.2, ,2.7, ,65.6, ,49, 
231,2/1/2017,32,--,N,0, ,262, ,9.6, ,64.4, ,32.3, ,49.8, ,93, ,52, ,79, ,43.4, ,5.2, ,126, ,49.1, 
231,2/2/2017,33,--,N,0, ,179, ,13.4,Y,61, ,53.4,Y,57, ,93, ,78, ,84,Y,52.3,Y,10.2,R,245.9,R,50.8, 
231,2/3/2017,34,--,N,0, ,188, ,15.6,R,64.5, ,55.2,Y,59.1, ,95, ,85, ,--,R,--,I,5.1, ,123.1, ,53.5, 
231,2/4/2017,35,--,N,0, ,286, ,13.8,Y,63.1, ,48.7, ,56.1, ,96, ,76, ,89,Y,53.1,Y,4.8, ,115.6, ,54.9, 
231,2/5/2017,36,--,N,0, ,172, ,12.9, ,62.8, ,50.9, ,55.1, ,95, ,71, ,87, ,51.3, ,5.8, ,139.1, ,54.6, 
231,2/6/2017,37,--,N,0, ,208, ,15.3,Y,68.3, ,54.4,Y,60, ,95, ,67, ,86,Y,55.9,Y,5.9, ,141.5, ,54.5, 
231,2/7/2017,38,--,N,0, ,41, ,16.9,R,64, ,58.9,R,61.2, ,96, ,88, ,--,R,--,I,5.4, ,130.5, ,56.6,Y
231,2/8/2017,39,--,N,0, ,142, ,17.6,R,67.5, ,57.2,Y,61.3, ,97, ,88, ,--,R,--,I,3.2, ,76.6, ,57.8,Y
231,2/9/2017,40,--,N,0, ,167, ,16.1,R,65.2, ,56.5,Y,60, ,98, ,79, ,--,R,--,I,4, ,97, ,58.6,R
231,2/10/2017,41,--,N,0.01, ,57, ,16.2,R,61.2, ,55.3,Y,58.8, ,97, ,93, ,--,R,--,I,4.2, ,101.2, ,58.2,R
231,2/11/2017,42,--,N,0, ,242, ,11.8, ,57.6, ,46.6, ,53.3, ,94, ,69, ,85, ,49, ,7.4,Y,177.8,Y,56.9,Y
231,2/12/2017,43,--,N,0, ,372, ,11.2, ,64.4, ,39.9, ,51.9, ,95, ,67, ,85, ,47.6, ,5.1, ,122.8, ,55, 
231,2/13/2017,44,--,N,0, ,329, ,11.8, ,61.6, ,39, ,50.7, ,97, ,79, ,93, ,48.9, ,4.1, ,98.5, ,54.4, 
231,2/14/2017,45,--,N,0, ,370, ,13.5,Y,64.4, ,48.8, ,55.9, ,97, ,72, ,88,Y,52.5,Y,4.5, ,108, ,55.8, 
231,2/15/2017,46,--,N,0, ,273, ,12.9, ,70, ,43.8, ,55.5, ,95, ,64, ,86, ,51.4, ,3.7, ,87.7, ,55.8, 
231,2/16/2017,47,--,N,0.01, ,86, ,13.8,Y,59.5, ,48.8, ,54.6, ,98, ,86, ,95,Y,53.1,Y,3.4, ,81.4, ,55.7, 
231,2/17/2017,48,--,N,0.01, ,39, ,14,Y,59.8, ,50.8, ,56.5, ,95, ,85, ,90,Y,53.6,Y,11.9,R,285,R,54.4, 
231,2/18/2017,49,--,N,0, ,118, ,11.8, ,55.1, ,51.2,Y,53.3, ,95, ,74, ,85, ,49, ,10.6,R,255.5,R,54.2, 
231,2/19/2017,50,--,N,0, ,216, ,11.1, ,59, ,44.1, ,53.2, ,92, ,64, ,80, ,47.3, ,6, ,144.5, ,53.6, 
231,2/20/2017,51,--,N,0, ,187, ,14.5,Y,61.6, ,54.3,Y,57.9, ,91, ,86, ,88,Y,54.5,Y,11.4,R,273.8,R,54.4, 
231,2/21/2017,52,--,N,0, ,195, ,15.5,R,65.3, ,52.4,Y,58.9, ,95, ,79, ,--,R,--,I,4.1, ,98, ,56.2,Y
231,2/22/2017,53,--,N,0, ,420, ,10.2, ,58.2, ,43.6, ,51.7, ,97, ,58, ,78, ,45.1, ,8.3,R,198,R,55.4, 
231,2/23/2017,54,--,N,0, ,432, ,7.5, ,55.8, ,40.6, ,48.3, ,78, ,51, ,65, ,37, ,9,R,215.6,R,52.5, 
231,2/24/2017,55,--,N,0, ,430, ,7.3, ,58, ,37, ,47.4, ,89, ,44, ,65, ,36.5, ,6.4, ,154.1, ,51.1, 
231,2/25/2017,56,--,N,0, ,233, ,7.7, ,55.4, ,31, ,43.2, ,95, ,54, ,81, ,37.8, ,3.2, ,76, ,50, 
231,2/26/2017,57,--,N,0, ,369, ,10.1, ,59.7, ,43.4, ,50.5, ,94, ,65, ,81, ,44.9, ,3.6, ,87.1, ,51, 
231,2/27/2017,58,--,N,0, ,321, ,10.1, ,59, ,42.3, ,51, ,95, ,62, ,79, ,44.8, ,5.1, ,122.5, ,52.3, 
231,2/28/2017,59,--,N,0, ,451, ,8.2, ,58.7, ,40.4, ,50.4, ,85, ,49, ,66, ,39.5, ,7.8,Y,187.9,Y,51.5, 
231,3/1/2017,60,--,N,0, ,463, ,8.7, ,68.3, ,33.2, ,49, ,92, ,36, ,73, ,40.9, ,3.8, ,91.1, ,51.3, 
231,3/2/2017,61,--,N,0, ,462, ,9.6, ,72.3, ,39.3, ,53.6, ,92, ,34, ,69, ,43.5, ,4.6, ,109.4, ,52.5, 
231,3/3/2017,62,--,N,0, ,463, ,10.2, ,68.1, ,38.3, ,53.4, ,93, ,44, ,73, ,45, ,4.3, ,103.8, ,53.7, 
231,3/4/2017,63,--,N,0, ,398, ,11.2, ,61.7, ,44, ,53.5, ,94, ,59, ,80, ,47.6, ,4.7, ,111.9, ,56.3, 
231,3/5/2017,64,--,N,0, ,367, ,9.4, ,57.6, ,37.9, ,49, ,95, ,56, ,79, ,42.9, ,6.1, ,147, ,55.6, 
231,3/6/2017,65,--,N,0, ,477, ,7.8, ,59.4, ,31.6, ,47.2, ,95, ,41, ,70, ,38.1, ,7,Y,168.6,Y,53.3, 
231,3/7/2017,66,--,N,0, ,440, ,9.6, ,66.9, ,38.1, ,52.1, ,92, ,47, ,72, ,43.3, ,5, ,119.4, ,54.2, 
231,3/8/2017,67,--,N,0, ,475, ,10.6, ,78.5, ,39.4, ,56.1, ,95, ,34, ,69, ,46.1, ,4.4, ,106.8, ,55.8, 
231,3/9/2017,68,--,N,0, ,490, ,11.6, ,76.7, ,40.4, ,56.2, ,92, ,45, ,75, ,48.5, ,3.8, ,90.9, ,57.3, 
231,3/10/2017,69,--,N,0, ,379, ,12.7, ,68.6, ,42.9, ,54.3, ,95, ,67, ,88, ,50.8, ,3.6, ,86.9, ,57.8, 
231,3/11/2017,70,--,N,0, ,484, ,12.8, ,78.1, ,40.9, ,56.4, ,97, ,53, ,82, ,51, ,4.8, ,114.7, ,58.5, 
231,3/12/2017,71,--,N,0, ,492, ,13, ,82.9, ,48.1, ,62, ,91, ,38, ,69, ,51.6, ,4.9, ,117.5, ,59.7,Y
231,3/13/2017,72,--,N,0, ,500, ,12.8, ,76.4, ,43.2, ,56.3, ,95, ,55, ,83, ,51.2, ,3.5, ,84.8, ,59.8,Y
231,3/14/2017,73,--,N,0, ,439, ,12.7, ,64.2, ,43.2, ,53, ,97, ,80, ,93, ,51, ,4.5, ,107.8, ,59.2, 
231,3/15/2017,74,--,N,0, ,453, ,13.2, ,72.2, ,48.8, ,55.3, ,98, ,64, ,88, ,51.9, ,4.7, ,113.4, ,59.4, 
231,3/16/2017,75,--,N,0, ,441, ,13.8, ,63.7, ,51.3, ,55.9, ,96, ,79, ,90, ,53.1, ,4.5, ,107.7, ,59.9,Y
231,3/17/2017,76,--,N,0, ,489, ,13.9, ,66.9, ,49, ,56.8, ,98, ,74, ,89, ,53.4, ,4.7, ,112.5, ,60.6,Y
231,3/18/2017,77,--,N,0, ,432, ,13.8, ,68.6, ,47.7, ,56.1, ,97, ,69, ,90, ,53.1, ,5.3, ,127.5, ,60.4,Y
231,3/19/2017,78,--,N,0, ,396, ,13.2, ,65.8, ,51.9, ,56.4, ,94, ,71, ,85, ,52, ,5.6, ,133.8, ,60.7,Y
231,3/20/2017,79,--,N,0, ,326, ,12.1, ,70.6, ,47.9, ,60.7, ,91, ,48, ,67, ,49.6, ,6.4, ,154.8, ,60.4,Y
231,3/21/2017,80,--,N,0, ,218, ,15.5,Y,66.3, ,53.6,Y,60, ,94, ,72, ,87,Y,56.3,Y,8.5,R,204.8,R,60.2,Y
231,3/22/2017,81,--,N,0, ,436, ,13.1, ,64.2, ,52.8,Y,56.6, ,98, ,66, ,84, ,51.7, ,8.4,R,200.6,R,59.8, 
231,3/23/2017,82,--,N,0, ,538, ,10.3, ,62.7, ,42, ,54.1, ,91, ,53, ,72, ,45.4, ,9,R,215,R,57.9, 
231,3/24/2017,83,--,N,0, ,475, ,11.2, ,64.5, ,39.8, ,54, ,95, ,42, ,79, ,47.6, ,4.8, ,115.7, ,57.3, 
231,3/25/2017,84,--,N,0, ,440, ,13.7, ,62.9, ,52, ,57.7, ,94, ,73, ,84, ,53, ,8.2,R,197.4,R,58.9, 
231,3/26/2017,85,--,N,0, ,531, ,12.4, ,64.5, ,47.9, ,56.5, ,94, ,57, ,80, ,50.3, ,8.2,R,195.7,R,58.4, 
231,3/27/2017,86,--,N,0, ,552, ,12.1, ,65.3, ,51.8, ,57.4, ,95, ,53, ,75, ,49.5, ,13.4,R,321.1,R,59.1, 
231,3/28/2017,87,--,N,0, ,552, ,10.3, ,68.8, ,47.6, ,58.8, ,83, ,42, ,61, ,45.4, ,8.9,R,213.2,R,58.8, 
231,3/29/2017,88,--,N,0, ,553, ,11.4, ,80.6, ,42.9, ,59.6, ,91, ,35, ,65, ,47.9, ,7.1,Y,170.1,Y,59.9, 
231,3/30/2017,89,--,N,0, ,555, ,12.1, ,62.8, ,48.3, ,56.1, ,94, ,59, ,78, ,49.5, ,16.3,R,390.5,R,60.5,Y
231,3/31/2017,90,--,N,0, ,570, ,9.5, ,65.3, ,44.3, ,55.6, ,91, ,35, ,63, ,43.2, ,10.7,R,257,R,59.6, 
231,4/1/2017,91,--,N,0, ,575, ,9.7, ,74, ,40.3, ,55.1, ,90, ,40, ,66, ,43.8, ,4.7, ,112.2, ,59.5, 
231,4/2/2017,92,--,N,0, ,441, ,11.7, ,62, ,40.8, ,52.5, ,95, ,74, ,87, ,48.7, ,5.1, ,122.8, ,59.7, 
231,4/3/2017,93,--,N,0, ,427, ,12.2, ,60.9, ,44, ,53.8, ,94, ,71, ,86, ,49.7, ,5.6, ,135.5, ,60.3, 
231,4/4/2017,94,--,N,0, ,575, ,10.8, ,68.2, ,37.3, ,52.1, ,95, ,55, ,81, ,46.6, ,4.9, ,117.3, ,59.8, 
231,4/5/2017,95,--,N,0, ,528, ,13, ,73.2, ,48.2, ,57.7, ,95, ,62, ,79, ,51.4, ,6.1, ,145.2, ,60.7,Y
231,4/6/2017,96,--,N,0, ,343, ,11.1, ,74.3, ,47.3, ,59.5, ,95, ,27, ,64, ,47.4, ,5.5, ,130.9, ,60.9,Y
231,4/7/2017,97,--,N,0.05, ,150, ,13.5, ,64.3, ,56,Y,59.1, ,91, ,66, ,79, ,52.6, ,10.4,R,248.5,R,60.6, 
231,4/8/2017,98,--,N,0, ,563, ,10.9, ,62.3, ,48.9, ,55.8, ,92, ,53, ,72, ,46.8, ,10.7,R,257.3,R,59.8, 
231,4/9/2017,99,--,N,0, ,531, ,9.4, ,64.6, ,43.8, ,54.6, ,85, ,39, ,64, ,42.8, ,8.4,R,202.5,R,59, 
231,4/10/2017,100,--,N,0, ,590, ,9.4, ,72.5, ,36.5, ,54.4, ,92, ,31, ,65, ,42.9, ,7.4,Y,178.8,Y,59.4, 
231,4/11/2017,101,--,N,0, ,554, ,11.4, ,69.2, ,41.6, ,55.2, ,94, ,47, ,77, ,48, ,5.8, ,139.2, ,60.4, 
231,4/12/2017,102,--,N,0, ,451, ,12.8, ,75.5, ,44, ,57.9, ,92, ,58, ,78, ,51.1, ,5.5, ,131.9, ,60.8, 
231,4/13/2017,103,--,N,0.06, ,520, ,11.9, ,65.6, ,49.2, ,56.7, ,92, ,55, ,76, ,49.1, ,7.6,Y,181.3,Y,61.3,Y
231,4/14/2017,104,--,N,0, ,622, ,9.3, ,64.2, ,46.9, ,54.8, ,85, ,43, ,64, ,42.7, ,12.6,R,302.4,R,60.1, 
231,4/15/2017,105,--,N,0, ,620, ,9, ,70.2, ,39.4, ,55.7, ,85, ,33, ,60, ,41.8, ,5.3, ,126.6, ,60.4, 
231,4/16/2017,106,--,N,0, ,542, ,11.5, ,66.7, ,42.5, ,55, ,93, ,58, ,78, ,48.2, ,5.4, ,130.5, ,61.1, 
231,4/17/2017,107,--,N,0.06, ,360, ,15.3,Y,71.5, ,53.9,Y,60.9, ,94, ,64, ,84,Y,56,Y,5.5, ,131.9, ,61.5,Y
231,4/18/2017,108,--,N,0.21, ,238, ,16,Y,69.5, ,56.2,Y,60.3, ,94, ,77, ,89,Y,57.2,Y,5.5, ,132.1, ,61.4, 
231,4/19/2017,109,--,N,0, ,633, ,13.2, ,69.8, ,51.6, ,60.2, ,96, ,51, ,74, ,52, ,9,R,215.6,R,61.1, 
231,4/20/2017,110,--,N,0, ,633, ,11.9, ,69.7, ,51.7, ,60.6, ,85, ,42, ,66, ,49, ,12.8,R,308.2,R,61.1, 
231,4/21/2017,111,--,N,0, ,642, ,9.8, ,80, ,46.1, ,64.7, ,85, ,30, ,47, ,44, ,9,R,216.8,R,62.6,Y
231,4/22/2017,112,--,N,0, ,631, ,11.9, ,72.5, ,42.3, ,57.7, ,92, ,39, ,73, ,49.2, ,7.7,Y,183.8,Y,62.7,Y
231,4/23/2017,113,--,N,0, ,627, ,12.3, ,65.7, ,52.5, ,57.5, ,92, ,57, ,76, ,50, ,12.7,R,304.4,R,62.8,Y
231,4/24/2017,114,--,N,0, ,602, ,12.3, ,64.2, ,51.9, ,56.9, ,91, ,62, ,78, ,50, ,17.6,R,421.9,R,62.4, 
231,4/25/2017,115,--,N,0, ,528, ,12.1, ,61.9, ,51.7, ,56.5, ,90, ,62, ,78, ,49.7, ,15.7,R,376.9,R,62.1, 
231,4/26/2017,116,--,N,0, ,577, ,13.8, ,69, ,53.1, ,58.5, ,96, ,62, ,82, ,53.1, ,14.9,R,357,R,62.5, 
231,4/27/2017,117,--,N,0, ,588, ,11.9, ,65.4, ,52.2, ,57.5, ,95, ,55, ,73, ,49, ,15.5,R,372.1,R,63, 
231,4/28/2017,118,--,N,0, ,610, ,10.4, ,67.4, ,43.2, ,57.1, ,85, ,49, ,65, ,45.6, ,13.1,R,314.6,R,62.7, 
231,4/29/2017,119,--,N,0, ,637, ,9.5, ,75.4, ,39.5, ,56.4, ,92, ,31, ,61, ,43.2, ,5.4, ,130.8, ,62.9, 
231,4/30/2017,120,--,N,0, ,636, ,11, ,67.8, ,39.2, ,54.6, ,89, ,54, ,76, ,47.2, ,6.1, ,146.1, ,63.7, 
231,5/1/2017,121,--,N,0, ,643, ,12.3, ,81.3, ,42.5, ,59.3, ,92, ,45, ,72, ,50.1, ,6.3, ,150, ,64.4, 
231,5/2/2017,122,--,N,0, ,636, ,13.2, ,72.7, ,47.2, ,59.9, ,91, ,57, ,75, ,52, ,6.3, ,150.5, ,65.6,Y
231,5/3/2017,123,--,N,0, ,634, ,13.7, ,70.5, ,47.8, ,58.1, ,95, ,65, ,83, ,52.9, ,6.2, ,149.6, ,66.3,Y
231,5/4/2017,124,--,N,0, ,571, ,13.6, ,65.1, ,49.2, ,55.9, ,97, ,73, ,89, ,52.7, ,6.3, ,151.2, ,66.3,Y
231,5/5/2017,125,--,N,0, ,240, ,13.2, ,61.8, ,52.2, ,55.7, ,96, ,76, ,87, ,52, ,8.1,R,194.7,R,65.5, 
231,5/6/2017,126,--,N,0, ,515, ,9.9, ,60.8, ,51.4, ,54.5, ,83, ,51, ,68, ,44.4, ,15,R,359.4,R,63.7, 
231,5/7/2017,127,--,N,0, ,250, ,11.9, ,59.3, ,44.9, ,52.6, ,93, ,75, ,88, ,49, ,4.9, ,117.7, ,62.6, 
231,5/8/2017,128,--,N,0, ,590, ,11.8, ,61, ,42.2, ,52.7, ,97, ,73, ,87, ,48.9, ,7.4,Y,177.3,Y,61.3, 
231,5/9/2017,129,--,N,0, ,507, ,13.4, ,65.8, ,50.5, ,56.4, ,94, ,71, ,86, ,52.3, ,6, ,143.9, ,62.3, 
231,5/10/2017,130,--,N,0, ,461, ,14.4, ,65.6, ,55.8,Y,59.7, ,93, ,72, ,83, ,54.4, ,6.8,Y,163,Y,63.6, 
231,5/11/2017,131,--,N,0, ,535, ,14, ,67.9, ,53.5, ,60.2, ,90, ,66, ,79, ,53.6, ,7.8,R,186.6,R,64.7, 
231,5/12/2017,132,--,N,0, ,613, ,11.7, ,66.9, ,52.4, ,57.8, ,92, ,55, ,72, ,48.7, ,15.2,R,365.1,R,64.7, 
231,5/13/2017,133,--,N,0, ,683, ,9.8, ,63.2, ,51, ,56, ,84, ,45, ,64, ,44, ,14.6,R,350.7,R,63.4, 
231,5/14/2017,134,--,N,0, ,644, ,10.6, ,62.1, ,49.1, ,54.6, ,89, ,56, ,73, ,46.1, ,11.1,R,265.9,R,62.9, 
231,5/15/2017,135,--,N,0, ,460, ,10.9, ,61.8, ,49.3, ,55.3, ,88, ,57, ,73, ,46.7, ,10.2,R,245.1,R,62.8, 
231,5/16/2017,136,--,N,0, ,578, ,11.6, ,63.9, ,51.7, ,56.6, ,89, ,54, ,74, ,48.4, ,11.6,R,277.7,R,63.4, 
231,5/17/2017,137,--,N,0, ,633, ,11.8, ,62.9, ,44.7, ,55.9, ,91, ,62, ,78, ,49, ,12.4,R,297.5,R,64.1, 
231,5/18/2017,138,--,N,0, ,675, ,11.5, ,68.1, ,41.5, ,54.4, ,93, ,57, ,80, ,48.2, ,7.4,Y,178.1,Y,64.3, 
231,5/19/2017,139,--,N,0, ,685, ,12.1, ,75.5, ,43.8, ,59.3, ,91, ,42, ,70, ,49.5, ,6.2, ,149.1, ,65.6, 
231,5/20/2017,140,--,N,0, ,687, ,12.1, ,68, ,43.7, ,54.7, ,95, ,57, ,83, ,49.7, ,6.7, ,161.3, ,66.5, 
231,5/21/2017,141,--,N,0, ,676, ,12.6, ,64.4, ,44.4, ,54.3, ,97, ,70, ,88, ,50.8, ,6.8, ,163.3, ,67, 
231,5/22/2017,142,--,N,0, ,644, ,13.1, ,61.5, ,50.5, ,55, ,96, ,78, ,89, ,51.7, ,7.1,Y,171.4,Y,67.6, 
231,5/23/2017,143,--,N,0, ,534, ,13.3, ,64.5, ,51.6, ,56, ,95, ,71, ,87, ,52.2, ,6.7, ,159.8, ,67.8, 
231,5/24/2017,144,--,N,0, ,360, ,13.2, ,63.4, ,51.9, ,56.4, ,96, ,72, ,85, ,51.8, ,6.2, ,148.9, ,66.9, 
231,5/25/2017,145,--,N,0, ,409, ,13.4, ,69.4, ,56.6, ,60.9, ,85, ,57, ,74, ,52.4, ,6.3, ,150.1, ,66.6, 
231,5/26/2017,146,--,N,0, ,494, ,13.5, ,64.9, ,56.1, ,59.3, ,90, ,64, ,78, ,52.6, ,7, ,168.4, ,67.6, 
231,5/27/2017,147,--,N,0, ,661, ,13, ,65.8, ,47.7, ,58.6, ,92, ,62, ,77, ,51.6, ,7.5,Y,180.9,Y,67.9, 
231,5/28/2017,148,--,N,0, ,285, ,13.5, ,61.2, ,52.6, ,56.5, ,91, ,79, ,86, ,52.5, ,8.4,Y,202.4,Y,67.3, 
231,5/29/2017,149,--,N,0, ,278, ,13.3, ,61, ,53, ,55.8, ,93, ,77, ,87, ,52.1, ,9.2,R,220.8,R,66.2, 
231,5/30/2017,150,--,N,0, ,407, ,13, ,62, ,53.1, ,56, ,93, ,73, ,85, ,51.5, ,9.6,R,229.2,R,65.6, 
231,5/31/2017,151,--,N,0, ,618, ,13.4, ,71.2, ,52.1, ,59.2, ,96, ,51, ,78, ,52.3, ,10.5,R,252,R,66.1, 
231,6/1/2017,152,--,N,0, ,606, ,14.6, ,67.7, ,52.3, ,58.1, ,97, ,72, ,89, ,54.7, ,10.4,R,250,R,67.3, 
231,6/2/2017,153,--,N,0, ,656, ,13.8, ,65.7, ,51.1, ,57.5, ,96, ,75, ,86, ,53.2, ,7, ,168.6, ,68.3, 
231,6/3/2017,154,--,N,0, ,522, ,13.4, ,61.5, ,50.5, ,56.1, ,94, ,79, ,87, ,52.4, ,6.9, ,164.7, ,68.6, 
231,6/4/2017,155,--,N,0, ,622, ,13.2, ,64.3, ,51.3, ,57.5, ,92, ,69, ,82, ,51.9, ,8.6,R,206.6,R,69, 
231,6/5/2017,156,--,N,0, ,622, ,12.7, ,62.9, ,48.8, ,55.9, ,93, ,71, ,83, ,50.9, ,8.1,Y,193.9,Y,68.9, 
231,6/6/2017,157,--,N,0, ,366, ,13, ,60.6, ,52.3, ,55.2, ,94, ,77, ,87, ,51.5, ,6.7, ,161.9, ,68.7, 
231,6/7/2017,158,--,N,0, ,501, ,13.5, ,64.4, ,52.6, ,56.9, ,93, ,73, ,85, ,52.6, ,5.9, ,140.6, ,68.3, 
231,6/8/2017,159,--,N,0, ,671, ,14.1, ,67.3, ,50.9, ,59.7, ,91, ,59, ,80, ,53.6, ,7.4,Y,177.6,Y,69.2, 
231,6/9/2017,160,--,N,0, ,470, ,15.9, ,72, ,53.2, ,61.9, ,93, ,74, ,84, ,57.1, ,7.6,Y,181.4,Y,70.6,Y
231,6/10/2017,161,--,N,0, ,689, ,13, ,66.5, ,51.7, ,59.4, ,90, ,56, ,75, ,51.4, ,10.7,R,256.1,R,70.1, 
231,6/11/2017,162,--,N,0, ,681, ,12.1, ,65.1, ,52.2, ,58.3, ,89, ,54, ,73, ,49.6, ,12.6,R,303,R,69.5, 
231,6/12/2017,163,--,N,0, ,689, ,12, ,66.7, ,46.9, ,57.6, ,90, ,56, ,74, ,49.4, ,11.1,R,267.2,R,68.7, 
231,6/13/2017,164,--,N,0, ,692, ,12.7, ,68.1, ,46.8, ,58.6, ,92, ,60, ,75, ,50.8, ,9.8,R,236.3,R,68.8, 
231,6/14/2017,165,--,N,0, ,685, ,12.4, ,66.3, ,45.1, ,56.4, ,92, ,66, ,80, ,50.2, ,6.7,Y,161.2,Y,69.2, 
231,6/15/2017,166,--,N,0, ,691, ,12.5, ,66.8, ,45.3, ,56.9, ,91, ,65, ,79, ,50.4, ,8,R,192.6,R,69.7, 
231,6/16/2017,167,--,N,0, ,684, ,13.2, ,68.6, ,45.6, ,58.1, ,91, ,65, ,80, ,51.9, ,6.3, ,152.3, ,70.1, 
231,6/17/2017,168,--,N,0, ,667, ,13.8, ,68, ,50.1, ,60.1, ,90, ,66, ,78, ,53.2, ,6.9,Y,166.3,Y,71.1,Y
231,6/18/2017,169,--,N,0, ,673, ,15.3, ,79.9, ,51.7, ,62.4, ,90, ,56, ,80, ,56, ,6.4, ,154.2, ,71.9,Y
