218,1/1/2017,1,0.07, ,0, ,292, ,9.3, ,66.4, ,42.4, ,53.9, ,89, ,40, ,65, ,42.5, ,4.8, ,115.6, ,55.6, 
218,1/2/2017,2,0.03, ,0, ,172, ,10.4, ,59, ,40.4, ,49.2, ,99, ,68, ,87, ,45.6, ,3.6, ,86.6, ,55.5, 
218,1/3/2017,3,0.02, ,0, ,137, ,10.2, ,57.7, ,37.1, ,46.5, ,100, ,73, ,95, ,45.2, ,2.2, ,52, ,55.3, 
218,1/4/2017,4,0.06, ,0, ,258, ,9.4, ,62.4, ,32.8, ,46.7, ,100, ,57, ,87, ,42.9, ,3.3, ,78.1, ,55.1, 
218,1/5/2017,5,0.07, ,0, ,278, ,10.5, ,67.2, ,36.1, ,54, ,100, ,48, ,74, ,45.8, ,5.8, ,139.1, ,55.1, 
218,1/6/2017,6,0.1, ,0, ,299, ,7.4, ,66.1, ,38.1, ,56.1, ,84, ,23, ,48, ,36.8, ,5.4, ,129.3, ,55.9, 
218,1/7/2017,7,0.07, ,0, ,257, ,7, ,65, ,35.4, ,49.1, ,93, ,23, ,59, ,35.4, ,3.3, ,79.8, ,55.4, 
218,1/8/2017,8,0.07, ,0, ,289, ,8, ,72.4, ,37.8, ,52.9, ,93, ,25, ,59, ,38.9, ,3.1, ,73.6, ,55.3, 
218,1/9/2017,9,0.06, ,0, ,199, ,10.5, ,70.3, ,45.6, ,55, ,93, ,47, ,71, ,45.7, ,4.1, ,97.4, ,55.7, 
218,1/10/2017,10,0.08, ,0, ,283, ,10.1, ,70.8, ,40, ,56, ,97, ,36, ,66, ,44.9, ,4, ,95.7, ,55.9, 
218,1/11/2017,11,0.1, ,0, ,305, ,10.6, ,72, ,46, ,58.7, ,98, ,35, ,63, ,46, ,5.6, ,135.3, ,56.4, 
218,1/12/2017,12,0.04, ,0, ,143, ,10.8, ,62.2, ,45, ,54.7, ,93, ,62, ,74, ,46.5, ,4.3, ,102.1, ,56.7, 
218,1/13/2017,13,0, ,0, ,36, ,11.2, ,52.1,Y,45.6, ,49.1, ,99, ,90, ,94, ,47.5, ,6.1, ,145.7, ,56.6, 
218,1/14/2017,14,0.12, ,0, ,308, ,9.8, ,70.8, ,45.3, ,57.8, ,94, ,34, ,60, ,44, ,6.1, ,146.3, ,56.2, 
218,1/15/2017,15,0.07, ,0, ,272, ,10.6, ,70.2, ,41, ,54.7, ,96, ,40, ,72, ,46, ,3.3, ,79.8, ,56.4, 
218,1/16/2017,16,0.07, ,0, ,282, ,9.4, ,70.8, ,39, ,51.7, ,100, ,26, ,72, ,42.9, ,3, ,71, ,56.3, 
218,1/17/2017,17,0.09, ,0, ,325, ,7.2, ,68.1, ,36, ,50.8, ,87, ,29, ,57, ,36.1, ,3.9, ,94.8, ,55.8, 
218,1/18/2017,18,0.08, ,0, ,317, ,8, ,65, ,33.1, ,50.5, ,99, ,28, ,64, ,38.7, ,3.8, ,90.3, ,55.3, 
