204,1/1/2019,1,0.14, ,0, ,321,R,1.7, ,52.8, ,39.8, ,45.8, ,20, ,12, ,17, ,3, ,10.8,Y,259.6,Y,46.3, 
204,1/2/2019,2,0.12, ,0, ,313, ,1.9, ,58.3, ,38.5, ,48.3, ,27, ,12, ,16, ,4.7, ,7.2, ,173, ,45.4, 
204,1/3/2019,3,0.11, ,0, ,317,R,2.8, ,63.9, ,36.6, ,50.8, ,42, ,16, ,22, ,13.9, ,6, ,145, ,45.5, 
204,1/4/2019,4,0.08, ,0, ,316, ,3.8, ,68.6, ,35.1, ,49.4, ,49, ,16, ,32, ,20.6, ,3.5, ,84.9, ,46.6, 
204,1/5/2019,5,0.03, ,0.4, ,87, ,7.4, ,53.5, ,40.3, ,46.6, ,91, ,43, ,69, ,36.9, ,4.7, ,111.7, ,46.7, 
204,1/6/2019,6,0.05, ,0.18, ,232, ,9.2, ,57.7, ,41.6, ,48.4, ,96, ,53, ,80, ,42.5, ,4.6, ,109.9, ,47.9, 
204,1/7/2019,7,0.02, ,0.01, ,125, ,11.2,Y,58, ,46, ,50.8, ,93, ,79, ,89,Y,47.6,Y,4.4, ,105.9, ,49.7, 
204,1/8/2019,8,0.08, ,0, ,248, ,9.1, ,65.6, ,45.6, ,54.8, ,91, ,46, ,62, ,42, ,4.9, ,116.6, ,50.4, 
204,1/9/2019,9,0.07, ,0, ,303, ,9.2, ,67.1, ,40.6, ,52.3, ,86, ,40, ,69, ,42.3, ,3.5, ,83.4, ,50.5, 
204,1/10/2019,10,0.07, ,0, ,322, ,9.5, ,68.1, ,41, ,52.1, ,91, ,35, ,71, ,43.2, ,3.4, ,81.4, ,51.2, 
204,1/11/2019,11,0.07, ,0, ,271, ,8.8, ,66.7, ,39.2, ,50.2, ,89, ,38, ,71, ,41.1, ,3.6, ,85.8, ,51.1, 
204,1/12/2019,12,0.03, ,0.6, ,135, ,9.3, ,53, ,44.1, ,48, ,93, ,69, ,81, ,42.6, ,4.9, ,116.4, ,50.9, 
204,1/13/2019,13,0.05, ,0, ,193, ,8.1, ,58.7, ,37.3, ,48.7, ,89, ,53, ,70, ,39.2, ,3.9, ,93.6, ,50, 
204,1/14/2019,14,0, ,1.41, ,29, ,9.1, ,47.8, ,44, ,45.3, ,95, ,74, ,89, ,42.2, ,2.7, ,64.9, ,49.4, 
204,1/15/2019,15,0.02, ,0.15, ,105, ,9.7, ,55.9, ,42.6, ,48, ,95, ,60, ,86, ,43.9, ,5, ,118.9, ,48.9, 
204,1/16/2019,16,0.03, ,0.2, ,159, ,13.1,Y,59.5, ,48.7, ,53.8, ,95, ,84, ,93,Y,51.8,Y,5, ,119.6, ,50.5, 
204,1/17/2019,17,0.01, ,1.09, ,56, ,13.8,Y,59, ,52.1, ,56.1, ,95, ,81, ,90,Y,53.1,Y,6.2, ,149.7, ,53, 
204,1/18/2019,18,0.07, ,0, ,304, ,10.6, ,68.5, ,46.3, ,55.7, ,92, ,43, ,70, ,46, ,3.4, ,81.3, ,53.4, 
204,1/19/2019,19,0.12, ,0, ,344,R,8.7, ,71.3, ,49.1, ,60.4, ,74, ,32, ,48, ,40.8, ,7.1, ,170.2, ,53.3, 
204,1/20/2019,20,0.07, ,0, ,261, ,10, ,69.9, ,44.6, ,55.1, ,91, ,38, ,68, ,44.7, ,3.7, ,88.7, ,53.1, 
204,1/21/2019,21,0.12, ,0, ,354,R,6.4, ,54.4, ,44.7, ,50.2, ,82, ,40, ,52, ,33.1, ,11, ,264.5, ,52.4, 
204,1/22/2019,22,0.12, ,0, ,350,R,3.8, ,60.9, ,40.8, ,50.7, ,63, ,14, ,30, ,20.5, ,7.3, ,176.3, ,50.1, 
204,1/23/2019,23,0.1, ,0, ,362,R,4.1, ,71.7, ,38.6, ,54.2, ,53, ,15, ,28, ,22.2, ,4.1, ,98, ,49.7, 
204,1/24/2019,24,0.16, ,0, ,352, ,4.5, ,69, ,45.4, ,59.3, ,37, ,21, ,26, ,24.6, ,8.2, ,196.6, ,50.2, 
204,1/25/2019,25,0.14, ,0, ,372,R,4.5, ,73, ,47.6, ,60.8, ,42, ,15, ,25, ,24.4, ,6.4, ,154.6, ,50.5, 
204,1/26/2019,26,0.17, ,0, ,357, ,4.1, ,72.8, ,44.2, ,61.3, ,47, ,13, ,22, ,22.5, ,8.6, ,206.1, ,50.5, 
204,1/27/2019,27,0.12, ,0, ,363,R,5.9, ,79.5, ,51, ,63.3, ,55, ,19, ,30, ,31.3, ,3.6, ,86.1, ,51.5, 
204,1/28/2019,28,0.11, ,0, ,240, ,6.3, ,78.1, ,46.1, ,60.9, ,63, ,15, ,34, ,32.6, ,4.8, ,114.9, ,51.9, 
204,1/29/2019,29,0.1, ,0, ,262, ,8.4, ,75.1, ,52.5, ,60.9, ,78, ,27, ,46, ,40.2, ,3.9, ,92.6, ,53, 
204,1/30/2019,30,0.09, ,0, ,302, ,10.1, ,74.4, ,47.3, ,56.7, ,88, ,27, ,65, ,44.9, ,3.7, ,89.9, ,53.3, 
204,1/31/2019,31,0.02, ,0.49, ,120, ,10.6, ,59, ,44.4, ,51.1, ,93, ,60, ,83, ,46.2, ,3.8, ,92.1, ,53, 
204,2/1/2019,32,0.06, ,0.01, ,239, ,10, ,59.9, ,40.9, ,50.2, ,91, ,65, ,80, ,44.4, ,4.3, ,103.1, ,52.1, 
204,2/2/2019,33,0.02, ,1.52, ,108, ,10.8, ,55.3, ,46.8, ,50.6, ,93, ,77, ,86, ,46.5, ,9.5, ,227.7, ,52.5, 
204,2/3/2019,34,0.02, ,0.26, ,139, ,11, ,55.5, ,47.8, ,50.3, ,93, ,80, ,89, ,47.1, ,6.5, ,155.6, ,52.1, 
204,2/4/2019,35,0.04, ,0.47, ,163, ,10, ,56.4, ,44.4, ,49, ,91, ,65, ,84, ,44.5, ,7.6, ,183, ,52.1, 
204,2/5/2019,36,0.08, ,0.12, ,297, ,6.8, ,53.3, ,39.6, ,44.9, ,89, ,46, ,67, ,34.6, ,6.6, ,159.6, ,51.3, 
204,2/6/2019,37,0.1, ,0, ,412,R,4.1, ,52.2, ,33.8, ,43, ,65, ,33, ,44, ,22.6, ,6.6, ,159.5, ,49.6, 
204,2/7/2019,38,0.11, ,0, ,409,R,4.7, ,56.4, ,29.9,Y,43.2, ,77, ,32, ,49, ,25.4, ,5, ,120, ,48.3, 
204,2/8/2019,39,0.1, ,0, ,412,R,5.4, ,59.8, ,31.3, ,44.1, ,85, ,28, ,55, ,29.2, ,4.1, ,99.2, ,48.1, 
204,2/9/2019,40,0.08, ,0.21, ,312, ,8.2, ,57.2, ,38.3, ,47.2, ,93, ,54, ,74, ,39.3, ,4.9, ,117.2, ,48.8, 
204,2/10/2019,41,0.03, ,0.18, ,139, ,7.9, ,51.8, ,39.7, ,45.2, ,90, ,50, ,77, ,38.4, ,6.2, ,147.9, ,49.2, 
204,2/11/2019,42,0.1, ,0, ,439,R,4.8, ,60, ,32, ,45.1, ,77, ,21, ,47, ,26.3, ,3.6, ,87, ,48.3, 
204,2/12/2019,43,0.09, ,0, ,324, ,5.3, ,62.5, ,31.8, ,46.2, ,82, ,25, ,50, ,28.5, ,3.6, ,86.4, ,48.3, 
204,2/13/2019,44,0.03, ,0.09, ,96, ,7.7, ,53.2, ,43.5, ,47.9, ,95, ,38, ,67, ,37.7, ,5.1, ,122.7, ,48.7, 
204,2/14/2019,45,0.05, ,1.03, ,177, ,12.1, ,60.1, ,48.3, ,53.9, ,95, ,67, ,86, ,49.7, ,8.1, ,195.5, ,50.9, 
204,2/15/2019,46,0.03, ,0.11,H,156, ,9.6, ,53.6, ,44.6, ,48, ,92, ,69, ,84, ,43.4, ,5, ,120.7, ,51.1, 
204,2/16/2019,47,0.1, ,0, ,383, ,6.4, ,56.6, ,39.2, ,46.9, ,89, ,39, ,58, ,33, ,4.9, ,116.8, ,50.2, 
204,2/17/2019,48,0.07, ,0.09, ,317, ,6.6, ,54.5, ,36.7, ,43.5, ,84, ,47, ,69, ,33.9, ,4.8, ,115.2, ,49.2, 
204,2/18/2019,49,0.11, ,0, ,464,R,4.9, ,53.2, ,31.6, ,41.4, ,85, ,32, ,56, ,26.7, ,5.2, ,123.9, ,48.5, 
204,2/19/2019,50,0.11, ,0, ,465,R,4.6, ,55.4, ,30, ,42.2, ,78, ,26, ,50, ,24.8, ,4.7, ,112.4, ,47.7, 
