78,1/1/2019,1,0.08, ,0, ,316,R,3.1, ,58.7, ,28.7, ,43.4, ,62, ,15, ,32, ,15.9, ,3.3, ,80.1, ,51.7, 
78,1/2/2019,2,0.07, ,0, ,309, ,4.4, ,62.1, ,30.1, ,45.4, ,84, ,17, ,43, ,24.1, ,2.6, ,61.3, ,50.7, 
78,1/3/2019,3,0.07, ,0, ,313, ,4.9, ,68, ,34.9, ,48.4, ,80, ,18, ,42, ,26.4, ,2.7, ,65.7, ,50.5, 
78,1/4/2019,4,0.08, ,0, ,314, ,6.1, ,67.7, ,35.7, ,49.9, ,86, ,21, ,50, ,32, ,3, ,73, ,50.5, 
78,1/5/2019,5,0.01, ,0.45, ,61, ,8.9, ,57.2, ,42.8, ,49.9, ,95, ,56, ,73, ,41.6, ,2.7, ,65.2, ,50.9, 
78,1/6/2019,6,0.06, ,0.02, ,260, ,10.4, ,59.7, ,41.9, ,50.8, ,99, ,53, ,82, ,45.6, ,3, ,72.7, ,51.5, 
78,1/7/2019,7,0.04, ,0.06, ,212, ,11.5, ,62.9, ,44.2, ,52.8, ,97, ,66, ,84, ,48.1, ,2.9, ,69.2, ,52.5, 
78,1/8/2019,8,0.08, ,0, ,289, ,10, ,71.8, ,42.6, ,55.4, ,97, ,38, ,67, ,44.6, ,3.3, ,79.5, ,53, 
78,1/9/2019,9,0.08, ,0, ,307, ,10.2, ,68.8, ,43.3, ,54.2, ,94, ,40, ,71, ,45, ,3, ,71.6, ,53.3, 
78,1/10/2019,10,0.07, ,0, ,291, ,11.2, ,65.3, ,42.5, ,52.6, ,98, ,59, ,83, ,47.6, ,2.6, ,61.4, ,53.6, 
78,1/11/2019,11,0.05, ,0, ,224, ,11.6, ,67.3, ,47.7, ,53.7, ,99, ,46, ,82, ,48.5, ,3.3, ,78.6, ,53.9, 
78,1/12/2019,12,0.03, ,0.57, ,169, ,10.9, ,59.6, ,41.3, ,50.8, ,97, ,58, ,87, ,46.9, ,3.3, ,79.8, ,54.1, 
78,1/13/2019,13,0.05, ,0, ,223, ,9.6, ,61.1, ,39.3, ,50.8, ,97, ,54, ,76, ,43.6, ,3.2, ,76.5, ,53.4, 
78,1/14/2019,14,0.01, ,0.61, ,33, ,10.9, ,55.4, ,48.4, ,51.4, ,96, ,62, ,84, ,46.8, ,3.7, ,88.9, ,53.3, 
78,1/15/2019,15,0.02, ,0.66, ,106, ,12, ,57.6, ,48.7, ,51.9, ,98, ,66, ,91, ,49.3, ,3.7, ,88.7, ,53.4, 
78,1/16/2019,16,0.01, ,0.78, ,95, ,14.9, ,59.2, ,52.1, ,56.2, ,98, ,93, ,97, ,55.3, ,3.2, ,77, ,53.8, 
78,1/17/2019,17,0, ,1.36, ,49, ,16.3,Y,60.7, ,53.8,Y,58.4, ,99, ,94, ,98,Y,57.7,Y,4.5,Y,109,Y,55.7, 
78,1/18/2019,18,0.04, ,0, ,197, ,13.3, ,64.8, ,47.6, ,55.6, ,99, ,65, ,88, ,52.2, ,2, ,48.7, ,56.7, 
78,1/19/2019,19,0.08, ,0, ,343, ,10.7, ,77.8, ,45, ,58.6, ,97, ,30, ,64, ,46.3, ,2.4, ,56.6, ,56.3, 
78,1/20/2019,20,0.08, ,0, ,273, ,11.5, ,73.7, ,49, ,59.6, ,93, ,39, ,66, ,48.3, ,3.4, ,82.4, ,56.2, 
78,1/21/2019,21,0.11, ,0, ,353,R,8.2, ,61.5, ,41.6, ,53.9, ,95, ,32, ,57, ,39.3, ,6,R,145.2,R,56.4, 
78,1/22/2019,22,0.08, ,0, ,336, ,6.1, ,64.9, ,35.6, ,48.8, ,85, ,23, ,51, ,31.8, ,2.8, ,66.2, ,54.9, 
