165,1/1/2019,1,0.08, ,0, ,301, ,4.7, ,60.9, ,32.4, ,44.7, ,70, ,25, ,47, ,25.5, ,4.2, ,101.2, ,52.8, 
165,1/2/2019,2,0.07, ,0, ,297, ,4.9, ,61.5, ,32.1, ,43.7, ,79, ,30, ,51, ,26.7, ,3.9, ,92.6, ,52.7, 
165,1/3/2019,3,0.08, ,0, ,299, ,5.6, ,64.9, ,36.4, ,49.1, ,77, ,24, ,47, ,29.7, ,5.1, ,121.5, ,53.1, 
165,1/4/2019,4,0.08, ,0, ,299, ,7.4, ,67, ,38.1, ,48.9, ,97, ,27, ,63, ,36.8, ,4.2, ,101.3, ,53.2, 
165,1/5/2019,5,0.03, ,0, ,107, ,9.7, ,59.8, ,38.5, ,48, ,99, ,54, ,86, ,43.9, ,4.3, ,103.5, ,53.3, 
165,1/6/2019,6,0.04, ,0, ,181, ,11.4, ,58.4, ,40.2, ,51, ,100, ,69, ,90, ,48, ,4.1, ,97.9, ,53.3, 
165,1/7/2019,7,0.06, ,0, ,265, ,14.1,Y,66.4, ,49.8, ,57, ,100, ,64, ,89,Y,53.7,Y,3.3, ,78.5, ,53.8, 
165,1/8/2019,8,0.06, ,0, ,221, ,11.5, ,68.3, ,46.8, ,54.4, ,96, ,46, ,80, ,48.2, ,3.5, ,84.9, ,55,Y
165,1/9/2019,9,0.01, ,0, ,78, ,12.8, ,60, ,45.1, ,53.9, ,100, ,71, ,90, ,51.1, ,2.7, ,65.7, ,55.3,Y
165,1/10/2019,10,0.06, ,0, ,303, ,11.7, ,63.7, ,38.6, ,50.7, ,100, ,72, ,93, ,48.8, ,2.7, ,65, ,55.3,Y
165,1/11/2019,11,0.07, ,0, ,242, ,10.3, ,66.5, ,44, ,54.5, ,96, ,44, ,71, ,45.3, ,5.4, ,129.6, ,55.3,Y
165,1/12/2019,12,0.08,R,0, ,335,R,11.2, ,62.6, ,45.1, ,52.9, ,97, ,59, ,82, ,47.5, ,4.7, ,112.4, ,55.3,Y
165,1/13/2019,13,0.05, ,0, ,148, ,9.6, ,59.8, ,43.4, ,52.3, ,96, ,57, ,72, ,43.4, ,5.7, ,138, ,55.5,Y
165,1/14/2019,14,0.04, ,0, ,95, ,10.2, ,58.7, ,48, ,54.4, ,94, ,55, ,71, ,45.2, ,6, ,142.8, ,55.2,Y
165,1/15/2019,15,0.05, ,0, ,190, ,11.4, ,57.2, ,50.5, ,54.8, ,89, ,66, ,78, ,47.9, ,6.9,Y,164.8,Y,55, 
165,1/16/2019,16,0.06, ,0, ,221, ,13.2, ,65, ,45, ,57.4, ,96, ,61, ,82, ,52, ,5.1, ,123.5, ,55.1, 
165,1/17/2019,17,0.02, ,0, ,114, ,14.6,Y,62.4, ,49.7, ,57.3, ,99, ,72, ,91,Y,54.7,Y,3.4, ,81.2, ,55.7,Y
