222,1/1/2019,1,0.09, ,0, ,233, ,3.8, ,55.4, ,32.2, ,41.7, ,61, ,23, ,43, ,20.8, ,6.4, ,154.6, ,43.3, 
222,1/2/2019,2,0.05, ,0, ,227, ,5.4, ,55.5, ,26.3, ,38.8, ,96, ,37, ,67, ,28.9, ,3.1, ,74.6, ,42.8, 
222,1/3/2019,3,0.04, ,0, ,165, ,6.5, ,53.5, ,28, ,38.6, ,99, ,53, ,82, ,33.6, ,3.7, ,87.6, ,42.7, 
222,1/4/2019,4,0.05, ,0, ,211, ,6.7, ,56.5, ,31.1, ,40.5, ,100, ,45, ,78, ,34.1, ,3.1, ,74.4, ,43.1, 
222,1/5/2019,5,0, ,0.89, ,17, ,8.4, ,48.9, ,30, ,40.1, ,100, ,92, ,100, ,40, ,7.8, ,187.3, ,42.9, 
222,1/6/2019,6,0, ,0.7, ,28, ,10.4, ,48, ,43, ,46, ,100, ,95, ,99, ,45.7, ,11.7, ,281.1, ,44.4, 
222,1/7/2019,7,0, ,0.01, ,52, ,10.3, ,48.8, ,42.1, ,45.4, ,100, ,96, ,100, ,45.3, ,3.7, ,89, ,45.5, 
222,1/8/2019,8,0, ,0.5, ,38, ,12, ,54.2, ,45.4, ,49.2, ,100, ,98, ,100, ,49.3, ,6.7, ,161.9, ,46.6, 
222,1/9/2019,9,0.03, ,0.72, ,103, ,13.7,Y,60.3, ,52.3,Y,54.8, ,100, ,80, ,93,Y,52.9,Y,14.1,Y,339.3,Y,48.9, 
222,1/10/2019,10,0.03, ,0, ,155, ,11.8, ,58.9, ,41.7, ,50.8, ,100, ,71, ,94, ,49, ,3.7, ,87.9, ,49.9, 
222,1/11/2019,11,0.01, ,0, ,97, ,10.9, ,54.6, ,40.3, ,47.8, ,100, ,83, ,97, ,46.9, ,3.7, ,89.7, ,49.1, 
222,1/12/2019,12,0.05, ,0, ,237, ,9.5, ,65.7, ,39.9, ,49.9, ,100, ,44, ,78, ,43.2, ,3.7, ,89.5, ,49.2, 
222,1/13/2019,13,0.06, ,0, ,238, ,8.8, ,63.8, ,37.5, ,48.4, ,96, ,45, ,76, ,41.2, ,4.4, ,106.7, ,48.8, 
222,1/14/2019,14,0.04, ,0.05, ,142, ,8.1, ,59.2, ,35, ,46.1, ,100, ,42, ,77, ,39.2, ,5.2, ,124.6, ,47.5, 
222,1/15/2019,15,0, ,0.72, ,53, ,11, ,51.1, ,45.1, ,47.6, ,100, ,85, ,98, ,47.1, ,3.8, ,91.5, ,48, 
222,1/16/2019,16,0, ,1.43, ,27, ,13.1, ,55.2, ,47, ,52, ,100, ,95, ,99, ,51.7, ,15,Y,360.8,Y,48.9, 
222,1/17/2019,17,0.04, ,0.04, ,141, ,11, ,57.5, ,42.8, ,51.7, ,97, ,67, ,84, ,47.1, ,9.8, ,235.7, ,50.1, 
222,1/18/2019,18,0.01, ,0.05, ,72, ,11, ,52.3, ,40.6, ,47.4, ,100, ,91, ,99, ,47.2, ,3.4, ,81.9, ,49.4, 
222,1/19/2019,19,0, ,0.17, ,59, ,12.7, ,54.2, ,47.9, ,50.9, ,100, ,100, ,100, ,51, ,2.9, ,70.7, ,50, 
222,1/20/2019,20,0.02, ,0.17, ,100, ,13.2, ,61, ,46.9, ,54.1, ,100, ,71, ,92, ,51.9, ,9.3, ,224.4, ,51.3, 
222,1/21/2019,21,0.06, ,0.01, ,268, ,9, ,56.6, ,36.9, ,47, ,100, ,60, ,82, ,41.8, ,3.9, ,94.7, ,50.9, 
222,1/22/2019,22,0.09, ,0, ,264, ,6.2, ,59.9, ,37.2, ,47.1, ,77, ,33, ,57, ,32.5, ,7.6, ,181.4, ,48.9, 
222,1/23/2019,23,0.06, ,0, ,258, ,7.6, ,59.6, ,32.1, ,44.7, ,99, ,45, ,75, ,37.4, ,4.2, ,100, ,47.7, 
222,1/24/2019,24,0.1, ,0, ,288, ,8, ,68.7, ,40.9, ,53, ,98, ,31, ,59, ,38.8, ,8.4, ,201, ,47.9, 
222,1/25/2019,25,0.09, ,0, ,291, ,7.3, ,69.6, ,34.3, ,50.5, ,100, ,30, ,59, ,36.5, ,5.8, ,139.8, ,47.8, 
222,1/26/2019,26,0.08, ,0, ,180, ,8.1, ,67.3, ,42.7, ,53.1, ,100, ,35, ,59, ,39, ,5.9, ,141.7, ,48.1, 
222,1/27/2019,27,0.09, ,0, ,285, ,9.3, ,71, ,39.6, ,53.4, ,100, ,36, ,67, ,42.7, ,5.2, ,123.8, ,48.6, 
222,1/28/2019,28,0.02, ,0, ,111, ,10.5, ,61.9, ,38.6, ,49.6, ,99, ,64, ,87, ,45.8, ,3.3, ,78.1, ,49, 
222,1/29/2019,29,0.06, ,0, ,19, ,11.2, ,63, ,43, ,50.9, ,100, ,50, ,88, ,47.5, ,2.3, ,54.8, ,50.9, 
222,1/30/2019,30,0.06, ,0, ,242, ,11.5, ,64.2, ,41.8, ,51.8, ,100, ,63, ,88, ,48.2, ,2.6, ,63.2, ,50.5, 
222,1/31/2019,31,0.08, ,0, ,295, ,10.9, ,68.5, ,40, ,52.6, ,100, ,49, ,81, ,46.8, ,4.2, ,100.3, ,50.9, 
222,2/1/2019,32,0.02, ,0.56, ,70, ,12.9, ,57.8, ,51.4, ,54.9, ,100, ,76, ,88, ,51.4, ,9.5, ,228, ,51.5, 
222,2/2/2019,33,0.03, ,1.6, ,112, ,12, ,55.2, ,46.7, ,51.6, ,100, ,72, ,92, ,49.4, ,8.6, ,207.1, ,51.8, 
222,2/3/2019,34,0.02, ,0.17, ,123, ,11.2, ,57.9, ,46.4, ,50.2, ,100, ,74, ,91, ,47.6, ,9.2, ,220.1, ,51.2, 
222,2/4/2019,35,0.05, ,0.49, ,188, ,8.2, ,52.9, ,36.9, ,45.5, ,100, ,44, ,79, ,39.5, ,8.6, ,206.4, ,50.5, 
222,2/5/2019,36,0.06, ,0, ,318, ,6, ,52.1, ,32.8, ,40.8, ,99, ,36, ,69, ,31.4, ,4.9, ,117.8, ,48.4, 
222,2/6/2019,37,0.05, ,0, ,254, ,6.7, ,52.5, ,28.9, ,39.4, ,100, ,53, ,81, ,34.2, ,2.6, ,62.8, ,47.1, 
222,2/7/2019,38,0.04, ,0, ,196, ,6.5, ,48.2, ,29.9, ,39, ,100, ,55, ,80, ,33.4, ,3.1, ,75.6, ,46, 
222,2/8/2019,39,0.03, ,0.01, ,159, ,7.4, ,51.1, ,31.1, ,42, ,100, ,56, ,82, ,36.9, ,3, ,71.7, ,46, 
222,2/9/2019,40,0.05, ,0.03, ,162, ,8.4, ,52.1, ,31.9, ,43.5, ,100, ,70, ,87, ,40, ,10.4, ,250.6, ,46.7, 
222,2/10/2019,41,0.05, ,0, ,252, ,5.8, ,52.9, ,26.8, ,38.3, ,100, ,41, ,74, ,30.7, ,2.9, ,68.6, ,45.7, 
222,2/11/2019,42,0.07, ,0, ,239, ,6.5, ,51.3, ,27.6, ,41.5, ,99, ,52, ,73, ,33.5, ,6.5, ,155.9, ,45, 
222,2/12/2019,43,0.01, ,0.71, ,92, ,7.4, ,46.7, ,37, ,41.5, ,100, ,65, ,83, ,36.8, ,3.9, ,93, ,45.4, 
222,2/13/2019,44,0, ,2.12, ,55, ,8.2, ,42.8,Y,36.1, ,39.3, ,100, ,100, ,100, ,39.3, ,6.3, ,151, ,44.8, 
222,2/14/2019,45,0.05, ,0.83, ,170, ,9.6, ,58.5, ,41.2, ,48.3, ,100, ,54, ,83, ,43.4, ,9.6, ,229.2, ,45.5, 
222,2/15/2019,46,0.07, ,0, ,257, ,7.9, ,54.3, ,40.5, ,46.1, ,84, ,57, ,74, ,38.4, ,11.8, ,284, ,46.5, 
