214,1/1/2019,1,0.06, ,0, ,271, ,5.1, ,59.9, ,30, ,42.7, ,82, ,30, ,55, ,27.8, ,2.6, ,62.3, ,48.8, 
214,1/2/2019,2,0.06, ,0, ,264, ,5.6, ,59.9, ,32.6, ,43.6, ,76, ,27, ,58, ,29.7, ,3.2, ,77.4, ,48, 
214,1/3/2019,3,0.06, ,0, ,255, ,6.1, ,62.8, ,37.2, ,46.1, ,75, ,30, ,57, ,31.8, ,3.5, ,84.7, ,47.8, 
214,1/4/2019,4,0.06, ,0, ,260, ,7.5, ,61.1, ,37.3, ,47.4, ,89, ,42, ,67, ,37.1, ,3.7, ,88.9, ,48, 
214,1/5/2019,5,0.01, ,0.1, ,41, ,10.3, ,55.5, ,44.9, ,49.9, ,94, ,73, ,84, ,45.4, ,5.1, ,123.3, ,49, 
214,1/6/2019,6,0.01, ,0.17, ,49, ,11.1, ,58.7, ,40.8, ,49.4, ,99, ,80, ,92, ,47.3, ,5.1, ,122.8, ,49.3, 
214,1/7/2019,7,0.04, ,0, ,177, ,13.1, ,62.8, ,47.6, ,55.1, ,95, ,77, ,88, ,51.7, ,3.3, ,78.3, ,50.8, 
214,1/8/2019,8,0.04, ,0, ,117, ,12.9, ,62.7, ,51.5, ,57.3, ,92, ,69, ,81, ,51.4, ,5.6, ,134, ,52.1, 
214,1/9/2019,9,0.03, ,0, ,121, ,13.4, ,61.3, ,46.9, ,56, ,95, ,70, ,87, ,52.3, ,5, ,120.1, ,53.2, 
214,1/10/2019,10,0.05, ,0, ,240, ,11.7, ,63.6, ,44.1, ,50.9, ,100, ,67, ,92, ,48.7, ,3.6, ,86.8, ,52.7, 
214,1/11/2019,11,0.04, ,0.08, ,141, ,11.7, ,64.9, ,46.3, ,53.8, ,100, ,55, ,83, ,48.6, ,5.5, ,132.7, ,52.5, 
214,1/12/2019,12,0.05, ,0, ,200, ,11.5, ,61.7, ,47.5, ,53.6, ,92, ,65, ,82, ,48.1, ,4.6, ,110.3, ,52.9, 
214,1/13/2019,13,0.05, ,0, ,170, ,10.3, ,62.7, ,43.4, ,51.8, ,94, ,55, ,79, ,45.4, ,4.2, ,100.6, ,52.2, 
214,1/14/2019,14,0.03, ,0.11, ,110, ,10.6, ,56, ,47.3, ,51.7, ,94, ,68, ,81, ,46.2, ,4.9, ,117.4, ,52.2, 
214,1/15/2019,15,0.04, ,0.03, ,144, ,12.1, ,57.8, ,48.1, ,53.4, ,92, ,79, ,87, ,49.6, ,6.8,R,162.1,R,52.2, 
214,1/16/2019,16,0.03, ,0.51, ,92, ,13.7, ,62.5, ,51.7, ,57.6, ,94, ,72, ,85, ,53, ,7.9,R,190.1,R,53.2, 
