231,1/1/2019,1,--,N,0, ,288, ,5.8, ,62.2, ,28.9, ,43, ,87, ,27, ,61, ,30.7, ,4.3, ,102.8, ,--,S
231,1/2/2019,2,--,N,0, ,286, ,5.7, ,59.8, ,26.6,Y,40.6, ,90, ,27, ,66, ,30.3, ,3.5, ,84.8, ,--,S
231,1/3/2019,3,--,N,0, ,287, ,6.4, ,65.1, ,29.2, ,44.2, ,88, ,27, ,65, ,33.3, ,3.8, ,90.5, ,--,S
231,1/4/2019,4,--,N,0, ,287, ,7.6, ,66.3, ,29.6, ,44.8, ,93, ,39, ,75, ,37.4, ,3.6, ,85.4, ,--,S
231,1/5/2019,5,--,N,0.56, ,51, ,11, ,58.1, ,36.6, ,49.9, ,96, ,70, ,90, ,46.9, ,7.3,Y,175,Y,--,S
231,1/6/2019,6,--,N,0.11, ,177, ,12.2, ,61.2, ,40.4, ,52.3, ,100, ,76, ,92, ,49.9, ,6.7,Y,161.4,Y,--,S
231,1/7/2019,7,--,N,0.09, ,254, ,15.4,Y,65.4, ,52.1,Y,58.9, ,98, ,80, ,91,Y,56.2,Y,5.8, ,138.1, ,--,S
231,1/8/2019,8,--,N,0, ,225, ,13.6, ,66.6, ,50.1, ,57.1, ,98, ,63, ,85, ,52.7, ,6.4,Y,154.2,Y,--,S
231,1/9/2019,9,--,N,0.19, ,59, ,14.2,Y,59.3, ,48.8, ,57, ,98, ,85, ,89,Y,54,Y,5.5, ,131.6, ,--,S
231,1/10/2019,10,--,N,0, ,225, ,13.1, ,62.5, ,46.8, ,53.2, ,100, ,81, ,95, ,51.8, ,3.7, ,89.2, ,--,S
231,1/11/2019,11,--,N,0.72, ,209, ,13.1, ,62.9, ,47.1, ,56.2, ,98, ,65, ,85, ,51.7, ,9.9,R,236.9,R,--,S
231,1/12/2019,12,--,N,0.39, ,238, ,12.3, ,61.3, ,44, ,53.4, ,97, ,74, ,88, ,50, ,5.3, ,127, ,--,S
231,1/13/2019,13,--,N,0, ,102, ,11.3, ,58.3, ,41, ,52.3, ,99, ,70, ,84, ,47.7, ,7.8,R,186.7,R,--,S
231,1/14/2019,14,--,N,0.25, ,148, ,12, ,58.9, ,52, ,55.4, ,90, ,71, ,80, ,49.4, ,12.4,R,296.8,R,--,S
231,1/15/2019,15,--,N,0.48, ,111, ,13.1, ,57, ,54.2,Y,55.3, ,91, ,83, ,88, ,51.8, ,14.3,R,342.9,R,--,S
231,1/16/2019,16,--,N,0.13, ,196, ,15.6,Y,62.9, ,55.7,Y,59.8, ,92, ,80, ,89,Y,56.5,Y,12.1,R,290.5,R,--,S
231,1/17/2019,17,--,N,0.91, ,120, ,16.3,Y,64.1, ,53,Y,59.6, ,98, ,83, ,93,Y,57.7,Y,6.2, ,149.7, ,--,S
231,1/18/2019,18,--,N,0, ,279, ,13.5,Y,65.5, ,49.5, ,57, ,100, ,69, ,85,Y,52.6,Y,5.5, ,132.1, ,--,S
231,1/19/2019,19,--,N,0, ,310, ,12.4, ,72.4, ,42.7, ,55, ,97, ,57, ,84, ,50.2, ,3.9, ,94, ,--,S
231,1/20/2019,20,--,N,0.01, ,160, ,13.5,Y,62.3, ,45.7, ,53.9, ,98, ,86, ,95,Y,52.5,Y,7,Y,167.5,Y,--,S
231,1/21/2019,21,--,N,0, ,320, ,10, ,59.6, ,46.3, ,53.7, ,80, ,59, ,71, ,44.5, ,10.8,R,258.1,R,--,S
231,1/22/2019,22,--,N,0, ,326, ,8.7, ,63.5, ,38.3, ,50.6, ,93, ,41, ,69, ,40.8, ,4.6, ,111.3, ,--,S
231,1/23/2019,23,--,N,0, ,328, ,8.8, ,63.9, ,34, ,49.6, ,97, ,45, ,73, ,41.2, ,4.6, ,111.5, ,--,S
231,1/24/2019,24,--,N,0, ,328, ,9.5, ,69, ,38.8, ,51.8, ,95, ,41, ,73, ,43.3, ,4, ,95.5, ,--,S
231,1/25/2019,25,--,N,0, ,331, ,9.7, ,72, ,38.2, ,51.9, ,96, ,40, ,74, ,43.8, ,3.7, ,87.9, ,--,S
231,1/26/2019,26,--,N,0, ,330, ,8.7, ,77.8, ,37.6, ,53.6, ,96, ,29, ,62, ,41, ,2.8, ,67.9, ,--,S
