47,1/1/2019,1,0.09, ,0, ,279,R,4.1, ,58.5, ,34.3, ,44.6, ,65, ,23, ,41, ,22.2, ,7.9, ,190.1, ,44.7, 
47,1/2/2019,2,0.05, ,0, ,269, ,5.3, ,57.5, ,27.7, ,40.4, ,94, ,34, ,63, ,28.7, ,2.7, ,64.3, ,43.9, 
47,1/3/2019,3,0.05, ,0, ,242, ,6.7, ,55.7, ,29, ,40.9, ,99, ,52, ,77, ,34.3, ,2.9, ,69.8, ,43.8, 
47,1/4/2019,4,0.05, ,0, ,244, ,7.4, ,56.8, ,30.6, ,41.4, ,99, ,58, ,84, ,36.9, ,2.4, ,57.4, ,44.1, 
47,1/5/2019,5,0.02, ,0.06, ,76, ,9.7, ,55.4, ,36, ,45.6, ,99, ,67, ,93, ,43.7, ,7, ,167.4, ,44.8, 
47,1/6/2019,6,0, ,1.09, ,36, ,10.9, ,51.8, ,40.5, ,46.8, ,100, ,99, ,100, ,46.8, ,11.5,Y,276.5,Y,46.7, 
47,1/7/2019,7,0.03, ,0, ,176, ,13.1, ,61.4, ,47.8, ,52.8, ,99, ,81, ,96, ,51.8, ,4.7, ,113.4, ,49.5, 
47,1/8/2019,8,0, ,0, ,44, ,12.8, ,55.9, ,48.2, ,51.2, ,100, ,99, ,100, ,51.1, ,3.9, ,94.5, ,50.5, 
47,1/9/2019,9,0.04, ,0.03, ,183, ,14.5, ,63.4, ,47.3, ,56.4, ,100, ,69, ,93, ,54.5, ,5.8, ,139.3, ,52.3, 
47,1/10/2019,10,0.01, ,0, ,107, ,11.5, ,51.5, ,40.5, ,48.2, ,100, ,100, ,100, ,48.3, ,2.6, ,61.8, ,51.2, 
47,1/11/2019,11,0.02, ,0.02, ,107, ,12.9, ,56.6, ,48.8, ,51.7, ,100, ,92, ,99, ,51.3, ,5.7, ,136.2, ,52.2, 
47,1/12/2019,12,0.04, ,0, ,204, ,12.1, ,58.4, ,44, ,50, ,100, ,85, ,98, ,49.5, ,3.7, ,88.2, ,51.7, 
47,1/13/2019,13,0.03, ,0, ,185, ,11, ,57.4, ,39.3, ,47.4, ,100, ,87, ,99, ,47.1, ,2.9, ,69.2, ,50.6, 
47,1/14/2019,14,0.01, ,0.04, ,77, ,11, ,54.5, ,41.8, ,47.4, ,100, ,89, ,98, ,46.9, ,4.5, ,107.3, ,49.7, 
47,1/15/2019,15,0, ,0.74, ,36, ,12, ,56.9, ,45.3, ,49.6, ,100, ,95, ,99, ,49.5, ,9.4, ,226.5, ,49.8, 
47,1/16/2019,16,0, ,1, ,36, ,14.2, ,59.3, ,50.8, ,54.4, ,100, ,90, ,99, ,54, ,10.5,Y,252.7,Y,51.2, 
47,1/17/2019,17,0.03, ,0.07, ,117, ,13.3, ,61.1, ,51.1, ,56.5, ,99, ,71, ,85, ,52.1, ,5.9, ,142.7, ,53.2, 
47,1/18/2019,18,0.05, ,0, ,198, ,13.1, ,64.8, ,49.4, ,54.6, ,99, ,64, ,90, ,51.8, ,2.7, ,64.3, ,53.5, 
47,1/19/2019,19,0.05,R,0.02, ,234, ,14.9, ,68.6, ,49.6, ,56.5, ,100, ,76, ,95, ,55.2, ,2.3, ,54.8, ,54.9, 
47,1/20/2019,20,0.04, ,0.03, ,167, ,13.5, ,64, ,47.9, ,54.4, ,100, ,80, ,93, ,52.5, ,8.8, ,211.7, ,54.6, 
47,1/21/2019,21,0.08, ,0, ,312,R,9.2, ,61.3, ,46.3, ,51.6, ,91, ,50, ,70, ,42.2, ,8.4, ,200.5, ,51.8, 
47,1/22/2019,22,0.09, ,0, ,311,R,6.9, ,63.2, ,39.5, ,49.9, ,97, ,34, ,56, ,34.9, ,6.9, ,166.3, ,50, 
47,1/23/2019,23,0.07, ,0, ,312,R,8.6, ,63.8, ,34, ,47.1, ,99, ,50, ,78, ,40.7, ,3.2, ,76.1, ,48.8, 
47,1/24/2019,24,0.08, ,0, ,320,R,9.3, ,64.6, ,38, ,49.5, ,99, ,50, ,77, ,42.7, ,3.8, ,90.8, ,49.2, 
47,1/25/2019,25,0.07, ,0, ,323,R,9.2, ,69.3, ,37.2, ,50.1, ,100, ,45, ,75, ,42.4, ,2.8, ,67.9, ,49.2, 
47,1/26/2019,26,0.05, ,0, ,220, ,10.1, ,60.6, ,35.7, ,47.6, ,100, ,65, ,90, ,44.9, ,2.6, ,62.2, ,49.3, 
47,1/27/2019,27,0.07, ,0, ,294, ,10.5, ,72.3,Y,42.3, ,53.4, ,100, ,42, ,75, ,45.8, ,2.9, ,70.4, ,50.9, 
47,1/28/2019,28,0.04, ,0, ,183, ,12.1, ,63, ,44.3, ,52.5, ,99, ,66, ,90, ,49.6, ,2.6, ,63.5, ,51.9, 
47,1/29/2019,29,0.07, ,0, ,258, ,12.3, ,70.5,Y,44.2, ,55, ,99, ,57, ,84, ,50.1, ,2.9, ,70.2, ,52.6, 
47,1/30/2019,30,0.06, ,0, ,272, ,13.2, ,63.9, ,42.9, ,52.8, ,100, ,79, ,97, ,51.9, ,3.1, ,75.6, ,52.9, 
47,1/31/2019,31,0.06, ,0.02, ,240, ,14.4, ,67.1, ,48.6, ,57.2, ,99, ,70, ,90, ,54.4, ,3.8, ,91.6, ,54.8, 
47,2/1/2019,32,0.02, ,0.33, ,121, ,13.4, ,59.9, ,44.6, ,52.8, ,100, ,88, ,98, ,52.3, ,6.7, ,160.5, ,53.3, 
47,2/2/2019,33,0.06, ,0.25, ,179, ,12.2, ,61.8, ,50.4, ,55.1, ,99, ,57, ,82, ,49.9, ,12.8,R,308.1,R,53.9, 
47,2/3/2019,34,0.04, ,0.03, ,174, ,12.3, ,58.3, ,47.7, ,52.5, ,100, ,70, ,91, ,50, ,10.5,Y,251.7,Y,53.2, 
47,2/4/2019,35,0.03, ,0.54, ,169, ,10.2, ,52.2, ,40.2, ,47.4, ,99, ,71, ,92, ,45.1, ,7.7, ,184.7, ,51.5, 
