54,1/1/2019,1,0.06, ,0, ,260, ,4.6, ,49.6, ,25.9, ,36.3, ,86, ,34, ,63, ,25.1, ,3.9, ,93.7, ,49.4, 
54,1/2/2019,2,0.06, ,0, ,255, ,4.9, ,50.6, ,25.8, ,37.5, ,88, ,40, ,64, ,26.4, ,3.3, ,80.3, ,48.6, 
54,1/3/2019,3,0.06, ,0, ,255, ,5.1, ,54.3, ,26.1, ,39.6, ,84, ,39, ,61, ,27.4, ,3.2, ,76.3, ,48.5, 
54,1/4/2019,4,0.07, ,0, ,260, ,5.5, ,61.8, ,28.7, ,45, ,81, ,31, ,54, ,29.6, ,4.1, ,97.9, ,48.8, 
54,1/5/2019,5,0.05, ,0.13, ,71, ,7.4, ,59.1, ,43.1, ,48.8, ,94, ,36, ,62, ,36.6, ,8.5,R,204.1,R,50, 
54,1/6/2019,6,0.05, ,0, ,151, ,8.9, ,55.5, ,39.6, ,49.4, ,90, ,56, ,74, ,41.4, ,7.1,Y,169.6,Y,50.3, 
54,1/7/2019,7,0.07, ,0, ,293, ,10.5, ,68.9, ,49.6,Y,56.8, ,88, ,51, ,67, ,45.8, ,3.4, ,81.7, ,53, 
54,1/8/2019,8,0.06, ,0, ,194, ,10.2, ,61.2, ,47.4, ,53.7, ,88, ,57, ,73, ,45.1, ,6.2, ,149.3, ,53.9, 
54,1/9/2019,9,0.02, ,0.13, ,68, ,10.8, ,55.2, ,44.9, ,51.7, ,96, ,65, ,83, ,46.7, ,4.1, ,98.5, ,54.2, 
54,1/10/2019,10,0.02, ,0, ,122, ,10.1, ,53.5, ,41.6, ,46.8, ,97, ,82, ,93, ,44.8, ,2.7, ,66, ,54, 
54,1/11/2019,11,0.04, ,0, ,206, ,9.1, ,57, ,37.8, ,46.1, ,97, ,62, ,86, ,42, ,3.8, ,91.7, ,53.9, 
54,1/12/2019,12,0.06, ,0.06, ,252, ,8.5, ,57.7, ,42.6, ,50.2, ,86, ,51, ,69, ,40.3, ,5.7, ,136.2, ,54.4, 
54,1/13/2019,13,0.05, ,0, ,213, ,7.9, ,57, ,36, ,46.8, ,88, ,49, ,72, ,38.4, ,3.8, ,90.1, ,53.8, 
54,1/14/2019,14,0.05, ,0.03, ,81, ,7.7, ,53.7, ,38.5, ,48.2, ,87, ,52, ,67, ,37.7, ,8.3,Y,199.7,Y,53.4, 
54,1/15/2019,15,0.04, ,0, ,96, ,8.1, ,57.9, ,38.6, ,48.7, ,88, ,49, ,69, ,39.2, ,5.6, ,135.6, ,52.3, 
54,1/16/2019,16,0.06, ,0, ,170, ,9.3, ,61.2, ,41.9, ,54.9, ,85, ,43, ,63, ,42.7, ,5.3, ,127.3, ,52.8, 
54,1/17/2019,17,0.02, ,0.71, ,74, ,11.8, ,60, ,49.2, ,53.7, ,96, ,70, ,84, ,49, ,6, ,143.3, ,54.8, 
54,1/18/2019,18,0.04, ,0, ,166, ,10.2, ,57, ,41.9, ,50, ,95, ,67, ,83, ,45.2, ,3.6, ,87.4, ,54.8, 
54,1/19/2019,19,0.06, ,0, ,270, ,9.4, ,59.1, ,37.9, ,48, ,93, ,64, ,83, ,43, ,3.3, ,80.2, ,54.2, 
54,1/20/2019,20,0.05, ,0, ,171, ,10, ,60.5, ,41, ,50.7, ,89, ,67, ,79, ,44.5, ,7.4,Y,176.5,Y,54.3, 
54,1/21/2019,21,0.07, ,0, ,279, ,7.1, ,53.1, ,36.9, ,45.2, ,85, ,54, ,69, ,35.7, ,6.2, ,149.4, ,53.9, 
54,1/22/2019,22,0.07, ,0, ,298, ,6.6, ,50.8, ,30.7, ,41.3, ,91, ,51, ,75, ,34, ,4.8, ,116.1, ,52.5, 
54,1/23/2019,23,0.07, ,0, ,303, ,6.8, ,53.9, ,30.3, ,41.4, ,92, ,53, ,76, ,34.5, ,3.5, ,84.2, ,51.5, 
54,1/24/2019,24,0.07, ,0, ,299, ,7.5, ,55.5, ,32.2, ,43.2, ,94, ,57, ,79, ,37.2, ,3.7, ,88.6, ,51.6, 
54,1/25/2019,25,0.07, ,0, ,306, ,7.6, ,57.3, ,31.5, ,43.9, ,92, ,54, ,78, ,37.5, ,3.6, ,87, ,51.9, 
54,1/26/2019,26,0.07, ,0, ,280, ,8.4, ,60.7, ,33.7, ,46.9, ,93, ,51, ,77, ,39.9, ,3.4, ,80.9, ,52.2, 
54,1/27/2019,27,0.07, ,0, ,293, ,9.2, ,59.5, ,38, ,48.5, ,93, ,60, ,79, ,42.3, ,3.4, ,82.4, ,53.2, 
54,1/28/2019,28,0.05, ,0, ,212, ,9.4, ,62.7, ,38.6, ,49.5, ,93, ,46, ,78, ,42.8, ,3.1, ,75.4, ,53.7, 
54,1/29/2019,29,0.05, ,0, ,213, ,9.4, ,59.6, ,40.4, ,50.5, ,88, ,62, ,75, ,43, ,3.3, ,78.4, ,54.6, 
54,1/30/2019,30,0.08, ,0, ,290, ,9, ,65.3, ,40.4, ,52.8, ,89, ,45, ,66, ,41.7, ,3.8, ,90.4, ,55, 
54,1/31/2019,31,0.06, ,0.71, ,223, ,10.3, ,59.1, ,44.4, ,51.9, ,96, ,52, ,78, ,45.3, ,6, ,143.6, ,56.1, 
54,2/1/2019,32,0.04, ,0.04, ,158, ,10.2, ,57.8, ,43.7, ,50.6, ,94, ,64, ,81, ,45, ,5.5, ,132.2, ,55.4, 
54,2/2/2019,33,0.08, ,0.54, ,265, ,9.5, ,56.4, ,47.1, ,51.1, ,95, ,60, ,74, ,43.1, ,9.4,R,226,R,55.4, 
54,2/3/2019,34,0.05, ,0.08, ,204, ,10.2, ,55.2, ,46.1, ,50.3, ,90, ,76, ,82, ,45.1, ,7, ,169, ,55.1, 
54,2/4/2019,35,0.07, ,0.21, ,272, ,8.5, ,53.2, ,39.5, ,47.3, ,84, ,62, ,76, ,40.3, ,10.7,R,255.8,R,54.8, 
54,2/5/2019,36,0.08, ,0, ,310, ,6.2, ,46.9,Y,33.1, ,40.2, ,86, ,56, ,73, ,32.4, ,8.5,Y,204.7,Y,53.1, 
54,2/6/2019,37,0.07, ,0, ,339, ,5.4, ,48, ,30.4, ,38.4,Y,89, ,50, ,69,Y,29.2,Y,4.3, ,102.7, ,50.8, 
54,2/7/2019,38,0.07, ,0, ,354, ,5.5, ,49.7, ,27.3, ,38.1,Y,91, ,45, ,71,Y,29.6,Y,3.6, ,85.3, ,49.9, 
54,2/8/2019,39,0.08, ,0, ,327, ,6.5, ,54.8, ,30.8, ,44.7, ,85, ,47, ,65, ,33.7, ,4.8, ,115.5, ,49.7, 
54,2/9/2019,40,0.08, ,0, ,319, ,7.5, ,53.8, ,39.6, ,45.6, ,89, ,53, ,72, ,37.1, ,6.2, ,147.9, ,50.8, 
54,2/10/2019,41,0.05, ,0, ,224, ,7.4, ,49, ,31.5, ,42.6, ,89, ,70, ,80, ,36.9, ,7.4, ,178.3, ,50.8, 
54,2/11/2019,42,0.08, ,0, ,369, ,5.5, ,48.1,Y,27.4, ,37.4,Y,92, ,50, ,73,Y,29.6,Y,3.7, ,89.8, ,49.7, 
54,2/12/2019,43,0.05, ,0, ,235, ,6.4, ,52.7, ,27.3, ,41.3, ,90, ,50, ,72, ,33, ,3.1, ,74.5, ,48.9, 
54,2/13/2019,44,0.05, ,0, ,157, ,10, ,65.8, ,43, ,52.8, ,88, ,62, ,73, ,44.5, ,4.8, ,115.4, ,50.1, 
54,2/14/2019,45,0.09, ,0, ,237, ,10.7, ,63.1, ,43.2, ,53.5, ,85, ,65, ,76, ,46.3, ,11.3,R,272,R,52.6, 
54,2/15/2019,46,0.07, ,0, ,228, ,8.1, ,53.5, ,37.7, ,46.1, ,87, ,58, ,77, ,39.2, ,8.8,Y,211.9,Y,52.3, 
54,2/16/2019,47,0.07, ,0, ,301, ,7.1, ,51.5, ,33.4, ,43, ,92, ,59, ,75, ,35.7, ,5.3, ,126.2, ,51.3, 
