121,1/1/2019,1,0.11, ,0, ,260, ,4, ,55.5, ,30.5, ,43.7, ,78, ,24, ,41, ,21.8, ,9.2, ,220.4, ,45.9, 
121,1/2/2019,2,0.05, ,0, ,256, ,6.1, ,53.9, ,27.5, ,38.5, ,95, ,48, ,77, ,31.9, ,2.6, ,61.4, ,44.9, 
121,1/3/2019,3,0.05, ,0, ,222, ,6.7, ,53.6, ,31.4, ,40.6, ,94, ,54, ,78, ,34.3, ,3.6, ,87.5, ,44.9, 
121,1/4/2019,4,0.04, ,0, ,222, ,6.9, ,55.6, ,30.1, ,40, ,97, ,54, ,82, ,35, ,2.4, ,58.4, ,45, 
121,1/5/2019,5,0, ,0.2, ,35, ,9, ,51.2, ,33.6, ,43.1, ,98, ,80, ,95, ,41.8, ,7.1, ,169.2, ,45.5, 
121,1/6/2019,6,0, ,1.84, ,35, ,10.7, ,50.2, ,41.4, ,46.7, ,100, ,94, ,99, ,46.3, ,15.4,Y,369.6,Y,47.3, 
121,1/7/2019,7,0.03, ,0.01, ,153, ,11.8, ,59.9, ,46.4, ,50.8, ,100, ,77, ,94, ,49, ,6, ,143.1, ,49, 
121,1/8/2019,8,0, ,0.09, ,48, ,11.9, ,52.6, ,47.1, ,50.1, ,100, ,90, ,97, ,49.2, ,3.9, ,94.8, ,49.9, 
121,1/9/2019,9,0.05, ,0.04, ,185, ,13.5, ,64.8, ,41.8, ,53.9, ,100, ,77, ,95, ,52.5, ,8.6, ,206.1, ,51.1, 
121,1/10/2019,10,0.02, ,0.01, ,137, ,11.5, ,56.6, ,41.3, ,48.1, ,100, ,92, ,100, ,48.2, ,2.7, ,65.8, ,51.1, 
121,1/11/2019,11,0.02, ,0, ,92, ,12.3, ,58.5, ,47.2, ,50.9, ,100, ,84, ,97, ,50, ,5.1, ,122.1, ,51.6, 
121,1/12/2019,12,0.06, ,0, ,263, ,10.4, ,65.7, ,35.3, ,48.8, ,100, ,58, ,89, ,45.6, ,3.1, ,75.2, ,51.2, 
121,1/13/2019,13,0.06, ,0, ,236, ,10.2, ,63.7, ,36.1, ,48.2, ,100, ,60, ,89, ,44.9, ,4.5, ,107.2, ,50.3, 
121,1/14/2019,14,0.02, ,0.06, ,78, ,9.9, ,55.4, ,39.7, ,46.7, ,100, ,59, ,91, ,44.4, ,5, ,119.6, ,49.8, 
121,1/15/2019,15,0, ,1.05, ,32, ,11.5, ,52.3, ,41.4, ,48.1, ,100, ,100, ,100, ,48.2, ,5.8, ,139.1, ,50.1, 
121,1/16/2019,16,0, ,1.5, ,33, ,13.5, ,55.6, ,50.3, ,52.6, ,100, ,94, ,100, ,52.5, ,14.5,Y,348.4,Y,51.2, 
121,1/17/2019,17,0.03, ,0.04, ,152, ,13.5, ,61.7, ,48.3, ,53.6, ,100, ,78, ,96, ,52.6, ,9.5, ,226.8, ,52.3, 
121,1/18/2019,18,0.03, ,0.02, ,161, ,12.8, ,65.9, ,48.1, ,53.6, ,100, ,66, ,92, ,51.2, ,2.7, ,65.2, ,52.6, 
121,1/19/2019,19,0.06, ,0.02, ,256, ,13.8, ,69.3, ,48, ,55.8, ,100, ,66, ,91, ,53.2, ,2.6, ,63.6, ,53.7, 
121,1/20/2019,20,0.04, ,0.1, ,158, ,12.8, ,65.8, ,44.3, ,53.2, ,100, ,75, ,93, ,51.2, ,9.6, ,229.4, ,53.9, 
121,1/21/2019,21,0.07, ,0, ,300,R,8.5, ,62.9, ,34.9, ,49.2, ,100, ,46, ,71, ,40.3, ,5.5, ,131.8, ,52.2, 
121,1/22/2019,22,0.09, ,0, ,280, ,6.8, ,63.6, ,34.5, ,48, ,100, ,34, ,60, ,34.8, ,8.7, ,209.1, ,50.3, 
121,1/23/2019,23,0.07, ,0, ,295, ,8.2, ,61.9, ,30.1, ,44.3, ,100, ,50, ,83, ,39.3, ,3.5, ,83.9, ,48.8, 
121,1/24/2019,24,0.07, ,0, ,312,R,8.5, ,63.1, ,29.8, ,44.7, ,100, ,53, ,85, ,40.5, ,3.1, ,75.3, ,48.6, 
121,1/25/2019,25,0.08, ,0, ,316,R,8.4, ,68.4, ,30.7, ,46.9, ,100, ,35, ,77, ,40.1, ,3.6, ,87.5, ,48.6, 
121,1/26/2019,26,0.05, ,0, ,217, ,9.9, ,65, ,31.9, ,46.7, ,100, ,62, ,91, ,44.3, ,2.6, ,63.3, ,48.6, 
121,1/27/2019,27,0.08, ,0, ,297, ,10.5, ,70.8, ,40.1, ,51.5, ,100, ,41, ,81, ,45.8, ,4.1, ,98, ,49.8, 
121,1/28/2019,28,0.05, ,0, ,207, ,11.5, ,68.9, ,39.8, ,50.9, ,100, ,58, ,90, ,48.2, ,2.4, ,57.1, ,50.7, 
