234,1/1/2019,1,0.09, ,0, ,306, ,1.6, ,47.4, ,23.8, ,36.9, ,29, ,13, ,21, ,1, ,7.5, ,179.9, ,--,S
234,1/2/2019,2,0.07, ,0, ,303, ,1.6, ,48.8, ,16.2,Y,33.8,Y,42, ,13, ,24,Y,0.7,Y,4.8, ,115.3, ,--,S
234,1/3/2019,3,0.06, ,0, ,305, ,2.2, ,54.2, ,22, ,36.7, ,46, ,17, ,29, ,7.6, ,4.1, ,97.6, ,--,S
234,1/4/2019,4,0.07, ,0, ,309, ,2.5, ,54.1, ,20.8, ,36.8, ,59, ,18, ,34, ,10.9, ,4.2, ,101, ,--,S
234,1/5/2019,5,0.03, ,0.02, ,40, ,3.5, ,48.8, ,31, ,40.4, ,86, ,25, ,41, ,18.7, ,3.8, ,91.5, ,--,S
234,1/6/2019,6,0.09, ,0, ,305, ,6.8, ,58.6, ,35.6, ,46, ,96, ,26, ,64, ,34.5, ,7.6, ,182, ,--,S
234,1/7/2019,7,0.08, ,0, ,272, ,7.8, ,66.1, ,31.1, ,47.6, ,98, ,42, ,69, ,38.1, ,6.4, ,153.3, ,--,S
234,1/8/2019,8,0.07, ,0, ,263, ,7.4, ,59, ,32.5, ,46.6, ,97, ,46, ,68, ,36.7, ,5.6, ,135.3, ,--,S
234,1/9/2019,9,0.07, ,0, ,302, ,7.1,H,62.2, ,34.3, ,47.9, ,90,H,39,H,62, ,35.6, ,4.2, ,100, ,--,S
234,1/10/2019,10,0.07, ,0, ,309, ,6.8, ,65.7, ,35.9, ,48.7, ,85, ,33, ,58, ,34.7, ,4.8, ,115.6, ,--,S
234,1/11/2019,11,0.08, ,0, ,218, ,6, ,60.9, ,30.7, ,46.3, ,82, ,38, ,56, ,31.6, ,7.2, ,173.6, ,--,S
234,1/12/2019,12,0.04, ,0.63, ,49, ,7.7, ,52.8, ,41.8, ,47.8, ,97, ,43, ,68, ,37.9, ,8, ,193.1, ,--,S
234,1/13/2019,13,0.06, ,0, ,298, ,7.7, ,54.9, ,33.3, ,44.7, ,99, ,45, ,77, ,37.8, ,5.6, ,134.2, ,--,S
234,1/14/2019,14,0.04, ,0.08, ,83, ,8.1, ,53, ,40.6, ,46.4, ,95, ,54, ,75, ,39, ,10, ,240, ,--,S
