109,1/1/2014,1,0.05, ,0, ,203, ,6, ,62.9, ,25.9, ,42, ,94, ,35, ,66, ,31.4, ,1.9, ,46.4, ,43.2,Y
109,1/2/2014,2,0.06, ,0, ,207, ,6.5, ,66, ,28.7, ,44.5, ,91, ,36, ,65, ,33.4, ,2.3, ,54.2, ,43.5, 
109,1/3/2014,3,0.06, ,0, ,220, ,7, ,66.1, ,29.2, ,45.8, ,93, ,38, ,66, ,35.3, ,1.9, ,46.7, ,44.1, 
109,1/4/2014,4,0.06, ,0, ,229, ,6.4, ,69.3,Y,29.6, ,44.5, ,94, ,28, ,64, ,33, ,2.2, ,52.7, ,44.3, 
109,1/5/2014,5,0.07, ,0, ,236, ,4.3,Y,70.5,Y,25.9, ,44.6, ,85, ,12, ,43,Y,23.7,Y,2.5, ,60.6, ,43.8, 
109,1/6/2014,6,0.04, ,0, ,125, ,5.2, ,61, ,30.2, ,44.1, ,71, ,29, ,53, ,28.2, ,2, ,48.9, ,43.5, 
109,1/7/2014,7,0.04, ,0, ,170, ,7.2, ,60.2, ,33.1, ,46.2, ,91, ,35, ,68, ,36.1, ,2.1, ,51.3, ,44.1, 
109,1/8/2014,8,0.03, ,0, ,146, ,9.9, ,60.2, ,36.6, ,46.9, ,97, ,70, ,90, ,44.2, ,2.3, ,56.3, ,45.1, 
109,1/9/2014,9,0.06, ,0, ,218, ,9.5, ,65.9, ,37.4, ,49.7, ,98, ,46, ,78, ,43.2, ,2.6, ,61.9, ,45.8, 
109,1/10/2014,10,0.05, ,0, ,218, ,8.2, ,63, ,32.4, ,45.7, ,95, ,54, ,78, ,39.4, ,2.2, ,52.4, ,46.1, 
109,1/11/2014,11,0.01, ,0, ,62, ,10.3, ,58, ,36.8, ,47.3, ,96, ,79, ,93, ,45.4, ,3, ,72.5, ,46, 
109,1/12/2014,12,0.06, ,0, ,227, ,7, ,66.6, ,30.8, ,48.5, ,97, ,31, ,60, ,35.3, ,2, ,47.8, ,45.9, 
